SA2_NAME16	Age	Sex	workers
Corangamite - North	40-44	F	79
Corangamite - North	40-44	M	113
Corangamite - North	45-49	F	97
Corangamite - North	45-49	M	122
Corangamite - North	50-54	F	130
Corangamite - North	50-54	M	142
Corangamite - North	55-59	F	132
Corangamite - North	55-59	M	135
Corangamite - North	60-64	F	107
Corangamite - North	60-64	M	117
Corangamite - North	65-69	F	53
Corangamite - North	65-69	M	72
Corangamite - North	70-74	F	28
Corangamite - North	70-74	M	41
Corangamite - North	75+	F	13
Corangamite - North	75+	M	33
Corangamite - South	15-19	F	101
Corangamite - South	15-19	M	102
Corangamite - South	20-24	F	107
Corangamite - South	20-24	M	155
Corangamite - South	25-29	F	96
Corangamite - South	25-29	M	158
Corangamite - South	30-34	F	112
Corangamite - South	30-34	M	153
Corangamite - South	35-39	F	115
Corangamite - South	35-39	M	168
Corangamite - South	40-44	F	132
Corangamite - South	40-44	M	202
Corangamite - South	45-49	F	179
Corangamite - South	45-49	M	235
Corangamite - South	50-54	F	202
Corangamite - South	50-54	M	248
Corangamite - South	55-59	F	177
Corangamite - South	55-59	M	214
Corangamite - South	60-64	F	111
Corangamite - South	60-64	M	171
Corangamite - South	65-69	F	54
Corangamite - South	65-69	M	93
Corangamite - South	70-74	F	35
Corangamite - South	70-74	M	59
Corangamite - South	75+	F	15
Corangamite - South	75+	M	34
Otway	15-19	F	31
Otway	15-19	M	33
Otway	20-24	F	43
Otway	20-24	M	51
Otway	25-29	F	54
Otway	25-29	M	52
Otway	30-34	F	41
Otway	30-34	M	58
Otway	35-39	F	45
Otway	35-39	M	54
Otway	40-44	F	58
Otway	40-44	M	68
Otway	45-49	F	81
Otway	45-49	M	63
Otway	50-54	F	75
Otway	50-54	M	92
Otway	55-59	F	81
Otway	55-59	M	106
Otway	60-64	F	79
Otway	60-64	M	74
Otway	65-69	F	35
Otway	65-69	M	39
Otway	70-74	F	12
Otway	70-74	M	23
Otway	75+	F	6
Otway	75+	M	17
Moyne - East	15-19	F	27
Moyne - East	15-19	M	52
Moyne - East	20-24	F	56
Moyne - East	20-24	M	95
Moyne - East	25-29	F	51
Moyne - East	25-29	M	121
Moyne - East	30-34	F	57
Moyne - East	30-34	M	106
Moyne - East	35-39	F	56
Moyne - East	35-39	M	111
Moyne - East	40-44	F	84
Moyne - East	40-44	M	135
Moyne - East	45-49	F	85
Moyne - East	45-49	M	137
Moyne - East	50-54	F	97
Moyne - East	50-54	M	158
Moyne - East	55-59	F	106
Moyne - East	55-59	M	143
Moyne - East	60-64	F	50
Moyne - East	60-64	M	138
Moyne - East	65-69	F	46
Moyne - East	65-69	M	76
Moyne - East	70-74	F	26
Moyne - East	70-74	M	46
Moyne - East	75+	F	26
Moyne - East	75+	M	45
Moyne - West	15-19	F	94
Moyne - West	15-19	M	82
Moyne - West	20-24	F	93
Moyne - West	20-24	M	114
Moyne - West	25-29	F	100
Moyne - West	25-29	M	143
Moyne - West	30-34	F	114
Moyne - West	30-34	M	148
Moyne - West	35-39	F	118
Moyne - West	35-39	M	165
Moyne - West	40-44	F	123
Moyne - West	40-44	M	219
Moyne - West	45-49	F	167
Moyne - West	45-49	M	206
Moyne - West	50-54	F	185
Moyne - West	50-54	M	214
Moyne - West	55-59	F	165
Moyne - West	55-59	M	201
Moyne - West	60-64	F	124
Moyne - West	60-64	M	178
Moyne - West	65-69	F	50
Moyne - West	65-69	M	101
Moyne - West	70-74	F	20
Moyne - West	70-74	M	39
Moyne - West	75+	F	21
Moyne - West	75+	M	41
Warrnambool - North	15-19	F	228
Warrnambool - North	15-19	M	206
Warrnambool - North	20-24	F	214
Warrnambool - North	20-24	M	190
Warrnambool - North	25-29	F	197
Warrnambool - North	25-29	M	198
Warrnambool - North	30-34	F	200
Warrnambool - North	30-34	M	176
Warrnambool - North	35-39	F	243
Warrnambool - North	35-39	M	170
Warrnambool - North	40-44	F	227
Warrnambool - North	40-44	M	213
Warrnambool - North	45-49	F	308
Warrnambool - North	45-49	M	205
Warrnambool - North	50-54	F	289
Warrnambool - North	50-54	M	205
Warrnambool - North	55-59	F	260
Warrnambool - North	55-59	M	200
Warrnambool - North	60-64	F	154
Warrnambool - North	60-64	M	147
Warrnambool - North	65-69	F	55
Warrnambool - North	65-69	M	60
Warrnambool - North	70-74	F	10
Warrnambool - North	70-74	M	14
Warrnambool - North	75+	F	9
Warrnambool - North	75+	M	13
Warrnambool - South	15-19	F	446
Warrnambool - South	15-19	M	417
Warrnambool - South	20-24	F	604
Warrnambool - South	20-24	M	617
Warrnambool - South	25-29	F	619
Warrnambool - South	25-29	M	646
Warrnambool - South	30-34	F	603
Warrnambool - South	30-34	M	495
Warrnambool - South	35-39	F	604
Warrnambool - South	35-39	M	533
Warrnambool - South	40-44	F	686
Warrnambool - South	40-44	M	571
Warrnambool - South	45-49	F	769
Warrnambool - South	45-49	M	630
Warrnambool - South	50-54	F	763
Warrnambool - South	50-54	M	615
Warrnambool - South	55-59	F	675
Warrnambool - South	55-59	M	556
Warrnambool - South	60-64	F	376
Warrnambool - South	60-64	M	452
Warrnambool - South	65-69	F	145
Warrnambool - South	65-69	M	175
Warrnambool - South	70-74	F	26
Warrnambool - South	70-74	M	65
Warrnambool - South	75+	F	23
Warrnambool - South	75+	M	38
Migratory - Offshore - Shipping (Vic.)	20-24	M	5
Migratory - Offshore - Shipping (Vic.)	25-29	M	3
Migratory - Offshore - Shipping (Vic.)	30-34	F	3
Migratory - Offshore - Shipping (Vic.)	30-34	M	11
Migratory - Offshore - Shipping (Vic.)	35-39	M	11
Migratory - Offshore - Shipping (Vic.)	40-44	M	29
Migratory - Offshore - Shipping (Vic.)	45-49	M	28
Migratory - Offshore - Shipping (Vic.)	50-54	F	3
Migratory - Offshore - Shipping (Vic.)	50-54	M	26
Migratory - Offshore - Shipping (Vic.)	55-59	M	21
Migratory - Offshore - Shipping (Vic.)	60-64	M	9
Migratory - Offshore - Shipping (Vic.)	65-69	M	3
Migratory - Offshore - Shipping (Vic.)	70-74	M	3
No usual address (Vic.)	15-19	F	858
No usual address (Vic.)	15-19	M	3564
No usual address (Vic.)	20-24	F	2477
No usual address (Vic.)	20-24	M	9679
No usual address (Vic.)	25-29	F	2752
No usual address (Vic.)	25-29	M	11092
No usual address (Vic.)	30-34	F	2766
No usual address (Vic.)	30-34	M	10626
No usual address (Vic.)	35-39	F	2720
No usual address (Vic.)	35-39	M	9403
No usual address (Vic.)	40-44	F	3239
No usual address (Vic.)	40-44	M	9847
No usual address (Vic.)	45-49	F	3669
No usual address (Vic.)	45-49	M	9982
No usual address (Vic.)	50-54	F	3547
No usual address (Vic.)	50-54	M	8919
No usual address (Vic.)	55-59	F	3005
No usual address (Vic.)	55-59	M	8044
No usual address (Vic.)	60-64	F	2057
No usual address (Vic.)	60-64	M	5515
No usual address (Vic.)	65-69	F	929
No usual address (Vic.)	65-69	M	2498
No usual address (Vic.)	70-74	F	339
No usual address (Vic.)	70-74	M	906
No usual address (Vic.)	75+	F	150
No usual address (Vic.)	75+	M	456
Alexandra Hills	15-19	F	116
Alexandra Hills	15-19	M	89
Alexandra Hills	20-24	F	126
Alexandra Hills	20-24	M	84
Alexandra Hills	25-29	F	126
Alexandra Hills	25-29	M	64
Alexandra Hills	30-34	F	106
Alexandra Hills	30-34	M	80
Alexandra Hills	35-39	F	135
Alexandra Hills	35-39	M	67
Alexandra Hills	40-44	F	152
Alexandra Hills	40-44	M	94
Alexandra Hills	45-49	F	179
Alexandra Hills	45-49	M	82
Alexandra Hills	50-54	F	180
Alexandra Hills	50-54	M	79
Alexandra Hills	55-59	F	156
Alexandra Hills	55-59	M	96
Alexandra Hills	60-64	F	108
Alexandra Hills	60-64	M	57
Alexandra Hills	65-69	F	34
Alexandra Hills	65-69	M	41
Alexandra Hills	70-74	F	15
Alexandra Hills	70-74	M	18
Alexandra Hills	75+	F	3
Alexandra Hills	75+	M	4
Belmont - Gumdale	15-19	F	67
Belmont - Gumdale	15-19	M	57
Belmont - Gumdale	20-24	F	64
Belmont - Gumdale	20-24	M	91
Belmont - Gumdale	25-29	F	63
Belmont - Gumdale	25-29	M	77
Belmont - Gumdale	30-34	F	53
Belmont - Gumdale	30-34	M	76
Belmont - Gumdale	35-39	F	82
Belmont - Gumdale	35-39	M	88
Belmont - Gumdale	40-44	F	87
Belmont - Gumdale	40-44	M	80
Belmont - Gumdale	45-49	F	113
Belmont - Gumdale	45-49	M	69
Belmont - Gumdale	50-54	F	94
Belmont - Gumdale	50-54	M	95
Belmont - Gumdale	55-59	F	76
Belmont - Gumdale	55-59	M	79
Belmont - Gumdale	60-64	F	56
Belmont - Gumdale	60-64	M	67
Belmont - Gumdale	65-69	F	23
Belmont - Gumdale	65-69	M	41
Belmont - Gumdale	70-74	F	12
Belmont - Gumdale	70-74	M	21
Belmont - Gumdale	75+	F	4
Belmont - Gumdale	75+	M	20
Birkdale	15-19	F	92
Birkdale	15-19	M	72
Birkdale	20-24	F	111
Birkdale	20-24	M	98
Birkdale	25-29	F	101
Birkdale	25-29	M	83
Birkdale	30-34	F	115
Birkdale	30-34	M	61
Birkdale	35-39	F	127
Birkdale	35-39	M	56
Birkdale	40-44	F	169
Birkdale	40-44	M	80
Birkdale	45-49	F	170
Birkdale	45-49	M	93
Birkdale	50-54	F	152
Birkdale	50-54	M	84
Birkdale	55-59	F	134
Birkdale	55-59	M	75
Birkdale	60-64	F	94
Birkdale	60-64	M	71
Birkdale	65-69	F	43
Birkdale	65-69	M	29
Birkdale	70-74	F	12
Birkdale	70-74	M	13
Birkdale	75+	F	3
Birkdale	75+	M	6
Capalaba	15-19	F	580
Capalaba	15-19	M	489
Capalaba	20-24	F	552
Capalaba	20-24	M	670
Capalaba	25-29	F	504
Capalaba	25-29	M	634
Capalaba	30-34	F	459
Capalaba	30-34	M	621
Capalaba	35-39	F	414
Capalaba	35-39	M	538
Capalaba	40-44	F	531
Capalaba	40-44	M	556
Capalaba	45-49	F	550
Capalaba	45-49	M	538
Capalaba	50-54	F	518
Capalaba	50-54	M	523
Capalaba	55-59	F	472
Capalaba	55-59	M	462
Capalaba	60-64	F	291
Capalaba	60-64	M	313
Capalaba	65-69	F	98
Capalaba	65-69	M	142
Capalaba	70-74	F	25
Capalaba	70-74	M	55
Capalaba	75+	F	8
Capalaba	75+	M	19
Thorneside	15-19	F	7
Thorneside	15-19	M	11
Thorneside	20-24	F	7
Thorneside	20-24	M	26
Thorneside	25-29	F	6
Thorneside	25-29	M	28
Thorneside	30-34	F	16
Thorneside	30-34	M	21
Thorneside	35-39	F	24
Thorneside	35-39	M	41
Thorneside	40-44	F	19
Thorneside	40-44	M	20
Thorneside	45-49	F	18
Thorneside	45-49	M	27
Thorneside	50-54	F	17
Thorneside	50-54	M	28
Thorneside	55-59	F	12
Thorneside	55-59	M	27
Thorneside	60-64	F	6
Thorneside	60-64	M	17
Thorneside	65-69	M	10
Thorneside	70-74	F	3
Thorneside	75+	M	3
Wellington Point	15-19	F	126
Wellington Point	15-19	M	72
Wellington Point	20-24	F	89
Wellington Point	20-24	M	66
Wellington Point	25-29	F	83
Wellington Point	25-29	M	43
Wellington Point	30-34	F	91
Wellington Point	30-34	M	62
Wellington Point	35-39	F	92
Wellington Point	35-39	M	50
Wellington Point	40-44	F	113
Wellington Point	40-44	M	58
Wellington Point	45-49	F	162
Wellington Point	45-49	M	78
Wellington Point	50-54	F	150
Wellington Point	50-54	M	81
Wellington Point	55-59	F	115
Wellington Point	55-59	M	54
Wellington Point	60-64	F	91
Wellington Point	60-64	M	56
Wellington Point	65-69	F	47
Wellington Point	65-69	M	29
Wellington Point	70-74	F	6
Wellington Point	70-74	M	10
Wellington Point	75+	M	3
Cleveland	15-19	F	403
Cleveland	15-19	M	292
Cleveland	20-24	F	434
Cleveland	20-24	M	348
Cleveland	25-29	F	450
Cleveland	25-29	M	403
Cleveland	30-34	F	537
Cleveland	30-34	M	408
Cleveland	35-39	F	482
Cleveland	35-39	M	347
Cleveland	40-44	F	649
Cleveland	40-44	M	391
Cleveland	45-49	F	701
Cleveland	45-49	M	397
Cleveland	50-54	F	694
Cleveland	50-54	M	396
Cleveland	55-59	F	621
Cleveland	55-59	M	394
Cleveland	60-64	F	418
Cleveland	60-64	M	286
Cleveland	65-69	F	153
Cleveland	65-69	M	143
Cleveland	70-74	F	34
Cleveland	70-74	M	40
Cleveland	75+	F	12
Cleveland	75+	M	28
Ormiston	15-19	F	105
Ormiston	15-19	M	86
Ormiston	20-24	F	75
Ormiston	20-24	M	75
Ormiston	25-29	F	55
Ormiston	25-29	M	54
Ormiston	30-34	F	61
Ormiston	30-34	M	51
Ormiston	35-39	F	84
Ormiston	35-39	M	55
Ormiston	40-44	F	89
Ormiston	40-44	M	77
Ormiston	45-49	F	103
Ormiston	45-49	M	63
Ormiston	50-54	F	107
Ormiston	50-54	M	68
Ormiston	55-59	F	95
Ormiston	55-59	M	73
Ormiston	60-64	F	65
Ormiston	60-64	M	54
Ormiston	65-69	F	25
Ormiston	65-69	M	24
Ormiston	70-74	F	7
Ormiston	70-74	M	14
Ormiston	75+	F	5
Ormiston	75+	M	13
Redland Bay	15-19	F	75
Redland Bay	15-19	M	91
Redland Bay	20-24	F	87
Redland Bay	20-24	M	120
Redland Bay	25-29	F	86
Redland Bay	25-29	M	92
Redland Bay	30-34	F	113
Redland Bay	30-34	M	99
Redland Bay	35-39	F	116
Redland Bay	35-39	M	105
Redland Bay	40-44	F	151
Redland Bay	40-44	M	123
Redland Bay	45-49	F	144
Redland Bay	45-49	M	138
Redland Bay	50-54	F	138
Redland Bay	50-54	M	125
Redland Bay	55-59	F	110
Redland Bay	55-59	M	112
Redland Bay	60-64	F	81
Redland Bay	60-64	M	74
Redland Bay	65-69	F	23
Redland Bay	65-69	M	40
Redland Bay	70-74	F	19
Redland Bay	70-74	M	17
Redland Bay	75+	F	11
Redland Bay	75+	M	14
Sheldon - Mount Cotton	15-19	F	78
Sheldon - Mount Cotton	15-19	M	71
Sheldon - Mount Cotton	20-24	F	70
Sheldon - Mount Cotton	20-24	M	101
Sheldon - Mount Cotton	25-29	F	89
Sheldon - Mount Cotton	25-29	M	129
Sheldon - Mount Cotton	30-34	F	87
Sheldon - Mount Cotton	30-34	M	140
Sheldon - Mount Cotton	35-39	F	96
Sheldon - Mount Cotton	35-39	M	116
Sheldon - Mount Cotton	40-44	F	117
Sheldon - Mount Cotton	40-44	M	156
Sheldon - Mount Cotton	45-49	F	112
Sheldon - Mount Cotton	45-49	M	115
Sheldon - Mount Cotton	50-54	F	91
Sheldon - Mount Cotton	50-54	M	109
Sheldon - Mount Cotton	55-59	F	66
Sheldon - Mount Cotton	55-59	M	101
Sheldon - Mount Cotton	60-64	F	37
Sheldon - Mount Cotton	60-64	M	67
Sheldon - Mount Cotton	65-69	F	9
Sheldon - Mount Cotton	65-69	M	30
Sheldon - Mount Cotton	70-74	F	5
Sheldon - Mount Cotton	70-74	M	17
Sheldon - Mount Cotton	75+	M	6
Thornlands	15-19	F	69
Thornlands	15-19	M	43
Thornlands	20-24	F	97
Thornlands	20-24	M	69
Thornlands	25-29	F	101
Thornlands	25-29	M	74
Thornlands	30-34	F	121
Thornlands	30-34	M	82
Thornlands	35-39	F	109
Thornlands	35-39	M	79
Thornlands	40-44	F	198
Thornlands	40-44	M	97
Thornlands	45-49	F	189
Thornlands	45-49	M	95
Thornlands	50-54	F	161
Thornlands	50-54	M	109
Thornlands	55-59	F	132
Thornlands	55-59	M	118
Thornlands	60-64	F	101
Thornlands	60-64	M	77
Thornlands	65-69	F	28
Thornlands	65-69	M	44
Thornlands	70-74	F	13
Thornlands	70-74	M	13
Thornlands	75+	F	3
Thornlands	75+	M	4
Victoria Point	15-19	F	466
Victoria Point	15-19	M	351
Victoria Point	20-24	F	280
Victoria Point	20-24	M	210
Victoria Point	25-29	F	197
Victoria Point	25-29	M	146
Victoria Point	30-34	F	196
Victoria Point	30-34	M	116
Victoria Point	35-39	F	201
Victoria Point	35-39	M	118
Victoria Point	40-44	F	266
Victoria Point	40-44	M	98
Victoria Point	45-49	F	319
Victoria Point	45-49	M	122
Victoria Point	50-54	F	293
Victoria Point	50-54	M	109
Victoria Point	55-59	F	244
Victoria Point	55-59	M	128
Victoria Point	60-64	F	136
Victoria Point	60-64	M	81
Victoria Point	65-69	F	61
Victoria Point	65-69	M	61
Victoria Point	70-74	F	20
Victoria Point	70-74	M	26
Victoria Point	75+	F	6
Victoria Point	75+	M	12
Redland Islands	15-19	F	38
Redland Islands	15-19	M	53
Redland Islands	20-24	F	42
Redland Islands	20-24	M	42
Redland Islands	25-29	F	38
Redland Islands	25-29	M	42
Redland Islands	30-34	F	52
Redland Islands	30-34	M	59
Redland Islands	35-39	F	68
Redland Islands	35-39	M	56
Redland Islands	40-44	F	82
Redland Islands	40-44	M	80
Redland Islands	45-49	F	92
Redland Islands	45-49	M	80
Redland Islands	50-54	F	103
Redland Islands	50-54	M	88
Redland Islands	55-59	F	95
Redland Islands	55-59	M	121
Redland Islands	60-64	F	87
Redland Islands	60-64	M	110
Redland Islands	65-69	F	40
Redland Islands	65-69	M	43
Redland Islands	70-74	F	12
Redland Islands	70-74	M	26
Redland Islands	75+	F	4
Redland Islands	75+	M	15
Brisbane Port - Lytton	15-19	F	71
Brisbane Port - Lytton	15-19	M	123
Brisbane Port - Lytton	20-24	F	124
Brisbane Port - Lytton	20-24	M	276
Brisbane Port - Lytton	25-29	F	128
Brisbane Port - Lytton	25-29	M	405
Brisbane Port - Lytton	30-34	F	153
Brisbane Port - Lytton	30-34	M	497
Brisbane Port - Lytton	35-39	F	163
Brisbane Port - Lytton	35-39	M	583
Brisbane Port - Lytton	40-44	F	177
Brisbane Port - Lytton	40-44	M	659
Brisbane Port - Lytton	45-49	F	203
Brisbane Port - Lytton	45-49	M	632
Brisbane Port - Lytton	50-54	F	196
Brisbane Port - Lytton	50-54	M	630
Brisbane Port - Lytton	55-59	F	111
Brisbane Port - Lytton	55-59	M	506
Brisbane Port - Lytton	60-64	F	76
Brisbane Port - Lytton	60-64	M	345
Brisbane Port - Lytton	65-69	F	27
Brisbane Port - Lytton	65-69	M	88
Brisbane Port - Lytton	70-74	F	4
Brisbane Port - Lytton	70-74	M	34
Brisbane Port - Lytton	75+	F	3
Brisbane Port - Lytton	75+	M	3
Manly - Lota	15-19	F	72
Manly - Lota	15-19	M	79
Manly - Lota	20-24	F	115
Manly - Lota	20-24	M	91
Manly - Lota	25-29	F	86
Manly - Lota	25-29	M	69
Manly - Lota	30-34	F	72
Manly - Lota	30-34	M	68
Manly - Lota	35-39	F	112
Manly - Lota	35-39	M	82
Manly - Lota	40-44	F	149
Manly - Lota	40-44	M	92
Manly - Lota	45-49	F	136
Manly - Lota	45-49	M	85
Manly - Lota	50-54	F	118
Manly - Lota	50-54	M	85
Manly - Lota	55-59	F	105
Manly - Lota	55-59	M	95
Manly - Lota	60-64	F	81
Manly - Lota	60-64	M	65
Manly - Lota	65-69	F	28
Manly - Lota	65-69	M	39
Manly - Lota	70-74	F	17
Manly - Lota	70-74	M	12
Manly - Lota	75+	F	7
Manly - Lota	75+	M	6
Manly West	15-19	F	113
Manly West	15-19	M	56
Manly West	20-24	F	97
Manly West	20-24	M	64
Manly West	25-29	F	103
Manly West	25-29	M	75
Manly West	30-34	F	110
Manly West	30-34	M	55
Manly West	35-39	F	118
Manly West	35-39	M	61
Manly West	40-44	F	156
Manly West	40-44	M	74
Manly West	45-49	F	157
Manly West	45-49	M	68
Manly West	50-54	F	131
Manly West	50-54	M	52
Manly West	55-59	F	105
Manly West	55-59	M	45
Manly West	60-64	F	72
Manly West	60-64	M	42
Manly West	65-69	F	20
Manly West	65-69	M	32
Manly West	70-74	F	9
Manly West	70-74	M	9
Manly West	75+	F	3
Manly West	75+	M	8
Murarrie	15-19	F	93
Murarrie	15-19	M	204
Murarrie	20-24	F	325
Murarrie	20-24	M	589
Murarrie	25-29	F	534
Murarrie	25-29	M	880
Murarrie	30-34	F	607
Murarrie	30-34	M	1066
Murarrie	35-39	F	498
Murarrie	35-39	M	958
Murarrie	40-44	F	584
Murarrie	40-44	M	932
Murarrie	45-49	F	499
Murarrie	45-49	M	916
Murarrie	50-54	F	489
Murarrie	50-54	M	792
Murarrie	55-59	F	367
Murarrie	55-59	M	608
Murarrie	60-64	F	192
Murarrie	60-64	M	380
Murarrie	65-69	F	77
Murarrie	65-69	M	165
Murarrie	70-74	F	12
Murarrie	70-74	M	37
Murarrie	75+	M	5
Tingalpa	15-19	F	89
Tingalpa	15-19	M	96
Tingalpa	20-24	F	145
Tingalpa	20-24	M	215
Tingalpa	25-29	F	158
Tingalpa	25-29	M	246
Tingalpa	30-34	F	141
Tingalpa	30-34	M	284
Tingalpa	35-39	F	157
Tingalpa	35-39	M	257
Tingalpa	40-44	F	178
Tingalpa	40-44	M	285
Tingalpa	45-49	F	167
Tingalpa	45-49	M	272
Tingalpa	50-54	F	187
Tingalpa	50-54	M	267
Tingalpa	55-59	F	124
Tingalpa	55-59	M	200
Tingalpa	60-64	F	85
Tingalpa	60-64	M	142
Tingalpa	65-69	F	24
Tingalpa	65-69	M	70
Tingalpa	70-74	F	6
Tingalpa	70-74	M	20
Tingalpa	75+	F	3
Tingalpa	75+	M	4
Wakerley	15-19	F	77
Wakerley	15-19	M	79
Wakerley	20-24	F	76
Wakerley	20-24	M	105
Wakerley	25-29	F	60
Wakerley	25-29	M	132
Wakerley	30-34	F	77
Wakerley	30-34	M	127
Wakerley	35-39	F	93
Wakerley	35-39	M	133
Wakerley	40-44	F	98
Wakerley	40-44	M	166
Wakerley	45-49	F	83
Wakerley	45-49	M	125
Wakerley	50-54	F	68
Wakerley	50-54	M	126
Wakerley	55-59	F	42
Wakerley	55-59	M	90
Wakerley	60-64	F	29
Wakerley	60-64	M	63
Wakerley	65-69	F	11
Wakerley	65-69	M	34
Wakerley	70-74	F	4
Wakerley	70-74	M	9
Wakerley	75+	M	4
Wynnum	15-19	F	158
Wynnum	15-19	M	157
Wynnum	20-24	F	171
Wynnum	20-24	M	196
Wynnum	25-29	F	177
Wynnum	25-29	M	182
Wynnum	30-34	F	216
Wynnum	30-34	M	171
Wynnum	35-39	F	231
Wynnum	35-39	M	148
Wynnum	40-44	F	245
Wynnum	40-44	M	161
Wynnum	45-49	F	286
Wynnum	45-49	M	178
Wynnum	50-54	F	251
Wynnum	50-54	M	171
Wynnum	55-59	F	213
Wynnum	55-59	M	147
Wynnum	60-64	F	111
Wynnum	60-64	M	122
Wynnum	65-69	F	48
Wynnum	65-69	M	64
Wynnum	70-74	F	20
Wynnum	70-74	M	23
Wynnum	75+	F	7
Wynnum	75+	M	18
Wynnum West - Hemmant	15-19	F	236
Wynnum West - Hemmant	15-19	M	304
Wynnum West - Hemmant	20-24	F	201
Wynnum West - Hemmant	20-24	M	408
Wynnum West - Hemmant	25-29	F	272
Wynnum West - Hemmant	25-29	M	443
Wynnum West - Hemmant	30-34	F	230
Wynnum West - Hemmant	30-34	M	536
Wynnum West - Hemmant	35-39	F	265
Wynnum West - Hemmant	35-39	M	513
Wynnum West - Hemmant	40-44	F	283
Wynnum West - Hemmant	40-44	M	482
Wynnum West - Hemmant	45-49	F	300
Wynnum West - Hemmant	45-49	M	483
Wynnum West - Hemmant	50-54	F	261
Wynnum West - Hemmant	50-54	M	428
Wynnum West - Hemmant	55-59	F	268
Wynnum West - Hemmant	55-59	M	351
Wynnum West - Hemmant	60-64	F	153
Wynnum West - Hemmant	60-64	M	262
Wynnum West - Hemmant	65-69	F	45
Wynnum West - Hemmant	65-69	M	108
Wynnum West - Hemmant	70-74	F	10
Wynnum West - Hemmant	70-74	M	21
Wynnum West - Hemmant	75+	F	9
Wynnum West - Hemmant	75+	M	20
Bald Hills	15-19	F	40
Bald Hills	15-19	M	27
Bald Hills	20-24	F	63
Bald Hills	20-24	M	52
Bald Hills	25-29	F	69
Bald Hills	25-29	M	46
Bald Hills	30-34	F	85
Bald Hills	30-34	M	48
Bald Hills	35-39	F	91
Bald Hills	35-39	M	49
Bald Hills	40-44	F	82
Bald Hills	40-44	M	54
Bald Hills	45-49	F	104
Bald Hills	45-49	M	63
Bald Hills	50-54	F	86
Bald Hills	50-54	M	52
Bald Hills	55-59	F	81
Bald Hills	55-59	M	43
Bald Hills	60-64	F	43
Bald Hills	60-64	M	31
Bald Hills	65-69	F	18
Bald Hills	65-69	M	15
Bald Hills	70-74	F	3
Bald Hills	75+	M	3
Bridgeman Downs	15-19	F	13
Bridgeman Downs	15-19	M	24
Bridgeman Downs	20-24	F	18
Bridgeman Downs	20-24	M	37
Bridgeman Downs	25-29	F	14
Bridgeman Downs	25-29	M	19
Bridgeman Downs	30-34	F	17
Bridgeman Downs	30-34	M	20
Bridgeman Downs	35-39	F	30
Bridgeman Downs	35-39	M	25
Bridgeman Downs	40-44	F	33
Bridgeman Downs	40-44	M	35
Bridgeman Downs	45-49	F	47
Bridgeman Downs	45-49	M	39
Bridgeman Downs	50-54	F	39
Bridgeman Downs	50-54	M	46
Bridgeman Downs	55-59	F	43
Bridgeman Downs	55-59	M	38
Bridgeman Downs	60-64	F	26
Bridgeman Downs	60-64	M	28
Bridgeman Downs	65-69	F	22
Bridgeman Downs	65-69	M	26
Bridgeman Downs	70-74	F	4
Bridgeman Downs	70-74	M	8
Bridgeman Downs	75+	F	3
Bridgeman Downs	75+	M	3
Carseldine	15-19	F	99
Carseldine	15-19	M	71
Carseldine	20-24	F	103
Carseldine	20-24	M	90
Carseldine	25-29	F	133
Carseldine	25-29	M	74
Carseldine	30-34	F	115
Carseldine	30-34	M	98
Carseldine	35-39	F	126
Carseldine	35-39	M	101
Carseldine	40-44	F	119
Carseldine	40-44	M	119
Carseldine	45-49	F	145
Carseldine	45-49	M	115
Carseldine	50-54	F	145
Carseldine	50-54	M	89
Carseldine	55-59	F	143
Carseldine	55-59	M	87
Carseldine	60-64	F	85
Carseldine	60-64	M	54
Carseldine	65-69	F	27
Carseldine	65-69	M	41
Carseldine	70-74	F	8
Carseldine	70-74	M	13
Carseldine	75+	F	4
Carseldine	75+	M	4
Everton Park	15-19	F	132
Everton Park	15-19	M	105
Everton Park	20-24	F	122
Everton Park	20-24	M	123
Everton Park	25-29	F	94
Everton Park	25-29	M	76
Everton Park	30-34	F	107
Everton Park	30-34	M	85
Everton Park	35-39	F	85
Everton Park	35-39	M	71
Everton Park	40-44	F	109
Everton Park	40-44	M	46
Everton Park	45-49	F	111
Everton Park	45-49	M	61
Everton Park	50-54	F	104
Everton Park	50-54	M	56
Everton Park	55-59	F	87
Everton Park	55-59	M	53
Everton Park	60-64	F	62
Everton Park	60-64	M	41
Everton Park	65-69	F	12
Everton Park	65-69	M	23
Everton Park	70-74	F	11
Everton Park	70-74	M	14
Everton Park	75+	F	3
Everton Park	75+	M	7
McDowall	15-19	F	81
McDowall	15-19	M	70
McDowall	20-24	F	101
McDowall	20-24	M	58
McDowall	25-29	F	101
McDowall	25-29	M	46
McDowall	30-34	F	76
McDowall	30-34	M	42
McDowall	35-39	F	92
McDowall	35-39	M	42
McDowall	40-44	F	144
McDowall	40-44	M	55
McDowall	45-49	F	148
McDowall	45-49	M	54
McDowall	50-54	F	155
McDowall	50-54	M	59
McDowall	55-59	F	119
McDowall	55-59	M	46
McDowall	60-64	F	74
McDowall	60-64	M	45
McDowall	65-69	F	28
McDowall	65-69	M	22
McDowall	70-74	F	7
McDowall	70-74	M	5
McDowall	75+	F	3
McDowall	75+	M	7
Aspley	15-19	F	283
Aspley	15-19	M	244
Aspley	20-24	F	302
Aspley	20-24	M	258
Aspley	25-29	F	237
Aspley	25-29	M	179
Aspley	30-34	F	226
Aspley	30-34	M	168
Aspley	35-39	F	208
Aspley	35-39	M	169
