SA2_NAME16	LabourForceStatus	Sex	workers
Yorke Peninsula - North	Employed (away from work)	F	69
Yorke Peninsula - North	Employed (away from work)	M	53
Yorke Peninsula - North	Employed (full-time)	F	412
Yorke Peninsula - North	Employed (full-time)	M	974
Yorke Peninsula - North	Employed (part-time)	F	694
Yorke Peninsula - North	Employed (part-time)	M	286
Yorke Peninsula - South		F	19
Yorke Peninsula - South		M	10
Yorke Peninsula - South	Employed (away from work)	F	25
Yorke Peninsula - South	Employed (away from work)	M	28
Yorke Peninsula - South	Employed (full-time)	F	196
Yorke Peninsula - South	Employed (full-time)	M	425
Yorke Peninsula - South	Employed (part-time)	F	315
Yorke Peninsula - South	Employed (part-time)	M	150
Ceduna		F	22
Ceduna		M	17
Ceduna	Employed (away from work)	F	50
Ceduna	Employed (away from work)	M	27
Ceduna	Employed (full-time)	F	353
Ceduna	Employed (full-time)	M	450
Ceduna	Employed (part-time)	F	281
Ceduna	Employed (part-time)	M	111
Eyre Peninsula		F	25
Eyre Peninsula		M	25
Eyre Peninsula	Employed (away from work)	F	46
Eyre Peninsula	Employed (away from work)	M	48
Eyre Peninsula	Employed (full-time)	F	317
Eyre Peninsula	Employed (full-time)	M	1006
Eyre Peninsula	Employed (part-time)	F	532
Eyre Peninsula	Employed (part-time)	M	226
Kimba - Cleve - Franklin Harbour		F	21
Kimba - Cleve - Franklin Harbour		M	24
Kimba - Cleve - Franklin Harbour	Employed (away from work)	F	48
Kimba - Cleve - Franklin Harbour	Employed (away from work)	M	56
Kimba - Cleve - Franklin Harbour	Employed (full-time)	F	311
Kimba - Cleve - Franklin Harbour	Employed (full-time)	M	886
Kimba - Cleve - Franklin Harbour	Employed (part-time)	F	464
Kimba - Cleve - Franklin Harbour	Employed (part-time)	M	152
Le Hunte - Elliston		F	9
Le Hunte - Elliston		M	11
Le Hunte - Elliston	Employed (away from work)	F	31
Le Hunte - Elliston	Employed (away from work)	M	27
Le Hunte - Elliston	Employed (full-time)	F	205
Le Hunte - Elliston	Employed (full-time)	M	467
Le Hunte - Elliston	Employed (part-time)	F	265
Le Hunte - Elliston	Employed (part-time)	M	89
Port Lincoln		F	57
Port Lincoln		M	69
Port Lincoln	Employed (away from work)	F	148
Port Lincoln	Employed (away from work)	M	93
Port Lincoln	Employed (full-time)	F	1398
Port Lincoln	Employed (full-time)	M	2238
Port Lincoln	Employed (part-time)	F	2020
Port Lincoln	Employed (part-time)	M	759
West Coast (SA)		F	17
West Coast (SA)		M	32
West Coast (SA)	Employed (away from work)	F	24
West Coast (SA)	Employed (away from work)	M	29
West Coast (SA)	Employed (full-time)	F	215
West Coast (SA)	Employed (full-time)	M	554
West Coast (SA)	Employed (part-time)	F	276
West Coast (SA)	Employed (part-time)	M	172
Western	Employed (away from work)	M	3
Western	Employed (full-time)	F	8
Western	Employed (full-time)	M	27
Western	Employed (part-time)	M	5
Whyalla		F	60
Whyalla		M	83
Whyalla	Employed (away from work)	F	178
Whyalla	Employed (away from work)	M	131
Whyalla	Employed (full-time)	F	1495
Whyalla	Employed (full-time)	M	2366
Whyalla	Employed (part-time)	F	1941
Whyalla	Employed (part-time)	M	727
Whyalla - North		F	7
Whyalla - North		M	11
Whyalla - North	Employed (away from work)	F	8
Whyalla - North	Employed (away from work)	M	40
Whyalla - North	Employed (full-time)	F	73
Whyalla - North	Employed (full-time)	M	713
Whyalla - North	Employed (part-time)	F	11
Whyalla - North	Employed (part-time)	M	38
APY Lands		F	11
APY Lands		M	15
APY Lands	Employed (away from work)	F	13
APY Lands	Employed (away from work)	M	9
APY Lands	Employed (full-time)	F	196
APY Lands	Employed (full-time)	M	190
APY Lands	Employed (part-time)	F	114
APY Lands	Employed (part-time)	M	69
Coober Pedy		F	10
Coober Pedy		M	17
Coober Pedy	Employed (away from work)	F	17
Coober Pedy	Employed (away from work)	M	23
Coober Pedy	Employed (full-time)	F	193
Coober Pedy	Employed (full-time)	M	244
Coober Pedy	Employed (part-time)	F	99
Coober Pedy	Employed (part-time)	M	74
Quorn - Lake Gilles		F	4
Quorn - Lake Gilles		M	9
Quorn - Lake Gilles	Employed (away from work)	F	15
Quorn - Lake Gilles	Employed (away from work)	M	27
Quorn - Lake Gilles	Employed (full-time)	F	137
Quorn - Lake Gilles	Employed (full-time)	M	431
Quorn - Lake Gilles	Employed (part-time)	F	146
Quorn - Lake Gilles	Employed (part-time)	M	74
Outback		F	17
Outback		M	46
Outback	Employed (away from work)	F	30
Outback	Employed (away from work)	M	181
Outback	Employed (full-time)	F	459
Outback	Employed (full-time)	M	1872
Outback	Employed (part-time)	F	176
Outback	Employed (part-time)	M	197
Port Augusta		F	61
Port Augusta		M	59
Port Augusta	Employed (away from work)	F	152
Port Augusta	Employed (away from work)	M	86
Port Augusta	Employed (full-time)	F	1381
Port Augusta	Employed (full-time)	M	1809
Port Augusta	Employed (part-time)	F	1288
Port Augusta	Employed (part-time)	M	486
Roxby Downs		F	21
Roxby Downs		M	48
Roxby Downs	Employed (away from work)	F	47
Roxby Downs	Employed (away from work)	M	151
Roxby Downs	Employed (full-time)	F	475
Roxby Downs	Employed (full-time)	M	2261
Roxby Downs	Employed (part-time)	F	308
Roxby Downs	Employed (part-time)	M	213
Goolwa - Port Elliot		F	24
Goolwa - Port Elliot		M	27
Goolwa - Port Elliot	Employed (away from work)	F	73
Goolwa - Port Elliot	Employed (away from work)	M	45
Goolwa - Port Elliot	Employed (full-time)	F	445
Goolwa - Port Elliot	Employed (full-time)	M	748
Goolwa - Port Elliot	Employed (part-time)	F	902
Goolwa - Port Elliot	Employed (part-time)	M	468
Kangaroo Island		F	18
Kangaroo Island		M	24
Kangaroo Island	Employed (away from work)	F	60
Kangaroo Island	Employed (away from work)	M	40
Kangaroo Island	Employed (full-time)	F	374
Kangaroo Island	Employed (full-time)	M	646
Kangaroo Island	Employed (part-time)	F	585
Kangaroo Island	Employed (part-time)	M	310
Strathalbyn		F	9
Strathalbyn		M	23
Strathalbyn	Employed (away from work)	F	51
Strathalbyn	Employed (away from work)	M	22
Strathalbyn	Employed (full-time)	F	386
Strathalbyn	Employed (full-time)	M	579
Strathalbyn	Employed (part-time)	F	677
Strathalbyn	Employed (part-time)	M	261
Strathalbyn Region		F	20
Strathalbyn Region		M	14
Strathalbyn Region	Employed (away from work)	F	20
Strathalbyn Region	Employed (away from work)	M	26
Strathalbyn Region	Employed (full-time)	F	239
Strathalbyn Region	Employed (full-time)	M	785
Strathalbyn Region	Employed (part-time)	F	405
Strathalbyn Region	Employed (part-time)	M	276
Victor Harbor		F	39
Victor Harbor		M	36
Victor Harbor	Employed (away from work)	F	144
Victor Harbor	Employed (away from work)	M	59
Victor Harbor	Employed (full-time)	F	768
Victor Harbor	Employed (full-time)	M	1022
Victor Harbor	Employed (part-time)	F	1515
Victor Harbor	Employed (part-time)	M	709
Yankalilla		F	11
Yankalilla		M	13
Yankalilla	Employed (away from work)	F	41
Yankalilla	Employed (away from work)	M	39
Yankalilla	Employed (full-time)	F	215
Yankalilla	Employed (full-time)	M	489
Yankalilla	Employed (part-time)	F	474
Yankalilla	Employed (part-time)	M	261
Grant		F	12
Grant		M	24
Grant	Employed (away from work)	F	31
Grant	Employed (away from work)	M	48
Grant	Employed (full-time)	F	259
Grant	Employed (full-time)	M	836
Grant	Employed (part-time)	F	309
Grant	Employed (part-time)	M	199
Kingston - Robe		F	18
Kingston - Robe		M	22
Kingston - Robe	Employed (away from work)	F	58
Kingston - Robe	Employed (away from work)	M	46
Kingston - Robe	Employed (full-time)	F	258
Kingston - Robe	Employed (full-time)	M	552
Kingston - Robe	Employed (part-time)	F	404
Kingston - Robe	Employed (part-time)	M	186
Millicent		F	16
Millicent		M	7
Millicent	Employed (away from work)	F	66
Millicent	Employed (away from work)	M	44
Millicent	Employed (full-time)	F	315
Millicent	Employed (full-time)	M	632
Millicent	Employed (part-time)	F	602
Millicent	Employed (part-time)	M	164
Naracoorte		F	21
Naracoorte		M	32
Naracoorte	Employed (away from work)	F	64
Naracoorte	Employed (away from work)	M	46
Naracoorte	Employed (full-time)	F	523
Naracoorte	Employed (full-time)	M	956
Naracoorte	Employed (part-time)	F	789
Naracoorte	Employed (part-time)	M	242
Naracoorte Region		F	8
Naracoorte Region		M	22
Naracoorte Region	Employed (away from work)	F	28
Naracoorte Region	Employed (away from work)	M	53
Naracoorte Region	Employed (full-time)	F	193
Naracoorte Region	Employed (full-time)	M	725
Naracoorte Region	Employed (part-time)	F	209
Naracoorte Region	Employed (part-time)	M	147
Penola		F	15
Penola		M	21
Penola	Employed (away from work)	F	36
Penola	Employed (away from work)	M	42
Penola	Employed (full-time)	F	278
Penola	Employed (full-time)	M	776
Penola	Employed (part-time)	F	326
Penola	Employed (part-time)	M	130
Tatiara		F	31
Tatiara		M	38
Tatiara	Employed (away from work)	F	76
Tatiara	Employed (away from work)	M	82
Tatiara	Employed (full-time)	F	574
Tatiara	Employed (full-time)	M	1590
Tatiara	Employed (part-time)	F	779
Tatiara	Employed (part-time)	M	250
Wattle Range		F	8
Wattle Range		M	8
Wattle Range	Employed (away from work)	F	25
Wattle Range	Employed (away from work)	M	51
Wattle Range	Employed (full-time)	F	146
Wattle Range	Employed (full-time)	M	513
Wattle Range	Employed (part-time)	F	217
Wattle Range	Employed (part-time)	M	126
Mount Gambier - East		F	49
Mount Gambier - East		M	55
Mount Gambier - East	Employed (away from work)	F	178
Mount Gambier - East	Employed (away from work)	M	90
Mount Gambier - East	Employed (full-time)	F	1539
Mount Gambier - East	Employed (full-time)	M	2618
Mount Gambier - East	Employed (part-time)	F	2150
Mount Gambier - East	Employed (part-time)	M	772
Mount Gambier - West		F	34
Mount Gambier - West		M	62
Mount Gambier - West	Employed (away from work)	F	145
Mount Gambier - West	Employed (away from work)	M	91
Mount Gambier - West	Employed (full-time)	F	1254
Mount Gambier - West	Employed (full-time)	M	2202
Mount Gambier - West	Employed (part-time)	F	1491
Mount Gambier - West	Employed (part-time)	M	456
Barmera		F	17
Barmera		M	24
Barmera	Employed (away from work)	F	34
Barmera	Employed (away from work)	M	42
Barmera	Employed (full-time)	F	318
Barmera	Employed (full-time)	M	710
Barmera	Employed (part-time)	F	454
Barmera	Employed (part-time)	M	207
Berri		F	16
Berri		M	29
Berri	Employed (away from work)	F	76
Berri	Employed (away from work)	M	44
Berri	Employed (full-time)	F	742
Berri	Employed (full-time)	M	889
Berri	Employed (part-time)	F	734
Berri	Employed (part-time)	M	200
Karoonda - Lameroo		F	11
Karoonda - Lameroo		M	21
Karoonda - Lameroo	Employed (away from work)	F	23
Karoonda - Lameroo	Employed (away from work)	M	20
Karoonda - Lameroo	Employed (full-time)	F	272
Karoonda - Lameroo	Employed (full-time)	M	657
Karoonda - Lameroo	Employed (part-time)	F	327
Karoonda - Lameroo	Employed (part-time)	M	111
Loxton		F	16
Loxton		M	23
Loxton	Employed (away from work)	F	54
Loxton	Employed (away from work)	M	26
Loxton	Employed (full-time)	F	417
Loxton	Employed (full-time)	M	833
Loxton	Employed (part-time)	F	572
Loxton	Employed (part-time)	M	226
Loxton Region		F	3
Loxton Region		M	9
Loxton Region	Employed (away from work)	F	11
Loxton Region	Employed (away from work)	M	15
Loxton Region	Employed (full-time)	F	82
Loxton Region	Employed (full-time)	M	329
Loxton Region	Employed (part-time)	F	69
Loxton Region	Employed (part-time)	M	48
Mannum		F	13
Mannum		M	18
Mannum	Employed (away from work)	F	28
Mannum	Employed (away from work)	M	29
Mannum	Employed (full-time)	F	278
Mannum	Employed (full-time)	M	666
Mannum	Employed (part-time)	F	491
Mannum	Employed (part-time)	M	230
Murray Bridge		F	64
Murray Bridge		M	64
Murray Bridge	Employed (away from work)	F	165
Murray Bridge	Employed (away from work)	M	130
Murray Bridge	Employed (full-time)	F	1693
Murray Bridge	Employed (full-time)	M	2658
Murray Bridge	Employed (part-time)	F	1838
Murray Bridge	Employed (part-time)	M	739
Murray Bridge Region		F	13
Murray Bridge Region		M	20
Murray Bridge Region	Employed (away from work)	F	27
Murray Bridge Region	Employed (away from work)	M	27
Murray Bridge Region	Employed (full-time)	F	268
Murray Bridge Region	Employed (full-time)	M	877
Murray Bridge Region	Employed (part-time)	F	229
Murray Bridge Region	Employed (part-time)	M	249
Renmark		F	21
Renmark		M	34
Renmark	Employed (away from work)	F	53
Renmark	Employed (away from work)	M	38
Renmark	Employed (full-time)	F	471
Renmark	Employed (full-time)	M	725
Renmark	Employed (part-time)	F	644
Renmark	Employed (part-time)	M	259
Renmark Region		F	10
Renmark Region		M	19
Renmark Region	Employed (away from work)	F	17
Renmark Region	Employed (away from work)	M	38
Renmark Region	Employed (full-time)	F	267
Renmark Region	Employed (full-time)	M	772
Renmark Region	Employed (part-time)	F	237
Renmark Region	Employed (part-time)	M	221
The Coorong		F	18
The Coorong		M	26
The Coorong	Employed (away from work)	F	35
The Coorong	Employed (away from work)	M	37
The Coorong	Employed (full-time)	F	333
The Coorong	Employed (full-time)	M	880
The Coorong	Employed (part-time)	F	519
The Coorong	Employed (part-time)	M	184
Waikerie		F	23
Waikerie		M	30
Waikerie	Employed (away from work)	F	45
Waikerie	Employed (away from work)	M	47
Waikerie	Employed (full-time)	F	405
Waikerie	Employed (full-time)	M	892
Waikerie	Employed (part-time)	F	608
Waikerie	Employed (part-time)	M	280
Migratory - Offshore - Shipping (SA)	Employed (away from work)	M	14
Migratory - Offshore - Shipping (SA)	Employed (full-time)	F	3
Migratory - Offshore - Shipping (SA)	Employed (full-time)	M	39
Migratory - Offshore - Shipping (SA)	Employed (part-time)	M	11
No usual address (SA)		F	206
No usual address (SA)		M	498
No usual address (SA)	Employed (away from work)	F	691
No usual address (SA)	Employed (away from work)	M	1123
No usual address (SA)	Employed (full-time)	F	2131
No usual address (SA)	Employed (full-time)	M	15840
No usual address (SA)	Employed (part-time)	F	6144
No usual address (SA)	Employed (part-time)	M	7690
Augusta		F	21
Augusta		M	25
Augusta	Employed (away from work)	F	52
Augusta	Employed (away from work)	M	57
Augusta	Employed (full-time)	F	321
Augusta	Employed (full-time)	M	714
Augusta	Employed (part-time)	F	509
Augusta	Employed (part-time)	M	279
Busselton		F	83
Busselton		M	77
Busselton	Employed (away from work)	F	227
Busselton	Employed (away from work)	M	140
Busselton	Employed (full-time)	F	1949
Busselton	Employed (full-time)	M	2814
Busselton	Employed (part-time)	F	3108
Busselton	Employed (part-time)	M	1109
Busselton Region		F	34
Busselton Region		M	37
Busselton Region	Employed (away from work)	F	103
Busselton Region	Employed (away from work)	M	91
Busselton Region	Employed (full-time)	F	706
Busselton Region	Employed (full-time)	M	1443
Busselton Region	Employed (part-time)	F	1154
Busselton Region	Employed (part-time)	M	526
Margaret River		F	35
Margaret River		M	44
Margaret River	Employed (away from work)	F	108
Margaret River	Employed (away from work)	M	71
Margaret River	Employed (full-time)	F	764
Margaret River	Employed (full-time)	M	1096
Margaret River	Employed (part-time)	F	1219
Margaret River	Employed (part-time)	M	548
Australind - Leschenault		F	27
Australind - Leschenault		M	21
Australind - Leschenault	Employed (away from work)	F	71
Australind - Leschenault	Employed (away from work)	M	46
Australind - Leschenault	Employed (full-time)	F	547
Australind - Leschenault	Employed (full-time)	M	793
Australind - Leschenault	Employed (part-time)	F	1007
Australind - Leschenault	Employed (part-time)	M	275
Capel		F	4
Capel		M	11
Capel	Employed (away from work)	F	28
Capel	Employed (away from work)	M	44
Capel	Employed (full-time)	F	233
Capel	Employed (full-time)	M	546
Capel	Employed (part-time)	F	324
Capel	Employed (part-time)	M	145
College Grove - Carey Park		F	16
College Grove - Carey Park		M	22
College Grove - Carey Park	Employed (away from work)	F	60
College Grove - Carey Park	Employed (away from work)	M	27
College Grove - Carey Park	Employed (full-time)	F	447
College Grove - Carey Park	Employed (full-time)	M	385
College Grove - Carey Park	Employed (part-time)	F	641
College Grove - Carey Park	Employed (part-time)	M	162
Collie		F	40
Collie		M	71
Collie	Employed (away from work)	F	91
Collie	Employed (away from work)	M	127
Collie	Employed (full-time)	F	616
Collie	Employed (full-time)	M	2420
Collie	Employed (part-time)	F	863
Collie	Employed (part-time)	M	274
Dardanup		F	9
Dardanup		M	16
Dardanup	Employed (away from work)	F	18
Dardanup	Employed (away from work)	M	60
Dardanup	Employed (full-time)	F	142
Dardanup	Employed (full-time)	M	869
Dardanup	Employed (part-time)	F	240
Dardanup	Employed (part-time)	M	133
Davenport		F	12
Davenport		M	43
Davenport	Employed (away from work)	F	35
Davenport	Employed (away from work)	M	96
Davenport	Employed (full-time)	F	496
Davenport	Employed (full-time)	M	2272
Davenport	Employed (part-time)	F	389
Davenport	Employed (part-time)	M	306
Eaton - Pelican Point		F	22
Eaton - Pelican Point		M	11
Eaton - Pelican Point	Employed (away from work)	F	50
Eaton - Pelican Point	Employed (away from work)	M	29
Eaton - Pelican Point	Employed (full-time)	F	394
Eaton - Pelican Point	Employed (full-time)	M	378
Eaton - Pelican Point	Employed (part-time)	F	886
Eaton - Pelican Point	Employed (part-time)	M	256
Harvey		F	27
Harvey		M	58
Harvey	Employed (away from work)	F	64
Harvey	Employed (away from work)	M	91
Harvey	Employed (full-time)	F	571
Harvey	Employed (full-time)	M	1924
Harvey	Employed (part-time)	F	723
Harvey	Employed (part-time)	M	383
East Bunbury - Glen Iris		F	36
East Bunbury - Glen Iris		M	59
East Bunbury - Glen Iris	Employed (away from work)	F	138
East Bunbury - Glen Iris	Employed (away from work)	M	108
East Bunbury - Glen Iris	Employed (full-time)	F	1111
East Bunbury - Glen Iris	Employed (full-time)	M	2309
East Bunbury - Glen Iris	Employed (part-time)	F	1450
East Bunbury - Glen Iris	Employed (part-time)	M	443
Waroona		F	23
Waroona		M	21
Waroona	Employed (away from work)	F	36
