SA2_NAME16	EmploymentStatus	Sex	workers
Pascoe Vale South	Contributing family workers	F	15
Pascoe Vale South	Contributing family workers	M	11
Pascoe Vale South	Employee	F	453
Pascoe Vale South	Employee	M	226
Pascoe Vale South	Owner managers of incorporated enterprises	F	46
Pascoe Vale South	Owner managers of incorporated enterprises	M	99
Pascoe Vale South	Owner managers of unincorporated enterprises	F	64
Pascoe Vale South	Owner managers of unincorporated enterprises	M	98
Alphington - Fairfield		F	20
Alphington - Fairfield		M	19
Alphington - Fairfield	Contributing family workers	F	27
Alphington - Fairfield	Contributing family workers	M	38
Alphington - Fairfield	Employee	F	1293
Alphington - Fairfield	Employee	M	1629
Alphington - Fairfield	Owner managers of incorporated enterprises	F	121
Alphington - Fairfield	Owner managers of incorporated enterprises	M	300
Alphington - Fairfield	Owner managers of unincorporated enterprises	F	154
Alphington - Fairfield	Owner managers of unincorporated enterprises	M	196
Northcote		F	32
Northcote		M	39
Northcote	Contributing family workers	F	48
Northcote	Contributing family workers	M	46
Northcote	Employee	F	2498
Northcote	Employee	M	1945
Northcote	Owner managers of incorporated enterprises	F	166
Northcote	Owner managers of incorporated enterprises	M	415
Northcote	Owner managers of unincorporated enterprises	F	457
Northcote	Owner managers of unincorporated enterprises	M	472
Thornbury		F	30
Thornbury		M	25
Thornbury	Contributing family workers	F	32
Thornbury	Contributing family workers	M	27
Thornbury	Employee	F	1820
Thornbury	Employee	M	1444
Thornbury	Owner managers of incorporated enterprises	F	132
Thornbury	Owner managers of incorporated enterprises	M	288
Thornbury	Owner managers of unincorporated enterprises	F	249
Thornbury	Owner managers of unincorporated enterprises	M	283
Ascot Vale		F	7
Ascot Vale		M	15
Ascot Vale	Contributing family workers	F	23
Ascot Vale	Contributing family workers	M	22
Ascot Vale	Employee	F	967
Ascot Vale	Employee	M	663
Ascot Vale	Owner managers of incorporated enterprises	F	95
Ascot Vale	Owner managers of incorporated enterprises	M	196
Ascot Vale	Owner managers of unincorporated enterprises	F	145
Ascot Vale	Owner managers of unincorporated enterprises	M	181
Essendon - Aberfeldie		F	38
Essendon - Aberfeldie		M	51
Essendon - Aberfeldie	Contributing family workers	F	91
Essendon - Aberfeldie	Contributing family workers	M	52
Essendon - Aberfeldie	Employee	F	3682
Essendon - Aberfeldie	Employee	M	2272
Essendon - Aberfeldie	Owner managers of incorporated enterprises	F	273
Essendon - Aberfeldie	Owner managers of incorporated enterprises	M	588
Essendon - Aberfeldie	Owner managers of unincorporated enterprises	F	315
Essendon - Aberfeldie	Owner managers of unincorporated enterprises	M	387
Flemington		F	19
Flemington		M	10
Flemington	Contributing family workers	F	17
Flemington	Contributing family workers	M	20
Flemington	Employee	F	1013
Flemington	Employee	M	1061
Flemington	Owner managers of incorporated enterprises	F	50
Flemington	Owner managers of incorporated enterprises	M	146
Flemington	Owner managers of unincorporated enterprises	F	81
Flemington	Owner managers of unincorporated enterprises	M	105
Moonee Ponds		F	43
Moonee Ponds		M	31
Moonee Ponds	Contributing family workers	F	62
Moonee Ponds	Contributing family workers	M	45
Moonee Ponds	Employee	F	4022
Moonee Ponds	Employee	M	2590
Moonee Ponds	Owner managers of incorporated enterprises	F	191
Moonee Ponds	Owner managers of incorporated enterprises	M	400
Moonee Ponds	Owner managers of unincorporated enterprises	F	208
Moonee Ponds	Owner managers of unincorporated enterprises	M	268
Carlton		F	36
Carlton		M	59
Carlton	Contributing family workers	F	57
Carlton	Contributing family workers	M	52
Carlton	Employee	F	8013
Carlton	Employee	M	6137
Carlton	Owner managers of incorporated enterprises	F	224
Carlton	Owner managers of incorporated enterprises	M	531
Carlton	Owner managers of unincorporated enterprises	F	227
Carlton	Owner managers of unincorporated enterprises	M	320
Docklands		F	134
Docklands		M	172
Docklands	Contributing family workers	F	79
Docklands	Contributing family workers	M	77
Docklands	Employee	F	23604
Docklands	Employee	M	31767
Docklands	Owner managers of incorporated enterprises	F	279
Docklands	Owner managers of incorporated enterprises	M	923
Docklands	Owner managers of unincorporated enterprises	F	170
Docklands	Owner managers of unincorporated enterprises	M	352
East Melbourne		F	65
East Melbourne		M	58
East Melbourne	Contributing family workers	F	41
East Melbourne	Contributing family workers	M	34
East Melbourne	Employee	F	10335
East Melbourne	Employee	M	8279
East Melbourne	Owner managers of incorporated enterprises	F	154
East Melbourne	Owner managers of incorporated enterprises	M	397
East Melbourne	Owner managers of unincorporated enterprises	F	214
East Melbourne	Owner managers of unincorporated enterprises	M	325
Flemington Racecourse		F	3
Flemington Racecourse	Contributing family workers	F	4
Flemington Racecourse	Contributing family workers	M	9
Flemington Racecourse	Employee	F	638
Flemington Racecourse	Employee	M	735
Flemington Racecourse	Owner managers of incorporated enterprises	F	17
Flemington Racecourse	Owner managers of incorporated enterprises	M	33
Flemington Racecourse	Owner managers of unincorporated enterprises	F	19
Flemington Racecourse	Owner managers of unincorporated enterprises	M	18
Kensington (Vic.)		F	12
Kensington (Vic.)		M	16
Kensington (Vic.)	Contributing family workers	F	21
Kensington (Vic.)	Contributing family workers	M	27
Kensington (Vic.)	Employee	F	1612
Kensington (Vic.)	Employee	M	2008
Kensington (Vic.)	Owner managers of incorporated enterprises	F	88
Kensington (Vic.)	Owner managers of incorporated enterprises	M	240
Kensington (Vic.)	Owner managers of unincorporated enterprises	F	137
Kensington (Vic.)	Owner managers of unincorporated enterprises	M	163
Melbourne		F	654
Melbourne		M	771
Melbourne	Contributing family workers	F	329
Melbourne	Contributing family workers	M	385
Melbourne	Employee	F	99268
Melbourne	Employee	M	105779
Melbourne	Owner managers of incorporated enterprises	F	1928
Melbourne	Owner managers of incorporated enterprises	M	5985
Melbourne	Owner managers of unincorporated enterprises	F	1903
Melbourne	Owner managers of unincorporated enterprises	M	4139
North Melbourne		F	57
North Melbourne		M	85
North Melbourne	Contributing family workers	F	41
North Melbourne	Contributing family workers	M	79
North Melbourne	Employee	F	5891
North Melbourne	Employee	M	7218
North Melbourne	Owner managers of incorporated enterprises	F	253
North Melbourne	Owner managers of incorporated enterprises	M	826
North Melbourne	Owner managers of unincorporated enterprises	F	275
North Melbourne	Owner managers of unincorporated enterprises	M	540
Parkville		F	104
Parkville		M	71
Parkville	Contributing family workers	F	33
Parkville	Contributing family workers	M	19
Parkville	Employee	F	18070
Parkville	Employee	M	9349
Parkville	Owner managers of incorporated enterprises	F	66
Parkville	Owner managers of incorporated enterprises	M	187
Parkville	Owner managers of unincorporated enterprises	F	122
Parkville	Owner managers of unincorporated enterprises	M	175
South Yarra - West		F	39
South Yarra - West		M	48
South Yarra - West	Contributing family workers	F	27
South Yarra - West	Contributing family workers	M	33
South Yarra - West	Employee	F	8497
South Yarra - West	Employee	M	6714
South Yarra - West	Owner managers of incorporated enterprises	F	106
South Yarra - West	Owner managers of incorporated enterprises	M	306
South Yarra - West	Owner managers of unincorporated enterprises	F	151
South Yarra - West	Owner managers of unincorporated enterprises	M	206
Southbank		F	115
Southbank		M	153
Southbank	Contributing family workers	F	62
Southbank	Contributing family workers	M	53
Southbank	Employee	F	15654
Southbank	Employee	M	21149
Southbank	Owner managers of incorporated enterprises	F	232
Southbank	Owner managers of incorporated enterprises	M	711
Southbank	Owner managers of unincorporated enterprises	F	229
Southbank	Owner managers of unincorporated enterprises	M	435
West Melbourne		F	10
West Melbourne		M	35
West Melbourne	Contributing family workers	F	3
West Melbourne	Contributing family workers	M	16
West Melbourne	Employee	F	622
West Melbourne	Employee	M	3155
West Melbourne	Owner managers of incorporated enterprises	F	13
West Melbourne	Owner managers of incorporated enterprises	M	103
West Melbourne	Owner managers of unincorporated enterprises	F	8
West Melbourne	Owner managers of unincorporated enterprises	M	52
Albert Park		F	59
Albert Park		M	70
Albert Park	Contributing family workers	F	76
Albert Park	Contributing family workers	M	87
Albert Park	Employee	F	6607
Albert Park	Employee	M	7437
Albert Park	Owner managers of incorporated enterprises	F	369
Albert Park	Owner managers of incorporated enterprises	M	1037
Albert Park	Owner managers of unincorporated enterprises	F	349
Albert Park	Owner managers of unincorporated enterprises	M	418
Elwood		F	4
Elwood		M	4
Elwood	Contributing family workers	F	22
Elwood	Contributing family workers	M	20
Elwood	Employee	F	818
Elwood	Employee	M	563
Elwood	Owner managers of incorporated enterprises	F	144
Elwood	Owner managers of incorporated enterprises	M	237
Elwood	Owner managers of unincorporated enterprises	F	235
Elwood	Owner managers of unincorporated enterprises	M	215
Port Melbourne		F	19
Port Melbourne		M	20
Port Melbourne	Contributing family workers	F	36
Port Melbourne	Contributing family workers	M	31
Port Melbourne	Employee	F	1659
Port Melbourne	Employee	M	1676
Port Melbourne	Owner managers of incorporated enterprises	F	245
Port Melbourne	Owner managers of incorporated enterprises	M	437
Port Melbourne	Owner managers of unincorporated enterprises	F	226
Port Melbourne	Owner managers of unincorporated enterprises	M	220
Port Melbourne Industrial		F	57
Port Melbourne Industrial		M	131
Port Melbourne Industrial	Contributing family workers	F	31
Port Melbourne Industrial	Contributing family workers	M	31
Port Melbourne Industrial	Employee	F	5856
Port Melbourne Industrial	Employee	M	15156
Port Melbourne Industrial	Owner managers of incorporated enterprises	F	179
Port Melbourne Industrial	Owner managers of incorporated enterprises	M	918
Port Melbourne Industrial	Owner managers of unincorporated enterprises	F	64
Port Melbourne Industrial	Owner managers of unincorporated enterprises	M	353
South Melbourne		F	60
South Melbourne		M	94
South Melbourne	Contributing family workers	F	90
South Melbourne	Contributing family workers	M	107
South Melbourne	Employee	F	10530
South Melbourne	Employee	M	12300
South Melbourne	Owner managers of incorporated enterprises	F	487
South Melbourne	Owner managers of incorporated enterprises	M	1396
South Melbourne	Owner managers of unincorporated enterprises	F	366
South Melbourne	Owner managers of unincorporated enterprises	M	581
St Kilda		F	52
St Kilda		M	64
St Kilda	Contributing family workers	F	80
St Kilda	Contributing family workers	M	81
St Kilda	Employee	F	6589
St Kilda	Employee	M	5814
St Kilda	Owner managers of incorporated enterprises	F	353
St Kilda	Owner managers of incorporated enterprises	M	825
St Kilda	Owner managers of unincorporated enterprises	F	418
St Kilda	Owner managers of unincorporated enterprises	M	549
St Kilda East		F	12
St Kilda East		M	14
St Kilda East	Contributing family workers	F	25
St Kilda East	Contributing family workers	M	30
St Kilda East	Employee	F	1097
St Kilda East	Employee	M	996
St Kilda East	Owner managers of incorporated enterprises	F	121
St Kilda East	Owner managers of incorporated enterprises	M	286
St Kilda East	Owner managers of unincorporated enterprises	F	238
St Kilda East	Owner managers of unincorporated enterprises	M	267
Armadale		F	26
Armadale		M	28
Armadale	Contributing family workers	F	54
Armadale	Contributing family workers	M	45
Armadale	Employee	F	3000
Armadale	Employee	M	1825
Armadale	Owner managers of incorporated enterprises	F	242
Armadale	Owner managers of incorporated enterprises	M	370
Armadale	Owner managers of unincorporated enterprises	F	234
Armadale	Owner managers of unincorporated enterprises	M	238
Prahran - Windsor		F	46
Prahran - Windsor		M	47
Prahran - Windsor	Contributing family workers	F	63
Prahran - Windsor	Contributing family workers	M	67
Prahran - Windsor	Employee	F	4427
Prahran - Windsor	Employee	M	3609
Prahran - Windsor	Owner managers of incorporated enterprises	F	336
Prahran - Windsor	Owner managers of incorporated enterprises	M	744
Prahran - Windsor	Owner managers of unincorporated enterprises	F	382
Prahran - Windsor	Owner managers of unincorporated enterprises	M	510
South Yarra - East		F	43
South Yarra - East		M	61
South Yarra - East	Contributing family workers	F	79
South Yarra - East	Contributing family workers	M	86
South Yarra - East	Employee	F	5596
South Yarra - East	Employee	M	4779
South Yarra - East	Owner managers of incorporated enterprises	F	400
South Yarra - East	Owner managers of incorporated enterprises	M	896
South Yarra - East	Owner managers of unincorporated enterprises	F	332
South Yarra - East	Owner managers of unincorporated enterprises	M	479
Toorak		F	22
Toorak		M	16
Toorak	Contributing family workers	F	79
Toorak	Contributing family workers	M	51
Toorak	Employee	F	1971
Toorak	Employee	M	1381
Toorak	Owner managers of incorporated enterprises	F	228
Toorak	Owner managers of incorporated enterprises	M	398
Toorak	Owner managers of unincorporated enterprises	F	225
Toorak	Owner managers of unincorporated enterprises	M	266
Abbotsford		F	27
Abbotsford		M	37
Abbotsford	Contributing family workers	F	26
Abbotsford	Contributing family workers	M	37
Abbotsford	Employee	F	3843
Abbotsford	Employee	M	4908
Abbotsford	Owner managers of incorporated enterprises	F	162
Abbotsford	Owner managers of incorporated enterprises	M	426
Abbotsford	Owner managers of unincorporated enterprises	F	175
Abbotsford	Owner managers of unincorporated enterprises	M	224
Carlton North - Princes Hill		F	10
Carlton North - Princes Hill		M	11
Carlton North - Princes Hill	Contributing family workers	F	19
Carlton North - Princes Hill	Contributing family workers	M	22
Carlton North - Princes Hill	Employee	F	741
Carlton North - Princes Hill	Employee	M	644
Carlton North - Princes Hill	Owner managers of incorporated enterprises	F	97
Carlton North - Princes Hill	Owner managers of incorporated enterprises	M	155
Carlton North - Princes Hill	Owner managers of unincorporated enterprises	F	189
Carlton North - Princes Hill	Owner managers of unincorporated enterprises	M	172
Collingwood		F	46
Collingwood		M	57
Collingwood	Contributing family workers	F	40
Collingwood	Contributing family workers	M	47
Collingwood	Employee	F	4680
Collingwood	Employee	M	4988
Collingwood	Owner managers of incorporated enterprises	F	283
Collingwood	Owner managers of incorporated enterprises	M	765
Collingwood	Owner managers of unincorporated enterprises	F	275
Collingwood	Owner managers of unincorporated enterprises	M	405
Fitzroy		F	75
