LGA_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
LGA21270,0,0,0,0,7,6,0,3,0,18,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,91,35,36,33,42,22,34,8,311,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21370,9,6,9,26,70,68,38,43,3,267,4,0,4,0,23,20,20,27,0,118,3,0,0,3,19,20,19,27,0,92,3,0,0,0,5,5,33,8,0,60,0,3,0,3,5,3,12,14,0,35,0,0,0,0,3,0,3,5,0,13,0,9,3,5,12,9,5,5,7,47,89,419,221,292,421,298,206,223,57,2226,4,0,0,0,0,0,0,0,5,14,0,4,0,0,0,0,0,0,9,13,0,3,0,0,0,0,0,0,4,8,0,7,0,0,0,0,0,0,11,22,3,3,0,0,0,0,0,3,10,21,0,0,3,6,0,0,0,3,12,22,0,0,0,6,4,6,0,0,16,31,0,0,0,0,3,3,3,0,7,25,4,0,0,0,0,3,3,0,4,22,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,5
LGA21450,4,10,13,11,50,92,33,42,6,254,3,3,3,6,19,36,34,31,0,143,0,0,0,3,11,23,13,21,3,83,0,0,0,0,3,4,6,14,0,31,0,0,0,3,6,12,4,13,0,33,3,0,0,3,0,4,0,6,0,25,3,14,11,5,6,11,3,3,6,65,94,720,385,324,431,427,202,218,70,2866,0,4,0,0,0,0,0,4,9,18,0,9,0,0,0,0,0,0,10,20,0,6,0,0,0,3,0,0,3,15,0,3,3,0,0,0,0,0,11,20,0,0,7,0,6,0,0,0,14,26,0,7,5,9,6,0,0,4,8,29,0,0,3,0,7,6,3,0,10,30,0,0,0,0,3,11,4,4,12,37,0,3,3,0,9,6,0,3,11,34,0,0,0,4,0,4,0,0,4,14,0,0,0,3,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,8
LGA21610,11,15,12,56,125,147,75,93,3,541,5,3,8,14,42,56,31,61,3,224,4,3,12,8,28,42,19,51,3,161,3,3,4,3,8,30,20,23,3,93,3,4,0,0,9,12,13,29,0,63,0,6,0,0,4,5,3,5,0,25,7,28,13,11,26,23,10,4,17,135,201,1712,940,869,1254,876,395,459,129,6834,12,7,3,0,0,0,0,0,22,45,0,31,4,0,5,0,0,0,18,56,0,13,4,6,0,0,0,0,21,51,0,3,16,4,0,0,0,3,14,45,3,10,6,5,0,0,0,3,14,42,3,10,10,11,5,0,3,9,26,78,3,13,5,13,24,18,0,5,20,96,3,0,7,8,26,17,12,7,24,98,3,0,0,5,22,27,11,14,15,93,3,0,3,3,5,18,6,9,22,77,3,0,0,5,5,8,3,10,9,39,0,0,0,0,3,8,3,4,7,32
LGA21670,3,0,0,0,3,7,11,3,0,29,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,12,36,172,89,89,102,67,38,21,10,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,0,0,0,4,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA21750,6,0,10,22,62,50,33,23,3,209,0,0,7,4,18,13,10,25,3,78,0,0,3,0,0,3,0,5,0,17,0,0,0,0,4,0,0,5,0,13,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,3,0,0,0,5,0,8,5,9,5,3,0,0,5,45,71,339,225,278,345,203,100,112,40,1708,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,6,10,3,0,4,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,11,0,0,0,3,0,0,0,0,3,14,0,0,0,0,3,4,0,0,7,14,0,3,0,0,4,5,0,3,8,24,0,0,0,0,5,7,9,0,3,21,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3
LGA21830,3,3,3,3,16,29,27,33,0,121,0,0,0,0,4,13,14,7,0,38,3,0,0,3,3,6,23,6,0,38,0,0,0,3,3,0,30,8,0,43,0,0,0,0,0,0,3,6,0,11,0,0,0,3,0,0,0,8,0,14,0,11,3,3,4,0,0,4,5,30,42,258,103,120,107,125,145,149,33,1084,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,0,0,3,10,0,0,0,0,3,3,0,0,6,10,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,3,13,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,5,13,0,0,0,0,0,3,0,0,0,3
LGA21890,7,10,8,15,85,73,33,23,5,253,0,3,3,13,30,35,7,20,3,127,3,4,3,0,28,25,14,16,0,91,0,0,0,0,11,17,12,11,0,52,4,0,0,0,5,7,5,22,3,44,0,0,0,0,0,3,8,0,0,16,0,7,12,13,15,14,3,3,8,67,87,838,662,502,731,483,163,166,98,3731,7,0,0,3,0,3,0,4,15,32,0,11,0,0,0,0,0,0,8,23,3,17,8,0,0,3,0,0,17,47,0,9,3,4,0,3,3,0,18,38,3,0,9,6,4,0,0,0,14,46,3,3,3,12,7,5,4,4,17,60,9,3,5,6,15,13,0,4,28,82,0,4,0,5,26,16,3,10,22,83,0,3,0,4,25,19,7,4,16,85,0,0,3,3,15,8,9,8,3,45,0,0,4,3,7,10,5,3,6,43,0,3,0,0,3,5,3,9,3,26
LGA22110,11,7,8,11,49,43,39,27,5,201,4,0,0,9,7,8,15,13,0,56,0,0,0,0,10,3,9,10,0,32,0,3,4,0,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,8,3,0,3,0,3,0,0,0,0,8,0,9,10,4,4,4,3,0,4,38,122,493,299,332,353,203,132,109,56,2099,0,5,0,0,0,0,0,0,10,12,0,6,0,0,0,0,0,0,11,13,3,4,0,0,0,0,0,0,4,17,0,5,9,0,0,0,0,0,6,22,3,0,3,0,0,0,0,0,13,20,0,0,5,3,3,0,0,3,5,22,4,0,4,3,6,0,0,4,11,30,0,3,0,9,5,0,4,3,4,29,0,0,0,0,0,3,0,4,9,26,0,0,0,0,6,3,3,3,3,18,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,3,0,0,4
LGA22170,8,3,12,24,87,107,64,64,6,377,3,5,8,11,28,52,19,46,3,159,5,0,0,7,13,21,8,23,0,81,0,0,0,4,4,9,3,19,3,46,4,0,5,5,3,11,10,26,0,61,0,0,0,0,3,3,3,3,0,19,3,19,12,14,12,8,3,0,6,75,103,1035,552,583,696,520,226,276,80,4065,4,0,0,6,0,0,0,6,19,34,0,12,3,0,0,0,0,0,10,23,3,12,3,0,0,0,0,0,13,35,0,9,8,0,3,0,0,0,20,50,3,4,0,4,3,0,0,7,18,36,3,6,3,8,0,4,0,4,14,48,7,4,3,5,14,12,0,3,17,65,0,3,0,8,13,11,3,4,15,62,0,0,0,4,9,13,8,7,5,46,3,0,0,0,10,9,8,10,10,49,3,0,3,0,6,6,0,4,0,32,0,0,0,0,3,3,0,3,0,15
LGA22250,3,0,0,0,8,16,13,14,0,54,0,0,0,0,0,9,7,3,0,17,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,3,13,20,124,60,61,76,99,39,52,11,538,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22310,3,7,12,20,45,34,19,28,6,181,0,3,8,3,21,27,11,13,3,89,0,0,3,8,10,21,9,14,0,62,0,0,0,3,8,10,5,21,0,44,0,3,0,3,8,3,4,27,0,50,0,0,0,0,3,3,0,4,0,11,0,4,4,3,11,10,3,5,4,40,59,676,408,292,371,252,121,171,35,2387,3,9,4,0,0,3,0,4,9,26,3,11,4,3,0,0,0,0,3,25,0,12,0,0,0,0,0,0,8,28,0,3,6,4,3,0,0,0,14,37,0,3,3,4,0,3,0,0,7,27,4,0,6,4,0,3,0,7,11,35,0,4,0,3,9,5,0,3,10,39,0,3,5,12,8,9,5,0,14,55,3,3,7,7,6,8,3,6,13,53,0,0,5,0,3,5,0,0,3,23,0,0,3,7,7,11,3,4,5,39,0,3,3,0,0,3,0,6,5,25
LGA22410,3,5,3,6,29,24,14,16,0,96,3,0,4,3,12,15,3,8,0,45,3,0,0,3,11,7,0,11,3,35,3,0,0,0,3,4,10,4,0,23,0,0,0,3,8,3,3,6,0,25,0,0,0,4,0,0,0,8,0,11,0,6,4,3,8,0,0,10,3,33,48,248,140,140,151,129,65,100,21,1045,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,12,0,0,0,3,0,0,0,0,4,8,0,0,0,3,3,0,0,0,0,9,0,3,0,0,0,0,0,0,6,13,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,3,0,0,3,10
LGA22490,3,0,0,7,10,24,7,6,0,55,0,0,0,0,7,0,4,3,0,16,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,22,121,68,82,90,74,32,34,9,526,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
LGA22620,13,9,15,24,91,81,70,52,7,362,6,4,4,7,28,28,35,36,4,155,3,4,3,3,15,22,20,33,0,108,0,3,0,0,10,9,4,12,0,35,0,3,0,0,0,3,3,16,0,34,0,4,0,0,0,0,0,5,0,16,6,17,3,8,17,5,3,3,11,73,196,1228,601,584,975,522,317,279,99,4798,3,0,0,0,3,0,0,4,10,24,3,6,3,0,0,0,0,0,15,33,3,14,4,0,0,0,0,0,5,23,0,13,9,3,0,0,0,0,19,45,0,5,7,3,0,4,0,0,26,39,3,6,13,3,5,3,0,0,12,52,4,3,4,11,20,5,3,5,16,68,3,3,3,12,22,13,3,5,9,79,4,0,0,3,21,13,3,6,16,67,0,0,4,9,10,10,5,7,7,56,3,0,0,0,4,5,4,9,3,32,0,0,3,3,3,7,0,4,3,21
LGA22670,30,30,31,68,374,341,185,166,10,1233,13,13,9,26,138,132,103,89,8,530,3,4,6,10,57,64,71,76,0,293,4,0,3,5,19,42,37,48,3,164,3,4,3,8,13,29,20,66,0,148,0,4,4,0,6,3,3,9,0,42,3,20,18,15,56,34,6,3,22,178,242,1430,1191,1176,3242,2007,807,707,233,11035,4,5,6,6,7,5,0,6,34,74,3,24,4,0,0,5,0,3,22,61,3,17,10,0,3,0,0,5,29,61,0,10,22,8,3,0,0,3,37,88,3,9,14,7,9,0,0,6,33,91,5,14,19,20,27,16,0,3,40,144,7,10,14,22,69,28,3,12,53,224,5,15,3,12,79,62,21,22,52,267,4,3,9,14,58,47,20,26,35,216,3,0,0,3,44,41,24,12,25,155,3,0,4,0,31,18,13,13,18,102,0,0,0,0,5,17,6,9,5,54
LGA22750,17,28,18,50,206,263,86,125,12,804,9,8,14,19,65,110,49,61,10,353,3,5,3,11,42,53,31,70,3,215,8,0,0,7,15,27,15,49,4,129,3,8,0,9,16,17,26,63,0,137,0,10,3,0,5,3,4,13,0,32,5,45,22,25,29,24,3,4,31,185,308,2447,1203,1181,1510,1267,422,579,188,9111,8,3,0,0,0,3,0,3,24,44,7,26,7,0,4,4,0,3,32,77,0,21,8,3,0,0,0,0,43,81,0,4,11,3,3,3,0,0,32,54,3,16,5,11,9,6,0,8,25,84,5,12,12,16,14,10,0,4,32,102,7,6,10,20,20,28,3,8,37,135,4,4,7,17,31,29,0,7,28,127,10,7,13,9,31,39,8,14,29,157,0,4,5,3,24,22,8,15,16,105,3,5,3,5,18,25,11,19,4,90,0,0,0,5,8,18,5,8,3,50
LGA22830,15,8,8,33,111,123,52,55,3,415,8,6,3,8,31,66,41,22,0,194,11,3,7,8,11,32,32,28,0,129,5,3,3,0,7,11,23,11,0,60,0,0,0,0,3,3,7,9,0,21,0,0,0,0,3,3,0,0,0,16,3,13,6,10,13,11,3,3,12,74,155,655,388,459,697,601,297,231,86,3558,4,0,0,5,0,0,0,3,13,24,0,10,0,0,0,0,0,0,15,17,0,9,0,0,0,0,0,0,9,18,3,6,0,4,0,0,0,0,6,21,4,0,0,7,0,0,0,0,14,26,0,7,3,4,4,8,0,0,10,41,9,0,3,3,10,9,0,7,24,63,0,0,0,0,14,12,4,8,11,43,3,0,0,3,6,15,3,0,6,41,0,0,0,0,10,4,4,0,5,24,3,0,0,0,0,4,0,3,0,18,0,0,0,0,0,0,0,4,0,7
LGA22910,0,3,0,9,9,14,0,3,0,36,0,0,0,0,5,4,0,4,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,12,25,174,99,114,51,55,20,30,22,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,8,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22980,0,0,0,0,7,9,0,3,0,17,0,0,0,0,0,6,0,3,0,8,0,0,0,0,3,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,13,54,27,39,118,52,16,19,8,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23110,16,14,3,29,227,192,96,46,11,630,7,5,3,7,132,127,62,36,3,393,7,7,0,10,40,64,57,47,4,243,3,0,4,8,18,22,36,36,4,125,3,3,3,0,11,25,27,58,0,135,0,0,0,3,0,3,0,6,0,8,0,8,4,0,15,13,3,4,16,65,95,589,380,372,1072,812,387,322,78,4102,0,3,0,0,0,0,0,5,15,32,0,0,0,0,0,0,0,0,6,12,0,8,3,0,0,0,0,0,10,24,0,4,3,0,0,0,0,0,14,24,0,6,8,0,3,3,0,4,10,26,3,0,3,7,11,6,0,4,24,55,3,9,3,6,18,14,0,3,20,75,0,0,3,3,17,14,0,3,18,62,10,0,0,5,28,16,11,11,13,89,0,3,3,0,13,17,10,5,7,56,0,0,0,0,9,14,3,7,3,38,0,0,0,0,3,10,3,3,8,25
LGA23190,3,3,0,8,23,18,7,13,0,70,3,0,0,0,3,0,4,3,0,20,0,0,0,0,4,3,0,6,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,5,0,5,3,0,0,0,0,0,5,13,37,289,133,119,151,107,40,57,27,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,0,8,0,0,0,0,0,0,0,11,0,0,0,3,5,0,0,0,6,21,0,0,0,0,8,0,0,0,3,13,0,0,0,0,0,3,0,0,4,12,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7
LGA23270,30,12,32,75,360,404,178,141,16,1241,13,11,4,24,144,199,88,102,5,588,9,3,4,14,59,83,56,80,0,310,12,0,4,10,21,60,26,52,0,174,5,0,0,5,12,27,25,61,3,136,0,5,3,5,4,7,5,12,3,43,9,15,12,16,38,33,7,9,18,160,268,1533,1247,1200,2602,1823,717,696,202,10283,9,4,0,3,0,0,3,3,41,63,4,28,0,0,0,0,0,0,24,56,9,8,6,4,3,3,0,3,25,58,5,16,17,7,3,3,3,0,40,95,4,9,13,11,8,4,0,0,29,74,8,10,15,18,35,11,3,3,46,159,7,11,14,23,76,35,7,9,42,214,3,9,4,18,69,41,14,19,42,213,4,3,3,10,60,41,20,18,41,200,3,0,3,3,27,29,15,27,14,121,9,0,0,0,21,17,9,13,19,91,0,3,4,0,13,14,3,17,12,61
LGA23350,4,0,8,8,17,57,25,11,0,129,3,3,3,0,15,39,23,8,0,106,0,3,0,4,12,20,23,6,0,62,0,0,0,0,3,7,8,7,0,31,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,3,0,0,0,3,6,4,0,0,0,3,0,0,0,12,53,155,96,71,121,186,102,54,9,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,3,3
LGA23430,8,15,25,43,280,208,95,95,14,780,3,5,8,16,88,92,59,62,3,334,7,0,9,8,51,30,34,33,3,179,0,0,0,3,19,39,19,26,0,102,3,8,3,3,8,23,27,31,0,103,0,3,3,0,3,3,3,3,0,22,4,20,15,16,27,13,3,13,18,130,172,1389,919,834,2104,1103,476,418,148,7562,0,3,0,0,3,7,0,0,26,46,0,13,5,0,0,3,0,4,18,38,0,24,10,0,0,0,0,0,18,56,0,11,3,0,3,3,3,3,20,45,9,10,20,11,3,0,0,0,20,71,7,9,8,14,23,9,5,9,38,115,3,3,13,9,25,20,3,12,27,115,3,3,5,6,39,34,6,9,34,135,0,3,0,12,34,29,3,16,25,127,0,3,3,4,15,21,7,15,19,92,3,0,4,7,12,16,11,10,15,77,0,3,0,0,14,11,5,5,3,43
LGA23670,17,15,18,51,196,167,85,60,6,611,8,3,6,3,80,80,36,32,3,255,0,0,0,8,42,24,29,32,0,146,3,8,0,3,16,18,9,20,3,81,0,0,0,0,3,16,16,15,0,56,0,0,0,0,6,3,3,9,0,23,3,21,9,5,15,14,7,3,20,100,181,1380,794,711,1542,873,348,309,123,6259,3,3,3,3,3,7,0,4,16,43,0,19,0,0,0,0,0,0,16,34,0,13,11,0,3,0,0,0,8,33,0,16,10,3,3,3,0,0,28,58,7,6,8,4,0,0,0,0,21,56,8,12,7,9,9,3,3,3,22,68,0,3,5,3,24,15,4,3,20,84,0,3,3,7,45,21,11,12,24,122,6,5,0,7,29,23,13,4,18,113,0,4,0,0,17,18,6,3,17,71,4,0,0,3,10,12,12,12,5,62,3,0,3,0,7,11,0,10,5,33
