LGA_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
LGA22410,2791,226,456,158,53,3690,3,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,4,0,7,4,0,16,62,9,8,3,0,80,6,0,0,0,0,6,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,70,9,16,3,3,91,3,0,0,0,0,3,0,0
LGA22490,873,231,288,115,27,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,17,6,7,0,0,32,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,11,18,4,0,68,0,0,0,0,0,0,0,0
LGA22620,15837,1606,1533,266,228,19467,15,0,3,0,0,20,49,21,11,3,0,81,0,0,0,0,0,0,14,7,3,0,0,21,11,3,0,0,0,17,0,0,0,0,0,0,30,0,3,0,0,40,4,0,7,0,0,9,11,3,0,0,0,15,206,19,6,3,3,239,4,0,0,0,0,8,9,0,0,0,0,4,11,0,0,0,0,11,34,3,4,0,0,37,15,3,5,0,0,18,3,0,0,0,0,3,8,0,0,0,0,9,3,3,0,0,0,7,47,9,5,0,0,61,8,3,0,0,0,10,32,4,4,0,0,36,180,19,14,9,0,217,22,6,4,0,0,26,62,3,0,0,0,66,5,0,0,0,0,3,5,0,0,0,0,12,71,6,4,4,0,84,47,5,0,0,0,61,31,0,0,0,0,29,6,0,0,0,0,4,425,52,52,15,3,548,35,3,0,7,0,41,69,4
LGA22670,27788,2139,1027,126,271,31345,74,8,0,0,0,82,1234,234,97,54,16,1640,203,37,15,5,7,262,103,18,12,0,0,138,301,20,19,10,3,352,160,23,20,6,4,211,190,24,8,9,0,230,183,33,34,4,4,259,198,21,17,3,0,239,3489,349,157,37,49,4084,151,3,11,0,0,168,161,16,19,3,0,207,61,6,13,0,0,83,155,14,5,0,0,179,248,50,35,7,5,337,23,0,0,0,0,21,99,11,10,0,0,129,81,23,27,4,3,135,450,40,29,10,4,532,68,8,3,0,0,80,110,17,3,0,0,127,1616,71,41,4,17,1753,380,30,29,3,0,435,821,7,12,3,5,855,154,39,25,0,4,217,116,13,9,0,0,130,359,40,19,3,0,426,1842,188,109,18,17,2178,103,4,3,0,0,109,163,39,20,6,3,236,2178,175,71,12,26,2466,125,7,3,3,0,138,1632,200
LGA22750,29954,3256,2798,368,338,36711,62,6,9,0,0,72,220,50,42,19,0,335,101,24,24,0,3,154,38,6,5,0,0,48,32,3,0,0,0,36,75,15,12,0,0,113,116,21,14,3,4,154,30,13,15,0,0,50,35,6,4,0,0,47,847,98,78,15,9,1047,36,10,3,0,0,52,83,9,3,0,0,98,29,3,3,0,0,37,92,20,8,0,0,125,135,31,22,5,9,205,16,3,3,0,0,19,37,6,0,0,0,48,16,6,3,0,0,26,110,12,9,3,3,144,36,0,3,3,3,42,104,23,22,3,0,161,522,50,43,4,3,615,104,11,20,0,3,135,213,6,0,0,4,224,42,9,7,0,3,56,38,0,9,0,0,51,142,15,17,3,0,180,130,9,3,0,0,144,47,3,0,4,0,59,21,6,3,0,0,25,1604,188,199,19,12,2020,114,4,13,3,0,130,100,14
LGA22830,9208,1161,956,259,148,11736,15,0,0,0,0,15,33,12,6,3,0,57,3,0,0,0,0,3,3,0,0,0,0,4,8,0,0,0,0,7,3,4,3,0,0,13,25,4,3,0,0,34,15,4,11,0,0,28,10,0,0,0,0,15,339,27,20,8,8,394,3,0,0,0,0,3,13,0,0,0,0,15,29,10,6,0,0,48,19,4,0,0,0,22,61,22,15,10,3,111,4,0,0,0,0,7,8,0,0,0,0,15,0,0,0,0,0,4,36,3,0,3,0,42,5,4,0,0,0,10,13,4,8,3,0,30,175,12,17,8,3,209,33,3,0,0,0,36,73,0,0,0,0,76,5,0,0,0,0,4,13,0,0,0,0,13,39,5,0,0,0,45,41,7,0,0,0,48,9,0,0,0,0,7,32,3,3,3,0,40,222,17,15,0,3,266,16,0,3,0,0,22,3,3
LGA22910,931,211,389,101,29,1673,4,0,0,0,0,6,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,3,5,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,3,3,0,0,11,19,7,5,3,0,36,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,56,15,25,10,5,110,3,0,7,0,0,12,3,0
LGA22980,561,103,213,119,12,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0
LGA23110,10944,1109,745,90,132,13019,19,6,0,0,0,31,174,43,27,11,4,260,86,21,7,0,0,121,34,3,0,0,0,40,75,0,0,0,0,74,124,17,18,4,3,161,73,3,10,0,0,87,93,17,8,3,3,129,27,3,3,0,0,40,1047,98,40,11,8,1211,59,4,13,0,0,74,59,3,5,0,0,66,34,3,3,0,0,39,74,5,8,0,3,93,139,19,23,4,9,190,24,0,0,0,0,21,21,0,3,0,0,27,79,32,57,7,0,169,84,10,8,0,0,99,121,13,11,0,0,149,36,4,3,0,0,43,576,49,29,3,14,666,110,3,15,0,0,127,517,4,0,0,5,521,58,10,5,0,0,77,42,3,4,0,0,49,79,9,3,0,0,99,254,3,9,0,3,269,42,0,3,0,0,45,57,4,3,0,3,67,681,74,57,3,9,827,46,8,8,0,0,57,794,33
LGA23190,2994,387,414,179,55,4029,3,0,0,0,0,4,0,0,8,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,40,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,8,20,0,5,0,0,22,7,0,0,0,0,8,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,11,4,0,0,0,9,7,0,0,0,0,7,3,0,0,0,0,3,6,0,0,0,0,6,45,7,6,3,0,61,8,0,0,0,0,9,0,0
LGA23270,28167,2449,1310,195,328,32449,71,10,3,0,0,81,520,83,33,18,3,652,153,26,12,5,7,197,166,37,21,0,3,229,236,13,3,3,3,262,443,49,11,0,10,506,144,16,9,0,3,174,269,48,29,5,6,353,111,7,4,3,0,124,2863,320,182,25,57,3440,90,0,4,3,0,99,230,14,12,0,4,257,740,150,195,27,24,1135,179,19,9,0,0,199,621,132,51,23,14,844,30,0,0,0,0,31,88,4,3,3,0,98,344,98,121,12,20,604,215,24,9,3,3,255,212,19,20,5,3,253,40,4,0,0,0,46,1090,46,24,0,13,1170,518,46,63,0,12,641,729,9,14,7,9,768,100,11,3,0,3,113,100,6,4,0,0,113,163,8,4,0,0,181,906,54,33,16,15,1024,92,3,0,0,0,93,548,196,178,30,28,975,1351,103,61,11,4,1532,98,10,0,0,0,107,1019,50
LGA23350,1469,210,358,122,35,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,22,0,6,0,0,24,4,0,0,0,0,6,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,13,16,3,0,82,3,0,3,0,0,4,0,0
LGA23430,20005,2918,1630,229,235,25019,55,13,3,0,0,70,857,236,103,60,8,1254,93,10,8,0,0,113,66,16,7,0,3,91,133,13,10,4,0,158,58,4,3,0,0,63,125,35,16,8,4,185,239,52,51,12,4,351,148,18,7,5,0,185,2205,171,106,17,16,2517,119,6,4,0,0,132,90,11,3,0,3,113,32,3,3,0,0,38,142,20,13,0,3,176,188,51,27,8,3,280,39,7,3,0,0,46,109,24,14,3,3,156,55,20,20,0,0,96,265,36,13,3,0,322,20,6,4,0,0,31,68,16,12,4,3,103,878,76,63,3,12,1029,205,3,12,0,0,222,415,4,13,3,0,436,108,33,28,3,3,178,69,9,0,0,0,72,303,82,31,3,8,422,805,49,50,8,4,916,108,0,5,0,0,115,67,22,14,0,0,102,1514,225,137,23,17,1918,96,22,8,3,0,137,934,56
LGA23670,17921,2358,1548,159,181,22168,54,8,3,0,0,61,627,177,107,62,7,974,51,8,3,0,0,57,51,18,12,0,0,82,95,8,0,0,0,108,26,4,0,0,0,32,126,25,21,0,0,176,108,26,18,3,0,152,157,26,19,5,3,209,1253,96,58,18,15,1438,109,7,3,0,0,117,101,16,12,3,3,128,21,3,3,0,0,25,97,4,4,0,0,113,122,38,30,5,0,204,18,3,0,0,0,24,79,15,10,3,0,109,41,8,14,0,0,60,337,64,44,8,3,460,23,5,0,0,0,28,62,17,8,5,0,96,601,48,37,3,0,689,148,9,8,0,0,169,288,3,6,0,3,307,68,9,5,0,0,87,88,18,13,0,0,121,241,31,22,3,3,299,633,73,35,8,5,755,75,7,3,0,0,84,23,3,3,0,0,36,1409,184,136,16,14,1764,73,11,7,3,0,91,393,30
LGA23810,11403,790,760,120,145,13214,17,5,0,0,0,19,44,17,12,8,0,80,0,0,0,0,0,3,3,5,0,0,0,7,14,3,3,0,0,20,0,0,0,0,0,0,28,4,3,3,0,43,7,3,0,3,0,10,10,3,0,0,0,14,122,22,7,0,3,152,0,0,0,0,0,5,9,0,0,0,0,10,3,0,0,0,0,3,27,0,3,0,0,29,52,13,13,5,3,88,13,0,0,0,0,13,5,0,0,0,0,10,0,0,0,0,0,0,25,0,7,0,0,33,41,0,4,0,0,46,67,5,9,0,5,88,176,21,11,3,3,211,19,0,0,0,0,17,43,3,5,3,0,50,9,0,0,0,0,17,4,0,0,0,0,4,54,4,0,0,3,62,40,10,3,0,0,57,3,0,0,0,0,5,0,0,0,0,0,3,395,39,31,11,3,475,25,4,0,0,0,34,6,5
LGA23940,725,150,327,160,36,1393,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,0,0,0,16,0,0,0,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,4,0,0,17,0,0,0,0,0,0,0,0
LGA24130,3241,716,673,156,66,4855,7,0,4,0,0,12,18,8,3,8,0,30,0,0,0,0,0,3,0,3,0,0,0,7,3,0,0,6,0,8,0,0,0,0,0,3,12,4,6,0,0,19,0,3,0,0,0,7,3,0,0,0,0,7,64,9,12,3,0,83,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,16,3,0,0,0,18,11,3,18,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,13,11,0,0,0,0,13,10,3,0,0,0,20,13,0,7,0,0,19,60,18,17,4,3,92,9,0,0,0,0,9,27,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,8,7,4,3,0,0,13,18,8,0,0,0,24,7,0,0,0,0,10,0,0,0,0,0,3,137,52,69,8,0,271,13,4,3,0,0,19,5,0
LGA24210,5906,1237,790,100,71,8110,15,0,7,0,0,18,448,206,116,68,11,847,14,5,13,0,0,27,47,21,15,0,0,81,20,9,3,0,0,26,24,3,9,5,0,43,21,9,11,0,3,41,59,28,29,4,0,128,141,40,35,9,0,218,408,48,19,7,6,481,32,8,8,3,0,51,66,52,31,9,9,166,10,5,3,0,0,17,30,3,4,0,0,42,90,51,31,15,4,184,8,3,7,0,0,24,39,9,15,4,0,67,30,19,19,3,3,73,203,66,40,12,0,320,5,0,3,0,0,13,15,3,8,3,0,28,130,24,23,4,0,182,71,10,8,0,4,91,78,0,6,0,0,85,11,3,4,0,0,16,45,10,9,3,0,66,92,20,21,3,0,137,146,15,10,0,0,178,18,0,0,0,0,19,15,7,5,0,0,23,275,76,68,13,9,436,38,3,3,0,0,46,96,9
LGA24250,813,178,236,91,17,1336,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,9,12,0,0,62,0,0,0,0,0,0,0,0
LGA24330,8261,833,635,68,95,9897,29,0,3,0,0,30,287,72,39,16,0,416,49,11,8,0,0,71,28,9,3,0,0,43,52,3,0,0,0,62,102,12,6,0,3,121,54,6,6,0,0,69,80,16,6,4,3,112,65,11,7,0,0,82,974,74,56,9,23,1143,41,0,0,0,0,51,46,8,8,0,0,52,38,6,3,0,0,48,47,12,3,0,0,69,150,30,17,4,7,200,35,0,3,0,0,46,48,4,4,0,0,53,48,16,13,0,3,78,162,22,18,0,0,197,66,11,7,0,0,89,17,4,4,0,0,24,370,21,23,3,3,420,180,14,22,0,5,218,316,3,13,4,0,339,46,9,7,3,0,58,39,7,4,0,0,45,62,6,3,0,0,71,191,14,3,0,4,214,36,0,3,0,0,41,50,16,9,0,3,68,489,50,42,5,0,581,58,0,10,0,0,69,873,204
LGA24410,11709,1795,1220,145,137,14997,22,0,6,0,0,29,344,102,65,41,0,554,16,0,3,0,0,22,25,4,4,0,0,40,27,6,0,0,3,35,13,0,0,0,0,12,61,11,6,0,3,89,22,8,9,3,0,44,81,11,12,3,0,103,688,50,32,8,3,785,35,4,3,3,0,46,59,8,9,0,0,85,18,0,0,0,0,18,51,11,13,0,0,70,93,24,22,3,6,142,9,0,0,0,0,16,43,7,3,3,0,55,23,5,7,0,0,34,157,23,7,3,0,187,16,3,0,0,0,22,51,16,6,3,0,77,325,40,26,3,4,395,80,0,0,0,0,85,155,3,0,0,0,162,37,7,7,0,0,55,28,9,3,3,0,40,123,24,4,0,0,152,206,13,7,0,0,233,37,0,0,3,0,45,13,3,3,0,0,14,755,141,96,11,3,1006,64,4,10,0,0,77,132,8
LGA24600,121477,6467,4384,340,819,133487,718,25,14,0,0,758,5906,632,295,144,48,7020,332,16,15,0,6,372,399,49,21,7,3,468,540,25,8,0,3,579,461,22,8,4,11,501,875,67,36,9,7,984,666,73,34,7,12,789,1712,80,44,16,5,1856,16949,512,166,37,111,17776,1464,61,25,5,8,1560,763,48,30,8,3,853,233,14,5,0,8,261,1255,39,24,6,9,1327,1397,135,94,16,29,1667,404,19,8,0,5,437,1106,95,42,17,11,1264,334,55,40,8,10,443,4004,178,84,18,12,4294,290,13,14,3,3,327,486,39,14,0,0,550,5667,221,174,10,36,6113,1682,51,29,3,18,1783,2749,31,32,8,18,2826,447,30,36,4,6,519,1087,47,31,3,6,1178,2145,115,62,3,3,2329,3824,100,55,9,30,4015,536,14,11,0,4,570,457,45,35,9,8,545,11378,537,382,20,39,12356,1443,60,57,3,14,1580,2916,149
LGA24650,6027,903,697,100,112,7835,13,0,0,0,0,14,82,34,14,3,0,132,21,8,11,0,0,43,32,14,6,0,0,53,34,5,3,0,0,49,45,20,11,3,0,79,24,5,0,0,0,26,29,6,5,0,0,42,15,0,0,0,0,18,553,132,85,15,5,790,19,0,3,0,0,20,16,3,10,0,0,28,22,7,4,0,0,30,32,0,4,0,0,37,62,12,13,0,3,88,9,0,0,0,0,9,7,0,0,0,0,10,23,15,17,0,0,58,47,9,6,3,0,61,55,29,23,5,3,118,19,3,0,0,0,29,236,23,19,5,4,292,83,15,18,0,7,120,177,13,10,5,0,208,17,13,7,0,0,39,29,7,0,0,0,31,29,7,8,0,0,48,112,21,10,0,4,145,14,7,3,0,0,20,13,8,7,4,0,33,271,35,34,5,3,355,19,0,0,0,0,22,154,33
LGA24780,6945,851,866,338,152,9154,8,0,0,0,0,7,38,6,0,0,0,43,3,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,4,4,7,3,0,19,11,0,0,0,0,18,110,11,12,3,3,139,3,0,0,0,0,3,3,0,0,0,0,5,4,0,4,0,3,8,8,0,0,0,0,13,26,13,17,26,0,86,9,0,0,0,0,9,16,0,0,0,0,16,0,0,0,0,0,0,31,0,3,0,0,37,0,0,0,0,0,0,14,0,0,0,0,15,87,0,6,0,0,91,3,0,0,0,3,7,28,0,0,0,0,34,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,24,23,0,0,0,0,23,3,0,0,0,0,8,21,5,3,12,0,34,166,20,16,5,4,207,10,3,0,0,0,12,12,0
LGA24850,3482,417,407,94,100,4505,11,0,0,0,0,8,14,5,0,0,0,22,3,0,0,0,0,3,0,0,3,0,0,3,4,0,0,0,0,3,7,0,0,0,0,4,15,0,4,0,0,20,4,3,0,0,0,5,3,0,0,0,0,3,67,21,3,3,0,92,4,0,0,0,0,4,3,0,0,0,0,3,10,7,0,0,0,15,12,3,4,0,0,12,19,0,5,7,0,33,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,3,9,0,4,0,0,16,3,0,0,0,0,3,12,0,0,0,0,15,39,10,8,0,0,59,11,3,4,0,0,13,30,0,0,0,0,30,6,0,0,0,0,4,5,0,0,0,0,5,10,3,0,0,0,14,16,0,3,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,133,14,19,6,0,173,11,0,0,0,0,11,3,0
LGA24900,3211,531,683,245,82,4738,3,0,0,0,0,10,9,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,5,0,0,0,0,0,3,3,0,3,0,0,3,83,3,4,0,3,93,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,6,0,0,0,0,6,12,6,4,10,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,22,0,0,0,0,0,0,11,14,3,0,0,29,84,15,11,5,3,126,10,0,0,0,0,10,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,67,7,10,5,0,94,0,0,0,0,0,0,0,0
LGA24970,27583,2299,1349,166,231,31636,122,5,3,0,0,138,1932,495,268,135,19,2847,94,13,6,0,0,115,102,17,14,4,0,133,150,5,13,0,0,171,58,7,3,0,0,64,246,16,11,0,3,280,303,76,57,8,9,447,374,40,33,3,0,446,2971,257,153,29,41,3450,263,29,19,9,4,325,177,14,28,3,0,221,51,11,8,0,0,74,189,11,12,3,0,212,295,48,43,9,7,405,99,12,8,0,0,118,224,55,48,4,4,338,49,11,21,0,0,88,922,108,74,14,0,1119,47,0,3,0,0,54,120,9,11,3,4,143,1120,60,47,4,6,1240,316,18,21,3,0,355,513,13,9,0,5,538,167,22,27,0,3,218,239,16,14,3,0,270,489,48,33,4,3,580,1461,123,84,27,14,1710,95,9,10,0,0,113,81,19,9,4,3,120,2266,166,93,15,17,2555,227,9,11,0,0,249,782,71
LGA25060,8433,1538,1006,119,126,11225,13,3,3,0,0,23,214,56,38,27,3,333,37,9,6,4,0,59,46,16,7,0,3,75,35,9,3,3,0,49,45,7,7,0,3,66,27,11,7,0,0,51,81,16,16,4,0,116,36,6,4,0,0,50,801,70,36,11,12,929,37,3,0,3,0,40,36,11,9,0,3,53,59,13,7,0,0,86,47,11,3,0,0,64,180,84,62,17,3,348,13,0,4,0,0,11,31,3,3,4,0,41,45,17,19,3,6,93,109,12,10,0,0,136,50,5,4,0,0,65,10,4,3,0,0,22,236,22,26,4,0,291,102,8,6,3,0,119,141,4,8,0,0,154,16,9,7,0,0,31,23,8,5,0,0,37,45,7,9,0,0,56,166,10,9,0,0,187,52,0,3,0,0,57,43,24,14,3,3,85,378,74,49,8,0,511,50,12,3,0,0,59,259,34
