LGA_NAME16	IncomeTotPersonal.max	Sex	workers
Adelaide Hills (DC)		M	364
Adelaide Hills (DC)		M	255
Adelaide Hills (DC)		M	239
Adelaide Hills (DC)		M	73
Adelaide Hills (DC)	0	F	51
Adelaide Hills (DC)	0	M	55
Adelaide Hills (DC)	Inf	F	59
Adelaide Hills (DC)	Inf	M	195
Alexandrina (DC)		F	197
Alexandrina (DC)		F	243
Alexandrina (DC)		F	276
Alexandrina (DC)		F	338
Alexandrina (DC)		F	500
Alexandrina (DC)		F	444
Alexandrina (DC)		F	372
Alexandrina (DC)		F	311
Alexandrina (DC)		F	169
Alexandrina (DC)		F	122
Alexandrina (DC)		F	76
Alexandrina (DC)		F	72
Alexandrina (DC)		F	65
Alexandrina (DC)		M	98
Alexandrina (DC)		M	151
Alexandrina (DC)		M	178
Alexandrina (DC)		M	241
Alexandrina (DC)		M	330
Alexandrina (DC)		M	414
Alexandrina (DC)		M	495
Alexandrina (DC)		M	498
Alexandrina (DC)		M	290
Alexandrina (DC)		M	165
Alexandrina (DC)		M	121
Alexandrina (DC)		M	142
Alexandrina (DC)		M	55
Alexandrina (DC)	0	F	42
Alexandrina (DC)	0	M	47
Alexandrina (DC)	Inf	F	29
Alexandrina (DC)	Inf	M	67
Anangu Pitjantjatjara (AC)		F	7
Anangu Pitjantjatjara (AC)		F	53
Anangu Pitjantjatjara (AC)		F	14
Anangu Pitjantjatjara (AC)		F	30
Anangu Pitjantjatjara (AC)		F	28
Anangu Pitjantjatjara (AC)		F	25
Anangu Pitjantjatjara (AC)		F	19
Anangu Pitjantjatjara (AC)		F	27
Anangu Pitjantjatjara (AC)		F	31
Anangu Pitjantjatjara (AC)		F	23
Anangu Pitjantjatjara (AC)		F	22
Anangu Pitjantjatjara (AC)		F	36
Anangu Pitjantjatjara (AC)		F	19
Anangu Pitjantjatjara (AC)		M	9
Anangu Pitjantjatjara (AC)		M	36
Anangu Pitjantjatjara (AC)		M	13
Anangu Pitjantjatjara (AC)		M	16
Anangu Pitjantjatjara (AC)		M	24
Anangu Pitjantjatjara (AC)		M	23
Anangu Pitjantjatjara (AC)		M	13
Anangu Pitjantjatjara (AC)		M	28
Anangu Pitjantjatjara (AC)		M	39
Anangu Pitjantjatjara (AC)		M	18
Anangu Pitjantjatjara (AC)		M	24
Anangu Pitjantjatjara (AC)		M	23
Anangu Pitjantjatjara (AC)		M	14
Anangu Pitjantjatjara (AC)	0	F	3
Anangu Pitjantjatjara (AC)	Inf	F	3
Anangu Pitjantjatjara (AC)	Inf	M	6
Barossa (DC)		F	262
Barossa (DC)		F	345
Barossa (DC)		F	352
Barossa (DC)		F	443
Barossa (DC)		F	642
Barossa (DC)		F	670
Barossa (DC)		F	678
Barossa (DC)		F	550
Barossa (DC)		F	322
Barossa (DC)		F	212
Barossa (DC)		F	150
Barossa (DC)		F	135
Barossa (DC)		F	66
Barossa (DC)		M	151
Barossa (DC)		M	131
Barossa (DC)		M	165
Barossa (DC)		M	191
Barossa (DC)		M	322
Barossa (DC)		M	475
Barossa (DC)		M	752
Barossa (DC)		M	930
Barossa (DC)		M	663
Barossa (DC)		M	481
Barossa (DC)		M	273
Barossa (DC)		M	352
Barossa (DC)		M	84
Barossa (DC)	0	F	49
Barossa (DC)	0	M	39
Barossa (DC)	Inf	F	57
Barossa (DC)	Inf	M	151
Barunga West (DC)		F	15
Barunga West (DC)		F	24
Barunga West (DC)		F	21
Barunga West (DC)		F	35
Barunga West (DC)		F	34
Barunga West (DC)		F	50
Barunga West (DC)		F	40
Barunga West (DC)		F	15
Barunga West (DC)		F	21
Barunga West (DC)		F	16
Barunga West (DC)		F	10
Barunga West (DC)		F	16
Barunga West (DC)		F	13
Barunga West (DC)		M	10
Barunga West (DC)		M	15
Barunga West (DC)		M	18
Barunga West (DC)		M	13
Barunga West (DC)		M	34
Barunga West (DC)		M	48
Barunga West (DC)		M	58
Barunga West (DC)		M	57
Barunga West (DC)		M	32
Barunga West (DC)		M	37
Barunga West (DC)		M	29
Barunga West (DC)		M	23
Barunga West (DC)		M	9
Barunga West (DC)	0	F	7
Barunga West (DC)	0	M	3
Barunga West (DC)	Inf	F	3
Barunga West (DC)	Inf	M	16
Berri and Barmera (DC)		F	84
Berri and Barmera (DC)		F	108
Berri and Barmera (DC)		F	146
Berri and Barmera (DC)		F	190
Berri and Barmera (DC)		F	320
Berri and Barmera (DC)		F	349
Berri and Barmera (DC)		F	344
Berri and Barmera (DC)		F	320
Berri and Barmera (DC)		F	189
Berri and Barmera (DC)		F	132
Berri and Barmera (DC)		F	76
Berri and Barmera (DC)		F	54
Berri and Barmera (DC)		F	36
Berri and Barmera (DC)		M	47
Berri and Barmera (DC)		M	69
Berri and Barmera (DC)		M	74
Berri and Barmera (DC)		M	102
Berri and Barmera (DC)		M	188
Berri and Barmera (DC)		M	256
Berri and Barmera (DC)		M	354
Berri and Barmera (DC)		M	335
Berri and Barmera (DC)		M	223
Berri and Barmera (DC)		M	161
Berri and Barmera (DC)		M	87
Berri and Barmera (DC)		M	125
Berri and Barmera (DC)		M	45
Berri and Barmera (DC)	0	F	10
Berri and Barmera (DC)	0	M	31
Berri and Barmera (DC)	Inf	F	19
Berri and Barmera (DC)	Inf	M	50
Burnside (C)		F	458
Burnside (C)		F	523
Burnside (C)		F	490
Burnside (C)		F	683
Burnside (C)		F	947
Burnside (C)		F	1088
Burnside (C)		F	1223
Burnside (C)		F	1350
Burnside (C)		F	903
Burnside (C)		F	655
Burnside (C)		F	426
Burnside (C)		F	550
Burnside (C)		F	102
Burnside (C)		M	277
Burnside (C)		M	225
Burnside (C)		M	210
Burnside (C)		M	262
Burnside (C)		M	375
Burnside (C)		M	507
Burnside (C)		M	707
Burnside (C)		M	924
Burnside (C)		M	667
Burnside (C)		M	649
Burnside (C)		M	523
Burnside (C)		M	830
Burnside (C)		M	90
Burnside (C)	0	F	62
Burnside (C)	0	M	47
Burnside (C)	Inf	F	234
Burnside (C)	Inf	M	764
Campbelltown (C) (SA)		F	292
Campbelltown (C) (SA)		F	361
Campbelltown (C) (SA)		F	380
Campbelltown (C) (SA)		F	478
Campbelltown (C) (SA)		F	728
Campbelltown (C) (SA)		F	668
Campbelltown (C) (SA)		F	620
Campbelltown (C) (SA)		F	496
Campbelltown (C) (SA)		F	329
Campbelltown (C) (SA)		F	283
Campbelltown (C) (SA)		F	184
Campbelltown (C) (SA)		F	158
Campbelltown (C) (SA)		F	66
Campbelltown (C) (SA)		M	180
Campbelltown (C) (SA)		M	207
Campbelltown (C) (SA)		M	188
Campbelltown (C) (SA)		M	222
Campbelltown (C) (SA)		M	341
Campbelltown (C) (SA)		M	496
Campbelltown (C) (SA)		M	632
Campbelltown (C) (SA)		M	660
Campbelltown (C) (SA)		M	410
Campbelltown (C) (SA)		M	343
Campbelltown (C) (SA)		M	238
Campbelltown (C) (SA)		M	227
Campbelltown (C) (SA)		M	54
Campbelltown (C) (SA)	0	F	40
Campbelltown (C) (SA)	0	M	38
Campbelltown (C) (SA)	Inf	F	49
Campbelltown (C) (SA)	Inf	M	107
Ceduna (DC)		F	27
Ceduna (DC)		F	33
Ceduna (DC)		F	39
Ceduna (DC)		F	54
Ceduna (DC)		F	94
Ceduna (DC)		F	105
Ceduna (DC)		F	86
Ceduna (DC)		F	128
Ceduna (DC)		F	88
Ceduna (DC)		F	49
Ceduna (DC)		F	24
Ceduna (DC)		F	21
Ceduna (DC)		F	18
Ceduna (DC)		M	11
Ceduna (DC)		M	15
Ceduna (DC)		M	32
Ceduna (DC)		M	32
Ceduna (DC)		M	63
Ceduna (DC)		M	66
Ceduna (DC)		M	94
Ceduna (DC)		M	126
Ceduna (DC)		M	91
Ceduna (DC)		M	105
Ceduna (DC)		M	48
Ceduna (DC)		M	49
Ceduna (DC)		M	19
Ceduna (DC)	0	F	4
Ceduna (DC)	0	M	3
Ceduna (DC)	Inf	F	14
Ceduna (DC)	Inf	M	17
Charles Sturt (C)		F	936
Charles Sturt (C)		F	1144
Charles Sturt (C)		F	1164
Charles Sturt (C)		F	1474
Charles Sturt (C)		F	2374
Charles Sturt (C)		F	2685
Charles Sturt (C)		F	2638
Charles Sturt (C)		F	2231
Charles Sturt (C)		F	1366
Charles Sturt (C)		F	1152
Charles Sturt (C)		F	640
Charles Sturt (C)		F	501
Charles Sturt (C)		F	252
Charles Sturt (C)		M	643
Charles Sturt (C)		M	737
Charles Sturt (C)		M	752
Charles Sturt (C)		M	970
Charles Sturt (C)		M	1618
Charles Sturt (C)		M	2486
Charles Sturt (C)		M	3443
Charles Sturt (C)		M	3273
Charles Sturt (C)		M	1987
Charles Sturt (C)		M	1553
Charles Sturt (C)		M	1042
Charles Sturt (C)		M	1301
Charles Sturt (C)		M	265
Charles Sturt (C)	0	F	129
Charles Sturt (C)	0	M	127
Charles Sturt (C)	Inf	F	241
Charles Sturt (C)	Inf	M	774
Clare and Gilbert Valleys (DC)		F	94
Clare and Gilbert Valleys (DC)		F	128
Clare and Gilbert Valleys (DC)		F	129
Clare and Gilbert Valleys (DC)		F	191
Clare and Gilbert Valleys (DC)		F	308
Clare and Gilbert Valleys (DC)		F	319
Clare and Gilbert Valleys (DC)		F	263
Clare and Gilbert Valleys (DC)		F	240
Clare and Gilbert Valleys (DC)		F	130
Clare and Gilbert Valleys (DC)		F	84
Clare and Gilbert Valleys (DC)		F	58
Clare and Gilbert Valleys (DC)		F	46
Clare and Gilbert Valleys (DC)		F	36
Clare and Gilbert Valleys (DC)		M	49
Clare and Gilbert Valleys (DC)		M	81
Clare and Gilbert Valleys (DC)		M	94
Clare and Gilbert Valleys (DC)		M	102
Clare and Gilbert Valleys (DC)		M	192
Clare and Gilbert Valleys (DC)		M	232
Clare and Gilbert Valleys (DC)		M	292
Clare and Gilbert Valleys (DC)		M	313
Clare and Gilbert Valleys (DC)		M	191
Clare and Gilbert Valleys (DC)		M	162
Clare and Gilbert Valleys (DC)		M	83
Clare and Gilbert Valleys (DC)		M	119
Clare and Gilbert Valleys (DC)		M	35
Clare and Gilbert Valleys (DC)	0	F	19
Clare and Gilbert Valleys (DC)	0	M	31
Clare and Gilbert Valleys (DC)	Inf	F	26
Clare and Gilbert Valleys (DC)	Inf	M	59
Cleve (DC)		F	22
Cleve (DC)		F	25
Cleve (DC)		F	14
Cleve (DC)		F	25
Cleve (DC)		F	40
Cleve (DC)		F	55
Cleve (DC)		F	51
Cleve (DC)		F	47
Cleve (DC)		F	19
Cleve (DC)		F	26
Cleve (DC)		F	10
Cleve (DC)		F	10
Cleve (DC)		F	10
Cleve (DC)		M	16
Cleve (DC)		M	17
Cleve (DC)		M	20
Cleve (DC)		M	21
Cleve (DC)		M	33
Cleve (DC)		M	56
Cleve (DC)		M	81
Cleve (DC)		M	80
Cleve (DC)		M	39
Cleve (DC)		M	29
Cleve (DC)		M	23
Cleve (DC)		M	30
Cleve (DC)		M	9
Cleve (DC)	0	F	3
Cleve (DC)	0	M	11
Cleve (DC)	Inf	F	4
Cleve (DC)	Inf	M	14
Coober Pedy (DC)		F	3
Coober Pedy (DC)		F	9
Coober Pedy (DC)		F	16
Coober Pedy (DC)		F	16
Coober Pedy (DC)		F	28
Coober Pedy (DC)		F	47
Coober Pedy (DC)		F	46
Coober Pedy (DC)		F	49
Coober Pedy (DC)		F	30
Coober Pedy (DC)		F	31
Coober Pedy (DC)		F	19
Coober Pedy (DC)		F	10
Coober Pedy (DC)		F	11
Coober Pedy (DC)		M	3
Coober Pedy (DC)		M	11
Coober Pedy (DC)		M	15
Coober Pedy (DC)		M	23
Coober Pedy (DC)		M	27
Coober Pedy (DC)		M	40
Coober Pedy (DC)		M	47
Coober Pedy (DC)		M	50
Coober Pedy (DC)		M	41
Coober Pedy (DC)		M	21
Coober Pedy (DC)		M	19
Coober Pedy (DC)		M	31
Coober Pedy (DC)		M	14
Coober Pedy (DC)	0	F	4
Coober Pedy (DC)	0	M	9
Coober Pedy (DC)	Inf	F	6
Coober Pedy (DC)	Inf	M	9
Copper Coast (DC)		F	130
Copper Coast (DC)		F	153
Copper Coast (DC)		F	178
Copper Coast (DC)		F	223
Copper Coast (DC)		F	309
Copper Coast (DC)		F	334
Copper Coast (DC)		F	278
Copper Coast (DC)		F	237
Copper Coast (DC)		F	144
Copper Coast (DC)		F	115
Copper Coast (DC)		F	80
Copper Coast (DC)		F	70
Copper Coast (DC)		F	35
Copper Coast (DC)		M	100
Copper Coast (DC)		M	72
Copper Coast (DC)		M	100
Copper Coast (DC)		M	152
Copper Coast (DC)		M	190
Copper Coast (DC)		M	282
Copper Coast (DC)		M	309
Copper Coast (DC)		M	273
Copper Coast (DC)		M	156
Copper Coast (DC)		M	133
Copper Coast (DC)		M	83
Copper Coast (DC)		M	93
Copper Coast (DC)		M	38
Copper Coast (DC)	0	F	16
Copper Coast (DC)	0	M	16
Copper Coast (DC)	Inf	F	22
Copper Coast (DC)	Inf	M	49
Elliston (DC)		F	11
Elliston (DC)		F	20
Elliston (DC)		F	16
Elliston (DC)		F	24
Elliston (DC)		F	22
Elliston (DC)		F	19
Elliston (DC)		F	18
Elliston (DC)		F	27
Elliston (DC)		F	19
Elliston (DC)		F	11
Elliston (DC)		F	6
Elliston (DC)		F	7
Elliston (DC)		F	3
Elliston (DC)		M	9
Elliston (DC)		M	10
Elliston (DC)		M	24
Elliston (DC)		M	15
Elliston (DC)		M	23
Elliston (DC)		M	36
Elliston (DC)		M	21
Elliston (DC)		M	41
Elliston (DC)		M	17
Elliston (DC)		M	11
Elliston (DC)		M	3
Elliston (DC)		M	15
Elliston (DC)		M	3
Elliston (DC)	0	F	14
Elliston (DC)	0	M	5
Elliston (DC)	Inf	F	9
Elliston (DC)	Inf	M	11
Flinders Ranges (DC)		F	11
Flinders Ranges (DC)		F	14
Flinders Ranges (DC)		F	23
Flinders Ranges (DC)		F	21
Flinders Ranges (DC)		F	34
Flinders Ranges (DC)		F	38
Flinders Ranges (DC)		F	39
Flinders Ranges (DC)		F	23
Flinders Ranges (DC)		F	23
Flinders Ranges (DC)		F	16
Flinders Ranges (DC)		F	9
Flinders Ranges (DC)		F	10
Flinders Ranges (DC)		F	5
Flinders Ranges (DC)		M	11
Flinders Ranges (DC)		M	6
Flinders Ranges (DC)		M	9
Flinders Ranges (DC)		M	23
Flinders Ranges (DC)		M	12
Flinders Ranges (DC)		M	31
Flinders Ranges (DC)		M	31
Flinders Ranges (DC)		M	27
Flinders Ranges (DC)		M	27
Flinders Ranges (DC)		M	29
Flinders Ranges (DC)		M	10
Flinders Ranges (DC)		M	10
Flinders Ranges (DC)		M	3
Flinders Ranges (DC)	0	F	3
Flinders Ranges (DC)	Inf	F	8
Flinders Ranges (DC)	Inf	M	8
Franklin Harbour (DC)		F	14
Franklin Harbour (DC)		F	13
Franklin Harbour (DC)		F	16
Franklin Harbour (DC)		F	26
Franklin Harbour (DC)		F	31
Franklin Harbour (DC)		F	45
Franklin Harbour (DC)		F	19
Franklin Harbour (DC)		F	17
Franklin Harbour (DC)		F	21
Franklin Harbour (DC)		F	3
Franklin Harbour (DC)		F	7
Franklin Harbour (DC)		F	7
Franklin Harbour (DC)		F	7
Franklin Harbour (DC)		M	5
Franklin Harbour (DC)		M	8
Franklin Harbour (DC)		M	13
Franklin Harbour (DC)		M	14
Franklin Harbour (DC)		M	25
Franklin Harbour (DC)		M	30
Franklin Harbour (DC)		M	42
Franklin Harbour (DC)		M	33
Franklin Harbour (DC)		M	12
Franklin Harbour (DC)		M	8
Franklin Harbour (DC)		M	14
Franklin Harbour (DC)		M	13
Franklin Harbour (DC)		M	7
Franklin Harbour (DC)	0	M	8
Franklin Harbour (DC)	Inf	M	9
Gawler (T)		F	282
Gawler (T)		F	283
Gawler (T)		F	294
Gawler (T)		F	345
Gawler (T)		F	584
Gawler (T)		F	557
Gawler (T)		F	472
Gawler (T)		F	380
Gawler (T)		F	236
Gawler (T)		F	189
Gawler (T)		F	129
Gawler (T)		F	73
Gawler (T)		F	64
Gawler (T)		M	164
Gawler (T)		M	119
Gawler (T)		M	115
Gawler (T)		M	127
Gawler (T)		M	213
Gawler (T)		M	301
Gawler (T)		M	350
Gawler (T)		M	345
Gawler (T)		M	208
Gawler (T)		M	169
Gawler (T)		M	135
Gawler (T)		M	152
Gawler (T)		M	40
Gawler (T)	0	F	34
Gawler (T)	0	M	23
Gawler (T)	Inf	F	32
Gawler (T)	Inf	M	90
Goyder (DC)		F	32
Goyder (DC)		F	41
Goyder (DC)		F	52
Goyder (DC)		F	47
Goyder (DC)		F	88
Goyder (DC)		F	79
Goyder (DC)		F	74
Goyder (DC)		F	40
Goyder (DC)		F	37
Goyder (DC)		F	31
Goyder (DC)		F	13
Goyder (DC)		F	16
Goyder (DC)		F	8
Goyder (DC)		M	24
Goyder (DC)		M	28
Goyder (DC)		M	46
Goyder (DC)		M	35
Goyder (DC)		M	70
Goyder (DC)		M	77
Goyder (DC)		M	122
Goyder (DC)		M	109
Goyder (DC)		M	70
Goyder (DC)		M	53
Goyder (DC)		M	44
Goyder (DC)		M	31
Goyder (DC)		M	19
Goyder (DC)	0	F	12
Goyder (DC)	0	M	27
Goyder (DC)	Inf	F	8
Goyder (DC)	Inf	M	17
Grant (DC)		F	35
Grant (DC)		F	43
Grant (DC)		F	54
Grant (DC)		F	84
Grant (DC)		F	108
Grant (DC)		F	90
Grant (DC)		F	91
Grant (DC)		F	77
Grant (DC)		F	47
Grant (DC)		F	41
Grant (DC)		F	18
Grant (DC)		F	25
Grant (DC)		F	14
Grant (DC)		M	22
Grant (DC)		M	24
Grant (DC)		M	33
Grant (DC)		M	66
Grant (DC)		M	94
Grant (DC)		M	162
Grant (DC)		M	237
Grant (DC)		M	287
Grant (DC)		M	195
Grant (DC)		M	148
Grant (DC)		M	51
Grant (DC)		M	76
Grant (DC)		M	31
Grant (DC)	0	F	14
Grant (DC)	0	M	27
Grant (DC)	Inf	F	26
Grant (DC)	Inf	M	42
Holdfast Bay (C)		F	503
Holdfast Bay (C)		F	497
Holdfast Bay (C)		F	488
Holdfast Bay (C)		F	661
Holdfast Bay (C)		F	951
Holdfast Bay (C)		F	928
Holdfast Bay (C)		F	939
Holdfast Bay (C)		F	726
Holdfast Bay (C)		F	400
Holdfast Bay (C)		F	314
Holdfast Bay (C)		F	189
Holdfast Bay (C)		F	141
Holdfast Bay (C)		F	97
Holdfast Bay (C)		M	321
Holdfast Bay (C)		M	253
Holdfast Bay (C)		M	265
Holdfast Bay (C)		M	320
Holdfast Bay (C)		M	467
Holdfast Bay (C)		M	568
Holdfast Bay (C)		M	775
Holdfast Bay (C)		M	752
Holdfast Bay (C)		M	417
Holdfast Bay (C)		M	373
Holdfast Bay (C)		M	262
Holdfast Bay (C)		M	294
Holdfast Bay (C)		M	76
Holdfast Bay (C)	0	F	51
Holdfast Bay (C)	0	M	28
Holdfast Bay (C)	Inf	F	85
Holdfast Bay (C)	Inf	M	201
Kangaroo Island (DC)		F	40
Kangaroo Island (DC)		F	64
Kangaroo Island (DC)		F	100
Kangaroo Island (DC)		F	104
Kangaroo Island (DC)		F	166
Kangaroo Island (DC)		F	150
Kangaroo Island (DC)		F	134
Kangaroo Island (DC)		F	98
Kangaroo Island (DC)		F	59
Kangaroo Island (DC)		F	38
Kangaroo Island (DC)		F	25
Kangaroo Island (DC)		F	28
Kangaroo Island (DC)		F	16
Kangaroo Island (DC)		M	42
Kangaroo Island (DC)		M	51
Kangaroo Island (DC)		M	64
Kangaroo Island (DC)		M	75
Kangaroo Island (DC)		M	99
Kangaroo Island (DC)		M	133
Kangaroo Island (DC)		M	165
Kangaroo Island (DC)		M	137
Kangaroo Island (DC)		M	66
Kangaroo Island (DC)		M	51
Kangaroo Island (DC)		M	30
Kangaroo Island (DC)		M	41
Kangaroo Island (DC)		M	19
Kangaroo Island (DC)	0	F	14
Kangaroo Island (DC)	0	M	21
Kangaroo Island (DC)	Inf	F	8
Kangaroo Island (DC)	Inf	M	24
Karoonda East Murray (DC)		F	8
Karoonda East Murray (DC)		F	16
Karoonda East Murray (DC)		F	15
Karoonda East Murray (DC)		F	19
Karoonda East Murray (DC)		F	31
Karoonda East Murray (DC)		F	29
Karoonda East Murray (DC)		F	26
Karoonda East Murray (DC)		F	16
Karoonda East Murray (DC)		F	13
Karoonda East Murray (DC)		F	5
Karoonda East Murray (DC)		F	4
Karoonda East Murray (DC)		F	3
Karoonda East Murray (DC)		M	10
Karoonda East Murray (DC)		M	14
Karoonda East Murray (DC)		M	12
Karoonda East Murray (DC)		M	10
Karoonda East Murray (DC)		M	29
Karoonda East Murray (DC)		M	38
Karoonda East Murray (DC)		M	47
Karoonda East Murray (DC)		M	41
Karoonda East Murray (DC)		M	20
Karoonda East Murray (DC)		M	11
Karoonda East Murray (DC)		M	7
Karoonda East Murray (DC)		M	12
Karoonda East Murray (DC)	0	F	10
Karoonda East Murray (DC)	0	M	14
Karoonda East Murray (DC)	Inf	M	7
Kimba (DC)		F	6
Kimba (DC)		F	10
Kimba (DC)		F	9
Kimba (DC)		F	19
Kimba (DC)		F	29
Kimba (DC)		F	36
Kimba (DC)		F	24
Kimba (DC)		F	23
Kimba (DC)		F	18
Kimba (DC)		F	12
Kimba (DC)		F	6
Kimba (DC)		F	7
Kimba (DC)		F	5
Kimba (DC)		M	13
Kimba (DC)		M	12
Kimba (DC)		M	6
Kimba (DC)		M	16
Kimba (DC)		M	15
Kimba (DC)		M	38
Kimba (DC)		M	42
Kimba (DC)		M	54
Kimba (DC)		M	27
Kimba (DC)		M	16
Kimba (DC)		M	17
Kimba (DC)		M	21
Kimba (DC)		M	7
Kimba (DC)	0	F	9
Kimba (DC)	0	M	7
Kimba (DC)	Inf	F	7
Kimba (DC)	Inf	M	11
Kingston (DC) (SA)		F	25
Kingston (DC) (SA)		F	35
Kingston (DC) (SA)		F	31
Kingston (DC) (SA)		F	55
Kingston (DC) (SA)		F	57
Kingston (DC) (SA)		F	54
Kingston (DC) (SA)		F	49
Kingston (DC) (SA)		F	43
Kingston (DC) (SA)		F	19
Kingston (DC) (SA)		F	15
Kingston (DC) (SA)		F	20
Kingston (DC) (SA)		F	21
Kingston (DC) (SA)		F	4
Kingston (DC) (SA)		M	15
Kingston (DC) (SA)		M	15
Kingston (DC) (SA)		M	18
Kingston (DC) (SA)		M	21
Kingston (DC) (SA)		M	50
Kingston (DC) (SA)		M	51
Kingston (DC) (SA)		M	79
Kingston (DC) (SA)		M	63
Kingston (DC) (SA)		M	32
Kingston (DC) (SA)		M	32
Kingston (DC) (SA)		M	20
Kingston (DC) (SA)		M	41
Kingston (DC) (SA)		M	10
Kingston (DC) (SA)	0	F	8
Kingston (DC) (SA)	0	M	10
Kingston (DC) (SA)	Inf	F	10
Kingston (DC) (SA)	Inf	M	21
Light (RegC)		F	91
Light (RegC)		F	121
Light (RegC)		F	144
Light (RegC)		F	156
Light (RegC)		F	275
Light (RegC)		F	280
Light (RegC)		F	268
Light (RegC)		F	236
Light (RegC)		F	133
Light (RegC)		F	124
Light (RegC)		F	56
Light (RegC)		F	54
Light (RegC)		F	32
Light (RegC)		M	48
Light (RegC)		M	74
Light (RegC)		M	81
Light (RegC)		M	113
Light (RegC)		M	158
Light (RegC)		M	272
Light (RegC)		M	406
Light (RegC)		M	497
Light (RegC)		M	317
Light (RegC)		M	293
Light (RegC)		M	187
Light (RegC)		M	213
Light (RegC)		M	49
Light (RegC)	0	F	18
Light (RegC)	0	M	26
Light (RegC)	Inf	F	23
Light (RegC)	Inf	M	97
Lower Eyre Peninsula (DC)		F	41
Lower Eyre Peninsula (DC)		F	43
Lower Eyre Peninsula (DC)		F	46
Lower Eyre Peninsula (DC)		F	56
Lower Eyre Peninsula (DC)		F	77
Lower Eyre Peninsula (DC)		F	73
Lower Eyre Peninsula (DC)		F	81
Lower Eyre Peninsula (DC)		F	55
Lower Eyre Peninsula (DC)		F	36
Lower Eyre Peninsula (DC)		F	22
Lower Eyre Peninsula (DC)		F	20
Lower Eyre Peninsula (DC)		F	26
Lower Eyre Peninsula (DC)		F	12
Lower Eyre Peninsula (DC)		M	17
Lower Eyre Peninsula (DC)		M	29
Lower Eyre Peninsula (DC)		M	37
Lower Eyre Peninsula (DC)		M	43
Lower Eyre Peninsula (DC)		M	65
Lower Eyre Peninsula (DC)		M	110
Lower Eyre Peninsula (DC)		M	127
Lower Eyre Peninsula (DC)		M	159
Lower Eyre Peninsula (DC)		M	94
Lower Eyre Peninsula (DC)		M	67
Lower Eyre Peninsula (DC)		M	46
Lower Eyre Peninsula (DC)		M	50
Lower Eyre Peninsula (DC)		M	17
Lower Eyre Peninsula (DC)	0	F	17
Lower Eyre Peninsula (DC)	0	M	16
Lower Eyre Peninsula (DC)	Inf	F	9
Lower Eyre Peninsula (DC)	Inf	M	31
Loxton Waikerie (DC)		F	115
Loxton Waikerie (DC)		F	126
Loxton Waikerie (DC)		F	146
Loxton Waikerie (DC)		F	198
Loxton Waikerie (DC)		F	325
Loxton Waikerie (DC)		F	325
Loxton Waikerie (DC)		F	284
Loxton Waikerie (DC)		F	193
Loxton Waikerie (DC)		F	99
Loxton Waikerie (DC)		F	80
Loxton Waikerie (DC)		F	58
Loxton Waikerie (DC)		F	35
Loxton Waikerie (DC)		F	40
Loxton Waikerie (DC)		M	70
Loxton Waikerie (DC)		M	75
Loxton Waikerie (DC)		M	100
Loxton Waikerie (DC)		M	154
Loxton Waikerie (DC)		M	239
Loxton Waikerie (DC)		M	339
Loxton Waikerie (DC)		M	430
Loxton Waikerie (DC)		M	380
Loxton Waikerie (DC)		M	212
Loxton Waikerie (DC)		M	113
Loxton Waikerie (DC)		M	72
Loxton Waikerie (DC)		M	88
Loxton Waikerie (DC)		M	49
Loxton Waikerie (DC)	0	F	20
Loxton Waikerie (DC)	0	M	34
Loxton Waikerie (DC)	Inf	F	26
Loxton Waikerie (DC)	Inf	M	63
Mallala (DC)		F	40
Mallala (DC)		F	55
Mallala (DC)		F	61
Mallala (DC)		F	54
Mallala (DC)		F	120
Mallala (DC)		F	121
Mallala (DC)		F	94
Mallala (DC)		F	55
Mallala (DC)		F	32
Mallala (DC)		F	29
Mallala (DC)		F	15
Mallala (DC)		F	17
Mallala (DC)		F	10
Mallala (DC)		M	15
Mallala (DC)		M	45
Mallala (DC)		M	49
Mallala (DC)		M	72
Mallala (DC)		M	137
Mallala (DC)		M	241
Mallala (DC)		M	207
Mallala (DC)		M	174
Mallala (DC)		M	96
Mallala (DC)		M	73
Mallala (DC)		M	29
Mallala (DC)		M	34
Mallala (DC)		M	24
Mallala (DC)	0	F	12
Mallala (DC)	0	M	29
Mallala (DC)	Inf	F	8
Mallala (DC)	Inf	M	24
Marion (C)		F	645
Marion (C)		F	802
Marion (C)		F	735
Marion (C)		F	933
Marion (C)		F	1403
Marion (C)		F	1436
Marion (C)		F	1482
Marion (C)		F	1416
Marion (C)		F	753
Marion (C)		F	580
Marion (C)		F	323
Marion (C)		F	295
Marion (C)		F	141
Marion (C)		M	409
Marion (C)		M	449
Marion (C)		M	402
Marion (C)		M	510
Marion (C)		M	751
Marion (C)		M	1106
Marion (C)		M	1532
Marion (C)		M	1767
Marion (C)		M	1019
Marion (C)		M	887
Marion (C)		M	584
Marion (C)		M	691
Marion (C)		M	142
Marion (C)	0	F	74
Marion (C)	0	M	56
Marion (C)	Inf	F	106
Marion (C)	Inf	M	271
Mid Murray (DC)		F	68
Mid Murray (DC)		F	87
Mid Murray (DC)		F	97
Mid Murray (DC)		F	105
Mid Murray (DC)		F	157
Mid Murray (DC)		F	130
Mid Murray (DC)		F	123
Mid Murray (DC)		F	113
Mid Murray (DC)		F	54
Mid Murray (DC)		F	38
Mid Murray (DC)		F	24
Mid Murray (DC)		F	13
Mid Murray (DC)		F	24
