LGA_NAME16	IncomeTotPersonal.max	workers
Pyrenees (S)		32
Pyrenees (S)	0	56
Pyrenees (S)	7875	83
Pyrenees (S)	15750	133
Pyrenees (S)	21000	135
Pyrenees (S)	26250	152
Pyrenees (S)	34125	224
Pyrenees (S)	42000	239
Pyrenees (S)	52500	243
Pyrenees (S)	65625	274
Pyrenees (S)	78750	157
Pyrenees (S)	91875	114
Pyrenees (S)	105000	67
Pyrenees (S)	157500	62
Pyrenees (S)	Inf	32
Queenscliffe (B)		12
Queenscliffe (B)	0	9
Queenscliffe (B)	7875	76
Queenscliffe (B)	15750	91
Queenscliffe (B)	21000	73
Queenscliffe (B)	26250	91
Queenscliffe (B)	34125	129
Queenscliffe (B)	42000	152
Queenscliffe (B)	52500	129
Queenscliffe (B)	65625	142
Queenscliffe (B)	78750	102
Queenscliffe (B)	91875	98
Queenscliffe (B)	105000	63
Queenscliffe (B)	157500	71
Queenscliffe (B)	Inf	48
South Gippsland (S)		248
South Gippsland (S)	0	185
South Gippsland (S)	7875	499
South Gippsland (S)	15750	578
South Gippsland (S)	21000	715
South Gippsland (S)	26250	825
South Gippsland (S)	34125	1154
South Gippsland (S)	42000	1253
South Gippsland (S)	52500	1326
South Gippsland (S)	65625	1258
South Gippsland (S)	78750	851
South Gippsland (S)	91875	651
South Gippsland (S)	105000	443
South Gippsland (S)	157500	465
South Gippsland (S)	Inf	228
Southern Grampians (S)		143
Southern Grampians (S)	0	87
Southern Grampians (S)	7875	293
Southern Grampians (S)	15750	338
Southern Grampians (S)	21000	437
Southern Grampians (S)	26250	484
Southern Grampians (S)	34125	766
Southern Grampians (S)	42000	946
Southern Grampians (S)	52500	1057
Southern Grampians (S)	65625	906
Southern Grampians (S)	78750	581
Southern Grampians (S)	91875	424
Southern Grampians (S)	105000	274
Southern Grampians (S)	157500	277
Southern Grampians (S)	Inf	145
Stonnington (C)		904
Stonnington (C)	0	483
Stonnington (C)	7875	2115
Stonnington (C)	15750	2893
Stonnington (C)	21000	3065
Stonnington (C)	26250	3261
Stonnington (C)	34125	4429
Stonnington (C)	42000	5243
Stonnington (C)	52500	6424
Stonnington (C)	65625	6911
Stonnington (C)	78750	4824
Stonnington (C)	91875	4067
Stonnington (C)	105000	2745
Stonnington (C)	157500	4131
Stonnington (C)	Inf	3465
Strathbogie (S)		97
Strathbogie (S)	0	82
Strathbogie (S)	7875	185
Strathbogie (S)	15750	194
Strathbogie (S)	21000	213
Strathbogie (S)	26250	237
Strathbogie (S)	34125	430
Strathbogie (S)	42000	482
Strathbogie (S)	52500	517
Strathbogie (S)	65625	381
Strathbogie (S)	78750	259
Strathbogie (S)	91875	164
Strathbogie (S)	105000	110
Strathbogie (S)	157500	106
Strathbogie (S)	Inf	78
Surf Coast (S)		136
Surf Coast (S)	0	103
Surf Coast (S)	7875	534
Surf Coast (S)	15750	593
Surf Coast (S)	21000	618
Surf Coast (S)	26250	636
Surf Coast (S)	34125	917
Surf Coast (S)	42000	1012
Surf Coast (S)	52500	1051
Surf Coast (S)	65625	963
Surf Coast (S)	78750	686
Surf Coast (S)	91875	550
Surf Coast (S)	105000	288
Surf Coast (S)	157500	355
Surf Coast (S)	Inf	251
Swan Hill (RC)		181
Swan Hill (RC)	0	102
Swan Hill (RC)	7875	359
Swan Hill (RC)	15750	401
Swan Hill (RC)	21000	454
Swan Hill (RC)	26250	573
Swan Hill (RC)	34125	936
Swan Hill (RC)	42000	1322
Swan Hill (RC)	52500	1339
Swan Hill (RC)	65625	1225
Swan Hill (RC)	78750	659
Swan Hill (RC)	91875	512
Swan Hill (RC)	105000	257
Swan Hill (RC)	157500	300
Swan Hill (RC)	Inf	182
Towong (S)		43
Towong (S)	0	34
Towong (S)	7875	99
Towong (S)	15750	114
Towong (S)	21000	140
Towong (S)	26250	180
Towong (S)	34125	272
Towong (S)	42000	218
Towong (S)	52500	265
Towong (S)	65625	215
Towong (S)	78750	151
Towong (S)	91875	107
Towong (S)	105000	65
Towong (S)	157500	67
Towong (S)	Inf	50
Wangaratta (RC)		192
Wangaratta (RC)	0	127
Wangaratta (RC)	7875	558
Wangaratta (RC)	15750	518
Wangaratta (RC)	21000	650
Wangaratta (RC)	26250	823
Wangaratta (RC)	34125	1296
Wangaratta (RC)	42000	1693
Wangaratta (RC)	52500	1888
Wangaratta (RC)	65625	1613
Wangaratta (RC)	78750	1007
Wangaratta (RC)	91875	772
Wangaratta (RC)	105000	461
Wangaratta (RC)	157500	465
Wangaratta (RC)	Inf	244
Warrnambool (C)		238
Warrnambool (C)	0	92
Warrnambool (C)	7875	861
Warrnambool (C)	15750	734
Warrnambool (C)	21000	817
Warrnambool (C)	26250	1078
Warrnambool (C)	34125	1672
Warrnambool (C)	42000	2105
Warrnambool (C)	52500	2362
Warrnambool (C)	65625	2090
Warrnambool (C)	78750	1242
Warrnambool (C)	91875	921
Warrnambool (C)	105000	584
Warrnambool (C)	157500	608
Warrnambool (C)	Inf	334
Wellington (S)		344
Wellington (S)	0	212
Wellington (S)	7875	741
Wellington (S)	15750	836
Wellington (S)	21000	909
Wellington (S)	26250	1153
Wellington (S)	34125	1632
Wellington (S)	42000	1884
Wellington (S)	52500	2099
Wellington (S)	65625	2164
Wellington (S)	78750	1417
Wellington (S)	91875	1057
Wellington (S)	105000	784
Wellington (S)	157500	1092
Wellington (S)	Inf	739
West Wimmera (S)		38
West Wimmera (S)	0	55
West Wimmera (S)	7875	72
West Wimmera (S)	15750	74
West Wimmera (S)	21000	95
West Wimmera (S)	26250	123
West Wimmera (S)	34125	196
West Wimmera (S)	42000	201
West Wimmera (S)	52500	224
West Wimmera (S)	65625	219
West Wimmera (S)	78750	104
West Wimmera (S)	91875	102
West Wimmera (S)	105000	70
West Wimmera (S)	157500	57
West Wimmera (S)	Inf	44
Whitehorse (C)		1066
Whitehorse (C)	0	508
Whitehorse (C)	7875	3108
Whitehorse (C)	15750	3324
Whitehorse (C)	21000	3391
Whitehorse (C)	26250	3619
Whitehorse (C)	34125	5530
Whitehorse (C)	42000	6985
Whitehorse (C)	52500	8432
Whitehorse (C)	65625	8952
Whitehorse (C)	78750	6589
Whitehorse (C)	91875	5639
Whitehorse (C)	105000	3888
Whitehorse (C)	157500	5402
Whitehorse (C)	Inf	2760
Whittlesea (C)		1022
Whittlesea (C)	0	420
Whittlesea (C)	7875	2525
Whittlesea (C)	15750	2685
Whittlesea (C)	21000	2800
Whittlesea (C)	26250	3185
Whittlesea (C)	34125	4946
Whittlesea (C)	42000	6463
Whittlesea (C)	52500	7720
Whittlesea (C)	65625	7216
Whittlesea (C)	78750	4697
Whittlesea (C)	91875	3453
Whittlesea (C)	105000	2308
Whittlesea (C)	157500	2512
Whittlesea (C)	Inf	1196
Wodonga (C)		344
Wodonga (C)	0	99
Wodonga (C)	7875	563
Wodonga (C)	15750	567
Wodonga (C)	21000	705
Wodonga (C)	26250	920
Wodonga (C)	34125	1621
Wodonga (C)	42000	2294
Wodonga (C)	52500	2937
Wodonga (C)	65625	2994
Wodonga (C)	78750	2065
Wodonga (C)	91875	1530
Wodonga (C)	105000	950
Wodonga (C)	157500	900
Wodonga (C)	Inf	326
Wyndham (C)		1091
Wyndham (C)	0	518
Wyndham (C)	7875	2599
Wyndham (C)	15750	2841
Wyndham (C)	21000	2922
Wyndham (C)	26250	3248
Wyndham (C)	34125	5075
Wyndham (C)	42000	7225
Wyndham (C)	52500	9295
Wyndham (C)	65625	9444
Wyndham (C)	78750	6023
Wyndham (C)	91875	4415
Wyndham (C)	105000	2770
Wyndham (C)	157500	3074
Wyndham (C)	Inf	1369
Yarra (C)		1215
Yarra (C)	0	445
Yarra (C)	7875	1594
Yarra (C)	15750	2613
Yarra (C)	21000	2924
Yarra (C)	26250	3464
Yarra (C)	34125	5256
Yarra (C)	42000	7094
Yarra (C)	52500	10010
Yarra (C)	65625	11496
Yarra (C)	78750	8781
Yarra (C)	91875	7485
Yarra (C)	105000	4925
Yarra (C)	157500	8136
Yarra (C)	Inf	5660
Yarra Ranges (S)		869
Yarra Ranges (S)	0	397
Yarra Ranges (S)	7875	2504
Yarra Ranges (S)	15750	2585
Yarra Ranges (S)	21000	2515
Yarra Ranges (S)	26250	2842
Yarra Ranges (S)	34125	4100
Yarra Ranges (S)	42000	4653
Yarra Ranges (S)	52500	5122
Yarra Ranges (S)	65625	4803
Yarra Ranges (S)	78750	3110
Yarra Ranges (S)	91875	2340
Yarra Ranges (S)	105000	1473
Yarra Ranges (S)	157500	1500
Yarra Ranges (S)	Inf	731
Yarriambiack (S)		57
Yarriambiack (S)	0	84
Yarriambiack (S)	7875	112
Yarriambiack (S)	15750	105
Yarriambiack (S)	21000	143
Yarriambiack (S)	26250	174
Yarriambiack (S)	34125	322
Yarriambiack (S)	42000	337
Yarriambiack (S)	52500	362
Yarriambiack (S)	65625	321
Yarriambiack (S)	78750	204
Yarriambiack (S)	91875	127
Yarriambiack (S)	105000	80
Yarriambiack (S)	157500	79
Yarriambiack (S)	Inf	33
Unincorporated Vic		40
Unincorporated Vic	0	22
Unincorporated Vic	7875	90
Unincorporated Vic	15750	118
Unincorporated Vic	21000	135
Unincorporated Vic	26250	198
Unincorporated Vic	34125	301
Unincorporated Vic	42000	352
Unincorporated Vic	52500	331
Unincorporated Vic	65625	241
Unincorporated Vic	78750	149
Unincorporated Vic	91875	74
Unincorporated Vic	105000	49
Unincorporated Vic	157500	55
Unincorporated Vic	Inf	34
No usual address (Vic.)		2922
No usual address (Vic.)	0	1125
No usual address (Vic.)	7875	3527
No usual address (Vic.)	15750	5922
No usual address (Vic.)	21000	6827
No usual address (Vic.)	26250	9016
No usual address (Vic.)	34125	12484
No usual address (Vic.)	42000	13208
No usual address (Vic.)	52500	15503
No usual address (Vic.)	65625	16145
No usual address (Vic.)	78750	11304
No usual address (Vic.)	91875	8413
No usual address (Vic.)	105000	4907
No usual address (Vic.)	157500	5375
No usual address (Vic.)	Inf	2357
Migratory - Offshore - Shipping (Vic.)		5
Migratory - Offshore - Shipping (Vic.)	15750	3
Migratory - Offshore - Shipping (Vic.)	26250	3
Migratory - Offshore - Shipping (Vic.)	34125	3
Migratory - Offshore - Shipping (Vic.)	42000	7
Migratory - Offshore - Shipping (Vic.)	52500	5
Migratory - Offshore - Shipping (Vic.)	65625	9
Migratory - Offshore - Shipping (Vic.)	78750	7
Migratory - Offshore - Shipping (Vic.)	91875	8
Migratory - Offshore - Shipping (Vic.)	105000	11
Migratory - Offshore - Shipping (Vic.)	157500	29
Migratory - Offshore - Shipping (Vic.)	Inf	60
Aurukun (S)		7
Aurukun (S)	0	3
Aurukun (S)	7875	7
Aurukun (S)	15750	31
Aurukun (S)	21000	29
Aurukun (S)	26250	16
Aurukun (S)	34125	32
Aurukun (S)	42000	24
Aurukun (S)	52500	15
Aurukun (S)	65625	27
Aurukun (S)	78750	30
Aurukun (S)	91875	27
Aurukun (S)	105000	18
Aurukun (S)	157500	19
Aurukun (S)	Inf	7
Balonne (S)		55
Balonne (S)	0	44
Balonne (S)	7875	68
Balonne (S)	15750	77
Balonne (S)	21000	95
Balonne (S)	26250	112
Balonne (S)	34125	215
Balonne (S)	42000	250
Balonne (S)	52500	293
Balonne (S)	65625	299
Balonne (S)	78750	200
Balonne (S)	91875	156
Balonne (S)	105000	94
Balonne (S)	157500	91
Balonne (S)	Inf	62
Banana (S)		203
Banana (S)	0	178
Banana (S)	7875	243
Banana (S)	15750	284
Banana (S)	21000	320
Banana (S)	26250	384
Banana (S)	34125	621
Banana (S)	42000	743
Banana (S)	52500	796
Banana (S)	65625	885
Banana (S)	78750	605
Banana (S)	91875	619
Banana (S)	105000	540
Banana (S)	157500	1224
Banana (S)	Inf	490
Barcaldine (R)		38
Barcaldine (R)	0	38
Barcaldine (R)	7875	44
Barcaldine (R)	15750	57
Barcaldine (R)	21000	71
Barcaldine (R)	26250	68
Barcaldine (R)	34125	136
Barcaldine (R)	42000	167
Barcaldine (R)	52500	211
Barcaldine (R)	65625	191
Barcaldine (R)	78750	132
Barcaldine (R)	91875	100
Barcaldine (R)	105000	61
Barcaldine (R)	157500	76
Barcaldine (R)	Inf	49
Barcoo (S)		3
Barcoo (S)	0	3
Barcoo (S)	7875	5
Barcoo (S)	15750	4
Barcoo (S)	21000	3
Barcoo (S)	26250	14
Barcoo (S)	34125	16
Barcoo (S)	42000	24
Barcoo (S)	52500	29
Barcoo (S)	65625	38
Barcoo (S)	78750	27
Barcoo (S)	91875	6
Barcoo (S)	105000	20
Barcoo (S)	157500	16
Barcoo (S)	Inf	8
Blackall-Tambo (R)		24
Blackall-Tambo (R)	0	29
Blackall-Tambo (R)	7875	27
Blackall-Tambo (R)	15750	47
Blackall-Tambo (R)	21000	36
Blackall-Tambo (R)	26250	66
Blackall-Tambo (R)	34125	83
Blackall-Tambo (R)	42000	123
Blackall-Tambo (R)	52500	115
Blackall-Tambo (R)	65625	123
Blackall-Tambo (R)	78750	56
Blackall-Tambo (R)	91875	52
Blackall-Tambo (R)	105000	27
Blackall-Tambo (R)	157500	22
Blackall-Tambo (R)	Inf	16
Boulia (S)		5
Boulia (S)	0	3
Boulia (S)	15750	8
Boulia (S)	21000	7
Boulia (S)	26250	10
Boulia (S)	34125	27
Boulia (S)	42000	50
Boulia (S)	52500	40
Boulia (S)	65625	28
Boulia (S)	78750	21
Boulia (S)	91875	16
Boulia (S)	105000	14
Boulia (S)	157500	7
Boulia (S)	Inf	10
Brisbane (C)		9052
Brisbane (C)	0	3736
Brisbane (C)	7875	19607
Brisbane (C)	15750	23495
Brisbane (C)	21000	24652
Brisbane (C)	26250	29284
Brisbane (C)	34125	47198
Brisbane (C)	42000	65767
Brisbane (C)	52500	86811
Brisbane (C)	65625	100034
Brisbane (C)	78750	75087
Brisbane (C)	91875	67653
Brisbane (C)	105000	46298
Brisbane (C)	157500	72459
Brisbane (C)	Inf	43091
Bulloo (S)		7
Bulloo (S)	0	11
Bulloo (S)	7875	7
Bulloo (S)	15750	4
Bulloo (S)	21000	3
Bulloo (S)	26250	6
Bulloo (S)	34125	14
Bulloo (S)	42000	26
Bulloo (S)	52500	28
Bulloo (S)	65625	34
Bulloo (S)	78750	16
Bulloo (S)	91875	33
Bulloo (S)	105000	23
Bulloo (S)	157500	43
Bulloo (S)	Inf	24
Bundaberg (R)		559
Bundaberg (R)	0	317
Bundaberg (R)	7875	1279
Bundaberg (R)	15750	1438
Bundaberg (R)	21000	1694
Bundaberg (R)	26250	2141
Bundaberg (R)	34125	3505
Bundaberg (R)	42000	4387
Bundaberg (R)	52500	4585
Bundaberg (R)	65625	4149
Bundaberg (R)	78750	2366
Bundaberg (R)	91875	2070
Bundaberg (R)	105000	1113
Bundaberg (R)	157500	1196
Bundaberg (R)	Inf	546
Burdekin (S)		183
Burdekin (S)	0	86
Burdekin (S)	7875	292
Burdekin (S)	15750	281
Burdekin (S)	21000	329
Burdekin (S)	26250	460
Burdekin (S)	34125	814
Burdekin (S)	42000	908
Burdekin (S)	52500	1019
Burdekin (S)	65625	1032
Burdekin (S)	78750	726
Burdekin (S)	91875	572
Burdekin (S)	105000	287
Burdekin (S)	157500	259
Burdekin (S)	Inf	156
Burke (S)		3
Burke (S)	15750	5
Burke (S)	21000	4
Burke (S)	26250	7
Burke (S)	34125	16
Burke (S)	42000	31
Burke (S)	52500	23
Burke (S)	65625	16
Burke (S)	78750	7
Burke (S)	91875	13
Burke (S)	105000	6
Burke (S)	157500	14
Burke (S)	Inf	8
Cairns (R)		1094
Cairns (R)	0	489
Cairns (R)	7875	2300
Cairns (R)	15750	2208
Cairns (R)	21000	2675
Cairns (R)	26250	3567
Cairns (R)	34125	6299
Cairns (R)	42000	8502
Cairns (R)	52500	10096
Cairns (R)	65625	9612
Cairns (R)	78750	6304
Cairns (R)	91875	5443
Cairns (R)	105000	3284
Cairns (R)	157500	3818
Cairns (R)	Inf	1756
Carpentaria (S)		15
Carpentaria (S)	0	10
Carpentaria (S)	7875	9
Carpentaria (S)	15750	22
Carpentaria (S)	21000	41
Carpentaria (S)	26250	51
Carpentaria (S)	34125	85
Carpentaria (S)	42000	102
Carpentaria (S)	52500	118
Carpentaria (S)	65625	144
Carpentaria (S)	78750	88
Carpentaria (S)	91875	66
Carpentaria (S)	105000	44
Carpentaria (S)	157500	58
Carpentaria (S)	Inf	19
Cassowary Coast (R)		245
Cassowary Coast (R)	0	143
Cassowary Coast (R)	7875	399
Cassowary Coast (R)	15750	448
Cassowary Coast (R)	21000	621
Cassowary Coast (R)	26250	781
Cassowary Coast (R)	34125	1347
Cassowary Coast (R)	42000	1819
Cassowary Coast (R)	52500	1765
Cassowary Coast (R)	65625	1467
Cassowary Coast (R)	78750	877
Cassowary Coast (R)	91875	659
Cassowary Coast (R)	105000	350
Cassowary Coast (R)	157500	411
Cassowary Coast (R)	Inf	172
Central Highlands (R) (Qld)		357
Central Highlands (R) (Qld)	0	186
Central Highlands (R) (Qld)	7875	496
Central Highlands (R) (Qld)	15750	480
Central Highlands (R) (Qld)	21000	534
Central Highlands (R) (Qld)	26250	603
Central Highlands (R) (Qld)	34125	905
Central Highlands (R) (Qld)	42000	1177
Central Highlands (R) (Qld)	52500	1361
Central Highlands (R) (Qld)	65625	1652
Central Highlands (R) (Qld)	78750	1471
Central Highlands (R) (Qld)	91875	1368
Central Highlands (R) (Qld)	105000	1327
Central Highlands (R) (Qld)	157500	2745
Central Highlands (R) (Qld)	Inf	1453
Charters Towers (R)		92
Charters Towers (R)	0	118
Charters Towers (R)	7875	175
Charters Towers (R)	15750	182
Charters Towers (R)	21000	200
Charters Towers (R)	26250	257
Charters Towers (R)	34125	448
Charters Towers (R)	42000	487
Charters Towers (R)	52500	499
Charters Towers (R)	65625	482
Charters Towers (R)	78750	341
Charters Towers (R)	91875	344
Charters Towers (R)	105000	222
Charters Towers (R)	157500	307
Charters Towers (R)	Inf	114
Cherbourg (S)		3
Cherbourg (S)	15750	7
Cherbourg (S)	21000	11
Cherbourg (S)	26250	20
Cherbourg (S)	34125	53
Cherbourg (S)	42000	38
Cherbourg (S)	52500	41
Cherbourg (S)	65625	41
Cherbourg (S)	78750	27
Cherbourg (S)	91875	20
Cherbourg (S)	105000	15
Cherbourg (S)	157500	10
Cherbourg (S)	Inf	3
Cloncurry (S)		61
Cloncurry (S)	0	17
Cloncurry (S)	7875	29
Cloncurry (S)	15750	40
Cloncurry (S)	21000	30
Cloncurry (S)	26250	51
Cloncurry (S)	34125	105
Cloncurry (S)	42000	153
Cloncurry (S)	52500	205
Cloncurry (S)	65625	277
Cloncurry (S)	78750	256
Cloncurry (S)	91875	326
Cloncurry (S)	105000	326
Cloncurry (S)	157500	867
Cloncurry (S)	Inf	274
Cook (S)		75
Cook (S)	0	33
Cook (S)	7875	36
Cook (S)	15750	95
Cook (S)	21000	93
Cook (S)	26250	122
Cook (S)	34125	216
Cook (S)	42000	256
Cook (S)	52500	272
Cook (S)	65625	332
Cook (S)	78750	263
Cook (S)	91875	245
Cook (S)	105000	275
Cook (S)	157500	447
Cook (S)	Inf	118
Croydon (S)		3
Croydon (S)	0	3
Croydon (S)	15750	11
Croydon (S)	21000	16
Croydon (S)	26250	4
Croydon (S)	34125	4
Croydon (S)	42000	10
Croydon (S)	52500	16
Croydon (S)	65625	13
Croydon (S)	78750	11
Croydon (S)	91875	6
Croydon (S)	105000	5
Croydon (S)	157500	3
Diamantina (S)		7
Diamantina (S)	15750	6
Diamantina (S)	21000	4
Diamantina (S)	26250	8
Diamantina (S)	34125	30
Diamantina (S)	42000	24
Diamantina (S)	52500	24
Diamantina (S)	65625	16
Diamantina (S)	78750	8
Diamantina (S)	91875	11
Diamantina (S)	105000	8
Diamantina (S)	157500	22
Diamantina (S)	Inf	10
Doomadgee (S)		10
Doomadgee (S)	7875	6
Doomadgee (S)	15750	25
Doomadgee (S)	21000	24
Doomadgee (S)	26250	22
Doomadgee (S)	34125	57
Doomadgee (S)	42000	55
Doomadgee (S)	52500	27
Doomadgee (S)	65625	27
Doomadgee (S)	78750	24
Doomadgee (S)	91875	23
Doomadgee (S)	105000	17
Doomadgee (S)	157500	15
Doomadgee (S)	Inf	9
Douglas (S)		118
Douglas (S)	0	55
Douglas (S)	7875	152
Douglas (S)	15750	175
Douglas (S)	21000	260
Douglas (S)	26250	382
Douglas (S)	34125	621
Douglas (S)	42000	877
Douglas (S)	52500	996
Douglas (S)	65625	822
Douglas (S)	78750	385
Douglas (S)	91875	314
Douglas (S)	105000	165
Douglas (S)	157500	163
Douglas (S)	Inf	97
Etheridge (S)		8
Etheridge (S)	0	11
Etheridge (S)	7875	17
Etheridge (S)	15750	18
Etheridge (S)	21000	18
Etheridge (S)	26250	43
Etheridge (S)	34125	31
Etheridge (S)	42000	41
Etheridge (S)	52500	40
Etheridge (S)	65625	45
Etheridge (S)	78750	26
Etheridge (S)	91875	17
Etheridge (S)	105000	7
Etheridge (S)	157500	22
Etheridge (S)	Inf	24
Flinders (S) (Qld)		29
Flinders (S) (Qld)	0	36
Flinders (S) (Qld)	7875	25
Flinders (S) (Qld)	15750	35
Flinders (S) (Qld)	21000	38
Flinders (S) (Qld)	26250	45
Flinders (S) (Qld)	34125	104
Flinders (S) (Qld)	42000	82
Flinders (S) (Qld)	52500	112
Flinders (S) (Qld)	65625	98
Flinders (S) (Qld)	78750	60
Flinders (S) (Qld)	91875	35
Flinders (S) (Qld)	105000	33
Flinders (S) (Qld)	157500	48
Flinders (S) (Qld)	Inf	24
Fraser Coast (R)		428
Fraser Coast (R)	0	290
Fraser Coast (R)	7875	1214
Fraser Coast (R)	15750	1303
Fraser Coast (R)	21000	1644
Fraser Coast (R)	26250	2126
Fraser Coast (R)	34125	3320
Fraser Coast (R)	42000	4052
Fraser Coast (R)	52500	4128
Fraser Coast (R)	65625	3813
Fraser Coast (R)	78750	2230
Fraser Coast (R)	91875	2000
Fraser Coast (R)	105000	1097
Fraser Coast (R)	157500	1028
Fraser Coast (R)	Inf	477
Gladstone (R)		412
Gladstone (R)	0	239
Gladstone (R)	7875	1058
Gladstone (R)	15750	978
Gladstone (R)	21000	1079
Gladstone (R)	26250	1190
Gladstone (R)	34125	1920
Gladstone (R)	42000	2180
Gladstone (R)	52500	2404
Gladstone (R)	65625	2716
Gladstone (R)	78750	2295
Gladstone (R)	91875	2150
Gladstone (R)	105000	1869
Gladstone (R)	157500	3922
Gladstone (R)	Inf	2165
Gold Coast (C)		3817
Gold Coast (C)	0	1827
Gold Coast (C)	7875	8517
Gold Coast (C)	15750	9542
Gold Coast (C)	21000	10941
Gold Coast (C)	26250	13739
Gold Coast (C)	34125	23115
Gold Coast (C)	42000	30293
Gold Coast (C)	52500	33997
Gold Coast (C)	65625	32282
Gold Coast (C)	78750	20626
Gold Coast (C)	91875	16870
Gold Coast (C)	105000	10168
Gold Coast (C)	157500	12554
Gold Coast (C)	Inf	7241
Goondiwindi (R)		100
Goondiwindi (R)	0	109
Goondiwindi (R)	7875	162
Goondiwindi (R)	15750	204
Goondiwindi (R)	21000	223
Goondiwindi (R)	26250	276
Goondiwindi (R)	34125	484
Goondiwindi (R)	42000	609
Goondiwindi (R)	52500	705
Goondiwindi (R)	65625	713
Goondiwindi (R)	78750	408
Goondiwindi (R)	91875	307
Goondiwindi (R)	105000	158
Goondiwindi (R)	157500	190
Goondiwindi (R)	Inf	122
Gympie (R)		326
Gympie (R)	0	234
Gympie (R)	7875	671
Gympie (R)	15750	793
Gympie (R)	21000	986
Gympie (R)	26250	1177
Gympie (R)	34125	1882
Gympie (R)	42000	2167
Gympie (R)	52500	2154
Gympie (R)	65625	1837
Gympie (R)	78750	1166
Gympie (R)	91875	947
Gympie (R)	105000	559
Gympie (R)	157500	553
Gympie (R)	Inf	249
Hinchinbrook (S)		106
Hinchinbrook (S)	0	56
Hinchinbrook (S)	7875	184
Hinchinbrook (S)	15750	226
Hinchinbrook (S)	21000	223
Hinchinbrook (S)	26250	266
Hinchinbrook (S)	34125	507
Hinchinbrook (S)	42000	533
Hinchinbrook (S)	52500	574
Hinchinbrook (S)	65625	559
Hinchinbrook (S)	78750	370
Hinchinbrook (S)	91875	306
Hinchinbrook (S)	105000	167
Hinchinbrook (S)	157500	141
Hinchinbrook (S)	Inf	93
Hope Vale (S)		11
Hope Vale (S)	15750	26
Hope Vale (S)	21000	30
Hope Vale (S)	26250	18
Hope Vale (S)	34125	45
Hope Vale (S)	42000	26
Hope Vale (S)	52500	25
Hope Vale (S)	65625	30
Hope Vale (S)	78750	24
Hope Vale (S)	91875	21
Hope Vale (S)	105000	22
Hope Vale (S)	157500	27
Hope Vale (S)	Inf	3
Ipswich (C)		929
Ipswich (C)	0	415
Ipswich (C)	7875	2436
Ipswich (C)	15750	2531
Ipswich (C)	21000	2591
Ipswich (C)	26250	3067
Ipswich (C)	34125	5345
Ipswich (C)	42000	7446
Ipswich (C)	52500	8918
Ipswich (C)	65625	9090
Ipswich (C)	78750	6244
Ipswich (C)	91875	5278
Ipswich (C)	105000	3133
Ipswich (C)	157500	3505
Ipswich (C)	Inf	1375
Isaac (R)		402
Isaac (R)	0	162
Isaac (R)	7875	345
Isaac (R)	15750	349
Isaac (R)	21000	341
Isaac (R)	26250	376
Isaac (R)	34125	634
Isaac (R)	42000	775
Isaac (R)	52500	1025
Isaac (R)	65625	1501
Isaac (R)	78750	1560
Isaac (R)	91875	1896
Isaac (R)	105000	2158
Isaac (R)	157500	5564
Isaac (R)	Inf	2941
Kowanyama (S)	7875	3
Kowanyama (S)	15750	13
Kowanyama (S)	21000	16
Kowanyama (S)	26250	36
Kowanyama (S)	34125	50
Kowanyama (S)	42000	26
Kowanyama (S)	52500	20
Kowanyama (S)	65625	29
Kowanyama (S)	78750	15
Kowanyama (S)	91875	18
Kowanyama (S)	105000	9
Kowanyama (S)	157500	13
Kowanyama (S)	Inf	3
Livingstone (S)		156
Livingstone (S)	0	143
Livingstone (S)	7875	444
Livingstone (S)	15750	443
Livingstone (S)	21000	533
Livingstone (S)	26250	574
Livingstone (S)	34125	953
Livingstone (S)	42000	1148
Livingstone (S)	52500	1198
Livingstone (S)	65625	1063
Livingstone (S)	78750	753
Livingstone (S)	91875	575
Livingstone (S)	105000	340
Livingstone (S)	157500	356
Livingstone (S)	Inf	205
