SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
212051320,80,0,0,0,0,80,623,7,11,0,6,646,1435,43,21,3,6,1511,1861,77,44,3,9,1991,1902,95,46,0,6,2057,1847,109,44,0,14,2007,1717,111,47,4,9,1883,1621,113,41,5,10,1786,1274,86,29,3,11,1406,764,53,23,0,10,844,237,39,8,0,0,286,43,15,5,0,0,56,13,3,0,0,3,16,13427,739,312,22,78,14578,178,0,0,0,0,178,633,6,15,8,6,656,467,6,11,8,6,501,306,10,22,3,0,343,204,11,11,0,0,232,172,8,14,3,0,199,165,8,23,0,3,205,147,8,10,0,0,170,134,15,12,0,5,163,156,19,11,6,3,195,144,8,16,3,0,174,50,12,11,0,3,69,28,3,4,4,0,42,2784,117,162,32,32,3126,338,11,8,7,4,360,276,14,13,8,33,349,16810,881,497,75,144,18415,26,0,0,0,0,31,531,0,0,3,0,537,1263,4
212051321,10,0,0,0,0,10,91,3,0,0,0,93,175,10,10,0,0,195,153,11,8,0,0,177,154,12,14,0,0,178,145,18,16,3,0,191,172,35,10,0,0,223,142,16,13,3,0,177,112,26,6,0,0,148,71,19,12,3,0,99,13,7,12,4,0,37,10,5,8,0,0,18,0,0,3,0,0,8,1250,169,107,19,9,1559,37,0,0,0,0,37,46,0,3,0,0,48,25,0,0,0,0,31,21,0,9,3,0,34,13,3,3,0,0,21,12,4,10,8,0,31,13,14,4,0,0,29,9,7,16,3,0,35,15,11,16,0,0,40,23,8,14,3,0,48,7,8,12,0,0,30,6,10,8,0,0,24,3,0,3,0,0,10,235,73,93,27,0,429,44,6,5,3,0,51,34,0,3,3,5,46,1564,246,206,50,16,2084,5,0,0,0,0,5,84,3,0,0,0,92,171,3
212051322,8,0,0,0,0,8,133,3,3,0,0,141,289,12,14,0,0,313,292,45,10,3,0,352,240,38,14,0,0,291,224,37,14,0,0,276,209,47,14,4,3,283,161,53,26,0,0,247,147,38,27,0,0,208,86,20,17,0,0,130,24,11,4,0,0,38,6,7,0,0,0,15,0,0,0,3,0,9,1833,323,147,10,9,2320,184,0,3,3,0,185,309,3,3,6,0,317,155,4,3,3,0,169,87,6,7,3,0,103,52,3,4,0,0,68,45,8,18,3,0,70,40,12,8,7,0,64,52,3,11,3,0,74,42,8,6,6,0,55,30,9,12,4,0,57,21,12,8,4,0,50,12,3,3,0,0,25,13,10,10,3,0,28,1028,80,105,38,8,1259,51,0,3,0,0,61,56,8,4,3,7,85,2972,413,260,52,29,3721,15,0,0,0,0,15,173,0,0,0,0,176,301,4
212051323,5,0,0,0,0,5,29,0,3,0,0,32,56,3,7,0,0,60,61,11,17,0,0,82,31,20,7,0,0,61,24,19,13,6,0,65,45,22,14,0,0,80,29,27,18,3,0,75,23,16,17,0,0,52,22,21,7,0,0,44,8,7,9,5,0,19,0,5,0,0,0,5,0,0,0,0,0,0,328,148,93,14,4,590,24,0,0,0,0,23,40,3,4,0,0,47,21,0,4,0,0,21,13,0,3,0,0,17,8,3,3,0,0,13,13,3,4,0,0,17,12,9,9,3,0,27,12,5,4,4,0,29,17,5,15,0,0,37,14,9,17,0,0,39,5,12,13,0,0,24,4,0,9,0,0,9,3,0,3,3,0,10,170,43,87,15,3,318,3,0,5,4,0,14,10,0,0,3,0,17,523,187,194,29,10,942,0,0,0,0,0,0,28,0,0,0,0,31,69,0
212051324,28,0,0,0,0,34,242,4,4,3,0,249,600,23,16,0,3,645,762,56,22,3,9,856,702,68,26,0,0,804,709,57,22,8,0,805,696,90,30,4,7,822,574,99,41,3,0,718,440,81,43,7,3,572,250,38,17,0,10,307,89,18,10,0,3,125,17,7,3,0,0,29,3,0,4,0,0,11,5128,539,241,28,32,5962,142,0,0,0,0,147,232,0,5,0,0,237,128,3,6,3,0,143,82,5,8,3,0,94,50,11,12,3,3,74,49,10,10,0,0,72,61,8,9,3,0,83,48,8,8,3,0,73,70,7,13,7,0,95,71,17,15,3,0,107,43,19,17,6,0,79,19,10,10,3,0,35,11,0,7,4,0,32,1015,96,121,32,6,1279,104,17,7,0,3,134,95,8,12,6,16,124,6342,660,382,67,58,7505,15,0,0,0,0,15,189,0,0,0,0,193,461,4
212051325,62,0,0,0,0,62,455,3,5,0,3,465,1082,20,21,0,3,1130,1350,43,39,7,3,1437,1368,83,22,8,8,1492,1326,76,19,0,3,1429,1243,97,25,9,11,1386,1011,67,33,0,9,1123,829,58,18,3,4,905,463,48,21,4,3,534,131,27,3,0,3,166,13,0,0,0,0,13,3,9,0,0,0,9,9333,533,213,33,47,10158,163,0,0,0,0,168,283,3,9,4,3,292,186,4,10,0,0,200,125,3,10,4,0,144,102,5,13,0,0,120,92,0,9,0,0,104,95,11,9,0,0,116,86,3,5,0,3,102,65,8,12,3,0,98,96,12,17,0,0,132,71,5,14,0,0,94,29,8,6,0,3,49,19,3,3,0,0,29,1412,77,114,19,20,1638,208,3,5,0,10,233,186,11,7,5,18,232,11138,624,341,59,94,12265,20,0,0,0,0,20,330,0,0,0,0,335,803,4
212051326,42,0,0,0,0,42,296,10,11,0,3,320,482,25,20,3,0,525,562,56,37,5,12,664,479,78,24,0,0,579,431,85,31,5,9,562,442,116,57,9,0,620,417,100,30,5,0,551,340,92,38,8,3,476,191,53,26,4,3,273,63,30,6,4,3,100,14,8,5,0,0,36,8,3,0,0,0,11,3762,645,287,50,39,4776,162,0,0,0,0,169,272,3,7,4,0,288,167,0,14,0,4,190,102,5,9,0,0,125,64,15,17,5,3,92,60,5,9,0,0,83,51,7,23,4,0,90,62,7,29,3,0,100,57,10,17,3,0,86,70,7,17,3,0,95,55,19,6,3,0,89,24,6,4,3,0,35,12,3,7,0,0,22,1156,94,160,28,12,1450,92,12,8,0,3,117,106,13,5,0,15,140,5115,770,461,81,67,6489,7,0,0,0,0,7,169,0,0,0,0,173,334,0
212051327,12,0,0,0,0,12,50,0,0,0,0,59,93,7,6,0,0,106,98,18,15,0,0,129,87,22,18,3,3,129,73,19,17,4,0,107,73,38,16,0,0,133,55,36,11,3,0,113,49,26,14,3,0,92,30,17,16,0,0,62,8,17,6,0,0,37,0,3,0,0,0,8,0,0,6,0,0,5,633,213,117,23,5,992,86,0,3,0,0,91,118,0,0,0,0,119,41,3,3,0,0,53,31,5,7,3,0,40,10,5,4,0,0,24,12,6,4,0,0,28,8,11,9,0,0,25,15,4,4,0,0,35,10,3,10,8,0,33,15,15,13,9,0,62,10,6,4,3,0,29,11,8,14,4,0,31,8,10,7,0,0,23,382,76,86,33,0,578,30,3,4,0,0,35,19,3,3,0,4,35,1070,291,209,57,12,1640,5,0,0,0,0,5,62,0,0,0,0,63,132,0
213011328,8,0,0,0,0,8,27,0,0,0,0,25,73,3,7,0,0,84,74,12,3,0,0,94,80,3,4,0,0,88,99,6,7,0,0,111,88,4,3,0,3,101,95,11,9,0,0,116,94,3,8,0,0,101,62,4,0,0,0,67,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,721,51,41,3,3,819,3,0,0,0,0,3,19,0,0,3,0,21,20,0,0,0,0,21,18,0,0,0,0,20,7,0,5,0,0,14,4,0,0,0,0,5,8,0,0,0,0,7,12,5,3,0,0,18,16,3,5,0,0,21,13,0,3,0,0,17,5,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,118,15,29,4,0,162,19,0,3,0,0,21,15,0,0,0,3,19,880,68,72,4,7,1028,0,0,0,0,0,0,8,0,0,0,0,8,25,0
213011329,0,0,0,0,0,0,8,0,0,0,0,10,17,3,3,0,0,21,13,5,5,0,0,27,5,5,5,0,0,23,10,3,7,0,0,23,9,9,8,0,0,23,0,3,5,0,0,11,5,8,6,0,0,19,0,8,0,0,0,7,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,84,47,48,3,4,178,3,0,0,0,0,3,15,0,0,0,0,15,5,0,7,0,0,16,3,3,3,0,0,12,4,4,0,0,0,5,3,0,0,0,0,10,3,0,4,0,0,12,0,3,6,0,0,7,3,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,43,9,22,8,5,88,5,0,4,0,0,14,12,0,0,0,0,12,141,60,69,11,3,287,0,0,0,0,0,0,7,0,0,0,0,7,28,0
213011330,86,0,0,0,0,89,435,3,0,0,4,443,744,37,18,0,4,798,904,60,34,4,14,1012,825,73,41,7,11,956,775,76,37,4,4,892,738,63,32,7,7,843,641,55,25,10,7,739,527,52,14,0,5,595,285,28,10,0,5,334,54,12,4,0,0,73,15,5,0,0,0,20,4,0,0,0,0,9,6036,464,214,30,59,6806,165,0,0,0,0,166,289,4,4,5,4,299,171,3,5,3,0,189,109,10,19,3,4,141,91,9,13,0,0,115,72,4,11,4,5,93,68,5,14,0,0,86,80,7,12,0,0,101,62,10,12,3,0,90,51,5,8,3,3,69,45,8,8,0,0,59,14,0,0,0,0,14,3,0,3,0,0,6,1210,71,103,24,26,1430,154,9,9,0,5,176,160,12,16,0,18,205,7559,557,340,57,105,8621,17,0,0,0,0,17,157,0,0,0,0,156,325,10
213011331,0,0,0,0,0,0,16,0,0,0,0,17,15,0,3,0,0,14,8,7,4,4,0,27,16,6,0,0,0,21,15,5,5,0,0,30,8,6,3,0,0,17,10,4,0,0,0,9,12,4,3,0,0,19,6,3,3,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103,35,28,4,3,168,28,0,0,0,0,28,25,3,0,0,0,26,11,0,0,0,0,11,5,0,3,0,0,11,3,0,0,0,0,7,0,3,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,4,6,0,10,0,0,13,3,0,0,0,0,6,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,86,10,23,4,3,132,4,0,0,0,0,8,3,0,3,0,0,10,191,48,57,10,6,308,0,0,0,0,0,0,11,0,0,0,0,11,12,0
213011332,14,0,0,0,0,14,35,0,0,0,0,35,55,0,8,0,0,67,38,16,9,0,0,64,31,9,9,0,0,57,28,6,12,0,0,52,31,17,9,0,0,48,24,6,8,0,0,39,20,9,10,0,0,37,7,4,3,0,3,22,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,291,75,66,8,5,449,61,0,0,0,0,62,66,0,0,0,0,70,26,0,0,0,0,26,12,0,3,0,0,17,3,3,3,0,0,12,6,4,3,3,0,16,11,0,3,0,0,10,12,0,6,0,3,23,5,3,3,0,0,16,11,9,10,0,0,27,5,5,3,0,0,18,0,0,0,0,0,3,0,0,0,0,0,3,222,28,34,12,8,297,18,3,3,0,0,26,13,0,3,0,4,18,544,110,101,13,12,787,0,0,0,0,0,0,36,0,4,0,0,37,55,0
213011333,0,0,0,0,0,0,7,3,0,0,0,12,10,0,4,0,0,17,9,0,0,0,0,14,12,8,3,0,0,19,16,4,9,0,0,29,6,0,9,0,0,12,8,4,4,0,0,14,6,6,3,0,0,17,12,0,6,0,0,19,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,87,34,37,4,0,156,0,0,0,0,0,0,6,0,6,0,0,14,14,0,3,0,0,19,5,4,3,0,0,9,4,3,3,0,0,14,3,0,8,0,0,14,3,0,4,3,0,9,3,0,3,3,0,12,6,0,5,0,0,13,3,3,4,0,0,11,5,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,55,12,34,6,0,111,0,0,0,0,0,7,7,0,0,0,3,11,147,44,72,11,4,288,0,0,0,0,0,0,11,0,0,0,0,10,19,0
213011334,9,0,3,0,0,14,43,0,6,0,0,49,52,11,8,0,0,74,68,20,7,3,5,100,59,14,16,0,0,88,58,14,4,3,0,86,46,16,16,0,3,78,42,18,21,0,3,89,32,20,19,3,0,73,12,11,13,0,0,38,3,3,4,0,0,11,0,3,0,0,0,5,0,0,0,0,0,0,434,127,103,10,18,696,10,0,0,3,0,15,44,0,0,0,0,45,36,3,3,0,0,43,23,3,3,0,3,31,8,0,4,3,0,20,3,0,9,3,3,20,26,4,11,3,3,42,15,4,4,3,3,29,11,5,8,3,0,36,13,3,4,0,0,24,5,0,8,0,0,11,8,0,3,0,0,7,0,0,0,0,0,0,200,36,64,18,16,330,17,0,3,0,0,23,30,3,3,3,6,46,675,165,174,35,40,1094,3,0,0,0,0,3,54,0,4,0,3,55,99,0
213011335,10,0,0,0,0,8,49,0,3,0,0,51,136,3,14,3,0,157,113,8,7,0,0,138,116,8,7,3,6,136,102,4,8,3,0,114,103,14,6,0,0,127,97,4,11,3,0,113,90,8,6,0,3,105,51,3,3,0,0,59,16,4,4,0,0,27,3,0,0,0,0,4,0,0,0,0,0,0,887,57,74,12,7,1033,31,0,0,0,0,31,66,0,9,0,0,72,27,0,0,0,0,32,24,9,9,4,0,42,30,5,5,0,0,32,24,5,3,0,0,34,18,4,4,0,0,25,20,0,3,0,0,29,22,0,5,0,0,34,21,0,7,4,0,32,14,7,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,3,305,35,42,10,4,394,28,0,0,0,0,37,42,0,6,0,6,53,1265,94,120,24,18,1519,3,0,0,0,0,3,95,0,0,0,0,96,312,0
213011336,23,0,0,0,0,23,140,0,0,0,3,141,275,12,9,0,0,300,324,24,12,3,6,367,290,37,16,3,0,355,273,27,12,0,0,318,266,43,26,6,0,343,221,37,21,4,4,286,207,19,15,0,7,248,121,19,9,0,4,153,38,9,4,0,0,48,13,4,0,0,0,21,3,3,3,0,0,9,2193,239,127,17,24,2598,125,0,0,0,4,132,191,3,7,7,0,206,89,0,7,0,0,106,56,5,7,3,0,78,48,6,4,3,0,59,46,7,6,0,0,68,54,4,12,0,0,67,35,4,5,0,0,50,33,8,10,0,0,50,45,3,10,3,0,60,33,3,3,8,0,47,12,0,0,0,0,16,4,0,0,0,0,5,782,54,74,32,13,946,72,5,3,0,0,82,76,9,8,0,15,105,3115,299,209,50,52,3733,11,0,0,0,0,11,122,0,0,0,0,128,246,3
213011337,34,0,0,0,3,35,108,0,0,0,0,114,221,10,6,0,0,240,220,26,6,3,0,252,216,39,22,0,0,280,212,35,15,0,0,259,232,47,20,3,3,305,200,39,20,3,4,267,195,51,15,6,0,264,92,17,6,3,0,126,37,17,6,0,0,56,3,7,0,0,0,9,0,0,0,0,0,0,1770,287,125,22,20,2217,42,0,0,0,0,40,87,0,3,0,3,93,57,0,9,3,0,72,40,4,9,0,0,56,33,10,4,3,0,41,26,3,4,0,0,37,34,3,14,0,0,45,32,3,10,0,0,45,46,4,6,3,0,61,28,4,7,3,0,41,20,3,7,0,0,34,11,0,0,0,0,8,0,0,3,0,0,3,444,43,66,20,5,577,43,3,0,0,0,56,51,7,4,3,11,73,2307,344,198,39,36,2921,3,0,0,0,0,3,42,0,3,0,0,45,68,0
213011338,39,0,0,0,0,46,318,3,7,0,0,328,621,19,9,0,7,656,705,37,22,3,4,778,692,63,19,0,3,782,668,58,17,8,3,755,611,76,15,0,6,702,570,62,13,7,14,664,471,59,15,0,3,550,282,34,16,3,5,334,98,15,4,0,0,122,8,3,0,0,0,14,0,3,0,0,0,6,5077,443,141,25,43,5735,50,0,0,0,0,54,196,4,4,3,0,207,150,3,4,0,0,160,98,3,8,0,4,120,92,3,7,0,0,105,91,6,5,3,0,106,73,5,8,0,3,86,71,4,10,6,0,93,57,10,15,3,0,82,53,11,3,0,0,65,27,5,3,0,0,44,19,6,3,0,0,22,3,0,0,0,0,3,981,55,77,19,14,1152,117,12,4,0,3,141,143,9,7,8,14,180,6318,520,232,51,82,7204,10,0,0,0,0,10,110,0,0,0,0,109,212,3
213011339,4,0,0,0,0,4,22,3,0,0,0,23,30,7,0,0,0,47,28,5,7,0,0,37,31,8,9,0,0,39,10,15,10,3,0,35,28,6,6,0,0,46,26,10,5,0,0,42,19,9,8,0,0,34,14,8,0,0,0,18,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,204,69,48,6,0,336,58,0,0,0,0,58,30,0,0,0,0,33,17,0,0,0,0,21,12,0,9,0,0,23,7,0,11,0,0,15,5,0,9,0,0,10,5,0,6,0,0,11,5,0,3,0,0,10,8,0,3,0,0,9,7,0,0,0,0,9,0,3,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,162,17,39,0,3,220,8,0,0,0,0,12,14,0,0,3,3,22,388,88,91,13,12,582,3,0,0,0,0,3,46,0,0,0,0,42,74,0
213011340,21,0,0,0,0,21,77,3,6,0,0,89,121,12,12,0,3,145,107,10,8,0,3,129,81,20,10,0,3,114,74,23,9,0,0,105,71,28,5,0,0,105,70,23,20,3,4,116,53,13,13,0,0,86,38,9,8,0,0,54,10,9,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,729,142,91,12,11,986,268,0,0,3,0,272,221,0,5,0,0,226,59,4,3,0,0,67,25,0,4,0,0,29,20,5,5,0,0,33,18,4,4,0,0,25,13,8,3,0,0,25,15,7,14,0,0,36,17,0,11,0,0,29,18,0,8,0,0,22,19,3,4,0,0,27,7,6,0,0,0,14,3,0,0,0,0,8,695,36,62,7,3,805,38,3,5,0,3,49,48,0,0,0,6,61,1517,186,161,19,26,1905,15,0,0,0,0,15,122,0,3,0,0,125,139,0
213021341,35,0,0,0,0,39,186,0,5,0,3,199,344,9,15,0,0,371,408,18,18,3,3,450,383,30,27,0,3,436,390,32,15,0,6,443,424,42,13,0,3,482,350,37,13,3,3,409,343,24,22,0,3,398,214,29,9,0,3,254,69,11,10,0,0,84,9,4,0,0,0,15,0,0,0,0,0,8,3156,237,146,8,26,3579,51,0,0,0,0,51,111,0,3,0,0,113,71,3,4,0,0,78,57,6,3,0,0,68,34,3,8,0,0,50,27,0,11,0,0,41,44,3,0,0,0,52,35,9,9,0,4,58,35,9,10,3,0,48,36,6,7,0,0,52,14,3,7,0,0,29,13,3,0,3,0,24,8,0,0,0,0,5,534,45,64,8,5,662,105,8,4,0,3,113,85,10,4,0,8,102,3880,296,218,21,51,4459,8,0,0,0,0,8,89,0,0,0,0,95,179,0
213021342,5,0,0,0,0,6,22,0,0,0,0,25,34,6,8,0,0,51,35,11,8,0,0,52,25,5,6,3,0,44,21,16,7,3,0,48,29,16,7,0,0,49,27,12,10,0,0,44,14,9,13,0,0,42,6,3,3,0,0,15,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,214,82,68,6,3,381,99,0,0,0,5,110,45,0,3,0,0,51,19,0,0,0,0,26,10,0,3,0,0,16,3,3,8,0,0,12,9,0,0,0,0,14,4,0,6,0,0,17,3,3,6,0,0,18,4,0,4,0,0,13,7,4,4,0,0,11,0,0,3,0,3,6,0,0,4,0,0,6,0,0,0,0,0,0,223,17,48,7,10,296,17,6,3,0,0,20,20,0,0,0,3,22,464,107,120,16,14,726,4,0,0,0,0,4,23,0,0,0,0,23,35,0
213021343,48,0,0,0,0,45,364,7,10,0,3,372,646,26,11,0,4,693,878,45,22,3,4,953,928,48,25,0,3,1010,955,55,26,3,5,1044,1006,54,14,3,6,1082,943,58,24,0,4,1032,773,43,19,3,5,837,489,30,14,0,6,545,111,23,7,0,0,143,20,8,0,0,0,29,4,0,3,0,0,7,7162,390,170,19,47,7787,156,0,0,0,0,154,196,0,3,0,3,200,127,5,5,0,3,143,97,8,10,0,0,115,74,3,11,3,0,88,68,9,9,0,0,84,75,7,10,4,0,87,52,8,9,0,3,67,63,4,4,0,4,76,68,5,8,0,0,76,37,4,8,3,0,55,19,4,0,3,3,28,9,3,3,0,0,12,1031,49,82,16,23,1199,209,6,10,0,3,229,152,11,6,4,18,191,8556,460,266,35,93,9408,10,0,0,0,0,15,147,0,0,0,3,157,266,5
213021344,19,0,0,0,0,16,77,5,3,0,0,81,156,5,12,0,0,173,137,16,17,7,0,184,169,24,17,0,3,215,175,28,21,0,0,227,181,40,18,3,0,246,180,34,13,3,0,228,166,22,21,6,3,214,105,12,10,3,0,125,24,5,8,0,0,34,4,3,0,0,0,8,0,0,0,0,0,3,1384,204,142,21,11,1757,30,0,0,3,0,28,57,3,10,0,0,69,43,0,4,0,0,52,25,0,7,0,0,36,21,6,3,0,0,34,15,3,16,0,0,33,20,4,19,4,0,41,16,3,15,3,0,34,18,6,14,4,0,39,17,5,8,0,0,30,10,3,4,0,0,13,5,3,0,0,0,9,3,0,0,0,0,4,284,34,102,11,3,433,46,3,3,0,0,53,36,3,4,0,4,47,1746,238,252,33,17,2289,3,0,0,0,0,7,29,0,3,0,0,35,110,0
213021345,0,0,0,0,0,0,5,0,0,0,0,5,5,0,3,0,0,9,7,4,0,0,0,13,7,3,3,0,0,9,6,0,0,0,0,11,9,3,3,0,0,14,5,0,5,0,0,8,4,0,3,0,0,9,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,20,0,0,91,3,0,0,0,0,3,7,0,0,0,0,7,3,0,3,0,0,5,0,0,0,0,0,0,0,3,5,0,0,10,0,3,7,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,9,18,0,0,50,0,0,0,0,0,3,3,3,0,0,3,5,78,26,35,0,3,147,0,0,0,0,0,0,3,0,0,0,0,9,5,0
