SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
120031391,13,0,0,537,453,27,13,0,0,491,310,24,19,6,0,352,336,21,10,3,0,377,351,25,17,3,0,400,341,43,31,0,0,417,289,31,12,4,3,341,157,10,5,0,0,173,63,4,11,0,0,77,15,0,4,0,0,16,11,0,0,0,0,11,3134,201,144,25,14,3509,424,0,8,0,3,436,525,0,11,0,0,541,291,5,9,0,0,306,262,15,30,8,0,316,242,13,19,4,0,281,252,21,19,6,0,306,236,12,27,10,0,285,222,12,22,7,0,268,202,16,7,0,0,232,150,13,17,0,0,185,80,7,3,3,3,91,20,0,0,0,0,27,13,0,5,0,0,17,2916,115,180,51,12,3280,247,6,10,3,7,271,85,3,3,5,6,110,6387,327,337,83,46,7172,62,0,0,0,0,59,473,3,4,0,4,489,963,56,32,0,5,1058,968,73,38,13,3,1094,758,84,51,11
120031392,0,0,0,54,19,4,3,0,0,30,19,3,0,0,0,22,24,7,4,0,0,34,45,5,3,0,0,51,23,3,3,3,0,36,30,4,5,0,0,40,8,4,0,0,0,12,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,249,32,27,5,4,313,20,0,0,0,0,18,38,0,0,0,0,42,17,0,0,0,0,17,24,0,3,0,0,27,25,0,3,0,0,36,32,8,3,3,0,53,38,6,4,3,0,52,25,0,5,0,0,33,19,4,4,0,0,28,18,6,0,3,0,26,6,0,8,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,274,24,48,9,0,358,25,0,0,0,0,22,8,0,3,0,0,8,546,55,77,17,7,703,13,0,0,0,0,14,49,3,0,0,0,54,97,10,7,0,0,112,82,17,14,4,0,112,57,13,8,0
120031393,0,0,0,67,74,3,3,0,0,78,46,4,6,0,0,53,51,3,10,0,0,65,50,11,10,0,0,74,56,10,10,0,0,79,62,6,7,3,0,77,37,3,8,0,0,48,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,492,41,53,9,6,598,62,0,0,0,0,65,67,0,6,0,3,69,55,0,9,3,0,65,50,0,3,3,3,60,62,3,8,4,0,77,80,3,16,3,0,101,57,3,14,0,0,70,66,5,8,3,0,90,48,4,9,0,0,56,43,5,5,0,0,53,19,3,3,3,3,31,8,0,0,0,0,10,3,0,0,0,0,6,612,32,83,19,5,754,37,0,4,0,0,43,18,0,6,4,7,27,1163,69,141,31,21,1425,18,0,0,0,0,18,73,3,3,0,0,78,149,14,8,0,3,172,139,25,8,3,0,173,116,32,26,0
120031394,5,0,0,80,74,4,9,0,0,87,60,3,3,0,0,64,43,10,9,0,0,62,71,6,19,0,0,98,63,11,9,3,0,85,50,6,9,0,0,66,31,0,0,0,0,33,7,3,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,5,512,44,62,7,0,632,27,0,3,0,0,33,55,0,0,0,0,58,50,0,10,0,0,62,48,3,5,0,0,59,74,5,11,3,0,93,57,4,20,0,0,76,53,4,16,0,0,75,46,0,15,0,0,65,43,3,15,0,0,62,28,3,8,0,0,37,19,3,0,0,0,17,8,0,4,0,0,13,0,0,0,0,0,0,511,28,97,10,4,653,23,3,4,0,0,30,24,0,0,0,0,28,1069,83,167,21,3,1348,12,0,0,0,0,9,91,0,3,0,0,89,144,10,12,0,0,164,159,19,21,0,0,202,143,15,12,0
120031395,3,0,0,112,66,3,10,0,0,81,57,5,9,0,3,76,71,9,13,0,0,99,75,19,6,0,0,104,97,9,15,0,0,124,64,8,12,0,0,86,39,3,3,3,0,49,11,5,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,660,70,76,12,6,819,73,0,0,0,0,74,100,0,0,0,0,100,65,0,3,0,0,64,60,0,12,5,0,74,46,6,14,0,0,71,73,3,14,9,0,105,61,11,11,8,0,93,74,12,14,0,0,95,70,3,15,0,0,87,49,3,3,3,0,63,18,3,3,0,0,27,10,4,0,0,0,9,3,0,0,0,0,8,694,54,97,25,5,873,50,0,5,0,0,59,23,3,3,0,3,36,1430,126,178,32,19,1786,7,0,0,0,0,9,112,4,4,3,0,122,213,6,9,0,0,228,174,24,24,0,4,223,143,28,23,0
120031396,0,0,3,346,288,7,0,0,0,295,216,13,5,0,0,234,239,18,3,0,0,267,214,19,14,0,3,255,208,19,20,0,3,249,152,16,6,0,0,177,98,11,3,0,0,110,22,11,0,0,0,37,3,3,0,0,0,4,0,0,0,0,0,0,1991,122,55,13,18,2195,129,0,0,0,0,125,269,0,6,0,0,275,142,0,6,0,0,147,137,12,8,5,0,160,116,4,14,0,3,134,125,14,8,3,0,150,108,9,7,0,4,135,134,8,14,3,0,163,99,7,9,4,0,126,39,6,3,0,0,50,23,0,5,0,0,24,15,4,0,0,0,19,6,5,0,0,0,7,1337,72,86,20,11,1530,114,0,0,5,0,115,56,10,0,9,11,79,3503,202,141,43,34,3916,72,0,0,0,4,80,521,7,7,0,6,544,855,34,8,0,9,898,949,52,23,0,4,1030,840,73,35,3
120031575,10,0,0,280,191,7,5,0,3,204,163,10,19,0,0,188,193,18,12,8,3,235,247,12,10,0,0,269,282,16,12,0,0,311,301,8,17,0,3,329,152,9,4,0,0,170,50,3,0,0,0,51,7,0,0,3,0,10,3,0,0,0,0,4,1972,89,91,15,13,2173,77,0,4,0,0,81,185,0,3,3,4,196,139,5,5,0,0,155,144,4,3,0,0,160,133,7,10,6,4,167,167,19,19,4,3,202,182,13,10,5,0,211,156,9,15,3,5,195,141,8,16,4,0,169,132,3,11,3,0,159,66,10,4,3,3,90,28,3,3,0,0,40,17,3,5,0,0,18,1579,89,115,36,18,1834,145,0,3,4,4,160,56,0,3,5,10,73,3744,176,213,65,42,4245,27,0,0,0,0,28,216,0,6,0,3,231,473,13,20,0,0,509,445,37,17,0,3,506,356,53,32,4
120031576,0,0,0,61,57,3,3,0,0,62,49,5,0,0,0,57,36,4,0,0,0,48,59,6,0,0,0,66,46,7,4,3,0,57,32,3,0,0,3,38,18,0,0,0,3,17,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,413,27,8,3,3,456,6,0,0,0,0,6,27,0,0,0,0,22,16,5,0,0,0,15,23,0,0,0,0,22,10,0,3,0,0,16,42,0,0,0,0,41,27,8,4,0,0,32,25,3,3,0,0,33,15,4,0,0,0,23,11,5,0,0,0,20,5,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,202,21,14,3,0,242,24,0,0,0,3,22,12,0,0,0,3,16,646,50,23,12,11,738,16,0,0,0,0,16,107,4,0,0,0,108,203,8,4,0,0,219,211,17,10,0,0,235,193,32,9,0
121011398,15,0,0,1232,1114,35,22,5,9,1177,835,41,27,3,0,907,727,60,26,6,3,822,660,65,33,11,3,770,633,58,40,4,3,741,467,44,27,0,5,541,252,29,12,0,3,298,95,19,5,3,0,120,13,3,0,0,0,20,0,0,0,0,0,4,6671,370,208,39,26,7322,676,0,3,0,0,681,1034,12,8,3,3,1062,509,7,13,4,0,533,491,17,26,3,3,537,461,31,34,6,0,529,448,27,35,22,0,532,406,28,39,10,0,491,367,30,28,3,0,428,368,16,33,3,3,417,235,12,15,5,0,268,137,20,19,4,3,179,51,12,7,3,0,74,22,0,4,3,0,30,5194,207,271,76,16,5767,457,14,10,3,4,489,172,10,12,8,22,228,12493,604,504,124,73,13796,135,0,0,0,0,143,1097,12,13,3,3,1131,2365,51,38,3,14,2473,2674,148,50,11,15,2896,2263,175,67,12
121011399,7,0,0,102,83,7,7,0,0,91,54,3,5,0,0,66,64,4,13,0,0,81,66,10,9,0,0,82,70,9,7,0,0,84,50,8,16,0,3,70,49,0,3,0,0,55,6,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,588,41,66,3,3,703,25,0,3,0,0,29,58,0,0,0,0,56,38,0,11,0,0,43,33,6,7,0,0,48,56,3,11,6,0,77,57,9,17,4,0,85,61,11,15,3,0,88,42,5,14,3,0,70,37,16,9,0,0,62,47,7,8,3,0,68,17,9,3,3,3,37,10,3,0,0,0,15,3,4,0,0,0,6,492,77,90,19,7,686,36,3,8,0,0,44,22,0,0,0,3,26,1133,122,159,23,12,1452,14,0,0,0,0,18,113,0,6,0,0,116,206,9,11,0,0,224,217,19,11,0,0,246,165,24,16,0
121011400,7,0,0,468,476,15,11,0,0,495,310,18,15,0,0,346,334,29,13,0,0,376,311,28,27,5,0,373,295,35,27,5,3,361,246,29,20,3,0,297,119,26,11,0,0,159,49,13,5,0,0,65,4,3,0,0,0,9,4,0,0,0,0,4,2813,192,132,19,15,3174,167,0,4,0,0,173,261,0,3,3,0,269,163,0,12,3,0,183,188,9,8,5,0,211,223,18,29,0,0,271,229,24,33,8,0,286,206,19,34,12,0,277,191,30,39,3,0,266,186,24,17,5,0,233,122,19,31,3,0,174,83,21,19,5,3,128,25,6,9,0,0,47,17,3,5,3,0,31,2052,177,248,53,11,2539,169,7,14,3,0,191,65,6,7,5,11,94,5100,377,398,87,29,5993,45,0,0,0,0,49,451,3,5,0,4,463,941,18,21,3,0,989,1189,51,32,0,3,1272,888,73,49,3
121011401,6,0,3,1778,1414,7,9,3,5,1440,1017,12,10,0,4,1047,885,17,8,3,3,914,843,31,22,3,4,904,768,30,19,3,3,820,612,30,17,3,0,660,329,22,9,3,3,363,102,8,6,0,0,125,26,0,0,0,0,29,5,0,0,0,0,6,8527,168,109,18,32,8858,105,0,0,0,0,109,374,0,4,0,0,372,325,0,4,3,0,333,489,3,16,0,0,511,496,14,14,3,3,530,560,20,25,3,0,610,434,23,15,3,0,477,379,17,15,3,3,415,298,23,16,3,0,343,233,6,15,4,0,259,123,9,4,3,0,149,41,6,0,0,0,53,16,9,0,0,0,24,3882,132,129,27,16,4186,562,6,8,4,8,582,177,5,3,7,19,210,13140,315,249,58,82,13838,144,0,0,0,0,145,1450,6,8,0,11,1476,3418,35,33,0,14,3500,3424,71,38,10,10,3556,2875,129,58,7
121011402,11,0,0,229,179,5,10,3,3,199,138,14,13,0,0,159,129,27,18,3,0,171,125,30,14,3,0,172,124,32,12,4,0,173,107,33,18,0,0,151,62,16,17,0,3,100,18,4,4,0,0,29,4,0,0,0,0,3,0,0,0,0,0,3,1254,161,116,19,11,1557,134,0,4,0,0,143,190,3,3,0,0,196,117,0,3,3,3,133,107,11,13,0,0,137,113,19,35,6,0,169,138,29,33,6,0,209,125,27,35,3,0,183,154,25,44,14,3,242,105,16,15,6,3,150,85,11,18,5,0,125,63,12,12,3,0,96,26,8,5,4,3,46,9,5,6,4,0,21,1378,162,225,58,20,1842,84,10,5,0,3,101,25,3,3,3,5,37,2742,337,352,82,35,3538,34,0,0,0,0,41,287,3,3,0,4,296,452,23,26,3,0,503,421,39,29,3,3,496,352,69,37,4
121021403,5,0,0,92,74,3,9,0,0,84,64,3,8,0,0,77,95,3,7,0,0,103,93,13,8,0,0,113,96,8,14,3,0,117,77,11,4,0,0,96,25,4,0,0,0,33,16,0,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,694,46,55,11,0,806,118,0,0,0,0,120,50,0,0,0,0,55,26,0,10,0,0,40,42,4,6,3,0,59,59,9,16,0,0,84,94,16,19,8,3,138,72,11,21,3,0,109,61,4,13,0,0,77,61,11,16,3,0,87,38,3,10,3,0,56,18,7,4,0,0,30,0,0,3,0,0,4,3,0,0,0,0,3,644,71,120,27,4,867,56,5,3,0,0,67,17,0,3,0,0,27,1412,120,184,37,14,1769,50,0,0,0,0,54,177,0,0,0,0,180,252,8,13,0,4,277,267,19,17,3,0,304,244,30,15,0
121021404,0,0,0,32,11,0,0,0,0,16,14,5,7,0,0,23,26,5,8,0,0,44,20,10,0,0,0,30,31,11,3,0,0,42,15,4,9,0,0,33,13,3,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,208,36,26,7,0,283,65,0,0,0,0,62,37,0,3,0,0,44,17,0,4,3,0,24,20,3,6,3,0,38,36,10,11,0,0,59,38,7,21,0,0,64,60,8,17,3,0,83,43,6,18,0,0,65,27,7,9,0,0,42,19,4,5,0,0,24,10,5,4,0,0,16,3,0,3,0,0,6,0,0,0,0,0,0,373,39,98,19,4,531,23,4,6,0,0,34,13,0,0,0,0,12,611,86,134,22,3,862,20,0,0,0,0,21,77,3,0,0,0,75,62,6,3,0,0,74,47,10,10,0,0,70,50,11,10,0
121021406,0,0,0,115,98,4,3,0,0,102,101,7,0,3,0,116,110,6,5,3,0,127,132,23,14,0,0,166,117,14,7,0,0,138,91,18,11,0,0,122,65,5,3,0,0,72,19,0,0,0,0,18,5,4,0,0,0,12,5,0,0,0,0,5,976,87,52,11,5,1123,183,0,5,0,0,192,129,0,3,0,0,133,71,0,4,0,0,71,61,3,13,5,0,85,71,7,16,0,0,99,116,13,30,3,0,160,123,10,19,4,0,157,77,5,25,0,0,113,72,11,16,0,0,106,51,7,13,4,0,68,40,3,3,0,0,51,9,3,8,3,0,23,4,0,3,0,0,8,1012,63,160,26,5,1266,66,7,10,0,0,84,28,0,0,3,4,39,2085,147,221,32,15,2503,57,0,0,0,0,62,233,3,0,0,4,239,323,9,13,0,3,344,294,19,7,0,3,329,294,36,13,3
121021577,0,0,0,307,243,7,7,0,0,263,220,11,8,4,0,253,189,16,11,0,0,212,260,22,6,0,0,292,262,32,11,3,0,311,214,24,9,0,3,252,134,10,3,0,0,158,43,10,3,0,0,56,8,0,0,0,0,13,0,0,0,0,0,0,2113,139,77,13,15,2357,375,0,0,0,3,383,356,0,3,0,6,363,191,3,3,0,0,198,195,8,18,5,0,222,188,14,15,0,4,217,256,12,14,5,3,295,259,12,18,3,0,291,227,20,11,0,0,255,245,12,14,0,0,269,174,10,9,0,0,187,78,3,3,7,0,93,25,3,0,0,0,31,8,0,0,0,0,10,2581,89,93,25,22,2816,199,3,4,3,0,204,60,0,0,9,5,70,4949,231,178,48,45,5446,96,0,0,0,0,102,462,3,3,0,3,469,631,24,20,0,0,669,609,34,33,0,3,679,520,48,25,7
121021578,0,0,0,82,59,0,0,0,0,61,65,5,3,0,0,69,73,3,6,0,0,90,79,5,4,0,0,97,74,8,3,3,0,89,68,0,5,0,0,79,44,0,3,0,0,49,16,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,613,23,38,3,3,680,46,0,0,0,0,47,68,0,3,0,0,71,38,0,0,0,0,42,57,0,5,0,0,64,71,3,8,4,0,84,90,4,10,9,0,110,101,0,16,6,0,121,81,8,3,3,0,94,56,0,8,5,3,70,49,4,7,0,0,62,13,4,0,0,0,22,9,0,0,0,0,13,0,0,0,0,0,3,672,25,67,25,4,797,60,7,0,0,0,67,14,0,4,3,3,21,1361,57,106,31,9,1563,15,0,0,0,0,17,91,0,3,0,0,90,156,0,5,0,3,169,149,6,4,0,0,153,138,21,11,0
121021579,3,0,0,67,50,0,3,0,0,52,43,0,3,0,0,53,53,3,5,0,0,63,63,5,3,0,0,76,68,0,0,3,0,70,58,3,3,0,0,62,48,0,3,0,0,54,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,519,16,28,3,0,565,62,0,0,0,0,65,67,0,0,0,0,74,34,0,0,0,0,38,49,0,8,0,0,61,49,4,10,0,0,62,44,4,10,4,0,61,59,3,9,3,0,71,52,4,3,0,0,56,50,0,7,0,0,53,45,0,7,0,0,48,12,4,3,0,0,17,11,3,3,0,0,15,7,0,0,0,0,3,540,15,54,11,4,628,47,0,3,0,0,51,12,0,0,0,0,16,1116,37,81,17,3,1253,36,0,0,0,0,32,140,3,0,0,0,146,158,7,7,0,0,166,139,8,9,3,0,157,121,13,11,0
121031407,4,0,0,137,133,5,7,0,0,148,99,3,5,0,0,105,128,16,3,0,0,149,141,29,20,3,0,189,132,28,17,3,0,183,126,17,9,0,0,152,69,8,6,3,0,86,23,4,0,0,0,30,4,3,0,0,0,4,0,0,0,0,0,3,1097,116,66,12,7,1297,146,0,0,0,0,149,148,0,11,0,0,158,93,0,7,0,0,94,77,8,7,4,3,97,83,9,17,0,3,118,108,15,21,0,0,147,152,15,39,8,0,217,129,18,28,5,0,177,104,14,9,3,0,138,88,13,20,0,0,113,61,9,22,3,3,101,27,7,3,3,0,45,16,3,4,0,0,29,1232,112,188,39,12,1579,83,9,8,7,0,99,32,0,0,4,4,43,2438,238,262,59,23,3015,33,0,0,0,0,33,148,5,3,0,0,158,280,12,6,0,0,301,297,24,17,9,0,344,224,39,13,3
121031408,6,3,0,132,85,0,7,0,0,98,51,3,8,0,0,64,64,17,14,0,0,93,92,20,12,0,0,123,111,27,12,0,0,145,107,5,16,3,0,132,52,9,4,0,0,62,21,3,3,0,0,29,3,3,0,0,0,12,0,0,0,0,0,0,765,104,74,8,4,952,139,0,10,0,0,153,119,0,6,0,0,124,78,0,7,0,0,83,66,12,14,0,3,95,75,14,28,6,0,124,117,15,27,4,0,171,148,15,40,3,7,215,116,21,22,6,3,163,93,12,29,4,3,145,98,16,16,6,0,138,37,17,12,5,0,73,22,13,6,5,0,45,13,3,4,3,0,23,1116,134,232,54,17,1552,65,8,4,0,0,83,28,3,3,0,4,38,1972,251,311,63,18,2616,16,0,0,0,0,15,131,3,3,0,0,136,205,21,11,3,3,237,214,19,18,0,0,258,148,34,22,3
121031409,0,3,0,214,187,5,3,0,0,193,129,11,3,0,0,142,160,16,8,0,0,185,189,20,11,0,0,223,171,23,10,0,3,204,132,14,10,0,0,162,58,5,8,0,0,78,25,0,3,0,0,34,11,0,3,0,0,13,0,0,0,0,0,0,1373,96,66,6,12,1555,98,0,3,0,0,103,154,0,7,0,0,158,57,0,7,0,0,64,71,0,7,0,0,83,94,14,15,0,0,126,112,15,27,5,0,159,155,21,17,0,0,191,143,12,6,0,0,163,101,20,17,8,3,142,65,7,8,3,0,88,48,7,10,3,0,61,15,3,6,0,0,19,5,3,3,0,0,12,1112,107,130,23,3,1372,96,0,6,0,3,102,30,0,0,3,0,35,2616,204,203,36,18,3066,25,0,0,0,0,25,203,0,4,0,0,204,388,11,7,3,3,409,383,21,17,0,3,431,302,33,10,0
121031410,5,0,0,88,74,3,4,0,0,81,66,7,4,0,0,78,54,5,4,4,0,70,87,15,21,3,0,128,103,17,18,0,0,144,90,11,13,0,0,118,67,8,5,0,3,87,16,4,3,0,0,24,5,3,0,0,0,10,0,0,0,0,0,3,713,84,89,9,11,903,190,0,8,0,0,203,148,0,8,0,5,163,72,0,7,0,0,81,68,12,10,3,0,88,74,14,23,3,0,117,99,19,28,5,0,158,105,24,23,8,0,160,131,16,19,3,0,166,97,10,21,7,0,134,67,12,16,3,0,95,37,4,17,4,0,68,20,12,7,8,0,43,16,3,7,0,0,30,1126,127,195,50,5,1504,71,0,12,3,0,77,28,7,6,3,4,37,1940,218,292,63,13,2525,30,0,0,0,0,30,98,0,8,0,0,108,167,7,11,0,0,184,151,14,12,7,0,185,141,36,17,3
121031411,0,3,0,102,56,0,4,0,0,68,51,11,10,0,0,73,62,17,6,0,0,84,82,16,13,0,0,118,82,25,12,0,0,113,65,16,10,0,0,92,38,8,3,0,0,55,17,3,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,623,105,61,11,3,804,165,0,0,3,0,175,133,3,8,3,0,148,72,0,7,0,0,79,68,3,9,0,0,82,81,14,15,3,0,111,95,20,29,9,0,153,111,22,35,0,0,163,99,16,17,3,0,134,93,11,15,3,0,123,74,9,11,4,0,101,57,4,4,6,0,78,31,3,12,3,0,47,12,7,7,3,0,21,1098,107,171,39,4,1422,75,3,8,3,0,91,16,0,3,0,0,19,1806,220,251,52,12,2331,32,0,0,0,0,35,119,0,0,0,0,124,169,12,16,0,0,196,127,13,13,0,0,157,112,32,15,0
121031412,0,3,0,209,145,4,0,0,0,150,131,6,7,0,0,144,177,16,8,4,0,204,211,21,14,6,5,251,233,24,6,3,0,270,213,15,12,3,0,241,114,7,3,0,0,125,40,3,3,0,0,51,0,0,0,0,0,0,3,0,0,0,0,3,1589,103,56,14,7,1765,98,0,3,0,0,100,175,0,7,0,0,184,75,4,5,0,0,81,132,9,8,0,0,147,136,9,12,0,0,161,182,9,18,3,0,212,207,22,22,3,0,258,215,16,23,3,3,265,171,7,15,3,0,195,160,13,14,0,0,193,96,6,10,6,0,122,35,9,11,4,0,54,7,0,3,0,0,17,1697,100,146,29,5,1981,155,6,3,0,3,171,46,3,3,0,6,60,3485,211,206,45,23,3976,20,0,0,0,0,20,163,0,0,0,0,168,326,10,7,4,0,348,268,15,9,0,0,297,251,32,21,0
121041413,9,0,0,115,104,9,10,0,0,117,76,5,10,0,0,94,56,13,9,3,0,81,72,13,11,0,0,96,60,21,15,3,0,101,50,13,11,0,0,74,22,12,5,0,0,39,11,3,5,0,0,17,3,0,0,0,0,9,0,0,0,0,0,0,620,94,93,12,3,815,113,0,0,0,3,122,123,0,0,0,0,128,78,0,3,0,0,85,64,8,16,0,0,87,58,13,15,3,0,92,62,8,25,0,3,102,48,9,20,8,0,82,37,15,27,3,0,82,39,17,9,0,0,64,33,12,19,3,0,63,6,15,13,6,0,41,12,6,3,3,0,23,5,0,0,3,0,13,687,103,153,36,13,991,44,5,13,0,0,63,14,0,0,5,3,23,1374,197,249,52,19,1898,26,0,0,0,0,29,113,3,3,0,0,123,182,4,24,0,0,218,186,31,25,7,0,247,144,32,29,0
