SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
207011150,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,15,128,74,69,77,38,21,21,4,448,0,3,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,11,3,22,5,0,0,0,0,0,0,30,0,9,14,0,0,0,0,0,0,21,3,9,15,7,3,0,0,0,0,41,4,20,28,17,3,0,0,3,0,75,0,10,10,12,13,8,4,0,0,72,4,5,15,14,34,33,11,0,0,119,0,10,9,15,25,42,13,13,0,125,3,5,8,11,17,36,9,15,0,105,3,0,3,5,6,35,14,22,0,94,0,3,3,0,3,18,4,13,0,50,0,3,0,4,0,13,9,22,0,57,0,0,0,3,4,10,12,24,0,53,0,0,0,0,3,3,0,0,0,9,28,106,117,96,120,216,76,115,5,871
207011151,0,0,0,0,0,4,3,0,0,10,0,4,0,3,0,0,0,0,0,9,0,8,3,7,0,0,0,0,0,18,41,432,217,182,125,115,74,56,20,1261,3,3,0,0,0,0,0,0,0,13,5,30,9,0,0,0,0,0,0,40,0,69,18,3,5,0,0,0,0,103,3,46,32,4,3,3,0,0,0,103,6,50,47,14,5,0,0,0,3,125,9,41,65,40,19,6,4,4,3,189,9,12,56,58,55,32,8,5,0,242,5,9,38,53,96,97,25,12,0,342,18,20,30,39,157,117,47,21,3,439,14,9,6,19,111,84,27,23,0,291,3,8,6,9,57,54,26,17,0,179,0,0,5,3,15,23,8,14,0,69,0,3,8,3,10,19,19,19,0,73,0,7,3,5,3,4,7,16,0,47,0,0,9,8,3,0,4,3,3,35,87,300,327,271,535,442,172,121,21,2292
207011152,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,8,0,4,4,0,0,0,0,0,0,10,24,280,163,130,104,60,30,41,13,845,0,6,0,0,0,0,0,0,0,5,7,19,0,0,0,3,0,0,0,29,3,27,6,0,0,0,0,0,3,40,0,21,26,6,0,0,0,0,0,54,8,30,29,6,3,3,0,0,4,80,0,17,59,32,7,8,3,3,3,134,7,9,49,31,54,20,6,9,0,181,5,9,23,42,113,77,21,17,3,306,13,7,14,46,134,97,30,15,0,364,4,6,4,15,46,63,26,21,0,188,3,5,0,13,41,40,21,14,0,138,0,0,4,0,9,13,8,8,0,46,3,3,3,8,11,23,11,25,0,79,0,6,6,3,3,13,0,18,0,47,0,9,4,0,7,4,0,3,0,24,57,170,228,202,433,367,128,126,21,1721
207011153,0,3,3,0,3,11,3,8,0,31,0,0,0,5,0,0,0,0,0,11,0,7,3,6,0,0,0,0,4,28,68,482,293,311,276,200,94,96,23,1854,0,3,3,3,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,25,0,50,9,5,0,0,0,0,0,66,3,29,28,0,0,0,0,0,0,63,3,33,35,5,0,3,3,0,0,85,3,19,61,32,12,3,3,0,0,133,11,15,37,50,29,21,6,10,0,176,3,13,23,45,70,44,10,7,0,212,5,17,24,28,110,72,26,16,0,301,5,4,10,20,70,39,27,12,0,185,0,0,8,12,27,34,13,7,0,110,0,6,4,5,14,29,5,10,0,77,4,8,9,8,16,14,15,19,0,81,0,0,3,3,3,8,9,13,0,35,0,6,3,3,4,5,0,0,0,19,48,236,250,228,357,274,106,89,9,1586
207011154,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,11,72,61,43,24,32,7,17,5,280,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,16,0,10,4,0,0,0,0,0,0,17,0,12,5,0,0,0,0,0,0,17,0,6,9,7,0,0,0,0,0,19,3,15,14,11,0,0,0,0,0,38,0,5,4,14,9,7,0,0,0,43,0,3,7,10,18,22,3,0,0,69,0,0,3,8,20,7,3,5,0,43,0,0,0,4,8,10,3,3,0,36,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,8,62,47,61,64,56,13,15,0,324
207011155,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,18,26,219,140,104,110,46,27,32,18,719,0,0,0,0,0,0,0,0,0,3,3,31,3,0,0,0,0,0,0,37,3,31,7,3,3,0,0,0,0,44,0,25,19,0,0,0,0,0,0,54,0,18,22,9,4,0,0,0,0,57,0,13,35,12,9,3,0,0,0,70,4,15,31,26,33,14,3,0,0,121,0,11,11,28,46,27,7,9,0,138,5,12,10,8,35,33,13,10,0,123,3,3,11,10,21,20,12,3,0,86,0,8,0,4,10,7,10,8,0,45,0,0,3,0,3,8,0,6,0,28,0,11,3,3,3,3,7,5,0,37,0,4,0,3,3,3,3,0,0,20,0,0,4,4,3,0,0,0,0,10,23,182,164,117,172,128,45,43,7,879
207021156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,19,141,61,67,53,32,20,24,0,412,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,15,9,0,0,0,0,0,0,23,0,6,6,3,0,0,0,0,0,17,0,8,10,5,0,0,0,0,0,24,0,10,16,13,3,4,0,0,3,53,3,7,13,11,10,4,0,0,0,44,0,3,10,13,16,11,3,3,0,59,3,0,3,6,13,17,0,4,0,56,0,0,3,0,3,4,5,4,0,22,0,0,0,3,4,5,0,0,0,18,0,0,0,0,0,7,3,0,0,8,0,0,0,0,0,8,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,59,72,62,54,61,13,16,12,352
207021157,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,5,3,3,3,4,0,4,0,0,0,19,32,263,227,180,100,54,46,46,17,964,3,7,0,0,0,0,0,0,0,9,3,25,4,0,0,0,0,0,0,36,0,32,13,3,0,0,0,0,0,48,0,28,13,7,0,0,0,0,0,54,0,13,23,13,0,0,0,0,0,50,4,19,26,29,5,3,3,0,0,86,0,7,28,33,22,13,3,4,3,116,5,7,11,33,56,29,15,5,3,164,0,7,9,20,58,37,24,13,0,165,3,3,0,7,23,25,4,14,0,82,0,0,0,3,19,16,13,4,0,58,0,0,0,0,13,8,4,7,0,34,0,0,0,0,6,8,7,11,0,41,0,0,0,3,0,3,0,8,0,18,0,0,4,0,4,0,0,0,0,10,23,152,137,152,211,143,69,72,15,970
207021159,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,10,19,138,117,130,62,35,28,30,8,570,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,0,8,0,15,4,0,0,0,0,0,0,24,0,7,6,0,0,0,0,0,0,19,3,13,12,7,0,0,0,0,0,29,0,10,11,12,5,3,0,0,0,36,0,6,7,8,5,6,6,3,0,36,3,0,7,5,11,9,14,4,0,55,0,3,0,4,13,5,5,3,0,35,0,3,0,3,3,3,4,0,0,17,0,0,0,0,3,0,0,0,0,12,0,0,7,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,7,68,57,43,42,28,27,17,3,300
207021160,14,0,0,0,3,14,25,21,0,81,0,0,0,0,0,3,4,3,0,14,0,4,0,0,0,0,3,0,0,13,92,163,121,142,109,76,121,81,5,913,0,4,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,9,0,16,9,3,0,0,0,0,0,25,0,18,3,0,0,0,0,0,0,20,0,11,12,6,0,0,0,0,0,33,0,3,24,8,0,0,0,0,0,35,4,12,12,14,7,0,0,0,3,48,0,7,9,13,11,6,5,0,0,56,3,3,0,3,20,15,3,0,0,55,0,0,0,3,3,5,3,0,0,17,3,0,0,0,0,7,0,3,0,14,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,86,71,59,50,41,17,8,3,340
207021424,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,7,88,79,66,68,26,15,16,3,374,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,0,9,0,6,8,6,0,0,0,0,0,20,3,5,14,6,0,0,0,0,0,27,0,3,10,10,3,0,0,0,0,31,0,3,11,6,3,7,0,0,0,26,3,6,3,12,10,4,9,0,0,45,0,0,0,0,6,4,0,0,0,25,0,0,3,7,0,3,3,3,0,20,0,0,0,0,4,3,5,3,0,16,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,51,51,50,31,34,23,6,0,256
207021425,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,11,16,143,118,94,71,59,25,23,6,564,0,7,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,18,0,22,6,3,0,0,0,0,0,30,0,15,10,3,0,0,0,0,0,32,0,11,8,0,0,0,0,0,0,25,0,13,22,18,3,3,0,0,0,53,3,4,22,21,14,10,5,5,0,75,0,10,11,25,25,16,4,0,0,82,0,3,0,13,19,19,3,4,0,55,0,3,4,3,5,7,3,3,0,25,0,3,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,4,0,0,3,13,6,99,87,88,69,65,16,17,7,455
207031161,0,0,0,0,0,6,0,7,0,13,0,0,0,0,0,3,0,0,0,3,0,4,3,0,3,0,0,0,0,12,39,223,169,164,125,58,29,45,9,867,0,0,0,0,0,0,0,0,0,9,0,26,3,4,0,0,0,0,0,36,3,46,7,0,0,0,0,0,0,59,3,30,30,3,3,0,0,0,0,69,3,21,34,15,3,5,0,0,3,87,3,17,50,32,14,7,0,3,0,131,6,8,37,39,49,23,5,6,3,172,9,16,20,42,83,46,17,8,3,233,6,8,11,27,74,46,7,16,0,197,4,4,7,10,34,20,15,14,0,108,0,3,7,0,5,15,8,3,0,52,0,0,3,0,9,12,7,5,0,31,0,4,5,3,4,15,0,10,0,36,0,0,0,0,0,0,3,3,0,10,0,3,0,3,0,5,0,0,0,12,36,179,214,186,283,195,61,71,11,1235
207031162,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,13,65,59,61,68,14,12,6,0,302,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,8,3,0,0,0,0,0,0,16,0,7,3,5,0,0,0,0,0,11,0,9,9,3,0,0,0,0,0,21,0,9,6,6,0,3,0,0,0,22,0,3,4,3,9,3,0,0,0,20,0,3,4,12,14,6,4,3,0,39,0,0,3,3,8,8,3,3,0,32,0,0,0,0,3,5,0,3,0,16,3,4,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,8,9,52,42,25,38,26,13,15,3,219
207031163,3,0,0,0,4,13,9,16,0,47,0,0,3,0,0,0,0,5,0,13,5,3,9,3,5,0,0,0,3,27,97,522,364,328,376,209,121,107,25,2151,0,3,3,6,5,0,0,0,0,16,3,43,10,5,4,3,4,3,0,73,3,63,23,8,6,3,0,0,0,114,8,40,45,16,8,4,0,0,0,127,5,36,75,21,9,4,3,3,0,169,17,28,102,80,76,20,10,11,4,341,14,19,66,109,200,83,31,6,7,541,14,15,52,112,213,127,30,18,0,578,29,10,19,70,207,132,39,17,0,520,19,3,14,39,182,96,28,16,6,397,6,6,9,22,88,58,31,16,0,229,5,0,0,7,39,23,14,17,0,112,3,3,3,8,40,35,26,23,0,133,0,0,0,3,6,9,9,14,0,32,0,0,8,8,12,8,0,3,5,48,121,282,429,505,1091,609,217,147,33,3435
207031164,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,94,43,49,56,20,12,12,3,285,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,18,0,12,7,0,0,0,0,0,0,16,0,3,9,0,3,0,0,0,0,22,0,6,11,8,3,0,0,0,0,36,0,3,10,4,8,3,3,0,0,32,0,3,4,14,8,14,3,0,0,51,0,0,3,7,11,7,0,3,0,42,0,7,0,0,3,7,0,0,0,14,0,0,3,0,0,5,0,3,0,6,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,3,0,0,0,10,8,74,53,52,41,35,6,17,0,285
207031165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,153,84,64,67,36,34,26,15,504,0,0,0,0,0,0,0,0,0,3,3,23,3,0,0,0,0,0,0,29,0,28,3,3,0,0,0,0,3,31,3,16,10,0,3,0,0,0,0,35,0,15,24,0,4,0,3,0,0,45,6,18,37,11,3,3,3,0,0,80,0,10,23,17,27,15,3,3,0,104,5,11,15,40,81,35,7,11,0,200,3,3,12,35,91,55,14,9,0,232,7,0,7,10,76,45,15,7,0,176,0,0,0,7,45,32,10,10,0,105,0,0,3,0,11,9,5,7,0,46,0,0,0,3,11,14,4,10,0,45,0,3,0,0,0,9,0,4,0,11,0,0,0,0,5,6,0,0,3,16,36,128,132,140,361,224,71,54,12,1165
207031166,4,0,0,0,0,4,11,14,0,40,0,0,0,0,0,0,0,9,0,10,0,3,0,0,0,0,0,0,0,3,26,118,73,76,64,63,51,47,11,528,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,12,0,17,3,0,0,0,0,0,0,21,0,10,8,0,0,0,0,0,0,22,0,11,19,10,3,3,0,0,0,47,4,12,19,18,4,3,0,0,0,51,8,4,10,25,23,7,0,0,0,83,3,10,19,19,56,27,12,0,3,143,7,0,12,17,62,41,18,10,3,170,3,0,8,12,35,28,18,6,0,116,5,0,3,9,28,30,43,10,0,131,4,0,4,3,17,17,33,13,0,85,3,0,0,0,9,18,26,20,0,82,0,0,0,0,3,9,7,7,0,22,0,3,0,0,3,3,0,0,5,18,39,78,103,111,259,180,160,70,15,1001
207031167,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,19,88,85,81,78,26,17,10,0,413,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,22,4,8,11,3,0,0,0,0,0,25,0,3,11,3,0,0,0,0,0,21,0,6,8,3,3,0,0,0,0,21,0,5,7,13,13,5,0,3,3,53,0,3,3,7,26,12,0,0,0,47,4,0,3,5,33,10,5,0,0,61,0,3,0,4,24,9,7,3,0,46,0,3,0,3,12,7,5,0,0,34,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,12,54,48,47,114,51,19,5,5,354
208011168,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,12,13,104,64,49,38,36,14,21,9,336,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,7,0,11,3,0,0,0,0,0,0,13,0,8,9,4,0,0,0,0,0,18,0,4,10,0,0,0,0,0,0,21,0,7,10,5,0,0,0,0,0,28,3,10,13,9,0,3,0,0,0,40,0,5,0,13,10,3,0,0,0,37,4,3,9,4,20,3,3,5,0,45,0,5,0,5,4,7,0,0,0,21,0,3,0,3,0,6,0,0,0,17,0,3,0,0,0,0,0,0,0,10,0,3,3,0,0,4,0,0,0,13,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,12,77,67,51,38,24,13,14,3,290
208011169,0,0,0,0,0,5,3,3,0,12,0,3,0,0,0,0,0,0,0,8,4,6,0,6,0,0,0,0,3,17,51,444,316,248,170,127,51,60,25,1498,0,3,0,0,0,3,0,0,0,5,3,34,3,0,0,0,0,0,0,40,3,48,12,0,3,0,0,0,0,66,3,34,29,3,0,0,0,0,0,71,0,23,26,9,3,0,0,0,0,66,3,18,30,39,6,3,0,4,0,103,3,18,34,49,22,20,9,4,0,147,3,11,18,27,58,32,10,8,0,168,9,11,9,33,41,32,15,12,0,164,3,11,13,12,19,22,10,17,0,106,0,11,11,0,12,9,8,9,0,59,0,8,0,0,3,5,4,6,0,27,0,3,3,8,0,12,3,7,0,39,0,9,9,3,0,0,3,9,0,30,0,3,3,0,3,3,0,0,0,14,36,237,195,184,176,141,66,65,5,1106
208011170,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,7,25,133,112,102,87,31,18,36,4,555,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,17,0,16,3,6,0,0,0,0,0,22,3,16,7,0,0,0,0,0,0,23,0,3,8,0,0,0,0,0,0,19,0,9,9,6,0,0,0,0,0,34,0,6,3,10,6,3,0,3,0,30,0,4,9,9,10,4,3,0,0,42,0,0,3,8,8,7,4,0,0,43,0,3,3,4,11,8,0,0,0,31,0,5,3,0,8,3,3,3,0,27,0,0,0,3,0,0,0,0,0,10,0,3,0,0,4,0,3,0,0,12,0,3,4,0,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,3,88,63,56,48,36,11,11,6,313
208011171,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,16,150,82,100,77,41,32,44,9,544,0,3,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,10,0,10,9,3,0,0,0,0,0,25,0,28,16,5,0,0,0,0,0,44,0,15,23,11,3,0,0,0,0,57,0,13,21,13,4,3,0,3,0,54,0,3,18,25,26,19,3,3,0,98,0,7,10,14,28,30,5,11,0,107,6,3,3,18,56,41,10,9,0,149,0,0,3,3,26,16,15,15,0,87,0,4,5,9,7,10,5,4,0,37,0,0,0,3,6,9,0,7,0,25,3,3,3,3,5,10,8,9,0,35,0,0,0,3,0,0,3,6,0,11,0,0,3,3,3,0,0,0,0,11,15,103,116,110,160,142,60,63,4,773
208011172,0,3,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,21,188,110,88,106,54,25,37,5,635,0,3,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,13,0,30,4,0,0,0,0,0,0,39,0,27,8,3,0,0,3,0,0,36,3,12,22,0,3,0,0,0,0,44,3,9,23,9,0,0,0,0,3,48,3,9,20,22,12,8,3,0,0,75,0,7,9,24,26,16,3,3,0,89,0,3,3,5,21,12,5,4,0,58,0,3,5,3,14,16,4,3,0,44,0,0,3,3,5,7,3,4,0,29,0,3,3,0,0,3,0,3,0,15,0,4,3,0,0,5,3,8,0,24,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,4,7,122,104,83,85,76,27,25,7,536
208011173,3,0,0,0,3,10,6,3,0,25,0,3,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,14,45,292,204,203,127,128,42,40,14,1098,0,0,0,0,0,0,0,0,0,4,0,27,0,0,0,0,0,0,0,30,0,14,5,0,0,0,0,0,0,20,0,7,3,3,0,0,0,0,0,20,0,15,17,7,0,0,0,0,0,36,4,14,25,17,5,0,0,0,0,68,4,9,15,24,7,5,0,0,0,69,3,5,8,16,16,14,3,3,0,62,6,6,14,11,35,18,12,3,0,104,3,7,4,11,16,12,3,4,0,59,0,7,5,6,14,7,0,4,0,40,0,0,0,0,3,10,3,0,3,19,0,3,0,0,3,5,0,5,0,30,0,6,3,5,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,19,126,99,104,107,72,24,30,5,582
208021174,0,3,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,13,15,197,149,139,134,53,27,32,13,765,0,6,3,0,3,0,0,0,0,12,3,21,3,0,0,0,0,0,0,32,3,23,6,3,0,0,0,0,0,36,0,21,10,5,0,0,0,0,0,34,3,16,32,3,0,0,0,0,0,64,3,10,32,23,3,3,0,0,0,88,8,10,18,35,11,9,0,3,0,95,4,10,21,29,26,22,3,9,3,129,4,4,13,27,56,34,11,3,0,150,7,3,6,21,48,11,9,8,0,112,7,3,0,6,18,18,12,0,0,62,0,0,0,0,9,3,5,0,0,21,0,0,0,0,4,4,3,11,0,21,0,0,0,0,0,3,0,3,0,8,0,3,4,3,3,0,0,0,0,18,40,144,143,167,176,108,52,40,6,877
