SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
312021356,10,3,3,145,126,3,13,0,0,146,120,9,17,0,3,146,94,6,19,3,0,118,59,0,16,0,0,73,10,0,6,0,3,27,8,0,3,0,0,11,0,0,0,0,0,6,972,52,110,15,15,1159
312021357,16,11,0,174,120,22,17,8,0,177,119,36,39,19,7,223,120,26,36,14,0,195,89,21,34,13,3,155,27,7,22,17,0,74,11,4,9,11,0,40,0,7,9,8,4,32,1068,208,232,116,22,1647
312021358,11,3,6,388,358,17,13,3,3,397,391,13,15,3,3,421,379,17,14,3,0,417,228,14,9,4,3,265,58,6,12,6,0,76,15,3,10,6,0,27,4,3,3,4,0,8,3318,106,105,30,26,3590
312031359,69,17,8,668,447,64,69,14,6,605,345,74,64,11,9,498,323,61,49,20,5,453,196,47,55,17,4,317,75,29,20,13,0,138,28,4,11,7,0,56,6,3,4,3,0,25,5236,474,482,131,66,6382
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,33,8,8,314,265,32,32,11,4,340,283,41,52,15,5,392,246,38,43,12,4,347,185,22,46,11,7,278,54,7,26,19,6,117,16,5,18,8,0,50,10,6,13,10,0,40,2182,223,333,115,49,2903
313011362,33,13,6,173,135,15,37,10,0,201,88,21,52,3,0,163,96,25,36,10,3,180,75,22,34,7,4,138,20,9,23,8,4,64,11,7,8,9,0,24,7,0,3,0,0,14,1178,154,308,75,22,1739
313011363,46,7,3,365,310,40,64,13,4,429,296,49,66,8,5,433,266,40,75,6,5,395,207,39,61,13,4,318,102,20,20,9,4,157,31,9,24,6,9,74,14,9,7,4,3,29,2749,275,435,83,55,3600
313021364,12,8,0,69,27,8,23,3,0,64,26,19,20,3,0,68,28,8,16,4,0,54,22,3,14,5,3,47,6,3,3,3,0,21,0,0,3,0,0,6,0,0,3,0,0,7,355,94,115,34,14,607
313021365,78,16,10,1556,1380,89,85,11,11,1575,1363,98,94,13,9,1576,1112,85,75,15,7,1294,608,46,44,8,6,716,212,23,49,6,4,299,43,6,11,5,9,72,18,0,6,3,6,35,11432,609,649,120,99,12916
313021366,35,6,6,576,488,45,51,10,3,590,526,41,39,11,6,625,357,37,46,6,8,457,234,22,37,12,5,311,66,10,19,4,7,100,25,5,3,5,0,38,4,0,5,5,0,18,5774,311,373,81,59,6591
313021367,13,0,0,91,70,15,13,7,3,105,56,7,13,3,0,81,41,6,18,4,0,67,23,16,16,3,0,59,10,3,8,0,0,24,5,4,5,0,0,10,0,0,0,0,0,4,621,86,116,31,12,864
313021368,9,0,0,105,105,3,17,3,4,132,98,0,12,3,0,113,95,3,17,0,3,118,62,3,7,0,0,80,20,0,9,0,0,27,3,0,0,0,0,6,3,0,0,0,0,3,826,34,107,10,16,994
313021369,16,5,3,121,90,21,14,0,0,128,74,17,25,9,3,126,73,11,11,7,0,109,59,3,14,3,4,81,24,3,15,3,0,46,3,3,9,3,0,16,0,0,0,0,0,3,1106,111,135,49,16,1413
313031370,12,10,5,227,172,15,24,5,5,213,165,14,31,9,3,215,132,9,29,9,3,178,96,22,36,19,0,169,35,9,23,13,0,83,17,3,10,16,0,45,3,3,3,11,4,30,1591,98,195,101,39,2032
313031371,36,3,0,217,211,23,39,4,0,278,191,14,36,7,3,247,162,22,23,10,5,225,84,15,33,6,0,143,26,15,22,5,0,74,13,5,12,9,0,39,3,3,7,3,7,26,1443,140,245,63,31,1920
313041372,40,10,0,392,325,39,29,7,7,404,296,38,47,6,0,382,209,33,23,11,3,280,128,19,34,12,5,193,51,10,11,4,0,77,10,3,4,3,0,20,3,0,0,0,0,10,2944,246,284,61,26,3562
313041373,48,18,5,615,533,67,53,9,7,667,448,64,45,13,7,573,346,56,52,13,3,464,245,30,40,9,4,333,75,14,17,5,3,120,13,6,6,11,0,38,9,3,0,0,7,17,4391,376,359,95,55,5274
313041374,20,4,0,76,34,22,13,3,0,71,37,11,23,3,0,72,32,21,19,3,0,70,7,6,22,3,0,41,9,4,9,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,348,101,140,24,0,614
313041375,56,11,0,505,384,60,52,9,10,512,316,55,26,4,0,399,232,31,31,13,3,308,125,28,36,3,3,193,43,18,12,4,0,75,7,9,6,0,0,23,3,3,0,3,0,13,3022,357,328,64,23,3802
313041376,12,0,0,32,17,18,10,5,3,53,10,7,13,0,0,34,9,9,6,0,0,30,8,4,9,0,0,17,4,8,12,0,0,19,3,0,3,4,0,13,0,0,3,0,0,3,113,70,75,14,8,289
313051377,46,11,7,425,325,56,44,4,0,433,282,62,28,12,3,387,256,55,28,10,3,351,142,26,26,6,0,206,56,11,20,10,0,99,18,7,8,0,3,33,9,0,4,4,0,19,2928,339,286,68,30,3645
313051378,32,3,3,202,150,16,30,9,3,207,130,32,50,3,0,219,96,25,40,3,0,168,71,13,30,3,4,125,29,8,22,4,0,69,13,8,7,3,0,28,4,0,0,0,0,10,1304,182,261,33,20,1798
313051379,27,11,10,687,545,28,40,5,5,620,532,43,41,7,6,631,477,29,40,3,4,553,278,26,36,9,0,347,127,19,20,4,3,178,26,0,10,6,5,49,11,3,10,3,0,23,5182,262,296,74,62,5868
313051380,52,7,9,629,557,42,49,13,4,666,474,46,36,9,3,571,441,29,44,12,3,522,276,23,35,9,4,335,113,25,13,8,3,159,25,3,6,5,0,42,3,0,6,3,4,12,4934,273,347,79,46,5667
313051542,37,3,3,238,152,38,31,6,0,234,153,48,41,7,0,250,114,31,40,17,8,205,85,12,30,9,0,136,42,22,19,11,0,97,19,5,9,0,0,32,3,0,3,6,0,12,1474,224,256,69,19,2044
314011382,44,5,0,342,265,54,55,5,4,384,218,39,45,10,0,305,186,49,38,12,3,292,107,37,31,3,5,178,47,10,16,6,3,82,17,11,13,0,0,39,4,3,0,0,0,12,2490,313,364,51,21,3240
314011383,54,15,0,258,140,66,45,15,0,261,93,49,56,11,7,212,65,38,41,10,0,151,42,33,28,0,3,111,22,11,14,0,0,46,11,5,7,0,0,31,6,0,0,0,0,6,1526,332,368,78,16,2316
314011384,32,3,0,161,79,55,39,16,0,188,57,34,29,5,0,127,58,31,32,7,0,125,51,33,16,14,0,113,12,15,15,10,0,58,11,5,6,5,0,25,0,3,3,3,0,11,739,255,222,84,13,1318
314011385,19,0,3,124,66,31,32,4,0,132,48,27,20,5,3,101,59,19,20,4,0,101,20,8,7,0,0,42,6,3,3,3,0,19,7,0,10,3,0,14,0,0,0,0,0,4,583,148,152,27,14,916
314011386,81,13,5,461,264,101,66,15,3,453,237,72,68,10,4,393,198,59,63,18,6,337,117,41,38,10,0,208,59,21,41,15,3,134,28,13,14,5,0,55,7,0,6,4,3,20,2777,484,576,116,28,3976
314011387,45,13,3,282,138,68,58,9,3,281,121,78,59,12,5,277,90,56,53,15,3,217,52,44,33,14,7,148,23,28,30,4,0,90,9,12,8,4,0,30,4,0,4,6,0,10,1368,441,378,84,33,2305
314021388,46,4,3,347,280,44,40,12,3,372,245,21,52,3,6,334,176,20,42,10,0,253,155,18,35,3,3,212,52,17,10,4,4,96,9,11,8,0,0,23,3,3,0,0,0,7,2726,247,387,64,24,3446
314021389,22,7,0,186,150,18,26,3,0,199,125,12,27,3,0,167,87,19,22,0,0,135,58,17,25,0,3,108,24,6,10,3,0,43,4,0,0,0,0,6,3,3,0,0,0,9,1288,163,223,44,11,1729
314021390,93,20,4,1230,878,101,81,23,5,1089,681,59,58,13,7,818,496,45,56,4,3,608,304,22,30,4,0,368,100,23,22,3,6,152,25,0,13,3,0,37,3,3,0,0,3,6,8899,590,618,134,66,10312
314031391,18,5,0,168,129,6,12,3,0,158,127,7,13,3,0,148,117,10,15,0,0,139,88,7,14,0,0,107,31,3,8,4,0,43,6,0,3,0,0,7,3,0,0,0,0,3,1107,58,133,25,8,1328
314031392,24,3,0,328,265,34,29,4,3,329,209,36,25,7,0,276,170,28,21,5,3,224,93,18,17,5,3,137,41,16,10,9,0,78,8,3,4,0,3,19,3,0,0,0,0,3,2419,206,188,33,22,2864
314031393,17,3,0,234,195,14,19,0,3,236,154,11,19,3,0,192,139,16,29,0,0,177,76,17,19,3,0,111,27,3,11,0,0,38,10,0,0,0,0,7,0,0,0,0,0,0,1416,104,165,18,11,1710
314031394,64,15,16,1731,1369,156,77,12,16,1629,1220,181,68,11,10,1494,1028,145,66,17,4,1264,624,96,44,20,8,789,185,58,41,16,10,313,52,29,17,0,5,96,8,17,3,6,3,35,12685,1059,590,132,99,14559
315011395,0,0,0,38,25,0,0,0,0,24,33,0,0,0,0,37,27,0,0,0,0,32,16,0,0,0,0,16,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,271,7,6,0,0,282
315011396,27,13,3,457,369,13,24,3,4,418,381,17,30,10,8,442,338,25,19,12,7,387,202,13,27,7,3,256,72,4,14,10,0,105,21,0,6,9,3,32,6,0,0,8,0,16,3415,105,200,79,40,3846
315011397,10,10,0,54,34,3,12,11,0,63,35,13,14,10,0,68,30,3,11,7,0,53,22,3,9,10,0,45,12,0,3,4,0,26,3,0,3,3,0,14,3,0,3,5,0,10,303,39,72,77,10,489
315011398,0,0,0,70,54,0,0,0,3,60,53,0,4,0,0,56,36,0,5,0,0,44,23,0,4,0,0,31,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,441,5,21,4,3,474
315011399,0,0,0,88,71,0,4,0,0,85,71,5,5,0,0,85,60,4,4,3,0,69,47,3,3,0,0,48,10,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,761,21,24,12,9,825
315011400,29,12,4,199,125,16,35,25,3,204,132,28,44,23,8,238,110,15,48,32,8,207,84,13,37,15,4,150,19,5,14,19,0,69,9,11,8,21,3,52,7,3,12,12,5,30,1017,141,266,190,37,1649
315011401,9,0,3,179,135,9,0,0,0,142,134,9,9,0,0,156,135,4,12,0,0,152,76,6,8,0,0,86,28,0,4,3,0,38,5,4,3,0,0,15,3,0,0,3,0,10,1343,56,72,10,21,1503
315011402,9,0,0,112,103,0,3,0,0,109,100,0,0,0,3,105,95,0,4,0,0,99,54,0,0,0,0,50,15,4,0,0,0,16,0,0,0,0,0,3,3,0,0,0,0,0,946,20,31,0,4,1003
315011403,7,0,3,133,111,11,7,0,4,127,123,9,4,0,0,135,67,5,0,0,0,77,39,3,8,0,0,53,12,0,3,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,1004,49,42,4,15,1110
315021404,11,6,3,172,156,8,4,0,3,176,134,14,6,3,4,161,186,9,17,3,3,213,82,8,9,4,3,107,31,9,3,5,0,44,11,3,8,0,3,26,3,0,0,0,0,5,1507,71,72,25,36,1712
315021405,25,7,10,901,793,43,39,7,10,892,812,28,24,3,13,874,559,33,35,3,7,644,324,25,19,9,3,378,139,12,9,8,7,166,48,6,8,3,3,77,8,0,3,4,3,27,7868,258,253,58,78,8519
315021406,6,0,3,421,353,21,4,5,3,394,385,29,9,3,8,427,284,27,15,4,3,342,144,9,13,3,8,179,57,9,8,7,0,81,8,4,4,11,0,28,3,3,0,6,0,11,3377,148,81,53,37,3696
315021407,30,13,0,310,245,17,33,17,3,315,217,26,20,17,3,272,187,20,30,25,3,260,109,11,30,23,4,170,38,10,23,12,4,94,10,10,20,13,5,56,8,0,15,7,3,36,2127,153,279,169,32,2757
315031408,21,14,3,224,155,25,37,25,3,245,173,27,30,24,5,249,147,20,56,31,4,256,112,10,38,40,9,201,48,8,28,22,5,113,21,6,14,13,0,59,10,5,10,24,0,52,1534,165,340,225,34,2303
315031409,25,11,3,206,127,15,31,13,3,195,160,23,34,22,3,243,172,17,29,16,6,234,103,11,34,18,6,165,32,3,14,11,7,67,8,0,10,15,0,29,5,0,3,13,0,23,1467,112,237,138,32,1983
315031410,13,11,0,95,85,11,17,4,6,130,105,10,16,19,3,151,84,8,18,9,0,126,85,10,17,13,0,116,36,6,13,7,0,64,8,3,9,0,0,17,0,0,5,7,0,10,920,67,136,79,20,1219
315031411,9,7,0,124,109,6,16,13,3,147,114,11,36,20,7,184,121,13,31,28,0,199,68,13,30,23,3,140,28,7,20,12,4,69,3,6,15,20,0,45,0,0,8,12,0,23,1011,90,208,156,29,1487
315031412,10,4,0,155,156,18,15,16,3,201,168,19,24,10,3,226,152,14,45,17,0,224,113,17,18,21,3,171,36,10,16,11,0,76,6,0,0,12,0,21,6,3,3,9,0,28,1463,127,187,118,27,1916
316011413,98,15,10,1074,905,149,90,18,13,1169,821,174,104,14,4,1118,633,133,106,25,10,904,446,101,73,25,7,649,182,52,39,8,3,281,43,15,20,11,3,95,12,11,0,3,3,26,7102,924,714,171,76,8984
316011414,77,14,3,508,349,96,90,11,3,550,351,97,91,16,9,562,286,61,69,16,3,428,160,53,59,12,3,289,80,28,28,11,0,145,16,8,13,4,0,46,3,7,7,4,0,16,2816,502,579,116,29,4043
316011415,29,5,3,225,169,31,32,3,0,238,158,23,30,8,0,215,145,23,21,3,4,198,76,17,19,7,0,114,27,10,12,3,0,52,3,4,0,0,0,6,0,3,0,0,0,9,1260,194,226,39,12,1736
316011416,33,7,3,452,403,31,29,4,3,467,346,28,30,0,0,405,298,30,30,3,5,358,164,11,13,8,3,189,87,6,7,3,0,107,8,6,3,0,0,17,8,0,0,0,3,9,2912,181,224,37,25,3389
316021417,35,3,0,239,127,23,31,9,0,193,140,27,32,3,0,204,109,21,36,3,3,163,93,9,26,5,0,139,20,8,17,8,4,52,12,4,7,0,0,23,3,0,8,0,3,11,1510,163,262,48,26,1997
316021418,27,4,4,289,207,43,38,6,0,299,207,45,38,8,0,293,164,51,24,4,0,248,92,35,17,4,0,149,37,11,9,6,0,67,16,9,6,5,0,41,3,3,3,3,3,18,2438,313,240,54,24,3067
316021419,35,4,0,689,614,60,56,17,6,758,607,75,42,12,9,736,490,69,53,9,5,620,335,45,45,10,8,436,95,31,25,11,0,164,39,3,9,4,0,58,17,7,3,0,0,24,5439,414,362,76,56,6344
316021420,79,11,0,622,479,88,56,11,4,646,369,66,63,19,6,522,325,47,67,6,6,445,170,34,34,9,5,252,71,20,20,4,0,119,20,10,14,3,4,49,8,8,3,0,0,22,3622,437,517,105,46,4729
316021421,36,14,0,222,148,44,35,9,0,233,118,36,39,16,3,211,124,25,42,8,3,199,91,14,42,11,0,160,40,23,15,5,3,84,3,5,10,3,0,28,4,0,5,5,3,17,1229,241,271,89,18,1847
316021422,23,8,3,200,142,36,34,3,0,225,126,43,43,13,0,224,122,33,25,5,4,194,91,29,27,5,0,153,30,8,22,3,0,69,6,6,9,3,3,26,3,0,0,0,0,9,1167,221,255,59,19,1721
316021423,44,6,11,577,422,113,44,8,6,590,387,101,47,12,4,557,329,72,56,6,11,470,202,54,33,6,0,292,71,24,22,6,0,117,16,7,9,8,0,41,5,3,0,5,0,14,3737,574,372,71,48,4808
316021424,25,4,5,610,472,76,43,7,4,608,424,61,37,4,3,530,299,34,39,3,0,374,191,23,26,6,0,244,43,8,10,0,0,64,15,3,6,0,0,22,10,0,3,0,0,16,4137,339,297,46,31,4850
316031425,91,17,6,430,201,49,61,9,3,335,206,48,63,13,5,327,195,43,69,16,4,329,109,34,55,8,3,207,35,18,21,9,0,86,10,3,8,3,0,25,4,0,3,0,0,9,2170,352,515,89,35,3156
316031426,55,4,3,390,296,66,44,10,3,423,285,59,70,7,3,429,260,57,58,7,4,385,190,32,44,5,3,273,78,24,12,0,0,112,21,9,7,3,0,38,12,3,7,0,0,20,3076,385,405,67,25,3957
316031427,119,18,13,1902,1532,165,103,17,10,1831,1407,191,139,15,18,1771,1263,175,108,25,11,1573,751,113,105,7,11,988,258,59,62,20,4,394,56,13,21,10,7,107,17,3,14,3,8,47,14017,1167,958,154,142,16442
316031428,61,9,6,561,345,102,70,10,7,531,304,82,55,19,12,469,278,80,47,16,10,431,192,74,58,23,5,354,77,42,31,17,3,176,24,18,12,4,5,63,3,4,5,4,0,19,3983,636,490,130,59,5298
316051434,50,10,3,511,343,68,64,6,0,482,331,65,52,11,3,469,249,71,63,11,7,404,191,44,42,10,4,282,78,43,19,9,0,153,29,14,12,3,0,62,6,8,0,3,3,26,3420,453,383,87,37,4383
316051435,95,7,11,808,610,144,84,15,10,858,589,127,99,11,9,840,480,126,67,21,7,700,375,95,76,24,6,577,133,64,38,4,3,235,28,23,11,9,3,67,13,15,7,4,0,40,5372,829,617,125,62,7006
316051437,32,0,3,166,117,48,53,6,4,227,115,38,50,15,3,219,96,31,36,3,0,170,50,33,34,6,0,117,20,10,15,13,0,60,9,7,7,4,0,29,0,0,0,0,0,5,847,228,282,60,22,1437
316051438,50,8,3,289,216,30,38,9,0,289,249,26,50,3,5,325,221,22,48,6,4,299,162,20,37,3,3,223,48,15,16,3,0,82,26,10,7,3,0,43,7,4,3,3,0,17,1697,190,311,49,17,2269
316051543,26,9,0,103,35,25,29,3,0,95,41,21,35,3,0,103,22,22,27,4,0,77,14,11,22,7,0,55,13,11,10,3,0,32,4,5,4,0,0,14,0,0,0,0,0,0,365,161,201,27,8,765
316051544,52,3,0,245,132,24,36,11,0,199,106,19,22,3,0,151,92,11,20,0,0,122,40,3,17,3,4,63,20,3,9,3,0,34,4,5,7,0,0,15,3,0,0,0,0,3,927,133,221,29,9,1325
316061439,20,11,4,306,244,30,44,13,3,340,262,39,40,11,3,344,197,23,47,3,5,276,133,9,26,11,3,183,38,6,8,9,0,72,15,4,8,7,0,41,4,0,7,3,0,18,2384,194,281,82,36,2976
316061440,59,5,0,254,166,41,66,12,0,289,203,29,72,16,8,324,158,50,83,25,9,320,149,41,87,15,5,287,62,30,60,24,0,170,21,15,19,21,0,76,4,4,17,22,0,47,1647,264,539,135,35,2623
316061441,18,4,0,128,96,21,24,3,0,145,92,18,40,10,3,154,77,8,20,3,0,117,54,15,18,8,3,95,18,7,10,3,0,36,9,3,5,3,0,25,3,3,4,0,0,14,921,110,181,52,16,1280
316061442,55,9,0,264,154,46,45,13,5,264,123,48,56,7,5,242,129,48,48,10,0,234,84,30,40,5,0,163,17,9,14,12,0,54,9,4,0,3,0,17,4,3,4,8,0,14,1396,269,339,87,15,2103
316061443,24,5,0,102,58,27,30,8,0,118,77,17,33,12,4,142,63,19,46,12,6,140,59,18,55,9,0,143,20,12,29,20,0,82,4,3,8,8,4,38,0,4,4,6,0,13,623,126,272,83,23,1124
316061444,59,10,4,304,186,45,68,11,3,314,199,66,74,12,3,349,164,48,62,15,3,301,98,29,43,17,7,196,53,10,25,32,0,113,13,13,21,5,3,56,3,4,0,7,0,20,1764,322,452,129,31,2706
316071545,26,3,0,121,88,22,31,4,3,150,72,26,27,4,0,128,75,13,18,3,0,103,50,17,15,6,0,86,21,3,12,6,3,48,10,3,4,3,4,22,3,0,4,0,0,4,841,135,204,35,16,1237
316071546,13,3,3,59,42,18,18,3,0,84,23,23,14,3,0,65,28,21,18,3,0,75,15,12,18,3,0,45,5,3,11,7,3,30,3,5,8,0,0,14,0,0,3,0,0,4,335,107,129,33,4,611
316071547,84,20,8,575,420,95,105,13,4,642,388,102,88,25,8,604,310,86,100,23,3,525,246,42,76,20,4,388,72,32,36,11,0,149,22,27,14,11,0,80,6,3,15,8,0,34,3381,576,658,164,45,4828
316071548,99,14,9,1584,1568,77,90,16,18,1763,1531,64,93,16,16,1724,1310,48,102,16,22,1489,834,51,67,14,12,978,270,30,51,16,8,374,78,8,20,10,0,116,11,3,9,11,0,43,11539,465,709,154,104,12977
316081549,141,21,6,580,401,102,138,28,7,674,391,93,149,30,7,662,339,99,139,27,9,608,230,89,111,24,6,466,86,43,71,25,3,224,32,17,31,12,3,97,5,16,15,3,0,43,3114,637,943,216,64,4974
317011445,15,6,0,69,36,17,9,4,0,77,37,12,18,4,0,66,40,24,13,11,3,90,25,10,6,5,0,50,8,9,16,11,0,46,5,0,13,0,0,22,0,0,10,4,0,16,418,125,141,65,13,750
317011446,23,3,3,474,406,19,25,4,3,459,399,18,20,8,3,449,361,21,26,3,8,418,218,21,18,4,0,268,102,7,18,4,0,128,25,3,10,0,0,38,12,7,0,0,3,17,4000,168,211,54,44,4476
317011447,25,3,4,524,480,41,23,6,4,543,529,31,28,3,7,596,450,47,31,8,4,534,237,26,35,7,3,305,110,12,14,8,0,149,31,6,3,5,3,47,10,3,4,4,4,26,4496,276,234,58,37,5100
317011448,16,0,8,408,428,19,25,4,11,489,387,20,29,0,3,448,359,28,28,0,10,436,210,18,17,3,0,249,91,13,11,5,3,120,28,3,10,7,0,52,13,5,3,0,0,16,3953,169,192,44,62,4418
317011449,12,5,0,40,42,3,12,0,0,68,21,3,13,7,0,43,21,8,16,7,0,44,20,10,0,3,0,29,0,0,0,4,0,7,3,0,3,0,0,3,0,0,0,3,0,5,241,50,99,40,3,433
317011450,39,11,3,314,180,34,44,11,0,276,151,31,33,8,0,223,139,33,43,16,0,228,79,17,35,13,6,144,28,7,22,14,0,69,4,3,13,6,4,31,0,0,3,0,0,10,1865,225,314,107,23,2534
317011451,37,10,3,292,244,48,32,13,5,342,223,26,34,24,3,315,194,27,45,14,5,293,115,19,40,24,4,196,58,7,33,21,3,124,12,4,16,21,3,57,4,0,11,13,8,36,2043,209,304,173,42,2781
317011452,12,4,0,148,107,22,12,6,3,144,107,19,22,3,0,149,109,17,10,3,0,139,89,21,9,3,0,118,50,4,6,4,0,66,8,3,9,3,0,23,4,3,0,3,0,11,1036,128,102,30,12,1300
317011453,24,3,6,317,300,11,32,3,0,352,274,11,26,3,3,321,223,16,19,4,4,262,167,12,26,6,5,215,57,9,19,0,0,80,20,3,5,3,0,36,3,0,3,0,3,14,2799,123,204,33,33,3194
317011454,25,3,0,256,223,24,23,3,3,270,215,31,23,5,4,278,192,13,18,3,3,229,121,11,21,8,0,153,49,10,9,0,0,73,6,0,3,4,0,12,0,0,0,3,0,9,2029,158,155,39,22,2409
317011455,12,3,0,109,89,19,20,3,0,134,115,9,8,3,3,142,107,17,16,0,0,142,62,10,17,0,0,94,28,15,5,4,3,57,12,0,4,3,3,25,3,3,5,3,3,12,1048,105,120,30,22,1319
317011456,63,15,9,1884,1680,159,92,21,20,1975,1498,129,83,14,12,1734,1367,101,89,22,14,1594,822,84,77,25,8,1012,300,30,42,7,3,381,78,17,23,5,0,122,29,3,14,6,5,59,16257,950,682,171,123,18185
317011457,49,4,0,660,576,58,59,10,7,708,552,40,47,6,8,653,459,47,42,4,9,560,323,42,33,11,5,422,110,18,21,7,5,154,37,10,3,5,0,57,7,4,0,4,0,17,4885,339,341,61,53,5675
317011458,38,8,3,576,450,57,46,10,0,569,437,54,36,15,3,551,360,56,36,10,4,469,279,48,41,16,6,383,111,15,17,14,0,164,24,5,16,4,0,49,6,4,0,8,3,26,4288,355,320,110,34,5109
317011459,27,7,3,675,612,41,34,9,8,693,635,46,41,12,5,743,594,45,55,3,3,704,378,39,38,5,0,453,125,18,21,10,5,179,40,4,9,3,3,57,6,0,4,7,3,24,5668,295,300,68,57,6380
318011460,47,12,6,422,368,27,35,7,0,446,342,36,40,7,10,434,330,37,42,20,13,440,225,29,38,7,9,315,93,11,29,7,3,140,32,6,6,3,6,58,11,8,10,3,4,41,3342,221,346,82,68,4056
318011461,37,16,7,334,270,49,52,18,4,397,295,38,56,26,5,422,253,38,53,36,4,390,216,51,48,25,6,341,62,17,36,26,3,145,11,17,21,21,3,71,3,17,16,14,0,52,2378,308,393,201,53,3328
318011462,14,13,8,358,321,29,21,0,5,368,264,15,17,15,8,315,245,26,26,17,3,310,163,12,16,12,7,212,74,11,18,8,0,112,23,3,6,11,0,43,5,3,0,0,0,16,2555,157,166,79,54,3008
318011463,13,18,6,144,93,20,12,11,3,139,68,12,23,21,9,125,67,13,33,19,0,131,31,10,18,28,4,90,14,3,10,17,0,48,0,0,7,4,0,15,3,0,9,6,4,21,832,92,159,153,30,1262
318011464,23,7,9,302,265,18,34,13,3,324,335,30,32,11,7,405,286,16,34,13,6,350,170,13,23,4,3,219,80,11,17,13,3,127,20,7,5,7,3,39,4,4,3,12,3,36,2420,161,208,85,51,2920
318011465,19,9,0,124,103,22,14,6,0,149,123,21,26,18,0,190,126,17,26,19,3,188,89,14,31,20,8,162,34,5,32,24,3,106,12,5,18,16,3,49,7,6,29,22,0,70,878,115,227,145,25,1388
318011466,0,0,0,62,77,4,0,0,0,85,70,0,0,0,0,70,71,0,0,0,0,67,38,0,0,0,0,38,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,567,11,4,3,0,585
318021467,15,3,4,471,375,30,29,8,3,442,340,20,24,3,0,392,280,22,24,10,0,335,170,15,21,3,0,212,51,3,15,0,0,70,13,4,3,0,0,22,7,4,8,0,3,23,4226,167,188,31,19,4628
318021468,15,3,3,499,469,19,21,3,7,519,362,9,15,3,3,393,248,22,13,0,4,287,136,5,19,3,3,171,51,3,11,3,0,65,18,7,3,0,0,27,12,0,5,3,0,13,5915,82,153,21,36,6208
318021469,13,0,3,133,111,9,3,3,0,130,119,9,9,0,0,143,105,11,5,3,0,123,82,9,15,3,0,108,22,3,3,0,0,26,10,3,3,0,0,17,3,0,0,0,0,7,1053,71,68,16,12,1215
318021470,11,3,0,77,36,12,10,0,3,63,31,16,9,8,0,67,23,12,16,4,0,53,15,13,6,3,0,37,13,0,3,3,0,21,4,0,0,0,0,9,3,0,0,0,0,3,388,93,95,23,3,607
318021471,20,3,0,233,170,17,31,8,4,233,129,13,13,0,3,160,126,17,16,3,0,169,73,12,12,3,0,103,16,6,8,0,3,44,12,0,4,0,0,12,3,0,0,0,0,4,1755,121,140,34,15,2065
318021472,13,0,0,149,138,3,16,0,0,161,101,13,13,0,0,132,118,16,16,0,0,150,61,10,17,4,0,83,25,0,6,0,0,40,9,3,3,0,0,12,3,0,3,3,0,3,1250,75,116,17,8,1467
318021473,39,9,0,267,175,30,38,5,0,251,144,19,35,3,4,207,101,15,32,10,0,155,54,10,18,11,0,96,22,9,9,0,3,46,7,3,3,3,0,12,0,0,4,0,4,6,1974,178,304,50,12,2530
318021474,10,4,0,913,816,13,5,5,5,844,783,6,8,0,9,807,639,5,14,3,6,675,386,3,8,3,0,404,138,0,4,0,3,148,37,3,0,0,0,47,5,0,0,0,0,12,6990,54,80,27,37,7189
318021475,53,12,11,1259,1105,98,63,9,5,1278,1020,109,50,10,9,1201,835,91,57,10,10,1007,488,64,38,17,9,611,191,24,16,8,9,247,36,11,9,3,6,60,31,0,0,5,0,39,10375,617,391,97,79,11554
318021476,25,7,0,318,268,19,41,3,0,328,249,24,33,4,4,311,207,19,21,0,3,257,111,22,30,10,3,170,47,10,12,3,0,77,7,6,6,0,0,23,3,3,4,3,0,12,2561,164,235,40,27,3027
