SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
101041017,7,6,3,10,3,0,42,0,4,8,6,21,15,6,0,54,0,0,17,8,12,18,3,0,59,0,0,13,8,17,17,0,0,51,0,0,6,8,21,19,4,0,55,0,0,0,13,9,26,0,0,51,0,0,4,7,16,17,0,0,45,0,0,3,13,8,9,0,0,35,0,0,0,0,3,0,0,0,3,6,10,71,91,117,145,31,7,468,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,10,6,3,3,3,3,7,0,0,21,13,13,4,5,7,3,0,0,51,8,20,14,14,15,16,0,0,84,3,11,31,15,14,10,0,0,83,0,4,33,28,37,19,0,0,123,0,4,18,17,20,10,3,0,75,0,3,14,12,5,6,0,0,46,0,3,4,10,3,8,0,0,29,0,0,0,6,0,0,0,0,10,0,0,3,3
101041018,0,5,8,3,0,0,21,0,0,7,7,3,3,0,0,29,0,0,3,10,3,15,0,0,32,0,0,9,3,4,9,3,0,32,0,0,0,9,10,12,3,0,32,0,0,0,8,9,7,0,0,28,0,0,4,7,5,4,0,0,21,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,8,38,61,75,80,17,3,284,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,6,0,0,0,0,3,4,3,0,16,0,0,3,0,3,4,0,0,17,0,0,0,0,0,5,0,0,15,0,3,0,7,3,10,3,0,30,0,0,6,11,11,7,0,0,31,0,0,5,4,4,0,0,0,18,0,0,5,0,3,6,0,0,12,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
101041019,13,18,27,20,6,0,93,0,11,19,27,16,25,5,0,105,0,7,36,31,41,40,6,0,168,0,8,16,36,44,42,3,0,141,0,0,27,31,40,46,6,0,152,0,0,19,23,37,32,4,0,120,0,0,10,26,41,19,8,0,97,0,0,4,10,17,17,4,0,50,0,0,4,0,4,4,0,0,14,3,36,163,224,301,290,53,9,1078,0,0,0,0,0,3,0,0,4,0,0,5,3,3,0,0,0,11,3,0,6,4,3,7,0,0,20,9,3,0,6,3,4,0,0,25,15,4,3,4,8,10,0,0,38,3,11,12,9,17,8,5,0,51,3,17,10,15,15,9,3,0,72,0,10,19,20,28,21,0,0,96,0,10,17,16,16,12,0,0,78,0,3,18,11,14,11,0,0,66,0,0,4,11,19,11,0,0,43,0,6,6,3,7,10,0,0,27,0,3,7,11
101041020,0,4,3,3,0,0,15,0,0,0,3,6,3,0,0,11,0,0,3,0,0,6,0,0,13,0,0,5,0,0,3,4,0,14,0,0,0,0,3,3,0,0,11,0,0,0,0,0,6,0,0,9,0,0,3,3,0,0,0,0,8,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,21,35,55,17,3,147,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,0,0,19,0,0,3,3,0,10,3,0,23,5,0,0,0,5,9,5,0,28,3,3,0,0,5,5,0,0,24,0,3,9,4,6,5,0,0,24,0,0,3,3,5,3,3,0,19,0,0,4,4,6,8,0,0,21,0,0,0,0,10,4,0,0,11,0,0,3,3,0,3,0,0,4,0,0,0,0,5,5,0,0,7,0,0,0,0
101041021,3,3,4,9,0,0,19,0,0,8,5,0,0,0,0,14,0,0,8,9,3,6,0,0,26,0,0,5,8,8,3,0,0,23,0,0,3,9,11,3,3,0,26,0,0,3,5,12,10,0,0,34,0,0,3,3,3,7,4,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,28,55,50,41,4,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,9,0,0,3,0,5,4,0,0,11,0,3,4,5,5,3,0,0,26,0,9,5,3,8,0,0,0,29,0,0,0,0,3,0,0,0,5,0,0,4,5,3,0,0,0,16,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,3,3,3,3,0,0,14,0,0,5,4,3,11,3,0,25,0,0,9,8,4,7,3,0,30,0,0,6,5,6,6,0,0,27,0,0,4,5,4,3,0,0,21,0,0,0,11,14,4,0,0,30,0,0,0,5,3,4,3,0,11,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,30,49,41,55,14,0,195,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,4,0,0,6,3,0,0,11,0,0,0,6,0,0,0,0,10,8,3,0,0,4,3,0,0,15,4,0,7,4,3,6,0,0,23,0,3,12,0,9,3,0,0,27,0,0,6,4,6,3,0,0,28,0,0,9,3,13,4,0,0,26,0,0,3,0,4,9,0,0,17,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,0,6,0,0,0,0
101041024,0,3,0,0,0,0,6,0,0,0,4,3,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,4,0,5,3,0,0,13,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,16,14,17,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,3,0,3,0,0,0,12,3,0,0,0,3,3,0,0,14,0,4,0,4,5,3,0,0,17,0,3,4,9,14,3,0,0,32,0,3,5,4,4,0,0,0,18,0,0,3,3,3,0,0,0,11,0,0,3,3,0,0,0,0,13,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,0,5,8,10,7,0,37,0,3,10,10,16,18,3,0,58,0,0,16,7,20,12,3,0,59,0,0,8,11,17,14,7,0,50,0,0,11,13,23,17,3,0,66,0,0,9,16,23,16,0,0,63,0,0,0,17,12,9,0,0,44,0,0,0,3,7,3,3,0,21,0,0,0,0,3,0,0,0,3,4,12,57,108,146,122,23,3,481,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,15,3,0,4,3,8,3,0,0,21,4,3,7,4,12,10,3,0,34,17,9,10,5,7,13,0,0,51,10,11,10,4,4,7,0,3,54,0,20,28,10,13,17,3,0,95,0,13,25,25,25,21,3,0,110,0,6,24,22,27,11,3,0,90,0,4,10,12,9,3,0,0,39,0,0,3,6,7,7,3,0,22,0,0,3,3,0,3,3,0,13,0,0,3,3
101041026,3,11,9,14,3,0,48,0,3,6,16,29,22,7,0,81,0,3,18,21,28,38,5,0,116,0,4,22,20,22,27,3,0,100,0,0,21,21,40,31,3,0,107,0,0,12,11,29,25,5,0,80,0,0,0,7,18,16,3,0,47,0,0,0,7,8,13,6,0,32,0,0,3,0,0,3,0,0,10,0,13,94,131,213,209,45,8,711,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,12,0,0,0,0,3,5,0,0,17,3,0,3,8,7,4,3,0,31,7,0,4,7,8,9,0,3,34,8,14,6,5,6,14,3,0,55,3,15,18,14,22,12,3,0,86,0,5,18,22,26,15,0,0,91,0,0,10,22,10,13,0,0,60,0,0,4,12,19,9,0,0,45,0,0,4,3,9,8,0,0,17,0,0,0,3,8,3,0,0,12,0,0,3,3
101041027,4,9,12,10,7,0,41,0,0,5,11,9,16,4,0,41,0,0,3,13,6,10,3,0,37,0,0,15,8,6,14,3,0,41,0,0,7,6,14,13,0,0,40,0,0,0,0,5,18,0,3,24,0,0,0,4,6,12,0,0,21,0,0,0,0,9,6,0,0,17,0,0,3,3,0,0,0,0,6,0,4,45,64,89,123,33,10,363,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,3,4,5,3,0,18,3,0,6,3,4,8,4,0,30,3,6,7,5,7,10,0,0,42,11,11,7,6,14,15,3,0,64,0,13,10,14,19,6,0,0,64,0,7,12,13,11,7,0,0,54,0,0,10,9,13,4,0,0,48,0,4,3,3,0,4,0,0,11,0,0,3,6,5,3,0,0,14,0,0,3,5,0,3,0,0,6,0,0,0,0
101051539,26,22,26,23,13,0,120,0,20,38,30,43,31,8,0,162,0,16,68,44,48,49,11,0,234,0,14,71,52,54,52,12,0,256,0,0,54,61,62,66,6,0,252,0,0,28,54,54,83,7,0,233,0,4,24,31,56,56,11,0,184,0,0,3,19,33,20,6,0,85,0,0,4,3,7,7,0,0,20,12,73,346,367,421,411,92,13,1731,0,0,0,0,0,0,0,0,5,4,3,0,0,3,0,0,0,8,10,3,6,3,3,0,3,0,27,14,3,3,5,8,4,4,0,39,35,15,10,11,8,12,0,0,91,19,45,23,19,13,11,0,0,132,7,46,45,28,39,8,5,0,167,0,43,70,40,41,18,6,0,215,3,21,68,37,50,31,6,0,220,0,8,35,22,28,5,0,0,101,0,3,22,16,21,15,3,0,81,0,0,8,7,9,5,0,0,29,0,0,14,3
101051540,8,6,4,9,3,0,24,0,0,7,4,9,7,3,0,26,0,3,11,5,9,11,3,3,45,0,0,7,5,3,8,0,0,32,0,0,5,10,9,14,3,0,45,0,0,3,9,4,13,0,0,29,0,0,3,11,14,7,0,0,34,0,0,0,0,10,6,3,0,21,0,0,0,3,0,0,0,0,5,3,13,55,65,74,69,26,6,317,0,0,0,0,3,0,0,0,4,3,0,0,0,3,3,0,0,10,3,3,0,3,3,9,0,0,14,10,0,3,0,4,3,4,0,24,3,3,5,3,3,3,0,0,28,3,5,4,7,15,8,0,0,39,3,21,14,7,7,12,4,0,71,3,11,22,17,17,8,5,0,75,0,3,15,14,11,11,3,0,55,0,4,13,4,10,6,0,0,40,0,3,11,7,13,3,0,0,36,0,0,3,6,10,0,0,0,20,0,3,14,9
101061541,5,4,7,5,0,0,21,0,3,5,8,7,8,0,0,30,0,6,9,12,5,6,0,0,54,0,3,23,8,7,7,4,0,46,0,0,12,18,14,12,0,0,51,0,0,3,10,11,8,0,0,41,0,0,11,16,10,12,0,0,52,0,0,3,4,4,0,3,0,16,0,0,0,0,0,0,0,0,4,5,15,81,104,67,73,13,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,9,0,4,4,3,9,4,0,0,23,5,11,3,0,0,6,0,0,22,5,10,11,6,6,6,0,0,43,3,8,13,8,8,3,0,0,42,3,5,20,14,10,5,0,0,53,0,0,4,6,3,3,0,0,19,0,0,3,6,0,0,0,0,10,0,0,3,0,0,4,0,0,9,0,0,4,6
101061542,4,3,4,3,4,0,23,0,0,3,3,3,4,4,0,18,0,6,8,6,3,5,7,0,31,0,3,6,7,8,6,3,0,30,0,0,4,0,3,4,10,0,24,0,0,0,0,4,3,3,0,12,0,0,0,11,11,7,3,0,33,0,0,0,8,18,5,4,0,34,0,0,0,0,0,0,0,0,0,3,8,39,57,61,48,37,8,265,0,0,0,0,0,0,3,0,6,0,0,3,3,0,0,0,0,10,0,0,0,3,4,3,0,0,13,0,3,0,3,7,0,3,0,16,5,6,3,3,3,3,3,0,17,3,8,0,5,3,7,3,0,34,4,4,7,6,11,3,3,0,35,0,9,11,5,4,18,3,0,54,0,9,10,13,6,0,0,0,41,0,0,12,6,14,4,0,0,36,0,0,4,4,4,3,0,0,25,0,0,3,5,3,0,0,0,13,0,0,0,3
101061543,10,14,16,13,0,0,61,0,4,11,19,15,13,0,0,68,0,16,29,19,13,19,0,0,101,0,3,29,19,9,15,7,0,85,0,3,16,17,15,11,3,0,63,0,0,3,24,26,13,6,0,70,0,0,11,26,20,7,3,0,73,0,0,3,7,12,9,3,0,26,0,0,0,0,0,0,0,0,3,4,30,143,171,156,111,32,7,651,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,3,0,0,8,0,0,13,13,3,3,4,3,4,3,0,34,21,8,9,10,8,4,3,0,60,8,29,13,16,9,9,0,0,83,3,24,19,20,14,9,3,0,88,0,19,31,19,31,11,3,0,122,0,10,25,28,16,15,3,0,92,0,3,10,10,4,3,0,0,32,0,3,5,11,7,4,0,0,25,0,0,10,4,6,8,0,0,28,0,0,4,3
101061544,0,0,0,6,0,0,11,0,0,3,3,7,4,0,0,19,0,0,8,0,4,6,0,0,31,0,0,9,4,7,3,0,0,29,0,0,3,9,6,6,3,0,21,0,0,0,7,10,12,0,0,27,0,0,0,0,15,9,0,0,24,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,9,33,38,60,54,11,0,208,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,13,4,3,4,0,5,3,0,0,25,3,3,5,3,3,5,0,0,28,4,10,5,5,12,4,5,0,47,0,3,9,5,8,9,4,0,44,0,3,12,12,7,4,0,0,37,0,0,3,0,3,0,0,0,12,0,0,3,6,0,0,0,0,15,0,0,3,3,4,0,0,0,10,0,0,0,0
102011028,3,6,5,3,0,0,21,0,0,3,4,0,4,0,0,10,0,6,3,5,3,0,0,0,21,0,0,3,9,3,3,0,0,18,0,0,7,4,14,5,3,0,36,0,0,3,5,6,3,0,0,22,0,0,3,3,5,0,0,0,19,0,0,0,4,0,0,3,3,14,0,0,0,0,0,0,3,0,3,0,11,44,62,50,36,14,5,222,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,3,0,0,0,3,3,0,0,0,3,4,0,0,15,8,6,0,3,4,0,0,0,18,4,7,7,3,4,3,0,0,24,0,3,5,3,0,7,0,0,20,0,8,3,8,5,3,0,0,23,0,4,6,11,8,10,0,0,33,0,0,9,3,6,7,0,0,29,0,0,3,7,7,0,0,0,18,0,0,3,0,0,0,0,0,8,0,0,0,0
102011029,3,3,0,9,3,0,30,0,0,3,6,0,3,0,0,16,0,0,3,8,10,12,0,0,32,0,0,4,8,10,3,0,0,25,0,0,5,0,10,9,7,0,30,0,0,3,4,7,6,0,0,25,0,0,4,3,5,11,0,0,23,0,0,0,4,3,0,7,0,14,0,0,0,0,3,0,0,0,4,0,6,43,59,72,66,30,5,274,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,5,0,0,4,0,3,3,5,0,18,4,3,4,0,8,0,3,0,25,4,5,6,8,13,3,0,0,38,0,7,7,3,7,10,4,0,39,0,4,20,4,10,8,0,0,49,0,8,21,14,5,7,3,0,53,0,0,9,7,0,0,0,0,23,0,0,7,3,3,3,0,0,22,0,0,3,0,3,3,0,0,10,0,0,0,0
102011030,7,0,0,5,3,0,19,0,8,12,8,4,0,6,0,35,0,3,15,15,4,4,6,0,52,0,0,11,8,18,5,3,0,44,0,0,13,12,7,3,3,0,38,0,0,10,10,10,4,0,0,32,0,0,13,22,23,10,3,0,62,0,0,0,3,8,10,0,0,16,0,0,0,0,3,0,0,0,4,0,17,85,89,83,46,24,7,348,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,9,0,0,0,0,6,0,0,0,12,7,6,3,3,3,4,3,0,27,11,14,3,4,3,4,3,0,44,17,16,6,7,8,6,4,0,64,9,35,43,25,26,10,3,0,143,0,31,56,33,28,18,4,0,175,5,12,52,27,39,22,0,0,159,0,5,37,27,40,13,3,0,122,0,13,27,21,17,8,4,0,84,0,3,24,15,15,3,0,0,55,0,0,12,21
102011031,30,37,33,20,9,0,151,0,17,53,42,25,26,3,0,163,0,13,51,53,55,45,10,0,234,0,4,45,62,41,38,3,0,194,0,4,45,72,40,38,4,0,199,0,0,23,60,55,44,3,0,180,0,0,18,64,72,50,3,0,203,0,0,8,31,42,27,3,0,106,0,5,5,8,8,4,0,0,30,16,104,329,476,423,338,46,4,1736,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,11,8,5,5,3,4,0,0,0,25,12,6,9,5,4,7,3,0,45,20,20,10,8,16,9,3,0,82,19,34,20,8,10,12,5,0,110,3,37,47,30,16,20,0,0,157,0,31,50,32,38,21,3,0,188,0,14,46,42,34,27,0,3,163,0,7,22,21,22,6,0,0,80,0,7,18,12,11,15,0,0,63,0,3,13,3,6,6,0,0,30,0,0,5,7
102011032,84,79,63,44,18,0,324,0,44,138,125,107,71,19,0,497,0,68,225,181,155,135,30,0,798,0,30,273,173,179,117,24,0,793,0,6,221,197,200,148,18,0,798,0,3,135,172,187,170,27,0,692,0,0,104,194,203,160,20,0,689,0,3,24,99,108,76,24,0,331,0,4,13,7,9,8,3,0,51,15,245,1341,1331,1281,1004,207,12,5437,0,0,3,8,3,0,0,0,10,3,3,0,5,3,0,0,0,14,8,5,7,7,7,8,4,0,39,23,9,7,6,12,8,3,0,77,30,24,16,14,13,18,5,0,131,17,56,31,18,25,32,3,4,193,4,66,72,49,49,32,15,0,293,3,57,85,74,58,53,9,0,342,3,30,113,90,87,51,4,0,379,0,6,62,50,52,31,5,0,202,0,4,34,30,32,14,0,0,122,0,5,23,14,24,15,4,0,82,0,0,11,33
102011033,5,7,3,0,0,0,19,0,7,13,10,4,10,3,0,42,0,3,8,11,3,5,0,0,31,0,0,17,11,16,8,0,0,54,0,0,11,13,14,6,0,0,47,0,0,5,11,8,11,0,0,44,0,0,0,9,9,3,0,0,23,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,4,0,21,76,82,72,55,11,3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,14,0,6,3,4,3,3,0,0,16,0,0,6,3,3,7,0,0,20,0,0,0,0,7,3,0,0,14,0,0,6,3,4,0,0,0,13,0,3,6,5,0,0,0,0,23,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0
102011034,4,12,3,9,0,0,33,0,3,5,8,13,10,0,0,41,0,3,14,9,6,3,0,0,36,0,0,8,6,7,9,0,0,41,0,0,9,12,20,9,4,0,56,0,0,4,10,19,14,0,0,54,0,0,9,4,3,6,0,0,26,0,0,0,3,3,5,0,0,13,0,0,0,0,3,0,0,0,5,3,11,72,85,100,79,12,0,370,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,8,3,7,3,6,7,0,0,0,19,4,11,6,0,3,0,0,0,28,0,13,8,9,11,4,0,0,40,0,8,13,14,20,7,0,0,68,0,3,13,8,7,10,0,0,47,0,3,7,8,3,4,0,0,26,0,0,3,3,0,4,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0
102011035,4,9,3,0,0,0,16,0,0,10,8,4,8,0,0,27,0,3,9,9,11,0,4,0,36,0,3,3,8,13,3,0,0,32,0,4,14,3,13,11,0,0,40,0,0,3,11,16,12,0,0,42,0,0,5,8,11,4,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,66,69,78,50,4,0,275,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,8,0,3,0,0,3,8,3,0,15,0,0,3,3,4,0,0,0,14,0,0,4,3,3,0,0,0,8,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,8,0,0,0,0
102011036,9,6,14,11,0,0,39,0,0,15,9,12,4,3,0,42,0,0,17,11,11,9,0,0,47,0,0,20,20,5,6,3,0,48,0,0,9,14,12,3,0,0,40,0,0,3,14,17,9,0,0,49,0,0,3,10,15,10,0,0,40,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,7,3,14,90,99,84,78,12,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,3,3,0,0,0,12,3,3,3,0,3,3,0,0,19,4,3,5,5,0,3,0,0,21,3,11,6,3,6,3,0,0,34,0,7,19,16,15,5,0,0,66,0,10,27,12,14,17,4,0,78,0,3,15,8,10,9,0,0,42,0,3,3,3,7,3,0,0,24,0,0,0,4,3,3,0,0,14,0,0,3,9
102011037,5,0,10,11,3,0,25,0,0,0,4,6,7,3,0,20,0,0,3,3,7,8,0,0,30,0,0,3,5,6,3,0,0,25,0,0,0,6,5,4,3,0,16,0,0,0,5,11,3,0,0,16,0,0,0,6,5,3,3,0,18,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,4,3,4,23,43,60,57,15,0,217,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,3,0,0,11,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,14,0,0,0,0,3,0,0,0,9,0,0,4,7,3,4,0,0,13,0,0,4,4,7,3,0,0,18,0,0,0,0,0,3,0,0,6,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
