SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
123031445,3,27,3,0,35,5,4,0,0,7,5,11,0,0,20,0,4,0,0,4,10,12,0,0,26,4,0,0,0,3,14,6,0,0,20,3,3,0,0,7,3,3,0,0,8,39,75,4,3,122,20,6,0,0,23,9,3,0,0,16,34,8,0,0,40,6,0,0,0,4,10,5,0,0,13,3,5,0,0,3,10,3,0,0,10,17,0,0,0,17,0,0,0,0,0,108,34,0,0,135,21,36,3,0,61,14,7,0,0,25,36,21,0,0,57,6,3,0,0,13,23,18,0,0,40,8,4,0,0,12,21,9,0,0,29,18,3,0,0,21,3,3,0,0,6,143,106,4,4,258
123031446,22,40,8,0,69,15,15,0,0,30,26,25,0,0,44,8,5,0,0,9,16,31,0,0,53,8,7,0,0,15,12,14,0,0,26,8,5,0,0,15,0,3,0,0,6,107,146,9,8,271,26,8,0,0,35,23,4,0,0,25,50,6,0,0,53,19,0,0,0,15,16,5,0,0,16,8,5,0,0,11,11,4,0,0,12,19,9,0,0,29,0,0,0,0,3,158,39,0,3,201,42,52,8,3,104,38,19,0,0,52,70,30,0,0,101,20,5,0,0,28,30,39,0,0,73,17,16,0,0,31,20,20,0,0,44,23,12,0,0,39,0,3,0,0,7,269,191,9,9,478
123031447,22,66,25,0,108,14,23,0,0,42,21,55,0,3,82,0,7,0,0,10,25,31,4,0,56,7,17,0,0,19,13,8,0,0,21,5,5,0,0,15,0,0,3,0,7,101,218,33,5,358,57,28,0,0,88,66,16,0,0,78,94,33,0,0,124,34,8,0,0,43,25,11,0,0,41,23,7,0,0,33,13,4,0,0,15,18,7,0,0,25,0,4,0,0,10,330,111,0,5,443,75,92,25,7,190,78,39,0,0,116,116,85,0,3,199,38,13,0,0,54,51,42,4,0,100,28,27,0,0,50,28,11,0,0,39,26,14,0,0,36,3,3,3,0,11,432,325,33,8,800
123031448,10,48,3,3,70,16,13,0,0,23,22,29,0,0,57,0,0,0,0,0,23,29,0,0,54,3,3,0,0,9,17,10,0,0,30,3,7,0,0,12,0,0,0,0,0,99,135,10,5,251,37,21,0,3,62,25,4,0,4,31,46,15,0,4,68,27,3,0,0,27,14,4,0,0,21,3,0,0,0,4,12,0,0,0,12,25,3,0,0,26,3,0,0,0,3,189,56,0,9,257,52,67,3,6,134,45,11,0,4,60,71,44,0,4,122,28,3,0,0,28,38,38,0,0,80,6,6,0,0,14,27,10,0,0,37,24,9,0,0,34,3,0,0,0,8,293,197,10,16,513
124011449,15,31,3,0,43,21,21,0,0,44,6,8,0,0,10,0,0,0,0,0,4,8,0,0,11,3,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,70,0,0,128,30,9,0,0,46,93,15,0,4,103,58,14,0,0,68,15,4,0,0,16,8,6,0,0,18,6,3,0,0,12,8,0,0,0,8,14,6,0,0,20,0,3,0,0,10,238,56,0,4,297,50,37,3,0,86,111,29,0,4,150,66,20,0,0,83,15,3,0,0,13,14,12,0,0,27,12,13,0,0,21,8,0,0,0,8,15,10,0,0,21,0,3,0,0,7,291,123,0,4,424
124011450,31,49,3,0,79,47,39,0,0,88,20,24,0,0,44,4,6,0,0,7,18,31,0,0,49,3,6,0,0,14,3,0,0,0,4,7,6,0,0,12,3,0,0,0,3,132,165,7,7,306,34,21,0,0,60,148,28,3,3,180,75,23,0,0,103,42,4,0,0,45,20,4,0,3,29,7,0,0,0,10,10,0,0,0,10,28,10,0,0,32,6,3,0,0,3,373,89,11,4,480,65,68,6,0,135,196,66,5,3,269,98,54,0,0,153,45,7,0,0,56,40,38,0,3,81,13,7,3,0,25,10,3,0,0,17,34,14,0,0,48,7,0,0,0,14,500,256,17,10,785
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3
124011452,25,78,11,3,122,66,46,0,3,115,17,28,0,0,52,5,0,3,0,8,18,13,0,0,32,12,8,0,0,23,0,9,0,0,9,9,10,0,0,11,0,0,0,0,0,153,192,20,5,367,67,56,0,5,128,247,36,0,0,285,101,29,0,0,139,49,10,0,0,64,23,4,0,0,27,21,9,0,0,36,21,3,0,0,26,56,3,0,3,63,4,0,0,0,5,588,159,7,9,770,94,136,13,3,242,315,83,0,3,399,122,58,3,4,184,57,12,3,0,74,43,20,0,0,62,34,19,0,0,55,21,9,0,0,34,58,11,0,3,77,4,0,0,0,5,749,351,20,20,1138
124011453,15,35,3,0,54,29,15,0,3,46,14,14,0,0,30,0,3,0,0,3,8,8,0,0,13,4,7,0,0,8,0,0,0,0,3,0,3,0,0,5,0,0,0,0,3,71,83,3,0,163,21,18,0,0,38,129,7,0,0,131,50,17,0,0,72,35,3,0,0,37,14,0,0,0,11,4,5,0,0,10,12,0,0,0,12,22,3,0,0,21,0,0,0,0,3,285,57,0,0,337,39,54,3,3,93,152,21,0,3,174,69,32,0,0,101,37,3,0,0,36,24,11,0,0,27,7,11,0,0,17,14,0,0,0,10,20,6,0,0,26,4,3,0,0,9,358,141,3,7,502
124011454,20,67,8,0,94,43,56,6,0,107,22,31,0,0,58,10,6,0,0,16,16,20,0,0,43,7,13,0,0,20,3,4,0,0,4,12,14,0,0,20,3,0,0,0,3,136,208,17,3,361,35,24,0,0,58,157,22,0,0,182,105,42,0,0,152,45,3,0,0,51,18,7,0,0,31,16,13,0,0,22,16,3,0,0,22,32,8,0,0,42,4,0,0,0,5,433,123,0,4,563,55,83,4,0,146,204,80,6,3,292,130,78,0,3,209,57,15,0,0,70,39,32,0,0,77,20,21,0,0,41,18,4,0,0,25,42,17,0,0,65,8,0,0,0,4,565,340,21,7,931
124011455,12,24,0,0,35,28,24,0,0,49,8,10,0,0,14,4,0,0,0,0,4,5,0,0,12,8,5,0,0,16,0,0,0,0,4,0,0,0,0,5,3,0,0,0,3,70,69,4,0,139,11,15,0,3,29,60,6,0,0,60,41,9,0,0,45,17,0,0,0,15,15,3,0,0,16,8,3,0,0,12,3,0,0,0,3,16,4,0,0,24,4,0,0,0,4,169,38,0,3,214,26,35,0,3,70,82,28,0,0,113,44,16,0,0,58,13,0,0,0,21,20,13,0,0,31,10,12,0,0,25,5,0,0,0,9,21,7,0,0,23,5,0,0,0,5,240,111,4,0,350
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,7,7,3,0,20,6,6,0,0,12,16,13,0,0,29,0,3,0,0,3,5,12,0,0,15,3,4,0,0,7,7,3,0,0,12,3,3,0,0,12,0,0,0,0,0,44,47,4,4,104,16,4,0,0,23,25,0,0,0,31,34,11,0,0,53,13,0,0,0,19,23,0,0,0,26,12,0,0,0,12,14,3,0,0,13,16,4,0,0,20,3,0,0,0,3,158,31,0,3,185,26,11,3,0,43,31,4,0,0,41,54,27,0,0,78,19,5,0,0,23,21,9,0,5,35,13,3,0,0,18,19,4,0,0,21,19,7,0,0,30,3,0,0,0,3,205,76,4,6,293
124031458,23,43,9,4,72,25,19,0,0,39,37,43,0,0,82,3,0,0,0,3,23,36,0,0,58,5,3,0,0,11,20,23,0,0,38,3,13,0,0,14,5,3,0,0,3,133,180,9,4,329,51,17,0,0,75,59,5,0,0,66,88,18,0,3,108,25,0,0,0,31,21,12,0,0,38,18,6,0,0,27,22,3,0,0,28,56,12,0,3,66,3,3,0,0,6,347,85,3,5,438,74,60,8,3,145,78,23,0,0,106,126,60,0,3,196,27,0,0,0,36,40,53,0,0,96,21,9,0,0,34,40,28,0,0,67,56,27,0,3,83,7,3,0,0,13,482,267,9,8,771
124031459,20,75,19,0,114,22,37,0,0,60,26,44,0,0,75,0,3,3,0,6,24,36,8,0,69,8,3,3,0,14,14,10,0,0,21,11,7,0,0,19,0,0,0,0,3,126,224,34,3,383,16,8,0,0,24,54,5,0,0,60,67,21,0,0,85,29,0,0,0,29,22,3,0,0,25,9,4,0,0,10,10,4,0,0,14,31,7,0,0,34,3,3,0,0,3,237,49,0,0,290,34,85,19,0,137,76,43,0,0,121,95,69,0,0,160,29,3,3,0,32,44,41,8,0,93,16,4,0,0,31,21,10,0,0,35,45,11,0,0,60,6,3,0,0,7,364,272,41,4,681
124031460,9,34,3,0,43,32,18,0,0,56,22,26,0,0,48,0,4,0,0,3,23,32,3,0,57,5,5,0,0,14,13,4,0,0,17,4,11,0,0,15,3,3,0,0,3,120,132,6,0,257,15,6,0,0,24,35,10,0,0,50,63,9,0,0,71,17,3,0,0,20,30,3,0,0,36,10,0,0,0,10,16,7,0,0,17,27,0,0,0,34,3,0,0,0,3,214,46,4,0,265,19,38,7,0,64,71,27,0,0,103,85,38,0,0,123,17,6,0,0,25,54,39,3,3,97,17,5,0,0,26,25,12,0,0,39,38,10,0,0,47,3,3,0,0,8,331,181,10,3,519
124031461,20,127,19,0,166,22,28,0,0,55,30,57,0,0,91,0,8,0,0,17,14,43,3,0,59,7,23,0,0,30,11,6,0,0,14,7,13,0,0,21,0,6,0,0,8,114,315,24,3,462,26,12,0,0,43,41,11,0,0,53,89,31,0,0,125,42,3,0,0,47,22,10,0,0,40,17,8,0,0,24,17,4,0,0,18,31,13,0,0,45,7,4,0,0,11,299,100,0,0,401,54,144,19,0,208,63,40,0,0,106,119,91,0,0,216,41,15,0,0,62,36,53,3,0,96,28,31,0,0,50,24,15,0,0,35,38,22,0,0,65,9,11,0,0,22,411,417,24,10,865
124031462,12,32,6,0,47,25,27,0,0,51,28,27,3,0,54,0,3,0,0,4,12,10,0,0,20,3,3,0,0,4,11,8,0,0,21,7,4,0,0,10,0,0,0,0,3,93,109,14,3,220,33,16,0,0,46,60,25,0,3,83,45,15,0,0,60,26,3,0,0,27,22,4,0,0,23,14,0,0,0,13,38,5,0,0,41,38,3,0,0,41,0,0,0,0,0,263,74,0,6,345,41,42,6,0,88,82,55,0,3,141,70,39,3,0,113,26,3,0,0,27,31,17,0,0,51,16,3,0,0,21,49,10,0,0,60,44,11,0,0,50,3,0,0,0,3,358,184,15,8,563
124031463,25,51,8,0,90,18,16,0,0,34,19,31,3,0,50,0,0,0,0,0,23,47,5,0,72,3,7,0,0,14,8,18,0,3,28,7,10,0,0,20,0,0,0,0,4,104,185,15,4,309,35,19,0,0,55,19,11,0,0,29,44,24,0,0,63,12,0,0,0,10,19,9,0,0,33,7,0,0,0,9,16,0,0,0,16,14,6,0,0,22,3,0,0,0,5,169,67,3,3,245,57,67,6,0,141,36,28,0,0,62,60,52,3,4,120,13,0,0,0,12,40,59,5,0,105,11,8,0,0,20,24,22,0,5,50,18,17,0,0,41,3,0,0,0,6,275,255,16,11,549
124031464,28,212,62,0,309,56,183,20,0,260,63,100,9,3,173,9,15,0,0,29,26,72,10,0,109,22,60,10,0,92,27,7,4,0,36,9,14,0,0,32,3,10,0,0,17,236,694,118,4,1054,29,51,3,4,81,126,81,4,3,210,109,50,0,3,160,66,18,0,0,86,43,14,0,0,51,26,12,0,0,44,34,3,0,0,40,53,10,0,0,62,12,0,0,0,11,497,234,11,10,754,56,266,66,3,390,175,265,22,5,468,170,148,8,4,333,76,35,4,0,116,63,84,10,0,156,55,74,6,0,135,60,15,4,0,78,61,33,0,0,97,12,13,0,0,29,732,924,130,19,1801
124031465,4,38,3,0,43,3,0,0,0,4,15,16,0,0,29,0,0,0,0,0,12,19,0,0,33,3,3,0,0,7,10,5,0,0,16,3,6,0,0,7,0,0,0,0,0,48,94,3,0,142,26,14,0,0,46,5,3,0,0,6,16,9,0,0,26,7,0,0,0,8,8,3,0,0,12,0,0,0,0,7,7,0,0,0,10,15,0,0,0,16,0,0,0,0,0,84,36,0,0,121,33,49,3,0,88,6,6,0,0,10,29,26,0,0,56,7,0,0,0,8,22,23,0,0,44,8,0,0,0,10,12,9,0,0,26,17,6,0,0,22,0,0,0,0,0,136,128,3,0,266
124041466,17,83,4,0,105,37,54,0,0,91,33,40,0,0,77,0,10,0,0,13,12,30,0,0,42,14,27,3,0,44,10,4,0,0,14,10,7,0,0,22,3,3,0,0,9,133,260,13,4,406,54,33,0,0,97,72,24,0,0,97,76,47,0,0,126,32,10,0,0,49,24,16,0,0,39,22,8,0,0,30,8,5,0,3,16,25,7,0,0,30,10,0,0,0,7,318,154,3,9,485,71,115,8,0,199,105,81,4,0,193,109,88,0,3,201,38,20,0,0,58,31,44,0,3,81,32,31,3,0,69,17,11,0,3,30,30,13,0,0,49,13,6,0,0,19,452,414,18,12,893
124041467,30,99,30,0,150,28,53,3,0,80,47,49,5,0,103,4,9,0,0,16,31,52,0,3,88,9,15,0,0,22,11,8,0,0,26,6,12,0,0,17,3,7,0,0,10,166,304,43,3,512,27,33,0,0,65,76,23,0,0,97,98,45,0,0,148,23,3,0,0,27,23,9,0,0,28,16,10,0,0,28,32,3,0,0,34,44,4,0,0,55,6,0,0,0,8,338,138,0,0,484,56,135,30,0,214,99,78,5,0,178,149,95,5,0,247,28,20,0,0,42,52,63,0,3,118,20,23,0,0,49,45,17,0,0,56,53,18,0,0,68,9,8,0,0,18,508,443,39,4,994
124041468,14,37,7,0,62,3,3,0,0,4,18,23,0,0,39,3,0,0,0,3,15,32,0,0,45,7,5,0,0,14,19,15,3,0,35,3,10,0,0,11,0,3,0,0,3,83,135,12,0,226,47,13,0,0,60,18,0,0,0,18,45,21,0,0,69,9,0,0,0,9,14,5,0,0,16,17,3,0,0,20,24,4,0,0,30,13,0,0,0,13,4,0,0,0,8,181,49,0,0,236,62,56,7,0,120,24,4,0,0,23,59,49,0,0,110,9,0,0,0,11,30,36,0,0,70,25,4,0,0,26,40,21,3,0,68,10,7,0,0,20,6,0,0,0,10,262,186,12,4,460
124051469,13,21,8,0,42,5,14,0,0,21,6,11,0,0,21,4,3,0,0,3,11,13,0,0,27,3,0,0,0,8,36,26,0,0,61,3,7,0,0,12,0,0,0,0,4,83,99,16,3,194,13,5,0,0,18,16,6,0,0,16,25,9,0,0,31,5,0,0,0,12,15,0,0,0,14,0,0,0,0,5,26,0,0,0,25,16,4,0,0,18,4,0,0,0,4,128,21,0,0,151,25,27,8,0,57,20,17,0,0,38,31,20,0,0,51,12,8,0,0,14,30,14,0,0,45,10,0,0,0,13,64,23,0,0,91,18,14,0,0,31,4,0,0,0,8,202,124,19,4,347
124051470,15,28,0,0,41,17,12,0,0,31,27,15,0,0,44,6,3,0,0,9,15,14,0,0,27,9,5,0,0,16,13,8,0,0,19,9,7,0,0,18,0,0,0,0,0,96,103,3,0,204,17,13,0,0,28,34,7,0,0,44,64,11,0,0,67,20,4,0,0,28,18,3,0,0,18,5,3,0,0,10,14,3,0,0,19,29,0,0,3,32,0,0,0,0,0,203,45,0,3,249,28,36,0,0,63,52,20,0,0,76,84,26,0,0,108,30,8,0,0,36,27,14,0,0,44,10,11,0,0,29,28,13,0,0,41,32,15,0,3,50,0,0,0,0,7,297,146,3,3,448
124051580,3,7,0,0,12,4,4,0,0,10,4,4,0,0,9,3,0,0,0,4,4,9,0,0,9,3,3,0,0,9,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,27,38,6,0,71,9,3,0,0,11,10,6,0,4,18,34,11,0,0,42,15,0,0,0,20,6,3,0,0,10,4,0,0,0,9,8,5,0,0,10,17,0,0,0,20,0,0,0,0,0,99,26,3,4,129,10,15,0,0,24,16,12,0,4,27,38,18,0,0,48,23,3,0,0,28,11,9,0,0,18,4,5,0,0,13,12,8,0,0,16,19,3,0,0,20,0,0,0,0,0,127,68,7,4,201
124051581,13,162,44,0,219,6,65,3,0,75,32,88,3,0,124,3,8,0,0,16,10,45,7,0,62,14,22,3,0,39,15,14,0,0,34,16,11,3,0,37,3,3,4,0,9,120,423,71,5,612,45,22,0,0,70,38,25,0,0,59,99,54,0,3,159,26,9,0,0,37,16,14,0,0,26,23,3,0,0,28,19,3,0,0,27,35,14,0,0,45,7,0,0,0,12,304,140,0,7,450,62,187,44,0,287,42,87,3,0,132,131,143,3,4,279,33,16,0,0,47,24,60,7,0,95,32,31,3,4,68,40,20,0,0,58,53,24,3,4,84,9,5,4,0,16,426,565,67,14,1071
125011473,77,301,120,10,503,90,83,9,0,181,68,89,11,0,167,12,6,0,0,21,107,63,11,0,185,54,75,8,0,139,49,15,3,0,65,19,29,0,0,54,16,22,4,0,40,492,679,175,16,1357,41,35,4,0,84,129,17,0,0,149,79,24,0,3,102,42,9,0,0,50,56,5,0,0,67,15,9,0,0,28,55,0,0,0,62,34,17,0,3,55,12,3,0,0,16,471,118,3,9,605,118,342,126,10,591,219,102,9,0,329,145,111,11,3,268,56,13,0,0,71,168,68,11,3,247,76,79,12,0,166,101,18,3,0,127,58,41,0,3,106,29,18,4,0,56,964,802,176,20,1967
125011475,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,14
125011582,30,59,4,0,90,27,51,3,0,84,22,41,0,0,59,12,6,0,0,21,12,7,3,0,17,8,21,0,0,27,18,6,0,0,23,14,11,0,0,24,0,6,0,0,8,137,202,11,3,353,19,17,0,0,39,64,31,0,0,95,52,15,0,0,64,59,3,0,0,63,9,0,0,0,10,18,8,0,0,24,50,8,0,0,60,28,3,0,0,31,7,0,0,0,13,306,77,3,4,391,49,75,3,3,126,94,77,4,0,176,75,53,0,3,125,70,7,0,0,77,22,9,3,0,30,24,27,0,0,45,64,11,0,0,77,39,13,0,0,54,14,6,0,0,21,441,280,14,8,743
125011583,26,94,17,0,133,9,20,0,0,30,16,34,0,0,44,10,0,0,0,9,13,11,3,0,35,7,23,0,0,25,14,5,0,0,18,5,8,0,0,13,3,3,0,0,7,96,192,28,0,317,10,6,0,0,22,18,12,0,0,29,23,11,0,0,34,30,0,0,0,32,16,0,0,0,19,4,0,0,0,9,49,0,0,0,49,24,5,0,0,25,5,0,0,0,5,179,41,0,3,224,32,98,17,0,156,31,29,0,0,59,40,42,0,0,78,38,0,0,0,42,26,16,5,0,51,9,26,0,0,32,60,5,0,0,69,25,10,0,0,43,9,3,0,0,12,279,230,23,3,542
125011584,16,68,11,0,97,0,3,0,0,4,14,18,0,0,33,4,0,0,0,4,7,12,4,0,16,7,15,0,0,22,8,3,0,0,11,10,4,0,0,16,4,8,0,0,7,66,130,18,0,211,9,9,0,0,14,11,0,0,0,9,25,4,0,0,33,27,0,0,0,24,0,0,0,0,0,8,3,0,0,10,26,0,0,0,30,12,0,0,0,18,0,0,0,0,0,122,16,3,0,142,23,80,17,0,113,8,3,0,0,14,41,21,0,0,65,26,0,0,0,29,7,10,4,0,23,14,14,0,0,32,32,4,3,0,40,24,8,0,0,28,4,8,0,0,7,180,152,21,0,352
125011585,6,4,0,0,7,4,12,0,0,17,4,17,0,0,21,0,0,0,0,0,6,6,0,0,8,3,0,0,0,6,6,0,0,0,8,4,0,0,3,8,0,0,0,0,0,30,49,0,6,83,4,0,0,0,10,7,6,0,0,18,25,9,0,0,33,22,3,0,0,24,3,0,0,0,5,8,3,0,0,6,12,0,0,0,14,10,0,0,0,15,3,0,0,0,3,106,19,0,3,125,9,7,0,0,19,10,19,0,3,35,31,20,0,0,55,22,3,0,0,23,7,3,0,0,16,8,8,0,0,14,17,0,0,0,23,15,3,0,4,23,3,0,0,0,3,133,72,0,5,210
125011586,57,197,31,0,288,28,48,5,0,83,54,84,6,0,137,8,8,0,0,23,18,33,6,0,61,15,40,3,0,56,48,26,0,0,68,21,14,3,0,39,7,4,3,0,6,251,453,53,3,763,28,26,3,0,59,67,9,0,0,82,97,24,0,0,124,44,8,0,0,53,25,8,0,0,33,21,11,0,0,30,56,8,0,0,59,52,5,0,0,63,11,0,0,0,11,399,105,3,6,509,85,226,35,0,349,96,59,5,0,163,145,109,6,0,263,50,17,0,0,73,40,40,6,0,87,41,43,5,0,86,96,30,0,0,130,76,22,3,0,101,15,4,3,0,19,648,555,62,10,1278
125011587,17,46,15,0,73,5,10,0,0,12,14,16,0,0,33,4,0,0,0,3,5,15,0,0,28,3,9,0,0,15,3,6,0,0,9,3,6,0,0,10,0,0,0,0,7,57,116,19,4,190,12,10,0,0,18,23,3,0,0,29,29,11,0,0,37,15,3,0,0,19,13,3,0,0,13,5,3,0,0,9,12,0,0,0,11,16,0,0,0,16,0,0,0,0,0,119,29,0,0,151,20,55,15,0,93,29,17,0,0,39,42,29,0,0,76,20,3,0,0,22,13,21,0,0,37,10,10,0,0,20,12,6,0,0,22,17,6,0,0,20,3,0,0,0,4,172,149,19,4,342
125021476,46,109,8,0,166,61,75,5,0,137,32,56,0,0,89,14,9,0,0,17,27,25,0,0,48,19,24,0,0,47,9,3,0,0,12,18,16,0,0,38,7,8,0,3,14,232,323,11,5,568,28,23,0,0,60,143,29,0,0,173,74,21,0,0,94,51,4,0,0,61,24,3,0,0,24,15,4,0,0,22,34,3,0,0,32,47,8,0,0,55,9,0,0,0,13,431,89,0,3,524,79,136,8,0,220,201,101,5,0,305,101,73,0,0,176,69,12,0,0,80,49,28,0,0,74,38,24,0,0,67,38,3,0,0,46,66,19,0,0,87,14,10,0,3,28,660,411,14,3,1090
