SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
205031093,16,0,0,0,0,16,3,0,0,3,0,4,0,0,0,0,0,5,10,0,7,0,0,19,11,3,3,0,0,12,10,0,4,0,0,13,0,0,0,0,0,0,219,25,37,12,3,295,12,0,0,0,0,18,5,0,3,0,0,7,3,0,0,0,0,3,93,16,5,0,3,121,150,10,22,6,8,201,5232,512,896,225,130,6994
205041094,5,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,15,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,91,6,11,6,0,120,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,50,3,3,0,0,57,59,0,0,0,8,70,3448,122,253,84,41,3948
205041095,19,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,138,8,15,0,0,162,10,3,0,0,0,14,0,0,7,0,0,7,5,0,0,0,0,5,61,3,6,0,3,68,100,4,8,0,8,118,4057,187,287,58,67,4661
205041096,64,3,4,0,0,66,5,0,0,0,0,7,0,0,0,0,0,0,30,0,0,0,0,35,20,3,0,0,0,22,4,0,0,0,0,4,4,0,0,0,0,3,242,11,9,7,0,273,12,0,0,0,0,15,4,3,3,0,0,14,7,0,0,0,0,7,124,13,8,0,3,147,159,10,9,3,10,188,8514,381,299,67,96,9358
205041097,75,0,3,3,0,83,7,3,0,0,0,13,12,3,0,0,0,11,39,3,0,0,0,47,39,8,0,0,0,47,18,3,0,0,0,22,0,0,0,0,0,0,299,22,11,8,3,350,18,3,0,0,0,25,17,7,3,0,0,29,16,0,0,0,0,17,174,17,11,7,0,212,165,8,7,3,6,198,10744,655,547,108,140,12199
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,17,243,56,81,14,6,405
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,3,0,26
205051100,20,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,4,16,0,0,0,0,16,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,84,0,5,0,0,96,12,0,0,0,0,12,7,0,0,0,0,7,4,0,0,0,0,4,52,0,0,0,0,58,41,0,7,0,4,49,2363,74,190,59,28,2718
205051101,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,57,5,7,14,3,82,4,0,0,0,0,3,8,0,0,0,0,11,5,0,0,0,0,8,26,3,3,3,0,41,72,9,20,5,3,116,2815,255,590,198,82,3940
205051102,11,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,14,18,0,16,4,3,45,841,85,253,102,17,1300
205051103,38,0,0,0,0,38,8,0,0,0,0,8,3,0,0,0,0,3,21,0,0,0,0,24,16,0,0,0,0,21,3,0,0,0,0,9,3,0,0,0,0,3,226,10,20,3,7,263,10,3,0,0,0,12,11,3,9,0,0,23,4,0,0,0,0,6,53,3,3,3,0,67,109,4,13,4,19,141,6260,363,443,76,82,7225
205051104,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,43,3,10,3,0,58,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,3,0,16,41,3,5,6,3,63,1228,109,338,122,24,1814
206011105,146,0,3,0,0,152,15,3,6,0,0,25,17,0,0,0,0,24,36,0,5,0,0,43,71,10,0,3,0,83,40,0,3,0,0,50,50,18,9,14,5,99,208,27,52,5,0,288,54,3,5,3,0,66,195,23,31,4,0,258,7,0,0,0,0,13,697,45,61,17,7,825,110,16,19,7,12,156,9023,940,1101,184,107,11353
206011106,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,3,0,6,0,0,9,16,0,0,0,0,20,5,3,0,4,3,16,12,5,0,0,0,25,52,13,17,0,0,89,9,4,7,0,0,21,35,4,3,3,0,44,0,0,0,0,0,0,123,19,11,3,3,159,23,7,3,0,3,32,1887,334,363,52,37,2668
206011107,21,0,0,0,0,19,0,0,0,0,0,3,4,3,0,0,0,7,3,0,0,0,0,6,17,0,0,0,0,19,3,0,0,0,0,4,5,0,0,0,0,3,15,10,11,0,0,37,6,0,4,0,0,11,8,0,0,0,0,16,0,0,0,0,0,0,71,5,19,4,0,104,11,0,3,0,0,15,956,162,287,27,21,1460
206011108,86,3,0,0,0,95,18,0,3,0,0,20,14,0,0,0,0,14,15,0,3,3,0,22,69,4,4,0,0,79,36,0,3,0,0,40,53,14,17,3,0,89,178,8,31,3,0,230,25,0,5,0,0,28,110,9,20,0,3,138,3,0,0,0,0,7,393,51,37,4,10,491,95,11,16,3,6,122,6165,559,752,117,78,7677
206011109,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,3,0,0,0,0,6,10,6,0,0,0,13,14,0,3,0,0,23,3,0,0,0,0,3,7,4,3,0,0,17,0,0,0,0,0,0,44,11,0,0,0,54,10,0,4,0,0,19,684,140,158,19,17,1018
206021110,37,0,0,0,0,37,3,0,0,0,0,3,3,0,0,0,0,3,10,3,0,0,0,13,41,0,3,0,0,49,13,4,0,0,0,20,3,0,0,0,0,3,81,15,19,4,0,123,8,3,0,0,0,17,61,3,4,0,0,69,3,0,0,0,0,4,146,17,17,0,0,181,32,4,0,0,0,41,2926,415,350,64,35,3794
206021111,50,0,0,0,0,49,11,0,3,0,0,14,16,0,0,0,0,20,19,0,4,0,0,26,34,0,0,0,0,39,42,3,4,0,0,48,9,0,0,0,0,11,134,16,36,0,0,193,16,3,8,0,0,24,79,18,14,5,5,123,3,0,0,0,0,3,275,29,38,3,8,351,48,4,13,3,3,72,4444,585,931,98,68,6130
206021112,35,0,0,0,0,40,3,0,0,0,0,3,9,0,0,0,0,18,12,0,0,0,0,15,24,0,0,0,0,32,11,0,6,0,0,16,13,0,0,0,0,17,88,13,16,0,3,127,14,0,9,0,0,18,64,3,4,0,0,75,5,0,0,0,0,5,218,13,36,0,7,272,37,8,8,0,3,58,3264,418,535,59,53,4332
206031113,12,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,3,8,3,0,0,0,10,12,0,0,0,0,15,16,0,3,0,0,22,7,0,0,0,0,7,40,16,11,0,0,68,8,0,3,0,0,17,40,7,3,4,0,58,0,0,0,0,0,0,105,19,21,4,3,154,14,3,4,0,0,24,1631,293,324,39,28,2312
206031114,54,3,0,0,0,61,5,0,3,0,0,11,7,0,3,0,0,18,10,0,4,0,0,18,44,7,3,0,0,50,52,3,6,0,0,63,10,4,9,0,3,24,146,32,20,0,0,198,21,0,3,0,0,25,92,14,15,3,0,125,5,0,0,0,0,5,264,20,36,8,3,336,72,6,14,3,9,101,5954,866,706,140,88,7750
206031115,46,0,0,0,0,51,0,3,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,8,31,0,0,0,0,32,6,0,0,0,0,11,3,0,0,0,0,4,52,9,6,0,0,74,5,0,0,0,0,5,73,0,7,0,0,89,0,0,0,0,0,0,192,14,17,0,9,239,18,0,7,0,5,31,2073,196,184,41,31,2523
206031116,94,3,3,0,0,107,9,4,3,0,0,17,18,4,0,0,0,24,20,4,0,0,0,25,68,0,0,0,0,66,31,0,11,0,0,45,18,3,0,0,0,21,176,14,17,4,0,211,20,3,0,0,0,21,120,4,17,3,0,154,6,0,3,0,0,6,370,22,30,9,4,430,64,9,9,0,0,81,6612,591,476,107,70,7866
206041117,170,3,4,0,3,175,40,3,4,0,0,50,82,0,0,0,0,88,80,3,0,0,0,82,167,8,3,3,0,178,56,3,3,0,0,65,20,4,0,0,0,33,640,28,14,0,3,689,132,6,7,0,0,147,185,11,12,9,0,216,23,0,0,0,0,23,1033,35,59,7,9,1143,143,7,3,0,3,159,14145,760,544,104,99,15656
206041118,903,6,3,3,7,922,148,0,6,0,0,156,262,10,3,0,0,270,508,16,3,0,3,527,973,14,3,0,4,991,165,4,0,0,0,169,81,9,6,0,5,100,2457,60,33,3,9,2556,279,13,8,0,0,304,814,26,5,9,3,861,103,3,0,0,0,103,3333,72,55,9,34,3505,473,19,7,7,34,528,55367,1207,520,150,309,57550
206041119,316,0,0,0,4,323,47,3,4,0,0,51,99,5,7,0,0,112,138,3,7,0,0,145,255,5,10,0,0,274,42,3,0,0,0,41,32,0,3,0,0,37,827,33,34,3,4,909,116,7,3,0,0,131,180,4,3,3,0,193,33,0,0,0,0,31,1043,22,24,7,12,1103,165,3,3,0,5,180,18617,550,542,78,119,19909
206041120,17,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,9,16,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,52,0,0,0,0,0,3,26,0,3,3,0,30,0,0,0,0,0,0,79,3,0,0,0,90,11,0,0,3,0,16,1368,42,32,18,5,1467
206041121,89,0,3,0,0,96,10,0,0,0,0,12,11,0,0,0,0,18,17,3,0,0,0,17,33,0,0,0,0,34,14,0,0,0,0,18,14,0,3,0,3,19,130,8,20,4,0,163,22,3,0,0,0,24,155,14,17,0,5,188,4,0,0,0,0,4,264,24,17,0,8,308,42,3,3,0,3,55,3624,336,301,49,33,4334
206041122,2964,28,26,9,24,3046,530,26,35,4,3,593,1202,37,28,0,9,1277,1941,88,58,0,3,2096,3428,67,42,8,26,3567,841,26,27,10,9,912,385,24,25,3,3,446,9449,391,315,16,37,10204,1410,48,53,3,16,1524,3106,113,76,29,24,3355,313,14,3,0,4,334,13546,419,341,46,100,14456,1575,75,61,10,107,1837,205049,7911,6040,717,1427,221142
206041123,218,3,4,0,0,231,30,0,3,0,0,34,45,4,4,0,3,59,87,8,4,0,0,110,155,6,4,0,0,161,62,11,4,0,0,70,24,9,4,0,0,37,534,40,50,0,0,629,48,3,10,0,0,69,239,23,13,3,3,278,19,0,0,0,0,24,912,71,82,4,14,1084,147,15,7,6,13,186,13105,1078,817,121,140,15259
206041124,662,0,0,0,3,668,76,0,0,0,0,81,217,0,4,0,0,217,219,6,0,0,0,222,379,3,4,0,3,387,56,0,0,0,0,60,40,0,0,4,0,51,1390,5,28,0,7,1427,278,0,5,0,0,290,296,3,0,0,3,306,42,0,0,0,0,43,1878,15,16,4,23,1933,215,9,3,0,19,238,27419,258,298,52,177,28210
206041125,339,0,0,0,0,340,36,3,0,0,0,43,107,3,0,0,0,108,170,3,3,0,0,179,231,4,0,0,3,233,51,0,3,0,0,54,31,0,0,0,0,28,871,17,25,4,3,926,122,4,3,0,0,131,176,3,3,0,0,183,23,0,0,0,0,23,1053,18,34,0,11,1111,120,6,8,0,12,144,15208,410,360,64,86,16132
206041126,738,0,5,0,0,743,79,3,3,0,0,89,212,3,3,0,0,216,363,6,6,0,0,375,600,8,5,3,3,619,217,0,3,0,0,227,59,4,0,0,0,64,1720,54,35,0,7,1826,292,5,3,0,4,308,680,6,6,3,10,710,50,4,0,0,0,52,2634,50,64,7,22,2775,286,7,7,0,25,331,36797,940,659,117,267,38774
206041127,42,0,0,0,0,47,11,0,0,0,0,9,7,0,0,0,0,7,17,0,0,0,0,17,20,0,0,0,0,20,6,0,0,0,0,5,17,0,0,0,0,17,121,3,7,0,0,127,11,0,0,0,0,8,73,8,0,0,0,84,7,0,0,0,0,7,198,3,3,0,7,207,70,0,0,3,3,77,3778,118,61,18,41,4023
206051128,188,4,0,5,0,198,33,8,5,4,0,49,63,3,3,0,0,74,158,14,0,0,0,178,240,8,5,3,6,261,48,4,4,0,0,60,28,3,0,0,0,34,748,86,36,5,3,878,105,3,6,0,0,116,144,7,9,3,3,165,21,6,0,0,0,23,969,87,42,9,20,1120,86,17,7,3,3,124,14047,1405,774,161,132,16520
206051129,0,0,3,0,0,3,3,3,5,0,0,16,6,0,0,0,0,10,27,7,3,0,0,34,3,0,0,0,0,8,14,3,0,0,0,15,3,0,0,0,0,3,73,29,31,3,0,135,11,3,8,0,0,19,10,0,3,0,0,21,3,0,0,0,0,3,109,24,34,3,0,171,13,3,3,0,0,14,1376,383,449,48,12,2269
206051130,29,0,0,0,0,33,16,0,3,0,0,20,13,0,3,0,0,17,18,5,5,0,0,35,36,0,4,0,0,38,41,3,5,0,0,47,6,3,0,0,0,10,169,50,20,3,3,239,23,5,8,0,0,39,58,7,5,3,0,75,0,0,0,0,0,0,227,46,31,7,0,313,33,0,3,0,4,44,3334,678,449,66,39,4569
206051131,437,11,3,0,0,449,48,0,4,0,3,61,77,3,0,0,0,79,170,4,0,0,3,183,296,11,5,5,0,318,39,0,0,0,0,39,51,10,0,0,0,61,978,31,13,0,7,1025,79,10,0,0,0,88,413,32,10,0,4,453,28,0,3,0,0,31,1294,63,36,0,21,1418,180,13,9,0,17,213,21016,1105,418,62,189,22784
206051132,323,10,4,0,4,339,64,4,12,0,0,78,105,5,3,0,0,118,217,22,11,3,0,252,375,4,3,0,0,390,72,8,11,0,0,92,57,3,0,0,0,65,1132,99,56,11,3,1302,161,13,10,0,3,187,319,16,11,8,0,360,31,0,0,0,0,35,1587,89,65,11,17,1765,187,29,18,0,9,245,22832,1887,945,197,154,26019
206051133,158,0,4,3,3,167,65,3,13,0,0,81,52,3,0,0,0,55,142,21,10,0,0,174,175,6,8,3,0,190,57,3,10,4,0,69,9,0,5,0,0,20,660,73,66,3,3,801,109,13,10,4,0,137,146,12,7,0,3,177,24,0,0,0,0,29,1133,80,87,10,12,1322,115,20,5,0,12,154,12399,1185,970,163,122,14832
206051134,11,0,4,0,0,12,8,0,6,0,0,14,12,0,3,0,0,19,30,17,14,0,0,57,19,3,0,0,0,27,10,0,4,0,0,10,3,0,0,0,0,5,89,23,32,0,0,143,20,11,6,0,0,33,23,0,3,0,0,32,3,0,0,0,0,3,232,46,56,3,5,342,16,3,4,0,0,24,2093,403,504,62,26,3084
206061135,54,0,0,0,0,54,25,4,0,0,0,27,23,0,5,0,0,28,46,15,13,3,0,70,73,3,3,0,3,83,24,3,6,0,0,35,3,0,0,0,0,3,169,23,30,3,0,229,17,4,3,0,0,28,55,14,6,0,0,68,14,0,0,0,0,12,350,36,31,5,3,424,44,11,7,0,0,58,4826,610,468,99,56,6059
206061136,125,0,3,0,0,133,23,8,5,0,0,35,31,4,3,0,0,35,86,22,5,0,0,113,74,5,8,0,0,84,62,6,6,0,0,81,9,0,0,0,0,11,353,54,41,5,0,454,54,13,10,0,0,78,93,10,12,12,0,124,16,0,4,0,0,20,632,42,58,18,11,759,89,9,13,0,6,113,8037,1073,887,128,92,10219
206061137,75,3,3,0,0,87,26,9,11,0,0,39,46,11,3,0,0,56,105,18,7,0,0,129,139,3,3,0,3,144,75,5,3,0,0,79,24,0,4,0,0,31,433,49,48,4,0,540,87,0,10,3,0,103,142,13,10,3,5,171,11,0,0,0,0,13,792,86,70,10,9,959,94,5,7,0,4,121,10371,1292,803,166,104,12741
206061138,30,0,0,0,0,28,15,14,3,4,3,31,7,3,0,0,0,5,32,9,6,3,0,49,48,3,3,0,0,57,18,4,0,0,0,20,4,0,4,0,0,3,143,24,26,4,4,195,26,3,4,0,0,32,29,0,0,0,0,37,7,0,0,0,0,4,229,46,27,8,5,308,38,8,6,5,0,55,3350,622,491,127,38,4638
206071139,119,0,0,0,0,120,26,0,0,0,0,28,26,3,0,0,0,29,77,6,4,0,0,86,125,5,0,0,0,130,58,3,5,3,0,72,14,0,3,0,0,16,377,20,17,0,0,417,54,3,6,0,0,64,264,31,16,7,9,322,16,0,0,0,0,16,535,32,16,4,3,595,86,6,3,7,9,110,8747,587,401,67,60,9866
206071140,3,0,0,0,0,4,4,3,0,0,0,9,3,0,0,0,0,4,12,0,3,0,0,14,8,0,0,0,0,8,6,0,3,0,0,14,0,3,0,0,0,10,48,17,20,0,0,87,6,3,5,0,0,20,16,0,3,0,0,18,0,0,0,0,0,0,65,10,17,6,0,100,18,0,3,0,0,29,1382,250,353,39,17,2047
206071141,135,3,0,0,0,141,27,0,3,0,0,30,52,0,0,0,0,53,80,5,3,0,0,92,81,3,3,0,0,93,34,3,3,0,0,36,13,0,9,0,0,23,424,50,30,10,4,520,103,10,3,0,0,116,192,29,23,0,0,240,3,0,0,0,0,3,655,48,49,9,8,763,119,17,13,0,6,153,9673,1055,678,85,100,11592
206071142,187,3,0,0,0,195,31,3,0,0,0,38,61,0,3,0,0,65,82,0,3,0,3,94,120,0,4,0,0,127,59,0,3,0,0,64,15,3,3,0,0,23,572,53,40,11,8,673,112,16,5,0,0,142,201,13,5,6,0,229,21,0,0,0,0,21,866,28,46,13,11,964,119,21,3,3,12,159,12398,839,721,123,125,14207
206071143,23,0,0,0,0,25,5,0,0,0,0,11,13,0,0,0,0,13,9,3,0,0,0,14,30,0,0,0,0,28,10,0,0,0,0,17,9,3,0,0,0,8,111,13,28,3,3,158,21,3,3,0,0,24,37,0,3,0,3,41,3,0,0,0,0,3,202,11,23,3,4,240,43,3,10,0,3,53,2657,376,505,58,35,3630
206071144,512,4,4,0,0,524,88,10,6,0,0,108,147,9,3,0,0,163,268,30,10,0,0,308,395,12,13,0,4,420,143,9,7,0,3,155,37,3,0,3,0,42,1472,125,73,14,17,1696,218,10,14,3,0,252,685,74,88,13,11,872,59,4,0,0,0,60,1927,91,108,16,26,2179,263,22,24,5,15,329,32161,2437,1724,252,271,36842
206071145,15,3,0,0,0,23,7,0,0,0,0,5,3,0,0,0,0,7,16,0,0,0,0,19,21,0,0,0,0,26,10,0,0,0,0,8,6,0,0,0,0,4,133,16,16,5,0,173,19,0,5,0,0,20,32,0,0,0,0,37,18,0,0,0,0,18,130,8,10,0,0,150,31,5,0,0,3,39,2577,232,332,36,29,3206
207011146,14,0,0,0,0,16,3,0,0,0,0,4,6,0,0,0,0,9,10,0,0,0,0,13,29,4,3,0,0,43,9,4,0,0,0,19,4,0,0,0,0,4,62,11,10,0,0,81,7,0,0,0,0,10,15,3,6,0,0,18,3,0,0,0,0,4,75,5,18,0,0,104,19,0,0,0,0,20,1563,244,230,45,24,2103
207011147,35,0,4,0,0,43,10,0,0,0,0,7,21,3,3,0,0,28,36,0,4,3,0,42,42,5,0,0,0,50,18,3,6,0,0,29,7,7,0,0,0,13,121,29,11,9,0,163,18,3,3,0,0,26,24,10,9,0,0,47,4,0,0,0,0,5,179,30,25,9,0,244,26,4,3,0,0,44,3620,674,459,144,45,4942
207011148,18,4,0,0,0,17,0,0,0,0,0,3,11,3,3,0,0,17,22,3,3,0,0,25,17,5,5,0,0,33,15,0,0,0,0,20,5,3,0,0,0,8,64,13,17,4,3,102,19,0,3,0,0,18,27,3,6,0,0,38,4,0,0,0,0,5,83,29,23,4,3,141,18,7,10,0,3,41,2096,558,447,99,30,3234
207011149,99,0,0,0,0,101,12,3,0,0,0,19,34,5,0,0,0,37,65,6,9,0,0,79,120,10,3,0,3,136,41,0,5,0,0,43,0,4,3,0,0,11,271,37,33,3,0,344,36,0,7,0,0,44,79,6,8,0,3,103,10,4,0,0,0,16,432,30,29,5,7,492,42,9,3,0,4,52,6957,805,621,157,59,8596
207011150,70,0,0,0,0,73,12,5,3,0,0,19,28,4,3,0,0,40,66,9,3,0,0,76,134,3,3,0,0,142,22,0,3,0,0,24,3,0,3,0,0,10,405,23,26,0,0,452,33,5,0,0,0,41,55,6,12,4,3,73,9,0,0,0,0,8,300,40,18,8,6,366,40,3,4,0,4,52,5509,589,395,82,47,6621
207011151,121,0,3,0,3,126,37,3,0,0,0,42,50,4,8,0,0,63,132,12,5,0,0,152,225,6,6,0,3,235,56,5,4,0,0,63,12,3,0,0,0,21,583,45,48,4,5,683,96,3,7,0,0,108,166,4,10,9,6,197,17,0,0,0,0,19,791,46,42,9,9,897,102,9,7,0,10,121,13273,1134,776,166,106,15458
207011152,79,3,4,0,0,82,16,4,3,0,0,23,44,0,0,0,0,44,112,12,9,0,0,126,132,7,5,0,5,143,34,9,7,3,0,58,3,0,0,0,0,6,349,39,24,7,0,418,50,0,6,0,0,58,108,13,4,0,0,125,21,3,0,0,0,20,482,37,38,5,3,563,67,3,4,0,4,80,8431,928,562,113,69,10110
207011153,137,0,0,0,0,142,18,5,4,0,0,28,47,4,4,3,0,54,87,7,5,0,0,101,135,8,3,0,0,152,17,0,4,0,0,26,8,3,3,0,0,17,429,31,38,3,0,502,55,4,9,0,0,65,106,15,10,8,0,144,21,0,0,0,0,23,546,42,34,14,9,639,76,6,3,5,10,94,10377,1024,808,186,102,12491
207011154,10,0,0,0,0,10,3,3,0,0,0,3,5,0,3,0,0,12,12,0,0,0,0,11,23,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,77,9,8,0,0,95,11,0,3,0,0,13,12,0,0,0,0,17,3,0,0,0,0,3,61,7,8,3,0,87,3,3,3,0,0,14,1582,285,191,48,10,2113
207011155,41,4,0,0,0,45,4,4,0,0,0,11,16,3,0,0,0,26,43,4,5,4,0,62,62,5,0,0,0,69,23,0,0,0,0,30,5,0,0,0,0,5,190,39,20,7,3,263,30,8,3,0,0,39,38,5,3,0,3,57,3,0,0,0,0,6,214,18,22,3,5,257,32,4,8,0,3,55,4318,713,517,123,54,5718
207021156,11,3,0,0,0,15,7,4,0,0,0,7,18,0,0,0,0,22,23,6,7,0,0,33,31,0,0,0,0,34,4,0,4,0,0,12,3,3,3,0,0,9,38,5,3,0,0,49,10,0,0,0,0,7,31,3,5,4,0,49,0,0,0,0,0,0,68,14,23,5,3,113,23,10,9,0,3,37,2016,349,266,60,27,2709
207021157,51,0,0,0,0,53,13,0,0,0,0,15,45,3,3,0,0,57,89,3,6,0,0,104,93,4,3,0,0,104,22,0,3,0,0,28,6,3,0,0,0,13,254,13,17,3,3,284,35,0,0,3,0,37,89,3,6,3,0,100,7,0,0,0,0,7,342,28,32,3,0,413,62,3,6,4,0,73,8376,568,463,130,69,9615
207021159,53,0,0,0,0,53,6,0,0,0,0,6,5,0,0,0,0,7,18,10,6,0,0,31,26,3,3,3,0,31,9,0,0,0,0,9,3,0,0,0,0,4,43,18,9,4,0,78,0,0,0,0,0,3,8,0,4,0,0,10,11,0,3,0,0,13,96,14,20,4,0,137,17,10,0,0,0,26,1718,426,342,93,24,2599
207021160,33,0,5,0,0,39,3,0,0,0,0,8,17,3,0,0,0,16,27,3,6,0,0,34,20,0,3,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,84,4,11,0,0,93,8,0,0,0,0,9,17,6,0,0,0,27,3,0,0,0,0,3,108,14,13,7,0,145,19,0,6,0,0,24,2386,251,285,53,17,2997
207021424,13,3,0,0,0,13,3,0,0,0,0,3,15,3,5,0,0,25,24,0,8,0,0,32,15,3,3,0,0,18,4,0,0,0,0,4,3,0,0,0,0,4,38,12,7,0,0,53,9,0,0,0,0,9,21,0,0,0,0,27,0,0,0,0,0,0,61,19,15,9,4,101,16,0,0,0,3,20,1681,321,243,66,24,2329
207021425,21,0,0,0,0,24,11,0,0,0,0,11,16,3,0,0,0,28,36,5,3,3,0,41,64,4,0,0,0,68,7,3,0,0,0,13,3,0,0,0,0,8,82,5,17,0,3,108,10,0,4,0,0,9,31,0,3,0,0,33,6,0,0,0,0,6,157,31,21,4,4,211,27,3,3,3,3,40,3170,469,326,69,32,4074
207031161,66,0,3,0,0,70,14,0,0,0,0,11,31,3,0,0,0,38,50,4,0,0,0,56,94,8,7,0,0,111,21,0,0,0,0,18,4,0,0,4,0,10,271,20,25,3,7,327,33,3,0,0,0,36,64,7,7,3,0,86,10,0,0,0,0,10,328,25,29,4,0,391,61,3,5,0,3,69,6851,742,567,124,59,8340
207031162,17,3,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,11,0,7,0,0,10,24,6,0,0,0,34,8,0,0,0,0,8,0,0,0,0,0,3,45,4,5,0,0,57,4,0,0,0,0,3,9,3,8,0,0,21,7,0,0,0,0,7,70,9,16,0,0,96,10,0,5,0,0,13,1134,175,228,35,13,1587
207031163,231,0,3,0,3,237,41,0,0,0,0,40,125,3,6,0,0,141,118,4,0,0,0,126,329,12,10,4,0,345,35,0,4,0,0,38,7,0,0,0,0,10,650,16,15,9,9,700,51,0,0,4,0,56,267,21,11,6,3,300,25,0,0,0,0,24,896,58,38,7,9,1001,119,11,3,0,5,139,16974,993,676,171,140,18958
207031164,9,3,0,0,0,17,0,0,0,0,0,0,13,0,3,0,0,17,21,4,0,0,0,24,11,3,9,0,0,24,3,0,0,0,0,7,0,0,0,0,0,0,45,14,5,0,0,74,8,0,3,0,0,7,18,3,4,0,0,28,3,0,0,0,0,4,78,14,27,0,0,116,14,5,0,0,0,21,1418,332,337,64,24,2173
207031165,71,0,0,0,0,66,24,0,3,0,0,28,40,0,4,0,0,44,75,3,3,0,0,85,165,7,10,0,4,187,23,0,0,0,0,23,10,0,0,0,0,10,259,12,9,4,3,285,53,0,4,0,0,58,75,4,5,0,0,80,17,0,0,0,0,14,420,17,18,0,0,457,43,3,0,0,0,48,6695,363,218,71,40,7388
