SA2_MAINCODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
113031265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,4,18,6,0,0,0,5,3,3,6,22,30,8,3,3,0,8,3,0,54,12,10,3,3,12,5,8,4,61,5,4,19,14,15,23,15,0,88,8,9,13,13,22,16,15,0,103,10,17,38,21,38,30,10,3,173,12,30,61,49,50,30,10,0,237,3,23,75,55,60,44,11,0,267,0,18,68,37,48,45,12,3,237,0,4,45,46,46,36,8,4,193,0,7,28,25,33,35,4,0,133,0,0,15,19,18
113031266,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,5,3,10,3,5,0,27,11,0,4,3,9,6,4,0,32,52,0,3,0,10,7,3,3,79,25,9,23,21,24,20,5,3,128,16,9,19,22,19,37,16,5,146,20,11,22,30,43,36,21,0,192,17,25,38,46,69,52,31,3,272,4,40,51,54,90,62,24,3,326,0,31,62,69,90,82,23,7,362,0,22,62,64,72,60,14,4,302,0,6,47,32,43,37,3,0,171,0,4,18,41,49,25,10,0,143,0,0,18,35,31
113031267,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,3,3,3,0,0,0,8,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,14,11,10,13,9,16,10,10,0,84,8,4,5,3,13,10,0,0,44,183,22,5,10,11,13,3,0,249,55,49,35,16,18,18,17,0,207,43,38,42,36,19,36,17,0,233,60,68,53,43,56,60,22,6,356,57,124,106,93,108,79,30,4,594,23,152,201,137,157,116,34,0,818,8,146,245,198,202,167,24,0,988,6,71,243,201,211,156,29,3,912,0,23,129,139,126,91,11,0,513,0,11,101,89,116,69,16,0,406,0,3,40,98,84
113031268,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,7,14,15,3,0,0,4,47,0,0,3,4,3,3,0,0,17,5,15,8,0,0,0,0,0,33,13,36,7,3,4,4,0,0,70,10,15,8,6,4,5,3,0,57,13,17,17,14,11,13,0,0,82,13,38,38,38,25,24,3,0,187,6,48,81,69,50,32,8,0,299,4,52,145,125,87,47,6,0,475,3,26,125,135,93,64,5,3,452,0,13,87,100,81,69,11,0,366,0,3,57,81,56,38,5,0,241,0,0,35,65,61
113031269,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,3,8,6,6,0,0,0,30,10,0,3,3,3,0,0,0,16,113,12,8,14,3,4,0,3,155,34,20,14,22,16,23,5,0,136,13,30,26,27,18,22,7,3,147,39,34,44,30,35,32,13,0,224,28,52,71,47,59,62,16,3,326,12,55,103,62,75,79,17,3,398,3,43,73,90,107,75,14,0,400,0,23,88,76,93,88,9,0,383,0,13,67,61,73,48,11,0,272,0,0,50,57,56,38,6,0,205,0,0,27,71,57
113031270,3,0,0,0,0,10,3,11,7,3,0,4,0,0,27,0,0,8,3,5,7,0,0,24,0,0,8,3,6,5,0,0,19,0,0,3,3,3,3,0,0,11,0,0,7,5,0,0,0,0,10,0,0,3,0,6,4,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,3,0,9,3,0,12,6,3,4,3,4,30,11,31,49,35,32,34,15,9,217,17,7,12,10,7,12,9,0,70,504,60,29,16,13,12,7,4,644,154,138,82,48,44,54,17,3,546,131,176,110,91,87,63,26,9,682,134,168,134,105,108,113,36,7,808,123,315,283,242,249,199,61,10,1488,177,488,472,306,314,259,65,6,2087,50,297,578,422,452,326,71,6,2195,11,203,599,469,439,340,57,0,2122,10,105,436,320,300,240,37,4,1448,0,37,314,287,288,167,30,0,1126,0,7,203,226,215
113031271,0,0,0,5,0,8,0,3,3,4,0,0,0,0,10,3,0,4,0,3,5,0,0,17,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,5,3,9,8,9,25,16,4,8,76,11,0,9,9,13,24,6,4,74,59,10,14,11,19,19,15,5,143,20,27,15,25,28,29,14,9,174,14,22,32,17,28,47,25,12,194,16,16,19,28,60,35,25,6,213,12,49,59,53,79,95,55,22,426,36,156,129,72,107,87,44,19,652,31,128,160,105,159,94,54,13,745,8,52,124,119,121,119,43,8,595,0,25,113,81,90,58,32,3,404,0,10,76,83,91,61,18,0,341,0,0,30,67,62
114011272,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,4,6,9,11,4,3,40,0,0,3,9,13,6,0,0,28,97,14,10,11,12,11,4,0,155,37,23,20,23,24,33,6,0,170,26,27,23,25,33,34,21,10,199,25,32,31,33,34,46,19,3,218,19,38,33,49,54,72,46,0,318,8,38,65,53,62,71,21,0,319,0,28,76,55,67,56,22,5,316,4,11,64,63,72,70,19,4,302,0,8,45,36,47,38,20,3,197,0,3,38,40,35,31,19,4,172,0,0,26,21,27
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,10,0,0,0,0,0,0,0,0,4,20,0,0,3,0,0,0,0,25,9,6,0,9,4,3,0,0,25,4,4,3,3,12,7,4,0,43,3,3,6,4,9,0,0,0,32,0,8,3,5,15,5,8,0,47,0,4,3,9,17,12,4,0,46,0,0,7,5,7,9,0,0,32,0,3,7,13,10,11,3,0,49,0,0,4,0,6,0,0,0,14,0,0,0,7,9,5,3,0,23,0,0,4,4,10
114011274,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,16,5,0,0,3,0,3,0,0,7,22,4,0,4,0,3,0,0,40,8,9,6,3,12,10,0,0,43,7,9,7,14,13,12,0,0,68,11,5,9,11,20,9,4,0,66,4,20,17,15,34,25,9,0,132,3,10,26,24,22,21,3,0,106,0,5,21,25,32,26,5,0,109,0,3,16,17,18,18,0,0,78,0,3,5,3,9,13,7,0,42,0,0,3,9,5,3,3,0,24,0,0,3,4,4
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,3,0,0,9,0,0,0,0,4,0,0,0,5,0,3,3,3,0,3,0,0,13,0,0,0,0,3,0,0,0,9,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,0,0
114011276,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,5,3,0,4,26,3,0,0,3,3,4,0,0,10,111,11,4,6,6,4,6,0,147,34,23,15,16,15,18,0,0,123,15,27,18,19,29,25,7,3,144,22,23,26,28,26,32,8,0,167,6,42,39,40,53,44,15,0,232,3,15,46,60,44,38,5,0,211,0,15,51,35,56,43,11,0,216,0,8,36,44,43,51,9,0,191,0,4,34,25,18,9,4,0,97,0,0,11,26,30,16,5,0,87,0,0,3,19,19
114011277,3,3,3,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,12,3,3,11,15,18,15,4,6,72,10,3,0,3,7,4,0,0,32,138,8,13,9,13,12,0,0,193,53,20,26,34,29,29,6,0,197,23,26,32,32,23,51,18,3,204,32,37,45,44,62,61,15,4,297,26,67,82,79,107,73,29,3,463,10,102,104,109,108,91,31,3,556,3,60,123,112,145,103,21,0,566,0,28,117,93,115,103,10,3,475,0,11,55,71,79,68,11,0,300,0,0,44,57,69,60,15,0,252,0,0,19,53,74
114011278,7,3,3,0,0,19,0,0,7,4,4,3,5,0,22,0,0,7,6,5,7,3,0,30,0,3,8,8,3,5,0,0,30,0,3,9,0,4,3,0,0,14,0,0,0,5,0,3,0,0,13,0,0,0,3,3,0,0,0,9,0,0,0,0,9,0,0,3,12,0,0,0,0,4,3,0,0,4,0,3,4,9,6,3,0,0,40,10,16,45,50,49,36,16,11,232,9,9,9,11,15,8,3,0,68,322,26,31,21,19,26,4,0,457,142,85,67,76,59,61,16,3,507,71,83,95,91,89,91,41,4,556,110,133,117,137,145,132,32,5,806,82,215,260,231,297,264,62,3,1407,32,265,382,356,386,322,63,3,1802,25,248,460,392,466,379,57,5,2023,10,180,490,423,515,391,51,4,2067,3,117,423,329,359,252,34,3,1518,0,49,321,317,357,215,27,4,1295,0,3,194,252,285
114011279,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,14,4,3,5,32,7,0,0,3,3,5,0,0,16,36,3,8,7,4,4,0,0,59,9,4,15,17,13,17,3,0,80,11,7,10,11,30,27,11,4,115,22,18,16,23,25,38,11,0,149,5,34,40,39,64,62,16,0,254,3,29,45,48,75,67,10,0,264,0,16,39,44,51,48,10,0,202,0,8,33,33,28,29,10,0,138,0,0,16,11,15,14,0,0,66,0,0,14,16,13,16,0,0,59,0,0,8,13,8
114011280,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,9,3,0,0,22,0,0,0,0,3,4,0,0,6,19,0,5,3,0,3,0,0,37,3,9,3,4,10,10,6,0,46,4,3,9,3,12,16,12,0,60,6,3,6,10,12,20,11,0,74,3,5,10,15,22,25,8,0,85,0,9,18,21,20,22,3,0,103,0,3,21,15,21,11,0,0,72,0,9,13,16,23,22,3,0,80,0,0,7,10,9,8,3,0,34,0,0,0,10,10,7,3,0,27,0,0,4,0,4
114011281,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,3,0,17,0,0,3,7,0,8,4,0,31,4,3,6,4,11,14,0,0,38,0,3,3,3,11,5,4,0,37,0,3,10,14,14,16,8,3,67,0,8,12,11,16,9,9,0,64,0,9,11,15,17,10,0,0,58,0,8,14,18,14,14,0,3,71,0,0,7,9,10,4,3,0,33,0,0,4,7,8,3,0,0,25,0,0,4,8,0
114011282,3,0,0,4,0,5,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,10,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,6,3,7,9,13,12,6,4,68,9,3,3,8,3,13,0,0,33,194,10,16,10,23,19,3,0,283,76,27,37,55,45,61,10,0,312,28,34,56,55,86,86,35,0,386,37,53,46,79,114,108,27,5,479,29,68,107,134,179,145,46,8,706,9,70,110,144,191,156,43,6,724,0,38,137,154,156,137,20,3,656,0,19,109,122,137,117,25,3,533,0,4,58,69,83,66,11,0,292,0,0,36,41,56,59,14,0,210,0,0,17,36,62
114011283,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,18,0,0,0,0,0,7,0,0,11,10,0,4,5,3,6,0,0,30,4,3,7,7,17,17,4,0,55,3,3,0,15,20,10,10,0,63,5,7,6,8,20,13,15,3,83,4,5,10,17,22,16,8,0,91,0,5,13,10,15,16,9,3,77,0,3,10,9,13,29,5,0,76,0,0,23,15,13,15,10,0,75,0,0,4,9,14,22,3,0,56,0,0,3,11,12,8,0,0,38,0,0,8,9,8
114021284,6,0,0,0,0,4,0,0,0,0,0,4,0,0,9,0,0,5,0,5,3,0,0,10,0,0,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,7,0,3,3,0,3,14,4,4,16,13,14,16,8,8,83,13,3,5,9,11,10,7,0,53,150,14,8,17,20,14,3,3,232,62,41,32,32,40,35,13,11,269,39,51,46,43,62,55,38,4,343,35,42,56,48,68,69,34,9,364,43,91,97,116,131,117,46,6,647,24,126,153,137,198,139,46,6,825,11,102,180,135,214,154,45,10,852,3,53,155,162,195,167,44,6,785,0,20,69,94,141,99,21,0,456,0,3,72,96,100,83,36,9,401,0,0,36,76,97
114021285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,0,7,3,4,4,0,0,19,6,4,3,0,4,0,0,0,24,3,3,3,3,3,11,3,0,27,0,3,3,9,9,12,4,3,40,5,3,3,6,8,3,3,0,35,0,5,12,8,9,14,3,0,46,3,4,4,18,8,10,3,0,47,0,3,13,7,11,10,0,3,52,0,4,8,13,19,5,7,0,64,0,3,7,5,9,9,0,0,37,0,0,7,8,4,7,0,0,18,0,0,5,4,7
114021286,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,7,3,0,0,0,9,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,10,3,6,7,15,8,6,6,3,57,7,0,3,5,6,4,6,0,32,169,16,15,13,12,19,4,0,240,52,26,35,24,24,22,7,3,198,32,31,28,30,52,44,20,6,251,28,56,41,53,64,53,13,8,316,39,55,87,82,89,69,43,3,473,10,80,110,103,129,95,30,9,572,4,63,130,109,118,113,43,3,585,0,28,116,102,134,102,34,4,522,0,9,59,60,76,61,21,4,292,0,3,41,61,75,42,12,0,239,0,0,30,37,40
114021287,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,3,0,5,0,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,7,3,0,0,7,3,5,15,11,18,8,5,0,65,4,0,3,4,3,6,0,0,26,142,13,0,6,4,7,3,0,179,41,17,16,20,19,19,14,6,145,26,33,27,36,30,24,14,0,190,31,31,37,33,38,42,18,4,226,23,59,74,50,72,55,26,6,368,14,67,111,86,99,79,39,3,501,3,62,138,142,161,91,28,3,624,0,36,138,127,168,126,32,3,629,0,7,79,69,96,66,19,0,337,0,7,49,67,113,95,5,0,345,0,7,48,69,72
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,6,23,3,3,3,5,3,0,0,3,20,29,0,7,3,4,3,6,3,58,6,3,4,8,3,9,9,0,38,6,5,6,8,16,10,9,0,52,7,4,10,6,18,9,8,4,66,11,7,11,11,23,22,12,3,98,4,9,25,20,29,25,12,0,119,0,8,23,18,17,9,6,3,92,0,12,19,13,18,28,14,5,112,0,0,7,14,14,17,6,0,67,0,0,8,18,16,17,5,0,67,0,0,3,5,15
114021289,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,3,4,0,0,7,8,10,9,3,38,5,0,0,9,6,8,0,0,36,121,5,11,3,10,9,8,0,162,23,8,5,10,17,19,7,0,94,11,9,13,15,14,26,18,5,115,15,14,15,14,25,27,13,3,123,10,16,27,33,54,21,19,3,193,6,22,23,29,35,39,17,7,167,0,21,18,43,49,38,23,5,197,0,7,36,24,46,26,22,0,154,0,5,30,17,27,23,3,3,104,0,0,13,20,29,12,9,3,88,0,0,10,11,12
115011290,3,0,0,0,0,4,0,0,0,0,4,0,0,0,7,0,0,3,6,0,0,0,0,14,0,0,0,0,3,0,0,0,6,0,0,3,3,5,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,15,20,12,3,3,3,65,13,0,5,4,3,3,0,0,35,155,28,11,18,14,10,5,0,246,58,72,29,33,30,20,10,3,245,34,60,52,35,42,41,18,4,291,22,57,40,64,50,42,21,3,286,14,45,76,94,77,56,26,0,395,3,55,107,98,103,63,23,3,461,6,42,128,110,107,77,19,0,489,0,38,125,113,113,63,16,0,468,0,11,83,72,66,52,14,3,299,0,3,56,67,79,48,10,0,272,0,0,45,56,66
