SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
127011597,0,4,6,5,3,3,0,0,0,21,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,36,187,187,171,245,262,118,218,33,1452
127021509,0,8,8,5,14,7,0,3,0,56,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,65,435,312,307,360,306,138,265,46,2223
127021510,0,11,11,8,12,5,0,3,3,51,0,5,4,0,0,3,0,0,0,11,0,0,0,0,0,4,0,0,0,9,54,273,235,273,310,309,101,231,52,1832
127021511,3,24,25,30,32,24,7,20,5,161,0,11,12,7,3,4,7,4,0,52,0,8,0,4,0,8,3,0,0,25,134,988,827,763,1430,1263,495,680,227,6812
127021512,0,9,16,11,6,0,0,3,0,49,0,3,3,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,4,48,228,238,251,276,252,97,191,66,1648
127021513,0,11,12,9,10,6,3,4,0,57,0,6,4,9,3,0,0,3,0,30,0,4,0,0,3,3,0,0,0,10,61,355,310,346,469,399,144,255,84,2428
127021514,3,5,3,7,0,3,3,3,0,35,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,28,173,154,150,133,157,52,119,23,989
127021515,4,29,20,20,25,22,11,13,3,141,0,13,4,6,5,5,7,10,0,45,0,3,5,0,0,0,0,3,5,21,148,877,754,673,1087,935,393,516,165,5541
127021516,0,10,6,9,6,5,0,4,3,39,0,3,0,3,3,3,0,0,0,15,0,3,0,0,0,0,0,0,3,13,52,300,238,248,250,293,124,248,69,1820
127021517,5,8,8,4,11,11,3,4,4,59,5,3,3,3,3,0,0,3,3,23,0,0,0,0,3,0,0,0,0,4,137,655,541,485,593,608,159,233,91,3501
127021518,6,24,9,7,16,14,9,11,0,98,0,7,0,4,3,4,0,7,0,33,0,3,0,0,3,0,0,0,0,11,80,212,247,257,702,579,344,592,66,3075
127021519,3,19,11,13,21,20,6,18,0,109,0,10,7,4,5,8,0,3,3,37,0,0,4,3,0,0,0,0,0,8,69,432,376,330,800,722,324,514,86,3655
127021520,0,9,10,9,18,8,0,3,0,59,3,0,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,3,47,156,158,202,430,224,96,141,49,1511
127021521,15,29,38,38,104,101,44,72,5,448,5,12,13,3,23,25,4,13,3,102,3,7,5,8,6,3,3,0,3,46,300,855,1001,966,4629,4143,2038,3190,458,17569
127031522,0,15,10,13,9,9,3,8,4,61,4,4,4,6,0,0,0,0,3,16,0,0,3,0,3,0,0,0,0,4,83,674,482,431,527,371,169,273,99,3104
127031523,10,50,44,24,62,68,29,45,12,344,3,22,18,9,18,15,11,8,0,103,4,7,10,3,3,3,0,6,3,40,269,961,945,936,3194,3071,1259,2027,289,12953
127031524,5,15,23,10,28,24,5,12,3,126,0,12,7,0,3,4,0,0,0,24,0,0,6,0,3,0,0,0,3,13,230,442,413,505,1214,1474,756,1268,97,6405
127031598,24,55,62,34,85,88,16,37,12,406,3,22,22,5,13,19,4,5,3,104,5,17,15,9,3,3,3,6,3,68,693,1990,2264,2040,4764,4185,1293,1826,473,19523
127031599,3,6,0,3,5,7,4,0,0,34,0,3,0,0,3,3,0,0,0,14,0,3,0,0,0,0,0,0,0,3,35,132,128,138,183,178,105,134,44,1084
127031600,5,22,20,10,45,49,18,24,6,195,0,7,13,9,4,3,3,14,0,49,0,9,3,3,3,6,0,0,4,30,187,768,775,847,2091,2037,924,1424,254,9307
127031601,4,7,7,3,14,14,9,5,3,60,3,3,6,0,9,4,3,0,0,28,0,0,0,0,0,0,0,0,0,7,73,373,325,292,788,649,333,568,104,3496
128011529,6,37,23,12,5,14,3,0,0,108,0,26,11,3,0,0,3,0,0,43,0,9,3,0,0,0,0,0,0,17,90,576,427,406,327,443,181,347,35,2822
128011530,7,56,43,30,34,33,12,35,4,259,5,25,22,14,3,22,5,10,7,106,6,11,4,11,3,3,0,0,6,54,327,2008,1695,1290,1786,1563,713,1143,198,10719
128011531,0,39,35,18,21,27,10,19,0,170,3,28,14,15,4,9,0,5,0,72,3,17,11,4,3,7,0,3,3,47,125,816,731,654,1001,1064,480,784,125,5787
128011602,16,54,74,32,59,58,17,30,7,343,0,28,20,23,17,12,6,9,4,117,0,14,6,9,5,3,5,6,3,52,334,1284,1528,1275,1999,2347,1047,1454,178,11453
128011603,4,14,8,18,0,7,0,3,0,63,3,10,4,6,0,0,0,0,0,20,3,9,4,0,0,0,0,0,0,11,35,176,113,124,76,159,39,151,14,886
128011604,13,62,40,25,19,18,15,21,0,209,3,48,14,14,4,9,3,4,0,101,3,14,6,8,0,0,0,7,4,40,165,1083,791,731,789,1224,551,992,113,6434
128011605,0,9,7,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,8,62,49,41,32,51,13,57,3,312
128011606,0,17,20,16,5,7,7,4,0,77,0,6,0,5,0,0,3,0,0,22,0,6,0,0,0,0,0,0,0,14,44,283,219,201,188,297,136,261,28,1670
128021533,0,15,11,5,3,5,3,3,0,47,0,3,4,3,3,3,0,0,0,17,0,3,0,0,0,0,0,0,0,5,51,258,199,179,209,233,121,204,19,1477
128021534,3,17,4,11,0,5,3,10,0,57,0,4,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,39,261,183,171,156,227,79,206,18,1332
128021535,3,46,31,17,26,24,10,17,0,173,3,15,13,8,4,3,0,4,0,54,0,7,5,0,5,3,0,0,0,24,179,929,737,647,1024,984,484,673,95,5759
128021536,6,33,20,15,6,14,6,3,0,103,0,24,13,9,0,3,3,0,0,48,0,12,0,0,0,0,0,0,0,22,74,592,468,414,329,457,163,316,48,2857
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,12,16,16,6,6,3,86
128021538,17,71,57,44,55,41,13,40,4,342,10,35,20,22,16,13,4,9,4,123,0,13,9,3,6,0,0,3,3,47,298,1228,1228,1176,2128,1943,936,1444,157,10540
128021607,3,30,18,13,5,6,3,14,3,97,0,14,6,10,3,0,0,3,0,35,0,7,0,0,0,0,0,4,0,8,105,792,536,452,411,442,208,352,68,3366
128021608,0,5,4,3,0,4,0,0,0,24,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,19,102,95,86,72,120,42,111,9,654
128021609,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,25,31,25,36,17,28,0,227
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,5,5,3,9,7,34,0,86
199999499,310,1196,707,587,318,530,191,460,117,4420,117,536,260,182,71,114,44,130,57,1508,76,220,112,60,23,40,20,39,98,690,6077,19723,15762,16393,17453,30717,11320,22131,3799,143365
201011001,7,21,16,14,10,8,3,7,0,83,0,8,3,11,0,0,0,0,0,27,3,0,0,0,0,3,0,0,3,14,169,643,467,522,721,656,391,425,62,4052
201011002,31,96,73,78,42,53,25,47,14,465,8,39,19,14,6,9,8,14,6,116,4,16,6,15,3,4,3,4,5,63,748,2490,2233,2723,3204,2672,1354,1718,313,17453
201011003,7,44,24,21,16,13,3,13,3,142,0,15,13,3,3,5,0,3,3,48,3,8,0,4,0,3,0,3,3,31,140,627,465,544,542,597,275,472,66,3726
201011004,10,36,31,21,11,13,4,14,0,145,3,12,3,0,7,4,0,0,0,36,0,9,4,0,0,0,3,3,3,22,219,906,678,669,870,688,422,596,85,5132
201011005,3,16,9,3,3,3,0,3,3,49,0,6,6,6,0,0,0,0,0,19,0,0,0,0,0,0,3,0,3,11,128,384,302,328,646,496,316,270,70,2940
201011006,8,20,13,9,4,22,8,13,0,107,3,3,8,4,0,3,0,8,0,28,0,3,0,3,4,0,3,0,0,13,83,260,207,284,605,562,379,484,57,2927
201011007,0,0,0,0,0,0,0,3,0,5,0,3,4,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,11,46,37,43,36,58,32,67,4,330
201011008,16,45,24,26,37,24,5,14,0,199,7,14,7,8,7,3,4,4,0,51,0,15,3,3,3,4,0,0,6,36,339,1013,768,871,2079,1657,1077,1183,177,9166
201021009,0,13,8,7,4,5,0,16,0,56,0,8,4,3,0,4,3,11,0,38,3,0,0,3,0,4,0,4,0,20,48,247,169,190,186,224,90,232,41,1431
201021010,5,31,9,6,7,14,13,12,6,97,3,13,3,10,0,8,3,10,0,54,0,7,0,7,0,3,0,4,0,29,95,303,254,240,240,273,148,321,49,1926
201021011,15,53,35,17,12,13,4,32,5,169,3,17,5,4,3,3,4,20,3,68,3,14,10,3,4,5,0,7,3,52,144,544,456,509,331,414,185,446,70,3087
201021012,5,14,3,4,0,8,3,8,3,50,0,7,4,3,0,9,0,12,3,38,3,0,4,6,0,4,0,6,0,26,46,140,79,86,72,140,68,208,23,863
201031013,4,14,3,7,3,11,0,16,0,60,0,0,3,6,0,3,0,9,3,34,4,3,4,0,0,0,0,5,0,14,33,109,92,88,115,148,68,206,21,893
201031014,8,13,7,6,3,10,3,19,3,79,0,4,0,9,0,0,0,6,0,21,3,3,0,6,0,3,0,3,3,22,75,150,132,151,136,200,89,244,30,1208
201031015,7,3,0,7,4,4,0,16,3,41,0,0,4,0,0,0,0,4,3,15,0,3,3,0,0,3,0,4,0,17,19,88,58,68,47,69,44,146,14,548
201031016,8,37,18,23,10,14,7,14,3,120,3,10,10,0,0,0,3,0,0,32,3,8,5,5,0,3,0,0,3,31,139,500,454,499,643,451,251,325,77,3344
201031017,6,10,5,6,6,9,0,12,0,48,0,3,4,3,0,5,0,3,0,30,3,0,6,3,3,3,0,3,0,28,27,108,101,91,107,136,55,175,24,829
202011018,31,104,73,60,66,51,24,46,13,476,6,41,28,14,12,8,5,12,4,136,3,14,13,7,10,11,0,0,17,66,958,2741,2434,2887,4178,3066,1719,2047,352,20384
202011019,10,24,12,10,4,7,4,7,0,68,0,4,3,3,0,0,0,3,0,15,0,4,0,3,0,0,0,0,3,9,89,353,210,301,399,287,163,229,53,2086
202011020,12,37,21,27,9,20,10,14,0,156,0,22,8,7,3,0,0,0,0,40,0,11,3,3,8,0,0,3,3,29,172,770,537,693,1019,929,522,643,97,5397
202011021,4,16,7,6,7,0,4,7,0,51,0,0,0,0,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,5,57,264,207,217,297,251,143,217,20,1669
202011022,13,40,17,21,16,20,12,20,3,171,3,13,10,9,5,0,3,0,0,46,0,8,3,5,3,0,0,3,0,33,265,957,706,795,1210,1036,658,752,80,6454
202011023,0,3,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,21,99,58,66,75,96,46,102,6,572
202011024,7,11,11,8,4,7,0,3,3,55,0,3,0,0,0,5,0,3,0,7,3,3,3,0,0,0,0,0,0,15,52,239,179,182,203,184,89,160,23,1304
202011025,10,28,15,8,4,3,10,7,3,84,3,6,0,3,3,3,0,4,0,24,0,3,0,0,0,0,0,5,0,12,135,420,277,371,629,517,338,417,42,3155
202021026,4,8,13,7,5,4,3,7,0,49,0,4,6,4,3,3,0,3,0,31,3,3,0,7,5,3,0,0,0,18,39,127,133,144,430,258,142,237,38,1536
202021027,21,52,34,21,13,24,6,13,3,186,7,22,11,5,3,3,3,5,4,59,3,20,6,3,3,3,0,5,4,40,224,678,663,782,837,1108,511,561,98,5469
202021028,5,16,23,9,7,15,5,28,5,98,4,15,9,4,5,3,0,6,0,48,3,13,12,11,0,3,7,13,3,59,50,275,208,203,130,225,96,285,29,1516
202021029,5,8,7,3,4,0,0,7,3,39,0,3,3,3,0,0,0,10,0,23,3,9,3,0,0,6,4,0,3,31,53,161,129,120,135,149,96,246,25,1106
202021030,13,48,29,31,12,13,12,26,4,186,8,28,9,16,8,7,4,8,0,84,0,17,4,7,4,4,3,5,0,47,180,645,526,607,588,631,300,539,79,4090
202021031,4,26,12,14,3,12,5,8,0,75,0,15,3,10,3,0,0,3,0,35,3,0,3,0,0,3,0,3,3,18,69,312,236,256,271,240,141,201,29,1751
202031032,3,5,6,5,5,8,4,18,3,63,0,0,0,6,3,3,0,6,3,31,0,6,3,6,0,3,0,0,0,25,59,130,92,98,168,182,170,467,32,1405
202031033,7,28,17,18,11,21,6,39,9,157,3,16,3,12,5,16,4,16,0,79,6,6,10,11,0,8,0,14,0,69,110,305,208,290,271,386,196,656,83,2500
203011034,3,10,5,7,0,5,3,4,3,43,0,8,4,3,0,0,0,3,0,16,0,0,3,4,3,0,0,3,0,12,62,205,151,184,195,178,86,154,29,1238
203011035,3,19,8,17,4,6,0,25,0,80,7,7,11,0,0,6,3,9,7,50,0,7,4,6,0,0,0,0,3,20,44,186,121,142,126,191,91,280,31,1206
203011036,10,21,13,14,0,19,6,21,3,103,3,11,7,9,4,5,0,8,0,44,0,10,3,3,0,3,3,4,0,32,54,236,167,185,128,225,106,278,28,1405
203021037,7,33,29,17,12,13,8,7,0,119,4,22,6,5,0,0,0,4,3,46,0,4,4,0,0,0,0,0,3,17,236,1079,710,775,876,733,404,499,93,5392
203021038,10,37,23,24,28,21,9,24,11,187,0,15,5,4,3,7,3,6,3,48,0,5,0,3,0,0,0,5,4,26,249,1093,764,814,1382,1279,710,1061,159,7509
203021039,39,149,130,89,107,79,32,55,10,693,11,69,37,32,15,21,8,20,4,221,3,33,15,11,10,16,7,7,8,104,1283,3436,3742,4076,6443,5628,2789,3204,499,31099
203021040,7,35,30,20,10,11,8,11,4,135,0,23,3,3,3,3,0,6,0,45,0,3,3,0,0,7,0,3,0,18,199,915,728,762,880,746,371,554,84,5250
203021041,6,50,25,23,10,5,3,11,0,132,0,12,12,7,5,0,0,3,3,53,3,13,3,0,3,0,0,0,5,32,225,1296,835,905,862,757,396,560,103,5938
203021042,9,45,30,18,20,16,3,17,0,158,3,20,3,4,3,0,4,3,0,43,3,15,4,0,0,0,0,4,0,29,157,833,613,573,921,750,357,603,67,4870
203021043,9,27,12,18,13,21,5,16,7,123,6,14,5,4,0,5,0,3,0,30,0,6,4,3,0,0,0,3,0,19,242,717,528,530,934,1270,492,854,107,5667
203021044,4,11,7,3,0,3,0,4,0,43,0,10,0,3,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,8,51,294,206,214,163,174,86,138,24,1346
203021045,3,36,24,16,13,24,9,12,0,134,3,17,11,5,4,3,3,8,7,55,0,8,0,4,0,0,0,0,0,19,154,649,543,545,800,830,394,571,95,4585
203021046,9,33,8,19,14,10,5,14,0,111,7,19,12,8,7,3,0,0,0,51,0,16,4,4,4,0,0,5,0,31,143,686,563,551,646,692,382,554,68,4292
203021047,7,44,44,36,43,42,23,24,0,257,6,14,7,11,7,7,3,6,3,63,0,9,0,0,4,3,0,0,11,28,343,807,886,1087,1866,2550,1226,1582,182,10527
203031048,5,20,19,10,13,8,0,10,3,90,0,12,5,3,0,3,0,3,0,35,0,11,4,5,0,0,0,0,0,20,83,430,326,328,364,350,155,264,47,2354
203031049,3,30,14,14,8,9,0,15,4,93,0,18,7,0,3,0,0,0,0,28,0,8,0,0,0,0,0,0,4,11,83,387,291,275,207,294,105,233,37,1919
203031050,14,60,37,28,4,3,3,11,0,161,4,25,13,11,3,0,0,4,8,70,0,10,4,3,0,3,0,0,7,29,193,1102,674,675,604,679,330,549,92,4891
203031051,8,20,16,12,0,4,7,3,0,67,8,3,0,5,0,3,0,0,3,23,0,4,4,3,0,3,0,0,0,14,49,239,146,138,134,145,57,127,20,1065
203031052,10,29,12,8,8,3,9,10,0,95,5,13,7,3,0,3,0,3,0,35,0,6,3,3,0,0,0,3,6,22,91,305,226,220,230,199,92,169,32,1568
203031053,12,62,36,21,3,11,4,9,4,155,4,29,10,4,3,5,0,10,3,66,4,6,3,3,0,0,0,6,0,24,193,1130,692,650,744,844,376,625,94,5348
204011054,16,44,15,21,14,17,6,13,3,155,3,14,14,15,7,7,0,11,0,63,4,8,5,9,0,6,3,16,3,55,124,326,281,350,375,411,217,339,46,2464
204011055,11,45,23,18,11,15,5,41,0,178,4,12,7,11,3,7,4,11,6,75,3,13,9,8,3,5,8,8,0,63,94,312,243,284,285,309,164,376,56,2126
204011056,8,28,22,21,15,15,3,24,0,131,0,10,9,3,3,4,4,7,0,37,0,8,5,0,0,0,0,3,0,24,154,563,489,480,574,601,329,500,84,3766
204011057,9,39,30,38,19,18,8,48,3,206,5,20,8,14,3,7,3,15,3,83,5,6,3,12,3,10,4,5,0,49,138,521,408,553,467,588,401,846,89,4019
204011058,3,5,7,13,5,11,3,14,0,68,0,7,9,0,6,5,3,11,0,37,0,12,8,4,3,3,0,8,3,40,55,186,116,175,267,231,115,228,41,1407
204011059,11,22,24,11,10,13,6,5,7,103,0,4,10,4,0,3,3,0,0,24,3,3,3,3,0,0,0,0,4,19,121,392,379,412,436,434,212,330,70,2788
204011060,5,4,9,6,14,14,6,17,0,73,0,6,0,5,0,8,0,17,0,37,0,7,0,6,0,0,0,5,0,20,88,108,106,116,362,444,294,466,36,2014
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5
204011062,4,8,9,9,0,9,0,10,7,51,0,7,7,3,5,3,0,15,0,42,3,6,3,7,0,4,6,7,4,39,48,160,130,140,100,167,68,178,30,1020
204021063,17,37,25,24,22,26,7,16,4,183,3,15,7,3,10,3,0,4,3,50,3,15,7,8,9,0,3,9,3,47,212,521,501,599,821,717,423,487,81,4365
204021064,3,10,4,16,3,11,7,32,0,93,0,3,9,7,5,6,0,16,0,54,4,3,5,3,4,3,0,9,3,36,23,96,67,75,76,102,48,238,29,751
204021065,3,6,9,3,0,9,0,14,0,52,0,6,5,0,5,3,0,7,0,35,0,0,3,6,3,5,0,3,0,22,76,159,154,143,208,395,173,229,36,1574
204021066,22,65,55,46,18,28,19,29,4,284,6,27,14,15,7,6,3,3,6,86,12,6,9,6,8,6,0,7,4,55,463,1184,1182,1415,1842,1661,781,1100,188,9803
204021067,15,31,33,22,12,25,7,44,5,198,0,18,8,8,3,7,7,35,5,99,10,16,16,7,6,9,6,28,4,103,110,322,230,284,299,392,238,589,50,2516
204031068,7,33,15,14,8,19,5,12,0,103,0,12,0,4,0,3,0,5,0,32,0,7,3,0,0,3,0,0,0,15,70,264,210,219,208,264,94,208,39,1574
204031069,11,35,21,17,20,14,9,32,9,162,4,24,5,8,4,3,3,8,0,64,6,3,12,13,7,3,0,3,0,46,128,481,416,572,617,511,390,754,77,3941
204031070,5,10,0,0,0,0,3,8,0,35,0,0,3,0,3,0,0,9,0,16,3,3,3,3,0,0,0,3,3,20,36,100,74,71,45,54,17,115,5,529
204031071,8,12,16,9,8,14,4,10,4,83,0,7,6,4,0,7,0,0,0,26,3,3,0,0,0,3,4,0,3,22,89,218,222,233,359,295,133,293,51,1887
204031072,12,23,23,20,0,23,8,46,3,164,4,15,9,15,4,12,3,26,3,87,3,12,5,0,4,10,0,24,9,73,95,281,199,267,208,285,136,486,55,2013
204031073,11,23,16,16,16,12,7,17,3,124,3,4,9,6,3,6,3,4,3,33,0,7,8,3,0,0,0,0,0,25,170,505,466,556,879,707,449,593,76,4399
204031074,22,54,54,26,45,40,19,40,10,302,7,27,15,16,8,10,8,8,9,107,8,8,3,8,3,3,0,3,0,37,552,1292,1244,1623,2837,2915,1638,2041,258,14408
204031075,12,11,11,10,0,8,3,11,0,70,3,11,7,3,0,0,7,11,0,36,0,3,3,3,0,3,0,8,0,22,47,170,117,140,137,160,137,236,16,1162
205011076,3,42,8,16,9,17,6,28,7,127,9,17,4,8,0,8,0,11,0,61,0,18,7,0,3,6,3,4,3,41,125,656,437,435,490,508,279,574,73,3586
205011077,0,24,16,15,9,6,8,26,0,104,3,9,7,5,3,7,0,22,0,60,0,13,3,8,0,8,3,6,0,38,63,276,175,176,210,186,102,341,34,1569
205011078,5,21,12,9,7,8,3,19,0,89,3,13,6,5,0,6,0,11,0,44,0,11,5,6,3,4,0,3,0,42,74,338,226,238,215,270,139,360,35,1892
205011079,17,51,49,37,35,30,14,40,7,283,7,41,11,13,10,13,3,19,4,124,10,27,8,4,4,3,3,19,4,87,369,1243,1040,1150,1485,1377,784,1164,196,8808
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205021081,24,62,48,43,26,41,10,36,13,307,14,28,7,4,5,8,3,13,0,84,3,19,7,15,8,3,3,3,10,70,424,1026,1031,1291,1563,1346,743,998,161,8575
205021082,11,29,13,21,8,7,3,34,7,133,3,9,7,6,5,15,3,20,3,72,3,12,14,6,0,4,4,18,9,70,89,247,182,194,231,229,136,381,51,1755
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,11,49,33,17,17,8,0,19,3,147,8,15,19,14,4,3,3,3,3,72,4,3,8,3,3,3,3,0,0,28,156,441,359,412,337,290,156,309,75,2542
205021085,9,38,18,14,8,16,0,32,0,131,6,17,0,7,0,3,0,8,3,50,3,5,0,10,6,3,0,11,5,53,99,336,251,269,261,288,127,372,64,2072
205021086,3,18,4,6,0,3,3,5,0,47,3,11,9,3,0,3,0,4,0,34,3,3,3,0,0,4,0,3,0,20,39,130,106,104,106,105,64,119,13,787
205031087,16,47,31,23,9,19,14,41,7,207,8,19,8,19,5,8,3,13,3,90,5,7,13,5,3,14,0,5,13,67,123,461,333,359,273,395,168,668,75,2861
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,10,11,4,14,7,9,0,61
205031089,14,29,18,16,6,19,3,32,4,139,3,9,10,3,3,3,9,11,3,56,8,10,10,0,5,7,0,9,4,52,109,383,310,309,286,401,215,522,85,2608
205031090,16,54,26,32,15,22,19,32,11,227,7,23,17,8,4,12,7,12,8,102,3,16,10,5,7,6,0,13,8,67,229,766,608,647,757,738,535,847,97,5229
205031091,17,42,30,16,13,14,4,12,8,156,7,22,8,8,9,0,0,5,3,61,0,10,8,4,3,0,0,3,3,36,195,602,412,465,450,460,205,362,67,3221
205031092,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,7,7,7,0,0,0,32
205031093,23,61,39,45,14,31,13,39,8,273,3,30,24,16,3,17,6,21,7,121,10,33,10,13,9,4,3,14,3,97,392,1153,897,1046,1009,1015,500,830,145,6994
205041094,15,33,10,9,24,17,7,26,0,146,5,21,8,3,10,3,3,8,3,59,4,8,4,9,0,0,0,5,3,32,207,418,296,279,901,626,464,691,63,3948
205041095,11,50,14,19,21,18,10,15,5,161,0,18,4,3,5,0,0,3,3,39,3,8,4,6,0,0,0,7,0,25,223,749,590,614,883,651,356,500,100,4661
205041096,13,54,36,28,31,35,17,28,4,246,7,21,12,4,11,0,3,6,5,67,3,16,6,0,5,7,0,3,9,49,411,1051,939,1011,2059,1550,1037,1103,187,9358
205041097,20,55,50,51,30,23,23,37,8,300,4,28,10,9,3,7,4,11,9,95,7,21,6,3,0,3,0,10,5,53,540,1716,1429,1764,2264,1891,1013,1332,241,12199
205041098,0,7,10,0,0,4,0,3,0,25,3,6,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,13,61,52,48,48,61,34,77,7,405
205051099,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,11,0,26
205051100,0,6,9,9,9,8,3,25,3,76,0,5,0,0,0,8,0,4,3,20,0,0,0,0,0,3,0,9,0,25,97,132,118,155,450,406,319,988,57,2718
205051101,14,44,17,23,19,24,13,34,4,180,9,26,13,11,4,9,3,18,0,91,0,7,10,8,3,3,3,14,5,55,179,571,406,442,497,651,347,752,86,3940
205051102,3,8,9,3,9,11,10,29,0,81,4,9,0,3,0,10,0,8,0,33,0,3,3,7,3,0,0,9,3,24,47,119,96,108,130,212,167,389,28,1300
205051103,17,47,31,15,20,21,9,27,4,197,0,21,8,5,3,6,3,12,0,65,4,15,7,3,4,4,0,0,0,36,355,1098,880,927,1151,1219,564,885,145,7225
205051104,14,22,14,14,10,15,4,34,0,129,3,7,13,10,3,3,0,6,3,48,0,12,3,9,0,0,0,9,3,43,70,262,204,254,247,257,105,372,52,1814
206011105,18,54,39,34,47,34,20,43,8,299,0,24,24,11,15,6,7,12,3,106,0,12,9,8,3,10,6,6,3,54,306,1538,1463,1479,2192,1970,899,1275,228,11353
206011106,3,14,6,6,8,10,0,8,3,58,0,10,6,5,4,0,0,0,4,24,0,4,5,3,3,0,0,4,0,19,46,387,362,332,421,468,219,394,45,2668
206011107,0,8,9,3,0,10,3,3,0,43,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,33,263,192,234,198,191,100,208,36,1460
206011108,11,40,40,37,46,18,11,19,0,220,3,16,4,11,4,9,5,3,5,60,0,10,4,6,4,5,0,4,8,39,233,1119,1053,1129,1569,1086,549,774,164,7677
206011109,0,8,6,7,3,3,0,3,0,34,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,7,39,180,144,142,139,150,56,130,30,1018
206021110,3,30,17,11,8,11,11,22,0,107,0,13,12,4,3,3,0,4,0,44,0,0,3,0,0,3,0,3,0,13,86,474,429,399,703,770,336,519,80,3794
206021111,14,33,23,23,19,19,0,11,3,138,3,19,6,3,7,5,4,7,0,49,0,12,4,0,3,3,0,9,0,29,166,1057,773,773,965,998,507,751,130,6130
206021112,0,18,19,9,20,22,9,12,3,111,3,13,4,3,6,3,0,10,0,34,0,3,3,3,3,4,0,4,3,28,111,592,561,582,810,686,333,561,89,4332
206031113,3,18,10,3,0,9,0,3,0,54,0,11,3,7,3,0,0,0,0,21,0,4,5,0,0,3,0,3,0,15,71,432,346,303,313,333,168,311,39,2312
206031114,13,65,30,40,25,25,7,18,4,235,3,18,7,9,5,5,3,9,0,63,0,23,3,4,3,6,0,6,3,44,187,1462,993,992,1240,1182,564,987,142,7750
206031115,3,13,6,12,3,12,3,8,3,70,4,7,0,0,3,9,0,3,0,26,0,5,0,0,0,7,0,0,0,11,76,359,276,304,374,557,215,306,60,2523
206031116,9,39,36,20,37,20,5,12,0,172,3,15,8,6,6,0,3,3,3,50,0,11,9,3,7,7,0,4,3,41,279,1081,948,1031,1716,1368,578,744,129,7866
