SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8
311031316,13,0,0,92,0,3,18,24,35,20,0,0,99,0,0,8,10,14,8,0,0,45,3,0,6,3,9,4,0,0,34,108,216,529,457,472,332,79,8,2200
311031317,0,0,0,28,0,0,7,12,9,12,0,0,39,0,0,0,3,8,9,3,0,19,8,6,4,12,6,3,0,0,32,191,177,342,317,330,214,38,3,1614
311031318,0,0,0,17,0,0,7,4,0,7,0,0,17,0,0,3,5,3,0,0,0,16,0,0,0,0,0,3,0,0,5,10,21,78,73,113,88,20,0,408
311031319,4,3,0,41,0,0,4,8,11,8,0,0,29,0,0,3,5,4,3,0,0,14,0,3,5,0,3,3,0,0,15,77,94,261,236,276,184,33,0,1164
311041320,14,3,0,53,0,0,5,15,21,7,3,0,64,0,0,4,8,8,3,0,0,29,4,0,8,6,15,8,6,0,36,107,147,283,381,426,247,70,10,1668
311041321,24,0,0,130,0,0,15,43,53,21,3,0,140,0,0,5,29,19,15,6,0,66,15,6,8,12,13,15,3,0,68,371,329,665,913,816,492,111,13,3707
311041322,13,3,0,52,0,0,13,20,13,13,3,0,59,0,0,0,14,9,0,0,0,20,3,3,5,7,5,3,8,0,33,92,160,245,297,336,244,73,11,1458
311051323,21,0,0,69,0,0,18,27,20,11,3,0,78,0,0,3,6,9,10,0,0,26,3,3,9,6,10,6,0,0,40,94,173,411,443,437,329,70,13,1974
311051324,18,4,0,90,0,3,15,31,23,22,0,0,90,0,0,3,10,12,10,4,0,42,0,3,3,3,3,3,3,0,21,110,155,293,410,415,334,77,4,1798
311051325,47,12,0,266,0,3,63,138,145,59,7,0,407,0,0,30,55,72,33,9,3,207,5,18,20,25,11,19,0,0,97,504,743,1499,1408,1357,819,185,11,6522
311051326,73,16,0,425,0,0,141,168,152,87,12,0,563,0,0,27,84,88,41,12,3,257,7,10,22,19,18,14,3,0,98,303,617,1682,1604,1582,1094,208,9,7101
311051327,28,3,0,177,0,0,40,65,46,24,0,0,181,0,7,14,23,37,13,6,0,104,12,11,7,11,9,10,3,0,62,582,644,830,810,712,507,120,17,4222
311051328,7,3,0,41,0,0,4,11,17,6,0,0,38,0,0,7,3,5,3,0,0,24,3,0,5,3,5,4,0,0,26,99,155,317,270,242,151,38,0,1259
311061329,19,6,0,135,0,3,9,49,37,22,3,0,125,0,0,9,15,12,10,5,0,60,3,3,8,5,5,6,4,0,41,156,233,561,512,444,319,91,6,2315
311061330,11,0,0,75,0,0,12,25,28,11,3,3,85,0,0,3,9,4,12,4,0,31,0,3,7,10,7,4,0,0,32,98,237,560,534,536,343,69,5,2381
311061331,50,5,0,260,0,0,37,76,97,59,7,0,274,0,0,5,13,33,19,6,0,82,4,10,16,16,11,11,5,0,76,312,393,1048,1076,991,703,129,8,4650
311061332,3,0,0,32,0,0,16,31,15,9,3,0,77,0,0,3,18,4,5,0,0,35,0,0,4,6,0,6,0,0,23,91,120,333,364,258,229,85,15,1500
311061333,34,0,0,178,0,4,45,63,65,40,4,0,221,0,0,16,32,26,24,12,0,110,6,11,14,20,20,5,6,0,88,234,610,1315,1264,1116,803,208,21,5577
311061334,38,6,0,252,0,3,60,80,117,51,9,0,329,0,3,17,57,44,34,12,0,167,8,8,18,16,14,9,4,0,78,424,562,1228,1188,1102,744,179,7,5437
311061335,38,3,0,245,0,0,42,91,88,45,5,0,273,0,0,18,43,42,29,8,0,132,12,10,23,23,17,11,5,0,98,407,635,1429,1306,1299,883,187,19,6162
311061336,13,3,0,78,0,0,16,26,25,18,3,0,89,0,0,7,3,13,10,3,0,33,3,0,10,3,7,5,5,0,39,95,246,539,554,529,360,80,5,2406
312011337,25,5,0,94,0,4,22,31,34,17,3,0,110,0,0,0,22,28,8,4,0,69,12,0,10,16,11,11,0,4,64,203,239,531,531,647,539,147,22,2864
312011338,158,11,0,1119,0,69,835,907,709,375,26,0,2920,0,16,297,426,359,204,27,9,1330,8,4,40,51,51,23,3,5,194,185,501,2461,2576,2402,1350,181,32,9682
312011339,30,8,0,243,0,16,203,186,141,73,3,3,630,0,0,69,84,68,26,3,0,254,0,6,18,14,12,16,4,0,71,109,207,686,642,586,371,90,22,2715
312011340,32,3,0,192,0,7,150,160,120,57,3,5,500,3,0,26,62,40,42,10,0,182,0,3,10,5,15,22,3,0,65,94,247,701,638,652,508,93,23,2958
312011341,94,6,0,795,8,68,606,654,488,182,12,0,2020,0,20,332,436,391,161,6,4,1358,8,10,23,46,29,17,3,0,138,254,474,2087,2144,1778,809,86,4,7636
312021342,13,3,0,87,0,0,11,22,27,12,0,0,73,0,0,6,9,15,4,0,0,39,7,8,12,0,4,9,4,0,34,156,164,371,456,458,330,69,3,2002
312021343,0,0,0,15,0,0,5,6,10,3,0,0,24,0,0,0,0,3,8,0,0,10,0,0,0,3,5,0,0,0,12,18,41,92,125,193,106,14,0,593
312021344,14,0,0,63,0,0,16,22,17,7,3,0,73,0,0,6,11,6,5,0,0,32,3,4,6,4,3,3,0,0,23,171,158,348,321,277,207,36,0,1522
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
312021346,100,6,0,466,0,0,123,183,183,119,11,0,613,0,3,29,106,94,66,10,0,304,20,22,49,35,66,32,6,0,230,989,1254,2502,2132,2305,1475,267,29,10955
312021347,6,0,0,33,0,0,11,7,13,4,0,0,39,0,0,3,13,13,4,0,0,33,0,0,0,0,0,0,0,0,9,28,54,91,90,114,64,15,0,455
312021348,27,5,0,130,0,0,20,35,47,30,8,3,142,0,0,0,17,40,22,6,0,80,5,13,13,6,16,15,9,0,76,440,338,595,660,765,537,116,18,3476
312021349,22,4,0,124,0,3,30,42,45,38,4,3,158,0,0,6,21,31,20,9,0,85,3,0,13,12,21,14,0,0,57,175,253,579,561,697,506,95,14,2872
312021350,119,13,0,766,0,29,326,352,314,163,12,0,1201,0,4,52,101,92,64,6,0,319,12,13,39,41,36,18,8,7,176,388,816,2139,2042,2084,1365,174,22,9030
312021351,15,4,0,72,0,0,10,14,13,8,4,0,52,0,0,3,4,12,7,3,4,34,0,3,8,0,10,10,7,3,48,125,87,262,330,383,318,131,31,1673
312021352,49,8,0,242,0,14,119,213,223,152,12,0,728,0,0,30,83,89,57,8,0,268,8,5,9,7,23,19,6,0,87,196,280,720,930,968,787,165,34,4063
312021353,5,3,0,49,0,0,11,19,14,11,0,4,58,0,0,8,7,4,5,8,3,40,0,3,3,3,10,17,10,3,48,49,64,167,257,357,296,126,47,1364
312021354,3,0,0,10,0,0,0,3,4,0,3,0,15,0,0,0,0,0,0,0,0,8,0,0,3,7,0,0,3,0,9,28,23,65,88,109,54,15,3,386
312021355,5,0,0,44,0,4,30,24,21,6,4,0,90,0,0,3,12,8,7,0,0,32,0,4,5,0,4,7,3,0,27,48,76,189,205,228,121,32,6,911
312021356,9,0,0,58,0,3,10,21,17,17,0,0,70,0,0,3,9,8,6,0,0,22,0,3,5,3,0,4,0,0,15,65,83,239,250,291,193,32,6,1159
312021357,24,3,0,77,0,0,13,37,20,17,3,3,96,0,0,3,8,17,10,3,0,40,0,5,0,6,26,9,5,3,56,70,112,235,338,393,356,114,32,1647
312021358,52,3,0,259,0,9,97,76,75,43,0,0,299,0,0,11,30,33,22,7,0,108,3,7,6,10,13,14,0,0,62,140,296,819,734,819,678,106,8,3590
312031359,24,7,0,145,0,4,26,47,42,43,11,0,178,4,0,20,34,26,25,4,0,116,9,11,23,10,18,13,10,0,96,390,863,1744,1302,1104,768,191,25,6382
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,30,3,0,99,0,3,20,26,39,17,10,3,122,0,0,3,23,24,16,6,3,74,4,5,6,15,14,20,3,0,61,136,162,446,594,732,623,167,40,2903
313011362,15,3,0,71,0,0,5,21,16,10,3,0,57,0,0,3,18,11,9,0,0,48,0,0,10,4,11,3,3,0,36,133,152,354,330,367,315,90,14,1739
313011363,19,8,0,103,0,0,10,26,37,21,8,3,105,0,0,3,17,13,26,4,7,73,11,8,14,11,12,18,4,3,73,313,290,540,625,859,708,229,29,3600
313021364,3,0,0,18,0,0,9,4,6,6,0,0,22,0,0,0,8,3,0,0,0,9,0,0,0,4,3,0,3,0,11,45,54,119,134,129,104,26,7,607
313021365,110,15,0,607,0,3,142,197,225,113,13,0,697,0,0,24,89,101,44,12,3,281,11,16,37,41,38,35,9,0,183,686,1091,2626,2931,3150,2012,373,35,12916
313021366,17,3,0,116,0,3,18,32,43,10,4,4,117,0,0,3,23,23,20,3,0,76,24,19,11,14,25,6,3,0,103,1136,948,1250,1117,1216,766,141,18,6591
313021367,0,0,0,12,0,0,5,5,5,3,0,0,28,0,0,0,0,0,5,0,0,8,3,0,10,3,7,0,3,0,18,50,90,206,170,186,131,35,4,864
313021368,15,0,0,48,0,0,9,16,9,12,0,0,36,0,0,0,3,0,0,0,0,9,0,0,4,0,0,7,0,0,9,54,63,194,196,245,194,32,3,994
313021369,4,0,0,30,0,3,3,4,10,3,0,0,29,0,0,4,3,13,5,0,0,31,3,0,5,3,5,9,0,0,28,65,207,412,225,256,187,62,3,1413
313031370,12,0,0,57,0,0,16,15,23,8,3,0,65,0,0,0,10,7,8,3,0,31,4,3,3,6,4,8,4,0,36,97,149,417,429,435,347,127,30,2032
313031371,23,0,0,72,0,0,7,15,22,14,3,0,66,0,0,3,7,6,8,3,0,25,5,7,4,7,11,3,0,4,46,116,115,274,383,529,365,113,26,1920
313041372,22,5,0,127,0,0,12,39,47,17,5,0,121,0,0,3,18,23,10,3,0,65,11,4,7,14,13,0,3,0,46,423,396,639,750,787,470,92,10,3562
313041373,32,0,0,204,0,3,24,55,87,38,0,0,207,0,0,8,21,30,25,3,0,90,10,12,17,26,20,17,3,0,96,380,488,1004,1194,1243,799,156,17,5274
313041374,3,0,0,13,0,0,3,6,7,0,0,0,17,0,0,0,9,5,0,0,0,14,0,0,0,3,0,5,0,0,10,36,45,115,133,139,114,27,0,614
313041375,17,3,0,174,0,0,32,61,46,27,7,0,173,0,0,4,25,24,9,8,0,69,3,4,12,12,14,12,3,5,61,226,355,760,932,911,499,102,13,3802
313041376,3,0,0,11,0,0,4,0,8,0,0,0,14,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,6,17,43,49,87,45,31,3,289
313051377,26,6,0,159,0,6,18,50,51,19,8,0,145,0,0,6,13,27,9,3,0,53,3,7,10,15,17,7,0,3,52,274,335,711,791,818,554,134,19,3645
313051378,6,3,0,50,0,0,9,14,18,17,0,3,67,0,0,4,8,17,5,3,0,51,0,4,3,5,7,8,5,0,28,150,175,297,361,432,285,93,10,1798
313051379,43,7,0,273,0,0,98,106,87,53,11,0,358,0,0,13,49,42,32,10,0,141,18,11,10,18,22,16,3,0,89,473,547,1174,1266,1259,904,222,23,5868
313051380,39,3,0,195,0,0,24,56,59,34,6,0,185,0,0,12,16,26,28,15,0,97,9,11,10,19,12,13,0,3,78,579,590,1051,1135,1239,860,202,12,5667
313051542,11,8,0,73,0,0,9,25,46,14,5,0,108,0,0,9,18,19,8,7,0,66,0,0,10,5,4,5,4,0,36,130,173,403,367,485,338,133,12,2044
314011382,27,3,0,121,0,0,19,45,67,37,10,0,186,0,0,3,26,27,14,5,0,70,3,3,3,8,5,6,0,0,29,371,370,557,647,692,471,121,12,3240
314011383,9,0,0,65,0,0,23,31,32,17,3,0,99,3,0,7,20,23,6,0,0,54,13,3,11,8,10,0,0,0,40,362,235,422,480,471,259,81,6,2316
314011384,3,6,0,43,0,0,3,15,19,16,4,0,63,0,0,0,7,9,8,0,0,28,0,0,3,7,4,3,0,0,15,112,102,171,274,316,239,85,11,1318
314011385,0,4,0,39,0,0,3,19,22,12,0,0,64,0,0,0,7,18,4,0,0,36,0,0,3,0,3,3,0,0,10,51,75,152,221,227,142,33,4,916
314011386,23,3,0,122,0,0,34,65,51,25,6,3,184,0,0,9,22,41,12,6,0,96,10,4,16,14,14,11,3,3,66,411,395,674,883,849,547,194,20,3976
314011387,16,4,0,84,0,0,11,34,48,23,7,0,131,3,0,11,27,35,19,3,0,97,10,3,3,6,7,11,3,0,47,248,224,284,487,555,361,124,10,2305
314021388,22,4,0,96,0,0,32,27,31,23,0,0,112,0,0,10,19,21,14,9,0,73,4,3,6,9,6,9,3,0,49,361,382,730,676,708,462,117,7,3446
314021389,15,0,0,68,0,0,13,24,18,20,3,0,75,0,0,12,9,9,16,3,0,41,3,3,3,3,9,4,0,0,29,149,167,359,386,363,241,53,9,1729
314021390,44,9,0,377,0,9,100,184,167,65,3,0,525,0,0,38,69,81,38,0,0,228,33,13,31,36,19,15,0,0,159,1245,1249,2372,2366,1902,972,186,6,10312
314031391,8,3,0,51,0,0,10,8,14,10,0,0,41,0,0,0,4,7,3,0,0,15,0,0,3,0,3,3,3,0,20,70,112,242,298,309,249,52,3,1328
314031392,16,5,0,110,0,0,31,55,36,11,9,0,143,0,3,13,33,27,12,4,0,93,8,6,9,10,13,3,3,0,46,162,323,643,671,605,364,97,3,2864
314031393,19,0,0,82,0,0,10,34,34,19,0,0,106,0,0,0,6,6,9,0,0,17,4,0,3,9,7,3,0,0,21,93,147,286,421,428,297,44,0,1710
314031394,115,12,0,594,0,5,117,253,221,143,26,3,765,3,3,32,115,124,60,20,0,359,14,23,38,39,55,22,11,0,201,942,1515,3176,3295,3122,2057,411,35,14559
315011395,4,0,0,18,0,0,7,5,5,4,3,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,7,9,26,67,69,63,44,12,0,282
315011396,54,4,0,327,0,19,137,129,133,96,5,0,507,0,0,25,58,30,18,6,0,143,11,10,27,32,18,19,7,3,128,132,318,877,868,859,643,135,16,3846
315011397,6,0,0,15,0,0,0,5,6,3,3,5,29,0,0,3,4,12,3,3,5,25,0,3,0,0,8,3,0,0,15,19,30,87,87,130,97,38,10,489
315011398,8,0,0,20,0,0,0,10,3,3,0,0,22,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,23,48,91,110,110,71,11,0,474
315011399,4,3,0,27,0,0,5,4,16,8,3,0,37,0,0,3,0,3,0,0,0,5,3,0,7,6,3,4,0,0,19,55,90,207,172,165,121,14,0,825
315011400,11,4,3,60,0,0,16,28,12,10,4,3,71,0,0,0,7,8,18,4,0,39,0,0,9,4,9,9,3,0,30,53,74,245,319,442,364,116,30,1649
315011401,13,3,0,97,0,0,31,44,45,37,5,0,161,0,0,9,14,12,13,0,0,49,6,11,13,17,12,16,3,0,74,57,131,386,340,297,243,51,10,1503
315011402,3,0,0,27,0,3,8,8,13,4,0,0,39,0,0,0,5,10,5,0,0,20,0,7,9,3,13,7,3,0,36,22,100,232,252,218,155,25,0,1003
315011403,3,4,0,92,0,9,51,35,30,11,0,0,129,0,0,6,12,15,8,0,0,50,8,3,0,0,5,6,0,0,18,68,89,301,237,268,131,17,3,1110
315021404,20,3,0,80,0,0,24,32,29,27,0,0,113,0,0,3,3,11,10,7,0,43,3,10,12,8,10,7,0,0,44,94,167,364,358,339,317,71,5,1712
315021405,92,16,3,736,0,64,541,451,395,184,27,0,1663,0,3,100,141,134,61,14,0,444,13,16,31,31,42,38,3,3,181,469,855,2312,1825,1774,1020,245,27,8519
315021406,57,11,0,400,0,37,360,316,261,134,11,0,1117,0,3,69,124,95,47,16,0,351,4,4,11,14,15,16,5,0,78,97,247,1013,875,826,516,104,11,3696
315021407,21,13,0,174,0,5,108,122,95,58,5,0,403,0,0,40,61,58,29,5,3,194,6,8,5,8,18,14,12,0,68,133,227,612,582,589,429,157,36,2757
315031408,23,4,0,86,0,0,24,27,24,18,4,4,96,0,0,5,12,21,19,6,3,68,0,0,12,6,7,20,3,6,66,106,186,424,416,498,463,172,52,2303
315031409,24,3,0,87,0,0,18,24,28,24,7,0,102,0,5,6,11,17,16,9,0,65,3,3,7,3,5,10,5,3,45,105,170,382,379,434,402,99,23,1983
315031410,16,0,0,55,0,0,16,18,21,14,0,0,68,0,0,3,6,12,13,3,0,42,0,4,3,3,9,6,5,0,29,69,121,235,186,278,246,79,10,1219
315031411,24,3,0,69,0,0,8,21,31,24,3,0,93,0,0,0,14,17,13,11,0,56,0,0,4,3,9,16,5,0,42,50,110,286,250,323,339,109,23,1487
315031412,19,3,0,87,0,3,25,28,41,22,6,0,115,0,0,6,13,11,12,0,0,46,5,6,6,5,8,11,3,0,41,141,174,322,327,429,400,96,28,1916
316011413,71,18,0,398,0,6,69,134,163,76,24,4,459,0,3,16,59,80,43,7,0,209,12,11,16,28,40,24,9,8,142,435,757,1606,1945,2281,1551,374,26,8984
316011414,29,7,0,187,0,3,23,61,81,39,8,0,212,0,0,13,52,77,48,8,0,193,7,8,9,13,10,13,0,3,58,251,276,604,867,1115,715,194,16,4043
316011415,20,3,0,112,0,0,14,20,28,16,3,0,85,0,0,6,9,12,5,0,0,32,0,0,0,0,12,3,0,0,20,86,90,290,439,453,311,56,9,1736
316011416,36,6,0,228,0,0,14,65,96,63,9,0,250,0,0,10,22,32,37,7,0,107,3,0,13,0,5,3,3,0,31,178,246,595,820,870,552,122,9,3389
316021417,12,0,0,62,0,0,14,10,19,9,0,0,57,0,0,3,9,9,7,0,0,31,4,4,3,6,5,4,0,3,28,236,193,356,430,395,300,73,11,1997
316021418,23,3,4,90,0,0,14,38,42,20,3,0,118,0,0,11,26,24,17,15,0,91,11,9,8,7,11,6,0,0,54,402,387,629,538,595,398,107,18,3067
316021419,47,5,0,213,0,0,30,81,97,63,18,0,296,0,0,11,43,39,37,13,0,146,9,8,16,12,37,19,5,3,102,689,544,1040,1277,1490,1057,221,24,6344
316021420,40,11,0,212,0,0,34,58,67,31,3,0,195,0,0,6,29,22,21,9,0,91,3,13,20,5,16,14,0,0,73,270,376,894,1137,1168,700,165,22,4729
316021421,14,8,0,63,0,0,4,22,26,7,6,0,66,0,0,6,17,20,21,5,0,68,0,3,6,5,5,4,0,0,28,113,143,279,377,441,364,108,17,1847
316021422,11,0,0,38,0,0,0,10,23,16,6,0,54,0,0,0,3,15,16,0,0,40,4,5,3,3,6,0,3,0,25,127,116,229,353,445,343,95,9,1721
316021423,28,6,0,197,0,0,26,68,74,33,10,0,209,0,0,10,32,31,31,6,0,107,4,5,19,13,24,13,3,0,83,271,429,948,1065,1149,766,162,14,4808
316021424,30,6,0,275,0,9,90,158,117,45,7,0,418,0,0,33,112,111,49,4,3,315,3,3,14,16,21,18,0,0,78,222,465,1103,1202,1139,618,87,16,4850
316031425,16,3,3,98,0,0,5,44,34,20,5,0,116,0,0,8,21,23,16,8,0,67,3,7,8,14,17,11,4,0,63,323,242,513,765,658,540,110,9,3156
316031426,21,3,0,104,0,0,10,42,54,29,0,0,138,0,0,3,18,39,23,3,0,85,6,6,3,9,11,11,0,0,60,387,446,701,743,849,660,154,20,3957
316031427,116,10,0,669,0,5,131,307,329,149,24,3,953,3,0,44,135,139,95,20,0,438,24,35,42,44,61,28,10,0,246,1301,1757,3198,3486,3600,2557,502,47,16442
316031428,43,11,0,189,0,0,39,78,74,37,13,0,242,0,0,18,54,44,33,15,0,162,11,3,6,18,16,10,7,0,80,577,576,1086,1017,1002,778,232,19,5298
316051434,20,3,3,118,0,0,17,35,44,23,14,0,144,0,0,8,38,42,20,17,4,129,11,8,0,21,13,8,0,0,59,427,373,778,922,955,685,216,26,4383
316051435,43,8,0,207,0,0,25,62,101,55,14,3,255,0,0,11,44,55,40,11,0,166,5,11,20,23,26,12,12,0,110,611,558,1062,1448,1704,1275,302,40,7006
316051437,24,0,0,83,0,0,3,20,31,22,0,0,76,0,0,0,15,33,10,8,0,68,3,0,3,3,7,0,0,0,20,80,76,181,282,446,287,82,5,1437
316051438,13,4,0,63,0,0,3,11,27,24,4,0,73,0,0,0,9,14,8,5,0,37,3,0,3,3,8,8,0,0,29,132,126,247,474,617,517,130,17,2269
316051543,9,0,0,28,0,0,5,25,12,7,6,0,53,0,0,3,4,13,6,0,0,34,0,0,3,5,3,0,5,0,9,41,34,110,194,198,129,45,0,765
316051544,15,3,0,88,0,0,5,33,24,19,0,0,79,0,0,4,21,14,3,3,0,45,0,0,5,3,3,0,0,0,14,56,66,215,400,348,185,52,3,1325
316061439,14,7,0,96,0,0,8,20,36,22,3,0,99,0,0,4,7,9,15,3,0,41,3,10,6,14,16,11,3,0,58,239,333,562,574,684,456,112,18,2976
316061440,27,3,0,77,0,0,12,18,21,22,5,4,78,0,0,0,13,15,11,9,0,60,0,0,3,7,3,0,0,4,25,186,176,289,466,611,606,247,47,2623
316061441,9,3,0,43,0,0,3,11,16,10,0,0,35,0,0,0,5,9,5,0,0,24,5,0,4,4,4,3,0,0,21,175,106,201,207,308,210,62,14,1280
316061442,12,3,0,63,0,0,12,21,41,24,0,0,91,0,0,7,12,11,9,4,4,46,4,6,9,4,5,7,0,0,36,149,189,331,453,505,397,67,14,2103
316061443,7,3,0,24,0,0,0,8,13,9,3,0,36,0,0,3,3,9,8,3,0,23,7,3,0,3,0,3,0,0,17,74,77,134,164,267,280,115,13,1124
316061444,18,3,0,82,0,0,6,19,43,20,5,3,108,0,0,6,20,26,11,12,0,76,0,4,13,7,14,14,3,3,53,154,209,448,546,662,496,168,20,2706
316071545,9,0,0,55,0,0,8,19,11,13,4,0,57,0,0,0,6,9,4,3,0,22,0,0,5,0,6,4,3,0,22,103,105,228,256,279,196,70,4,1237
316071546,8,3,0,28,0,0,0,0,7,5,3,0,16,0,0,3,3,10,5,3,0,20,0,0,4,0,3,5,0,0,12,34,34,96,123,150,119,41,4,611
316071547,28,12,0,163,0,0,23,48,52,24,11,3,156,0,0,7,22,38,27,9,0,102,9,8,14,18,23,31,14,5,115,205,354,789,1055,1246,917,225,34,4828
316071548,132,13,3,698,0,6,181,210,255,163,19,0,826,0,0,23,140,119,62,19,0,365,10,14,44,39,43,45,10,0,203,567,824,2231,2865,3493,2466,492,43,12977
316081549,44,8,0,172,0,3,25,53,54,33,21,4,188,0,0,7,33,32,31,18,3,124,3,3,8,20,27,19,3,4,92,278,270,614,1043,1336,1077,322,43,4974
317011445,4,3,0,33,0,0,3,9,8,4,0,0,21,0,0,0,7,9,3,4,0,18,0,0,0,3,3,3,0,0,12,39,70,142,150,138,138,67,16,750
317011446,51,3,0,224,0,3,27,65,112,79,19,0,308,0,0,7,14,33,35,11,3,98,4,0,7,12,11,6,3,0,43,494,450,872,880,911,687,166,17,4476
317011447,54,10,0,266,0,3,68,100,95,60,11,0,334,0,3,7,21,27,18,3,0,81,6,6,16,17,16,12,3,0,68,259,446,1156,1035,1146,841,200,26,5100
317011448,29,3,0,140,0,0,21,54,62,35,8,0,183,0,3,4,11,10,21,3,0,59,3,9,13,13,17,18,5,0,76,340,500,986,797,933,681,171,16,4418
317011449,5,0,0,13,0,0,4,0,3,5,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,21,32,84,83,103,78,17,5,433
317011450,19,3,0,112,0,4,17,40,44,18,0,0,125,0,0,7,11,13,10,3,0,49,5,4,3,6,3,7,0,0,29,266,235,483,569,498,374,102,10,2534
317011451,15,4,0,85,0,0,19,22,29,19,11,0,96,3,0,0,10,14,10,0,0,49,3,3,3,9,13,10,3,0,48,145,245,499,526,661,488,179,36,2781
317011452,9,0,0,32,0,0,9,12,15,10,5,0,56,0,0,4,7,12,9,0,0,34,3,0,0,0,3,3,3,0,19,99,96,207,249,290,260,86,11,1300
317011453,20,3,0,129,0,3,18,23,38,23,4,0,106,0,0,5,20,13,8,4,0,49,10,0,4,5,16,5,3,0,45,354,347,604,610,677,481,115,14,3194
317011454,31,8,0,137,0,7,15,32,46,34,4,0,141,0,0,8,13,5,8,3,0,38,0,7,5,10,6,3,3,0,39,144,257,476,493,549,389,87,9,2409
317011455,11,5,0,62,0,0,3,10,16,8,3,0,47,0,0,4,8,3,0,7,0,24,4,3,3,0,3,3,0,0,15,134,116,219,239,275,234,81,12,1319
317011456,185,14,3,942,0,20,256,311,345,234,20,0,1188,0,3,80,182,185,111,36,0,596,25,33,40,39,64,32,10,4,255,1262,2174,4241,3620,3715,2603,506,59,18185
317011457,66,17,0,348,0,3,46,98,138,71,17,0,367,0,4,13,71,85,63,12,4,253,10,10,15,8,13,12,5,0,80,355,475,1062,1216,1362,980,209,17,5675
317011458,45,5,0,313,0,14,84,102,103,52,3,0,361,0,0,27,38,34,23,7,0,126,3,9,14,25,23,13,4,0,87,226,480,1099,1096,1115,855,213,26,5109
317011459,65,7,0,318,0,0,78,104,125,81,16,0,408,0,3,16,49,44,40,12,0,166,8,4,9,12,10,8,6,0,68,432,559,1247,1290,1440,1157,240,24,6380
318011460,37,5,4,129,0,0,16,35,42,28,8,0,133,0,0,13,15,22,21,3,0,78,15,7,9,21,21,15,10,3,109,370,357,656,796,882,754,201,41,4056
318011461,31,6,0,157,0,0,19,29,41,26,9,0,126,0,0,4,15,24,27,12,0,74,3,11,13,10,17,17,6,0,71,133,269,506,609,819,724,223,52,3328
318011462,21,5,0,112,0,5,19,34,41,36,5,0,133,0,0,9,16,11,13,0,0,46,8,5,10,14,14,14,6,0,61,264,258,499,613,686,523,150,16,3008
318011463,11,4,3,105,0,0,51,65,33,17,3,0,179,0,0,5,14,21,18,3,3,60,0,3,0,5,10,9,0,4,38,64,99,231,283,264,222,65,21,1262
318011464,32,3,0,96,0,0,14,26,25,16,3,3,93,0,0,9,20,11,7,6,0,55,3,5,10,15,9,16,8,7,72,252,196,445,522,733,567,168,36,2920
318011465,21,5,0,72,0,0,3,9,10,16,6,3,46,0,0,0,3,15,9,4,3,39,0,0,0,3,11,5,4,7,38,41,82,148,210,341,349,154,70,1388
318011466,10,0,0,25,0,0,3,10,13,7,0,0,34,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,5,27,43,116,123,155,109,13,0,585
318021467,22,4,0,132,0,0,21,40,49,31,8,3,161,0,0,6,16,10,12,3,5,56,6,9,19,4,12,7,3,0,59,489,750,1014,882,836,540,96,23,4628
318021468,35,0,0,406,0,15,86,103,117,29,3,0,355,0,3,4,12,23,7,0,0,58,4,14,18,8,20,10,7,3,73,352,1500,1857,1025,915,454,89,13,6208
318021469,19,3,0,60,0,0,4,12,16,8,3,0,42,0,0,0,3,10,3,0,0,20,0,0,8,0,0,8,0,0,19,44,126,247,242,273,233,50,7,1215
