SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
310031294,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,47,6,53,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,54,8,57,0,0,0,11,3,15,0,0,0,0,0,0,58,17,69,70,19,86,11,0,11,33,13,42,73,5,82,101,9,111,222,26,247,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,6,0,0,0,3,10,11,0,0,0,4,13,22,0,0,0,0,0,0,0,5,4,0,5,4,0,0,3,15,3,17,0,0,0,0,0,0,0,0,0,0,0
310031295,0,0,0,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,969,401,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,3,0,7,35,6,36,0,0,0,0,0,0,0,0,0,1031,412,1451,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,6,0,8,9,0,9,13,0,16,14,0,20,37,9,45,78,8,87,0,0,0,5,3,8,0,0,0,0,0,0,65,35,97,0,0,0,0,0,0,68,38,109,0,0,0,0,0,3,0,0,0,27,4,34,0,7,10,0,0,0,32,11,43,0,0,0,0,0,0,4,10,14,3,10,15,3,0,0,21,0,24,0,0,0,7,0,8,0,0,0,0,0
310041296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,44,114,0,0,0,0,3,3,0,0,0,3,0,3,78,42,122,3,0,3,10,6,15,0,0,0,0,0,0,3,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,22,13,36,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,4,10,68,10,72,23,0,23,152,19,169,244,33,278,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,4,6,5,0,0,0,10,3,14,5,8,18,46,71,116,11,20,27,0,0,0,69,102,174,0,0,0,3,0,4,85,126,203,84,124,209,0,0,0,20,7,29,3,0,3,0,0,0,0,0,3,0,0
310041297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,53,15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,4,13,3,0,3,73,15,92,92,18,108,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,0,3,4,5,11,14,24,38,0,0,0,25,29,57,0,0,0,3,3,4,17,23,41,22,24,45,6,0,6,12,3,12,0,0,3,0,0,0,0,0,0,0,0
310041298,0,0,0,34,41,77,0,0,0,0,0,0,3,3,4,0,0,0,41,46,82,10,5,16,5,0,5,0,0,0,3,0,3,3,0,3,5,0,4,25,8,35,155,38,192,264,317,585,7,7,12,12,6,16,14,4,15,264,25,286,7,8,10,0,0,0,301,167,465,132,50,188,191,5,193,162,18,181,235,29,260,44,9,53,275,56,329,48,14,63,2109,745,2850,0,0,0,3,0,3,0,3,3,10,0,10,3,3,6,17,6,17,30,3,28,76,6,78,20,5,24,148,11,154,263,31,290,7,3,12,117,41,154,74,43,121,127,16,147,38,29,60,24,7,27,0,0,0,381,131,517,3,0,3,3,0,3,0,0,0,19,11,29,25,13,37,0,0,0,46,27,72,0,0,0,18,5,18,3,17,19,24,16,41,32,10,36,272,42,313,4,6,5,0,0,0,0,0,0,0,0
310041299,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,9,0,9,0,0,0,5,6,8,0,3,3,4,0,4,0,0,0,3,0,3,10,4,18,16,0,15,0,0,4,4,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,36,37,12,49,33,0,37,5,0,7,0,0,3,132,26,158,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,5,8,4,10,33,7,44,14,0,15,62,6,68,122,22,143,0,0,0,10,0,13,3,0,3,9,0,9,0,0,0,6,7,8,0,0,0,27,9,38,3,3,7,5,0,5,3,0,3,56,97,155,95,258,349,0,0,0,159,358,517,0,0,0,0,3,6,64,105,171,65,114,179,20,3,25,400,78,476,121,10,133,0,0,0,0,0,0,0,0
310041300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,3,7,11,7,0,5,54,13,64,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,18,0,24,0,0,0,3,0,3,0,0,3,6,0,4,0,0,0,103,24,133,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,3,6,6,0,6,11,0,12,0,0,0,40,5,49,60,8,68,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,5,7,25,10,33,11,15,25,51,66,120,22,42,67,0,0,0,113,139,250,0,0,0,7,9,9,124,158,283,129,162,293,3,0,3,37,7,42,0,0,0,0,0,0,0,0,0,0,0
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,40,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,51,0,0,0,5,0,8,0,0,0,0,0,0,11,4,17,20,8,25,0,0,0,5,0,10,0,0,0,7,3,9,18,3,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,11,0,14,3,0,3,4,4,14,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,4,0,4,3,0,3,8,0,8,3,0,9,0,0,0,3,0,7,3,0,0,40,10,53,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,0,11,14,3,17,64,7,68,19,0,18,169,9,178,265,18,286,3,0,3,0,0,0,5,0,5,3,0,3,0,0,0,0,4,5,0,0,0,9,4,11,0,3,3,0,0,0,7,5,8,67,80,149,22,34,56,0,0,3,95,120,217,0,0,0,0,0,0,35,46,83,34,46,81,3,0,3,43,6,42,0,0,0,0,0,0,0,0,0,0,0
310041303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,5,13,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,6,3,0,3,31,5,35,19,0,17,74,3,76,122,7,136,0,3,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,4,5,3,0,7,0,0,3,39,60,98,36,118,148,0,0,0,82,185,268,0,0,0,0,0,0,74,88,163,74,93,164,0,0,0,7,3,6,15,3,15,0,0,0,0,0,0,0,0
310041304,0,0,0,4,13,22,0,0,0,0,0,0,0,0,0,0,0,0,3,16,21,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,3,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,3,13,4,3,3,3,0,7,25,25,49,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,0,9,61,20,77,20,0,15,93,12,110,182,33,217,0,0,0,0,0,0,27,12,47,0,0,0,6,5,15,0,4,5,0,0,0,37,29,64,8,10,18,10,5,11,9,9,11,134,200,325,159,413,571,0,3,3,308,636,943,0,3,3,0,14,9,224,377,599,223,385,612,0,3,6,17,0,17,15,4,15,0,0,0,0,0,0,0,0
311011305,3,0,6,370,173,545,0,0,0,0,0,0,0,0,0,14,4,18,390,181,572,3,0,3,0,0,0,0,0,0,3,0,3,21,0,25,0,0,0,26,0,29,8,7,11,129,63,192,0,0,0,0,0,7,18,3,22,0,0,0,0,4,7,0,0,0,3,3,8,3,0,3,21,0,22,17,3,21,10,0,10,15,5,17,6,10,16,13,5,18,250,101,354,0,0,0,29,0,29,0,0,0,18,3,19,19,3,23,68,6,72,23,0,25,80,14,95,53,9,61,164,34,202,323,61,383,0,0,3,29,7,31,21,5,22,6,0,9,0,3,5,7,0,13,6,0,11,73,21,95,3,6,15,52,18,66,18,19,35,83,130,209,39,91,131,4,3,3,203,263,466,0,0,0,54,67,117,93,191,284,143,253,399,8,9,14,61,25,85,3,0,3,0,0,0,3,0,4,9,0
311021306,0,0,0,19,3,24,0,0,0,0,0,0,0,0,0,0,0,3,20,9,23,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,14,3,16,42,19,60,321,106,427,0,0,0,3,3,10,19,7,25,0,3,3,11,0,9,0,0,0,10,15,17,19,3,18,23,4,29,31,4,36,21,7,24,16,4,15,20,5,31,31,7,43,559,186,742,0,3,3,3,0,3,15,14,31,33,17,54,5,3,12,64,32,96,19,0,20,93,27,115,53,14,65,207,30,241,373,74,448,0,0,0,94,40,133,23,7,31,15,3,15,24,11,32,3,3,3,0,0,0,159,66,224,11,14,23,48,18,66,14,19,26,113,163,279,125,260,390,0,4,4,308,475,781,0,0,0,4,5,8,163,227,390,166,229,396,12,0,12,36,10,44,76,13,84,0,0,0,0,0,0,9,3
311021307,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,7,0,7,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,6,9,3,9,3,0,3,5,4,5,10,3,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,12,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,8,0,8,22,8,32,3,0,3,83,14,99,117,21,141,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,4,0,3,4,3,7,10,26,44,69,8,23,35,0,0,0,49,79,122,0,0,0,12,9,20,23,49,73,37,59,95,4,0,3,16,0,16,0,0,0,0,0,0,0,0,0,0,0
311021308,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,142,41,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,143,48,190,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,0,0,3,16,3,17,4,0,4,53,11,64,74,18,93,0,0,0,0,0,0,0,0,3,0,0,0,7,3,13,0,0,0,0,0,0,12,3,13,3,0,3,0,0,0,3,5,7,36,67,101,9,14,19,0,0,0,47,83,130,0,0,0,0,0,0,37,65,104,37,68,103,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0
311021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,25,4,30,35,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,12,25,48,74,8,14,18,0,0,3,41,72,112,0,0,0,0,0,0,27,30,60,31,29,61,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0
311021310,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,4,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,4,9,4,0,5,26,8,35,6,0,4,68,17,89,106,29,131,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,4,0,7,0,0,0,7,13,19,3,5,10,0,0,0,14,18,29,0,0,0,4,0,9,14,28,40,23,27,45,0,0,3,12,7,16,0,0,0,0,0,0,0,0,0,0,0
311031311,0,0,0,43,43,90,0,0,0,0,0,0,0,0,0,3,6,7,42,51,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,24,28,52,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,5,0,5,0,0,0,3,4,8,0,0,0,44,33,82,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5,3,0,7,30,6,34,15,3,16,91,25,119,147,34,177,0,0,0,3,9,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,3,4,6,0,0,0,6,0,10,82,76,158,14,36,49,3,0,3,109,121,229,0,0,0,0,0,0,83,115,201,86,117,204,9,0,10,140,34,174,0,0,0,0,0,0,3,0,3,0,0
311031312,0,0,0,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,8,17,16,0,0,0,0,4,4,8,3,9,7,0,7,0,0,3,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,5,4,11,3,0,3,18,8,23,11,3,14,89,33,127,0,0,0,46,0,52,0,0,0,0,0,0,13,3,15,67,4,65,16,8,31,61,8,69,3,0,6,216,44,256,303,61,360,7,0,9,17,6,22,8,3,15,18,3,18,8,3,11,15,19,28,4,0,9,71,32,105,14,22,33,40,24,62,7,3,18,170,272,442,390,883,1275,0,0,0,620,1204,1828,0,0,0,0,7,3,268,379,646,265,390,655,3,4,8,33,10,44,0,0,0,0,0,0,0,0,0,0,0
311031313,4,0,4,50,39,84,0,0,0,0,0,0,0,0,0,9,3,12,59,36,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,18,3,19,10,0,13,80,22,99,108,26,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,0,0,0,4,8,10,0,0,0,8,11,17,0,0,0,0,0,0,3,3,9,3,3,9,3,0,3,13,4,21,0,0,0,0,0,0,0,0,0,0,0
311031314,0,0,0,44,12,58,0,0,0,3,0,3,0,0,0,5,0,8,53,16,67,3,0,4,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,20,0,19,154,30,183,57,29,88,0,0,0,17,17,37,47,9,50,0,3,5,23,29,51,12,3,13,3,0,3,82,33,113,6,0,6,172,38,204,214,34,247,43,3,49,67,13,78,68,9,79,970,236,1210,0,0,0,0,0,0,0,0,0,3,0,3,126,19,144,131,19,152,35,5,34,177,29,204,25,7,29,251,31,274,484,68,546,3,0,3,38,8,44,85,77,167,0,0,0,408,147,553,10,3,8,0,0,0,539,239,780,6,4,9,0,0,0,3,0,3,43,45,90,15,21,40,0,0,0,66,73,143,0,0,0,0,0,0,72,186,262,74,186,258,19,5,24,197,14,210,0,0,0,9,0,5,10,10,21,0,0
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,7,0,7,0,0,0,0,0,0,3,0,3,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,8,22,13,14,24,0,0,0,4,3,8,8,3,9,0,0,0,12,11,31,0,0,0,0,0,0,9,3,8,0,0,0,7,3,13,4,6,13,18,0,14,11,3,14,12,3,19,107,66,174,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,4,3,7,10,0,14,48,12,60,12,0,14,164,40,209,232,60,292,8,0,6,29,4,31,11,7,13,3,0,3,0,3,7,3,0,5,3,0,3,52,16,68,11,7,14,49,26,75,9,12,13,7,7,14,52,30,75,0,3,3,122,76,196,0,0,0,3,7,6,37,79,116,39,84,130,0,0,3,70,13,84,0,0,0,0,0,0,0,0,0,0,0
311031317,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,5,8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,0,4,0,0,0,0,0,0,3,0,3,18,12,27,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,6,0,9,0,0,0,5,0,11,7,0,7,49,5,56,66,5,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,8,0,6,0,7,7,5,5,8,9,10,17,67,127,195,20,30,54,0,0,0,105,176,282,0,0,0,0,0,0,82,111,198,82,111,198,0,0,3,24,3,23,0,0,0,0,0,0,0,0,0,0,0
311031318,0,0,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,4,0,3,3,0,0,0,0,0,0,0,0,0,17,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,8,3,14,4,0,3,70,14,84,84,21,107,0,0,0,3,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,3,8,0,3,3,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,8,10,16,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,33,14,40,0,0,0,0,0,0,0,0,0,0,0
311031319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,22,0,0,0,0,0,0,0,0,0,0,0,0,9,6,17,15,6,19,3,0,3,19,4,20,0,0,0,84,20,98,107,25,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,3,4,7,11,30,54,88,12,15,26,0,3,3,53,81,135,0,0,0,0,0,0,15,21,34,15,22,37,3,0,3,21,6,27,0,0,0,0,0,0,0,0,0,0,0
