SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
403021058,9,10,0,211,206,6,39,9,0,264,193,7,36,8,3,242,268,12,45,9,3,338,414,25,58,10,3,511,634,30,41,8,5,722,770,42,56,3,6,873,740,51,48,0,8,845,400,49,24,0,3,477,247,45,21,3,0,318,138,22,9,0,0,174,125,46,12,0,0,184,38,31,10,4,0,81,53,3,3,3,7,69,4433,384,407,82,50,5352
403021059,9,3,3,169,118,3,18,7,3,144,90,7,15,8,0,119,102,6,23,0,3,136,120,14,37,12,4,182,121,11,29,3,0,166,119,12,32,0,3,172,114,18,31,0,3,168,56,13,21,0,0,88,60,11,14,0,0,92,43,8,3,0,3,56,32,12,9,0,0,50,10,12,4,0,0,29,20,3,3,0,0,22,1160,128,254,38,24,1605
403021060,12,0,0,61,45,0,15,4,0,62,40,4,17,7,0,69,44,10,20,0,0,73,68,4,24,9,0,105,62,13,24,0,0,103,60,13,38,0,3,106,45,18,28,3,0,94,31,11,17,0,0,64,28,15,11,3,0,57,35,7,3,0,0,43,22,12,4,0,0,45,0,11,7,0,0,13,5,0,4,3,0,16,535,125,222,37,12,928
403021061,20,0,5,158,192,4,26,6,3,233,198,3,26,5,3,241,270,7,27,3,4,310,438,17,43,5,9,511,505,30,40,4,3,587,762,8,35,3,4,814,1076,28,36,0,3,1145,628,28,16,0,0,669,523,24,18,0,6,573,396,9,4,0,0,412,407,20,8,0,0,436,89,23,14,0,0,125,73,0,6,0,0,82,5710,214,318,34,44,6321
403021062,11,5,0,101,137,3,20,3,0,160,129,5,16,0,3,161,145,7,20,3,0,181,271,5,23,3,0,314,307,15,35,0,3,364,357,17,41,3,0,423,330,19,38,3,0,387,163,12,22,0,3,206,141,17,13,0,0,173,54,9,7,0,0,70,72,25,21,0,0,115,21,18,11,3,0,50,28,0,5,0,3,39,2244,161,298,35,17,2756
403021063,10,0,0,59,42,0,19,0,0,61,42,0,13,3,0,57,55,3,21,0,0,78,85,5,13,0,0,108,80,3,22,0,3,115,75,12,16,0,0,103,58,8,26,0,0,99,38,8,14,0,0,55,45,4,11,0,0,60,33,3,6,0,0,43,22,7,12,0,0,32,0,6,3,0,0,12,4,0,0,0,0,7,620,67,190,5,8,892
403021064,17,0,6,327,295,3,19,3,3,330,233,11,13,6,9,268,299,11,14,9,0,332,399,3,26,5,8,441,448,10,36,4,0,500,473,19,38,3,3,530,389,25,46,3,6,461,186,14,21,0,0,224,167,12,12,3,0,195,88,4,7,0,0,111,89,18,18,0,0,123,34,13,21,0,3,72,43,3,4,0,3,56,3456,148,301,50,43,3997
403031065,3,0,0,43,51,4,10,3,0,75,42,4,10,0,0,56,49,4,13,0,0,65,75,3,12,0,0,89,82,7,15,6,0,109,65,11,19,0,0,94,62,10,8,3,0,77,37,10,11,0,0,54,51,3,6,0,0,66,51,11,5,0,0,70,40,9,11,0,0,58,8,10,11,0,0,25,5,0,0,0,0,5,646,78,130,19,5,881
403031066,10,0,0,117,180,0,16,3,0,206,203,3,12,4,3,223,291,4,17,5,3,318,552,13,21,0,4,590,721,7,15,0,3,746,1029,17,19,0,3,1067,1426,7,19,5,9,1464,1158,7,16,0,3,1190,1053,4,11,5,3,1075,701,10,5,0,0,724,818,11,12,3,4,846,458,10,18,3,0,492,86,0,0,0,7,95,8806,96,187,29,65,9180
403031067,18,3,3,203,175,0,24,9,0,201,153,4,25,6,0,191,153,11,39,0,0,206,195,3,49,3,0,258,213,19,48,3,3,290,184,29,32,4,0,254,138,31,43,0,3,214,82,21,28,0,3,137,54,33,12,0,0,97,37,17,17,0,0,79,30,23,22,3,3,85,13,16,19,0,3,55,29,0,4,0,0,34,1647,213,389,45,23,2307
403031068,11,6,3,285,267,3,21,5,6,301,253,11,38,13,0,316,339,10,33,12,6,393,552,27,52,4,6,649,758,20,63,7,8,853,948,36,58,3,4,1051,946,39,59,8,6,1052,598,46,34,0,0,679,482,60,31,0,3,570,313,26,16,0,0,349,263,41,35,0,3,353,99,45,31,0,0,180,54,9,10,0,7,86,6145,375,492,87,51,7153
403031069,15,3,0,274,253,4,28,3,0,291,193,5,27,9,3,238,246,9,30,3,6,290,359,18,44,6,4,431,365,24,38,7,3,435,415,26,62,6,3,511,465,32,41,4,3,555,343,26,35,3,0,410,362,24,15,3,6,405,329,23,12,3,3,372,294,38,25,3,0,363,70,42,32,4,0,155,47,4,4,3,0,62,3995,285,429,70,32,4820
403031070,9,3,0,167,145,7,15,5,0,174,165,6,15,3,6,202,200,3,11,0,7,226,272,11,30,5,3,316,296,13,13,0,3,331,371,10,20,4,3,411,323,36,36,0,0,388,226,21,15,3,3,265,172,12,9,0,0,194,91,16,7,0,0,114,106,11,7,0,0,132,22,23,8,5,0,50,25,8,3,0,3,37,2574,174,194,38,30,3016
403041071,8,3,0,146,101,9,10,0,0,122,89,9,18,3,0,110,110,7,24,4,0,143,163,11,34,3,3,212,153,6,24,3,0,187,122,14,28,0,3,169,109,20,18,0,3,154,61,12,13,0,0,93,59,9,18,3,0,87,69,4,6,0,0,79,38,11,12,0,0,61,3,4,0,0,0,13,14,0,0,0,0,16,1222,110,220,28,15,1586
403041072,17,3,3,137,86,7,40,6,3,137,85,8,17,7,3,119,129,13,40,4,6,189,186,9,49,7,4,252,214,25,43,3,5,280,175,16,41,3,0,233,134,35,31,3,0,210,74,14,22,0,0,110,69,27,23,0,0,114,52,5,8,0,0,63,55,3,11,3,0,71,12,6,5,0,0,25,26,10,9,0,0,46,1406,174,347,53,31,2013
403041073,8,0,3,319,289,0,10,5,0,309,287,3,15,0,0,305,322,4,11,3,3,348,513,12,15,0,5,544,547,9,18,0,4,579,573,5,12,0,6,602,599,9,12,0,3,615,435,7,5,0,3,457,382,0,11,0,3,392,220,0,0,0,0,221,228,7,3,0,0,244,47,8,7,0,0,64,64,0,0,0,0,73,4833,69,134,21,41,5096
403041074,6,0,0,134,128,0,34,4,7,173,152,11,15,7,0,192,177,9,35,4,9,225,338,6,50,0,7,404,356,14,42,0,9,430,389,13,37,4,3,443,332,15,17,0,0,364,184,19,17,0,3,225,138,6,15,0,0,162,85,4,3,0,0,102,77,11,13,0,0,100,19,9,10,0,0,40,39,0,4,0,4,43,2542,129,311,31,37,3052
403041075,4,3,0,26,9,3,3,3,0,21,7,0,9,6,0,28,23,3,3,9,0,37,25,3,16,4,0,44,25,4,6,3,0,43,31,7,10,0,0,48,26,4,6,0,0,43,11,10,6,0,0,29,7,3,10,0,0,24,4,0,6,0,0,10,11,3,6,0,0,17,4,8,3,0,0,16,0,0,0,0,0,6,199,57,95,32,3,392
403041076,8,0,0,28,13,0,9,0,0,22,14,4,3,0,0,24,20,0,6,0,0,32,24,3,14,0,0,41,21,3,14,0,0,35,28,5,17,0,0,51,20,8,19,0,0,48,17,3,6,0,0,32,17,0,3,0,0,23,25,3,0,0,0,31,16,0,3,0,0,18,0,4,6,0,0,4,0,0,0,0,0,0,232,34,103,10,5,384
403041077,11,0,0,101,77,4,13,0,0,93,49,3,20,3,0,73,49,8,24,4,0,85,89,8,32,4,0,135,83,10,20,0,0,116,91,13,16,3,0,121,87,23,22,4,0,134,64,9,22,0,0,95,36,14,17,0,0,66,40,5,3,0,0,51,41,10,7,0,0,63,22,10,3,0,0,35,9,3,3,0,0,12,835,114,216,27,7,1196
403041078,7,5,0,43,54,0,8,7,0,74,48,4,8,3,0,70,72,7,17,6,0,99,115,6,33,0,0,155,116,10,16,3,0,137,97,16,32,6,3,146,69,6,18,0,0,90,42,9,8,0,0,54,20,9,10,0,0,39,10,4,3,0,0,14,11,3,0,0,0,22,4,3,0,0,0,7,8,0,3,0,0,10,700,75,162,29,6,982
403041079,0,0,0,21,13,0,4,0,0,25,24,0,3,3,0,36,35,0,15,0,0,49,37,0,16,0,0,51,70,0,12,0,0,86,57,0,7,0,0,68,31,8,6,0,0,42,25,3,5,0,0,24,8,0,0,0,0,14,11,0,0,0,0,13,10,0,6,0,0,14,3,3,0,0,0,7,7,0,0,0,0,6,343,16,85,8,5,457
403041080,11,6,3,146,103,0,21,7,3,130,83,4,29,0,0,109,82,4,33,0,3,121,138,19,32,0,0,181,139,14,34,6,0,192,144,21,37,0,0,204,112,16,37,0,0,163,31,17,20,0,0,67,47,7,10,3,0,63,36,4,0,0,0,45,32,6,15,0,0,49,11,12,11,0,3,36,20,0,0,0,0,20,1094,123,286,32,14,1549
403041081,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,7,15,0,0,0,0,15,26,0,0,0,0,31,23,0,0,0,0,19,12,0,0,0,0,12,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3,3,0,0,116
403041082,3,6,0,74,81,9,10,4,0,114,117,12,27,5,3,166,184,18,29,0,6,242,359,30,54,8,3,450,749,42,24,5,7,822,1101,61,45,6,4,1221,926,79,41,3,5,1053,451,50,26,4,0,528,317,58,30,3,3,408,160,22,6,0,0,187,180,35,5,0,6,231,67,27,3,4,0,103,57,3,0,0,3,70,4824,453,304,65,47,5694
403041083,12,3,3,158,112,0,37,13,5,168,128,8,21,9,0,161,143,12,40,11,3,211,267,14,41,9,3,330,303,23,38,9,3,380,319,36,42,9,3,406,320,19,39,6,9,393,168,30,25,4,0,225,131,22,20,4,0,180,84,20,11,3,0,121,60,23,8,6,0,99,31,24,8,3,0,61,26,0,7,0,3,42,2237,228,353,105,30,2969
403041084,4,4,0,181,142,3,15,3,3,169,161,7,23,3,3,201,181,8,37,3,0,218,245,5,22,0,4,283,287,5,36,4,3,334,271,7,26,4,0,314,240,5,32,4,4,287,162,12,13,0,0,179,142,17,13,0,0,169,137,3,6,0,0,149,64,13,18,0,0,89,19,7,18,0,0,46,39,0,0,0,5,47,2274,98,262,30,26,2693
403041085,3,4,0,109,102,5,13,9,0,126,96,9,13,4,3,123,116,0,17,0,0,137,157,17,28,9,3,208,198,14,15,0,4,234,199,11,18,0,0,223,179,7,20,0,0,205,101,14,6,0,0,116,76,6,0,0,0,87,45,4,5,3,0,59,31,5,4,0,0,39,15,9,11,0,0,30,14,0,5,0,5,21,1438,90,165,32,19,1745
403041086,13,3,0,122,106,3,16,9,0,127,91,0,19,3,0,114,120,0,14,4,0,142,187,9,28,3,0,229,203,15,27,3,0,244,236,11,25,0,0,271,212,9,21,3,4,244,115,10,13,0,0,141,89,3,15,0,0,109,97,3,10,0,0,113,64,6,3,0,0,71,20,5,9,0,0,35,14,3,3,0,0,23,1660,92,202,31,16,2004
403041087,10,0,5,259,190,9,42,11,3,246,184,7,32,5,4,240,230,6,34,3,3,274,324,18,63,4,8,420,335,13,63,3,3,411,339,31,65,3,3,437,368,32,52,3,3,465,179,16,38,0,0,234,151,24,14,3,0,186,112,13,20,0,0,140,67,17,19,0,0,100,19,18,12,0,0,51,45,6,5,4,0,57,2772,208,466,69,36,3559
403041088,0,0,3,62,41,4,13,4,0,61,39,9,19,15,0,77,65,8,19,5,3,102,78,7,33,8,3,117,96,3,32,3,3,131,85,7,24,10,0,130,74,18,22,4,0,117,68,13,12,3,0,98,43,19,11,0,3,71,53,5,6,3,0,68,34,4,8,5,0,46,5,0,5,0,0,14,11,3,3,0,0,23,748,109,203,70,18,1147
403041089,4,0,0,72,60,0,12,3,0,75,60,3,19,5,0,92,86,4,11,3,3,108,149,6,30,3,3,192,134,11,26,5,5,178,102,7,24,0,0,138,92,12,28,0,0,135,53,7,6,0,0,73,44,8,8,0,0,56,28,5,0,0,0,37,22,8,4,0,0,31,11,8,5,0,0,23,8,0,0,0,0,16,923,80,187,24,8,1222
404011090,6,4,0,95,100,0,16,3,3,132,129,7,18,0,3,160,222,9,27,9,4,269,375,16,43,5,6,440,645,24,38,3,15,717,930,23,32,4,5,999,1019,44,44,0,7,1120,632,35,19,0,5,688,562,20,12,0,6,598,313,12,3,0,0,334,324,23,13,0,3,364,182,28,17,0,0,226,61,3,4,0,5,79,5580,266,293,38,68,6240
404011091,6,8,0,141,162,5,36,10,3,215,147,9,19,8,0,184,192,29,29,5,6,254,328,17,53,3,6,411,453,28,42,3,3,536,562,45,51,6,8,674,514,29,31,0,5,578,312,30,22,0,3,368,268,36,19,0,0,319,179,11,14,0,0,205,179,20,20,0,0,221,56,26,19,0,0,100,49,8,3,0,3,59,3543,289,364,54,45,4294
404011092,9,3,4,280,206,7,18,7,4,244,151,9,23,5,4,196,155,12,37,3,0,202,231,20,35,4,0,294,247,21,35,3,4,318,256,21,38,0,5,319,210,23,42,0,4,276,155,28,20,3,0,211,144,26,24,0,0,193,131,20,8,3,0,162,65,15,17,0,0,101,26,24,20,0,0,66,31,5,3,3,7,46,2294,229,339,45,29,2934
404011093,15,3,7,301,335,10,34,7,7,388,354,20,48,7,6,441,456,16,75,13,6,563,806,37,80,15,5,939,1090,46,82,9,4,1228,1298,68,86,7,14,1473,1195,76,86,5,7,1363,751,67,34,9,5,867,546,78,37,6,0,664,364,40,23,0,0,424,446,62,22,5,0,539,173,66,32,0,3,279,86,13,10,0,3,112,8193,607,673,92,80,9638
404011094,0,3,0,54,59,0,10,0,3,67,91,7,6,11,5,119,167,6,12,0,3,189,310,11,24,4,3,347,426,18,16,0,4,460,436,23,30,0,0,494,375,30,19,3,3,427,228,19,6,0,0,262,158,27,8,3,0,200,79,12,8,0,0,99,70,23,9,0,0,100,26,19,6,0,0,61,31,3,3,3,3,44,2523,196,167,39,28,2954
404011095,14,4,0,88,94,5,21,7,0,132,87,3,23,3,0,122,137,12,23,5,3,173,235,19,34,10,5,291,238,20,37,0,3,293,231,19,39,3,3,294,185,15,38,0,0,246,96,16,18,0,0,138,73,24,13,4,0,118,65,5,8,0,0,81,35,17,15,0,0,72,14,20,13,0,0,47,14,0,0,0,0,17,1576,181,297,55,22,2126
404011096,7,3,5,343,297,13,11,5,4,328,255,13,20,4,3,288,265,11,22,3,3,308,378,30,40,3,8,457,385,25,33,3,8,442,333,20,33,6,3,391,251,28,31,4,3,322,122,29,24,4,3,177,66,27,17,3,0,111,63,8,4,0,0,86,70,25,15,0,0,108,48,30,9,3,0,85,43,0,0,0,0,51,2923,246,264,47,37,3520
404011097,13,3,5,222,291,6,35,11,7,345,323,14,44,3,10,383,393,11,36,9,6,451,633,25,55,16,8,741,986,49,59,0,13,1109,1217,45,77,4,13,1357,998,66,60,3,7,1135,553,26,36,3,7,620,393,43,25,3,0,469,241,19,14,0,0,275,232,33,18,0,0,280,86,34,13,0,0,134,90,8,9,3,4,108,6650,388,486,69,70,7662
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,20,0,0,0,0,18,10,0,0,0,0,13,10,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,61,0,3,0,3,75
404021099,11,3,3,180,135,3,29,8,3,178,117,4,33,6,3,167,173,13,30,7,4,228,264,10,55,6,3,336,324,10,30,6,0,365,317,26,38,7,5,387,273,28,42,3,3,343,175,17,31,0,7,231,137,23,7,0,3,166,132,11,12,0,0,156,146,15,12,0,0,176,32,11,14,0,0,57,33,3,9,0,4,49,2421,167,362,58,40,3048
404021100,3,4,0,90,75,4,18,0,6,102,79,4,12,3,3,97,102,4,19,0,8,130,194,13,33,0,3,240,262,8,18,0,6,287,462,10,30,0,5,505,647,12,22,0,4,687,667,6,13,0,0,687,818,24,12,0,0,850,775,8,10,0,3,791,950,24,10,0,0,980,266,14,5,0,0,292,49,3,5,3,4,68,5438,137,197,14,46,5832
404021101,16,3,7,481,524,3,25,13,12,574,468,15,37,5,10,537,536,16,40,4,12,607,856,38,48,14,16,970,1152,45,55,13,19,1278,1629,58,48,0,9,1746,1703,77,52,0,11,1846,977,50,35,0,4,1070,747,53,20,0,3,817,535,25,11,0,0,572,659,57,28,3,3,746,218,40,19,0,0,279,110,6,8,6,13,140,10619,476,437,89,110,11729
404021102,12,9,4,148,267,13,45,16,3,338,308,18,50,13,10,401,468,25,44,13,8,557,1118,43,104,14,17,1298,2308,99,73,10,25,2518,3345,112,91,10,33,3586,3194,105,73,8,16,3392,1898,97,48,6,10,2060,1407,100,54,3,5,1568,837,71,27,3,5,939,974,101,30,3,0,1111,266,92,16,4,3,385,194,16,8,7,19,246,16742,905,682,140,171,18648
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,8,14,0,0,0,0,14,13,0,0,0,0,13,54,0,0,0,0,52,53,0,0,0,0,50,0,0,0,0,0,0,154,0,0,0,0,162
404031104,0,0,3,118,174,3,0,0,0,176,178,0,5,3,0,184,235,0,3,0,5,243,405,3,10,0,3,423,566,10,18,0,5,600,771,16,16,0,3,808,807,29,24,0,3,859,565,11,13,0,4,592,399,12,11,0,0,422,302,3,7,0,3,325,489,12,23,0,0,525,252,9,0,0,3,268,65,3,0,0,4,73,5353,108,132,7,42,5642
404031105,0,0,0,68,36,0,3,0,0,44,28,0,0,3,0,32,38,0,6,0,0,49,46,4,6,0,0,57,30,0,4,0,0,39,36,3,5,0,0,51,17,6,7,0,0,28,14,5,3,0,0,21,15,4,7,0,0,29,8,4,0,0,0,11,3,3,3,0,0,10,0,8,0,0,0,6,3,0,0,0,0,3,359,40,60,11,5,465
404031106,12,3,0,95,89,4,10,0,0,109,82,4,15,0,0,114,146,5,32,3,4,192,273,10,27,0,4,314,314,18,32,0,5,370,435,21,29,0,6,498,523,28,48,4,6,611,286,16,16,0,5,320,212,14,15,0,0,243,139,19,8,0,0,164,133,14,9,0,0,162,34,21,9,0,0,68,33,4,0,0,3,43,2795,182,272,34,31,3321
404031107,13,5,7,328,372,13,31,15,9,437,405,20,49,3,9,479,558,12,51,6,19,644,965,27,83,9,8,1096,1373,37,80,7,8,1506,1953,55,53,5,4,2081,2037,80,79,3,7,2210,1438,82,44,3,4,1576,1144,97,43,3,5,1290,882,48,18,0,3,951,1130,85,22,5,5,1245,303,118,53,3,5,474,152,11,10,0,10,188,13054,681,644,84,107,14563
404031108,28,11,10,467,538,18,41,5,19,630,601,28,65,11,7,709,820,33,51,5,18,920,1236,57,102,10,11,1415,1858,61,81,7,14,2022,2610,84,104,10,15,2819,2776,116,89,11,25,3025,1753,95,71,8,4,1936,1367,117,59,3,3,1551,837,67,38,3,0,944,1048,101,29,4,9,1199,383,114,36,3,3,547,180,16,12,3,25,228,16479,919,809,110,176,18500
404031109,5,0,0,64,36,3,6,3,0,50,40,0,6,3,0,52,53,4,6,0,0,71,81,4,16,3,0,109,89,4,15,4,0,110,100,12,17,3,0,132,68,4,10,0,4,86,47,4,7,0,0,61,47,3,9,3,0,67,33,10,9,0,0,46,28,6,3,0,0,45,9,5,7,0,0,21,6,0,0,0,0,5,713,68,117,20,6,931
405011110,5,12,0,125,77,4,18,17,6,124,90,16,22,9,7,144,93,10,27,9,3,141,166,11,38,18,6,239,202,14,28,14,7,256,316,9,36,15,4,380,406,35,25,3,11,475,262,12,25,7,7,309,171,13,12,0,6,197,89,4,8,0,0,101,94,10,19,7,0,132,33,18,17,4,0,68,34,3,7,6,0,47,2135,163,282,126,47,2757
405011111,15,12,3,100,88,6,22,22,3,141,104,4,29,11,0,152,137,11,31,8,6,188,189,21,35,15,8,265,275,16,40,11,3,350,330,19,57,18,0,428,320,30,48,5,0,410,177,18,23,8,0,229,152,26,26,8,4,207,94,9,11,0,0,116,92,15,15,3,0,124,21,16,20,6,5,68,25,3,9,4,5,47,2088,199,381,146,38,2855
405011112,7,0,0,50,39,3,18,3,3,75,40,7,25,3,0,74,55,8,8,5,0,80,76,6,20,0,0,103,99,14,22,11,3,145,149,5,21,3,4,186,142,14,29,3,3,195,107,12,13,4,0,137,73,10,5,6,0,99,35,8,3,3,0,50,42,3,11,0,0,60,12,0,5,0,0,19,14,4,0,3,3,18,931,108,190,55,19,1304
405011113,3,7,0,23,24,5,5,8,0,46,34,6,9,3,0,50,31,0,7,3,0,45,54,13,16,7,4,94,84,7,16,9,3,120,72,11,18,4,3,116,75,11,14,0,0,102,43,4,13,0,0,67,20,8,18,3,0,45,3,3,5,0,0,16,3,7,3,0,0,14,4,3,7,6,0,20,5,0,3,0,0,12,473,92,150,48,14,770
405011114,4,10,0,134,124,3,19,3,0,148,159,3,14,6,0,182,204,10,27,13,6,254,313,7,32,7,8,367,363,10,32,3,0,409,474,19,26,8,6,533,474,19,25,3,3,519,320,37,22,0,0,381,215,17,14,3,0,253,151,12,7,0,0,172,178,21,8,7,0,209,44,19,3,0,0,71,44,0,4,0,5,55,3191,176,234,75,37,3716
405011115,5,3,3,106,112,3,23,3,4,140,109,0,13,0,0,128,145,0,8,4,0,163,233,12,28,3,0,274,298,12,26,9,4,348,330,18,24,8,3,380,290,23,27,0,0,335,171,12,18,3,3,203,134,20,8,0,0,161,87,3,4,0,3,97,73,13,7,0,3,92,26,19,13,4,0,58,33,0,5,4,0,39,2125,132,211,43,20,2536
405021116,3,4,3,91,85,0,10,5,5,105,89,6,13,5,0,108,143,3,17,0,0,171,264,15,28,4,6,306,284,14,30,4,3,339,272,14,20,3,0,306,257,21,29,4,9,323,154,18,14,3,4,187,105,26,5,3,0,139,67,15,3,0,0,85,81,15,16,0,0,111,10,21,6,0,0,49,27,3,6,0,3,38,1915,173,208,53,33,2380
405021117,9,9,0,49,51,6,25,14,3,96,57,9,30,15,4,110,68,4,32,8,4,117,123,12,34,16,9,183,137,18,31,26,6,215,182,25,35,3,3,245,163,21,29,4,3,224,85,14,22,5,0,130,60,19,21,7,0,106,43,5,12,0,0,61,31,14,12,5,0,53,6,18,8,3,0,44,16,0,6,5,3,31,1052,159,306,140,39,1707
405021118,6,14,0,61,32,0,16,20,0,67,44,4,26,25,0,98,40,5,19,11,8,90,90,12,36,17,0,155,106,3,35,16,3,153,128,9,33,15,3,193,107,11,22,10,3,152,71,10,18,0,0,108,51,7,17,10,0,89,40,3,5,4,0,52,25,5,11,0,0,43,3,4,11,0,0,25,7,0,5,6,4,21,781,82,271,182,23,1340
405021119,14,17,3,121,82,10,28,13,3,126,107,15,23,15,0,161,152,8,31,20,3,221,244,21,55,16,3,345,396,34,65,16,4,517,456,29,72,13,8,582,313,37,66,16,7,436,152,22,47,13,5,233,113,33,63,13,6,229,94,16,33,4,0,140,80,19,44,8,3,148,12,13,24,7,0,55,44,6,16,8,8,81,2344,262,585,198,54,3434
405031120,9,8,0,67,53,0,28,6,4,90,64,11,17,19,3,112,84,14,27,7,3,133,134,20,35,11,7,204,129,19,28,8,3,193,165,22,25,9,0,218,152,29,44,15,3,235,90,18,22,9,3,142,59,13,21,0,6,97,45,5,3,4,0,61,47,8,15,3,0,75,8,8,15,4,0,35,17,3,4,7,0,28,1089,174,303,148,30,1739
405031121,4,19,0,63,55,4,20,14,0,102,69,10,33,21,3,135,85,7,18,26,8,141,129,6,42,21,8,203,133,18,51,22,3,234,140,15,34,23,6,214,113,14,33,26,3,184,71,7,26,0,3,109,53,6,16,5,0,91,32,0,14,6,3,54,26,9,13,3,0,53,8,3,14,0,0,27,18,0,8,9,0,37,975,106,338,217,42,1679
405031122,6,4,5,257,206,0,18,13,3,242,267,0,28,9,5,307,382,8,28,3,7,425,491,11,29,12,13,551,554,18,34,8,9,620,658,29,35,3,11,734,616,17,35,4,5,670,575,15,13,0,3,605,489,24,22,0,7,533,285,15,12,0,3,319,299,20,5,0,0,331,103,31,11,0,0,147,85,0,5,5,4,101,5256,183,291,68,70,5860
405031123,4,5,0,33,15,3,11,9,3,37,30,0,6,3,0,41,42,6,18,7,0,72,62,3,12,3,0,81,53,5,10,3,0,76,65,10,17,0,0,96,57,7,16,3,3,88,55,7,5,4,0,77,38,8,0,4,0,51,26,4,9,3,0,38,21,11,9,0,0,35,3,14,4,4,0,21,9,0,3,0,0,15,504,76,121,57,9,770
405041124,6,3,0,97,84,0,13,3,3,99,105,0,16,3,3,131,156,0,19,5,3,182,212,9,41,6,3,276,268,15,27,0,7,316,281,17,30,3,6,334,252,17,24,7,9,306,164,9,14,0,6,198,122,13,8,0,0,146,89,10,8,0,3,110,82,16,15,0,0,111,12,13,9,7,3,44,28,0,8,3,4,44,1967,133,220,49,47,2419
405041125,5,0,0,70,39,3,15,3,0,62,50,5,18,3,4,78,63,5,24,5,3,94,78,5,22,4,0,115,110,13,23,0,9,150,97,15,16,0,4,135,66,12,21,3,0,108,31,6,10,3,0,55,30,10,8,0,0,51,21,3,6,3,0,28,20,0,6,0,0,29,3,3,3,0,0,13,4,0,3,0,3,9,682,89,181,29,30,1019
405041126,5,3,0,56,40,0,13,6,3,65,41,4,18,4,4,72,74,4,15,0,4,95,94,4,10,4,0,111,114,12,12,0,5,147,94,8,10,3,5,123,80,3,17,4,0,102,41,3,8,0,0,50,39,3,7,0,3,51,21,0,0,0,0,20,16,3,5,0,0,28,6,3,3,0,0,18,11,0,0,0,0,21,718,51,117,34,31,955
405041127,20,8,0,85,70,3,27,31,8,142,77,10,29,9,3,134,124,13,33,8,3,181,214,26,65,16,8,323,215,21,45,15,3,299,211,27,57,18,5,318,209,37,70,20,3,335,131,28,40,10,3,208,90,25,52,9,3,183,61,17,27,7,0,113,41,20,23,9,0,87,5,21,18,7,0,46,20,0,3,7,5,39,1529,257,511,199,48,2541
