SA3_NAME16	Occupation	OccupationSubtype	Sex	workers
East Pilbara	Technicians and trades workers	Technicians and trades workers nfd	F	3
East Pilbara	Technicians and trades workers	Technicians and trades workers nfd	M	86
West Pilbara			F	147
West Pilbara			M	562
West Pilbara	Clerical and administrative workers	Clerical and administrative workers nfd	F	4
West Pilbara	Clerical and administrative workers	Clerical and administrative workers nfd	M	3
West Pilbara	Clerical and administrative workers	Clerical and office support workers	F	77
West Pilbara	Clerical and administrative workers	Clerical and office support workers	M	28
West Pilbara	Clerical and administrative workers	General clerical workers	F	524
West Pilbara	Clerical and administrative workers	General clerical workers	M	37
West Pilbara	Clerical and administrative workers	Inquiry clerks and receptionists	F	174
West Pilbara	Clerical and administrative workers	Inquiry clerks and receptionists	M	5
West Pilbara	Clerical and administrative workers	Numerical clerks	F	233
West Pilbara	Clerical and administrative workers	Numerical clerks	M	30
West Pilbara	Clerical and administrative workers	Office managers and program administrators	F	274
West Pilbara	Clerical and administrative workers	Office managers and program administrators	M	209
West Pilbara	Clerical and administrative workers	Other clerical and administrative workers	F	239
West Pilbara	Clerical and administrative workers	Other clerical and administrative workers	M	450
West Pilbara	Clerical and administrative workers	Personal assistants and secretaries	F	83
West Pilbara	Community and personal service workers	Carers and aides	F	417
West Pilbara	Community and personal service workers	Carers and aides	M	10
West Pilbara	Community and personal service workers	Community and personal service workers nfd	F	6
West Pilbara	Community and personal service workers	Health and welfare support workers	F	101
West Pilbara	Community and personal service workers	Health and welfare support workers	M	54
West Pilbara	Community and personal service workers	Hospitality workers	F	232
West Pilbara	Community and personal service workers	Hospitality workers	M	81
West Pilbara	Community and personal service workers	Protective service workers	F	105
West Pilbara	Community and personal service workers	Protective service workers	M	335
West Pilbara	Community and personal service workers	Sports and personal service workers	F	123
West Pilbara	Community and personal service workers	Sports and personal service workers	M	49
West Pilbara	Labourers	Cleaners and laundry workers	F	799
West Pilbara	Labourers	Cleaners and laundry workers	M	248
West Pilbara	Labourers	Construction and mining labourers	F	56
West Pilbara	Labourers	Construction and mining labourers	M	2573
West Pilbara	Labourers	Factory process workers	F	15
West Pilbara	Labourers	Factory process workers	M	170
West Pilbara	Labourers	Farm forestry and garden workers	F	25
West Pilbara	Labourers	Farm forestry and garden workers	M	70
West Pilbara	Labourers	Food preparation assistants	F	148
West Pilbara	Labourers	Food preparation assistants	M	136
West Pilbara	Labourers	Labourers nfd	F	21
West Pilbara	Labourers	Labourers nfd	M	51
West Pilbara	Labourers	Other labourers	F	135
West Pilbara	Labourers	Other labourers	M	820
West Pilbara	Machinery operators and drivers	Machine and stationary plant operators	F	367
West Pilbara	Machinery operators and drivers	Machine and stationary plant operators	M	3387
West Pilbara	Machinery operators and drivers	Machinery operators and drivers nfd	F	8
West Pilbara	Machinery operators and drivers	Machinery operators and drivers nfd	M	114
West Pilbara	Machinery operators and drivers	Mobile plant operators	F	64
West Pilbara	Machinery operators and drivers	Mobile plant operators	M	577
West Pilbara	Machinery operators and drivers	Road and rail drivers	F	380
West Pilbara	Machinery operators and drivers	Road and rail drivers	M	1344
West Pilbara	Machinery operators and drivers	Storepersons	F	73
West Pilbara	Machinery operators and drivers	Storepersons	M	372
West Pilbara	Managers	Chief executives general managers and legislators	F	30
West Pilbara	Managers	Chief executives general managers and legislators	M	88
West Pilbara	Managers	Farmers and farm managers	F	15
West Pilbara	Managers	Farmers and farm managers	M	38
West Pilbara	Managers	Hospitality retail and service managers	F	315
West Pilbara	Managers	Hospitality retail and service managers	M	346
West Pilbara	Managers	Managers nfd	F	16
West Pilbara	Managers	Managers nfd	M	39
West Pilbara	Managers	Specialist managers	F	329
West Pilbara	Managers	Specialist managers	M	1247
West Pilbara	Professionals	Arts and media professionals	F	23
West Pilbara	Professionals	Arts and media professionals	M	27
West Pilbara	Professionals	Business human resource and marketing professionals	F	219
West Pilbara	Professionals	Business human resource and marketing professionals	M	249
West Pilbara	Professionals	Design engineering science and transport professionals	F	212
West Pilbara	Professionals	Design engineering science and transport professionals	M	1802
West Pilbara	Professionals	Education professionals	F	429
West Pilbara	Professionals	Education professionals	M	160
West Pilbara	Professionals	Health professionals	F	351
West Pilbara	Professionals	Health professionals	M	380
West Pilbara	Professionals	Information and Communication Technology ICT professionals	F	11
West Pilbara	Professionals	Information and Communication Technology ICT professionals	M	76
West Pilbara	Professionals	Legal social and welfare professionals	F	95
West Pilbara	Professionals	Legal social and welfare professionals	M	53
West Pilbara	Professionals	Professionals nfd	F	8
West Pilbara	Professionals	Professionals nfd	M	10
West Pilbara	Sales workers	Sales assistants and salespersons	F	378
West Pilbara	Sales workers	Sales assistants and salespersons	M	179
West Pilbara	Sales workers	Sales representatives and agents	F	78
West Pilbara	Sales workers	Sales representatives and agents	M	32
West Pilbara	Sales workers	Sales support workers	F	109
West Pilbara	Sales workers	Sales support workers	M	21
West Pilbara	Technicians and trades workers	Automotive and engineering trades workers	F	60
West Pilbara	Technicians and trades workers	Automotive and engineering trades workers	M	5232
West Pilbara	Technicians and trades workers	Construction trades workers	F	6
West Pilbara	Technicians and trades workers	Construction trades workers	M	747
West Pilbara	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	46
West Pilbara	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	2729
West Pilbara	Technicians and trades workers	Engineering ICT and science technicians	F	213
West Pilbara	Technicians and trades workers	Engineering ICT and science technicians	M	2075
West Pilbara	Technicians and trades workers	Food trades workers	F	117
West Pilbara	Technicians and trades workers	Food trades workers	M	323
West Pilbara	Technicians and trades workers	Other technicians and trades workers	F	124
West Pilbara	Technicians and trades workers	Other technicians and trades workers	M	614
West Pilbara	Technicians and trades workers	Skilled animal and horticultural workers	F	47
West Pilbara	Technicians and trades workers	Skilled animal and horticultural workers	M	122
West Pilbara	Technicians and trades workers	Technicians and trades workers nfd	F	7
West Pilbara	Technicians and trades workers	Technicians and trades workers nfd	M	179
Esperance			F	31
Esperance			M	69
Esperance	Clerical and administrative workers	Clerical and office support workers	F	21
Esperance	Clerical and administrative workers	Clerical and office support workers	M	20
Esperance	Clerical and administrative workers	General clerical workers	F	141
Esperance	Clerical and administrative workers	General clerical workers	M	10
Esperance	Clerical and administrative workers	Inquiry clerks and receptionists	F	110
Esperance	Clerical and administrative workers	Inquiry clerks and receptionists	M	7
Esperance	Clerical and administrative workers	Numerical clerks	F	187
Esperance	Clerical and administrative workers	Numerical clerks	M	14
Esperance	Clerical and administrative workers	Office managers and program administrators	F	122
Esperance	Clerical and administrative workers	Office managers and program administrators	M	14
Esperance	Clerical and administrative workers	Other clerical and administrative workers	F	49
Esperance	Clerical and administrative workers	Other clerical and administrative workers	M	42
Esperance	Clerical and administrative workers	Personal assistants and secretaries	F	45
Esperance	Community and personal service workers	Carers and aides	F	255
Esperance	Community and personal service workers	Carers and aides	M	24
Esperance	Community and personal service workers	Health and welfare support workers	F	51
Esperance	Community and personal service workers	Health and welfare support workers	M	9
Esperance	Community and personal service workers	Hospitality workers	F	94
Esperance	Community and personal service workers	Hospitality workers	M	19
Esperance	Community and personal service workers	Protective service workers	F	8
Esperance	Community and personal service workers	Protective service workers	M	32
Esperance	Community and personal service workers	Sports and personal service workers	F	63
Esperance	Community and personal service workers	Sports and personal service workers	M	7
Esperance	Labourers	Cleaners and laundry workers	F	168
Esperance	Labourers	Cleaners and laundry workers	M	41
Esperance	Labourers	Construction and mining labourers	F	6
Esperance	Labourers	Construction and mining labourers	M	88
Esperance	Labourers	Factory process workers	F	13
Esperance	Labourers	Factory process workers	M	59
Esperance	Labourers	Farm forestry and garden workers	F	50
Esperance	Labourers	Farm forestry and garden workers	M	183
Esperance	Labourers	Food preparation assistants	F	68
