SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Ipswich	Owner managers of unincorporated enterprises	157500	F	62
Ipswich	Owner managers of unincorporated enterprises	157500	M	197
Ipswich	Owner managers of unincorporated enterprises	Inf	F	69
Ipswich	Owner managers of unincorporated enterprises	Inf	M	161
Ipswich	Status in employment not stated	0	F	3
Ipswich	Status in employment not stated	0	M	10
Ipswich	Status in employment not stated	7875	F	25
Ipswich	Status in employment not stated	7875	M	14
Ipswich	Status in employment not stated	15750	F	27
Ipswich	Status in employment not stated	15750	M	25
Ipswich	Status in employment not stated	21000	F	40
Ipswich	Status in employment not stated	21000	M	37
Ipswich	Status in employment not stated	26250	F	50
Ipswich	Status in employment not stated	26250	M	29
Ipswich	Status in employment not stated	34125	F	68
Ipswich	Status in employment not stated	34125	M	48
Ipswich	Status in employment not stated	42000	F	62
Ipswich	Status in employment not stated	42000	M	74
Ipswich	Status in employment not stated	52500	F	53
Ipswich	Status in employment not stated	52500	M	60
Ipswich	Status in employment not stated	65625	F	38
Ipswich	Status in employment not stated	65625	M	67
Ipswich	Status in employment not stated	78750	F	14
Ipswich	Status in employment not stated	78750	M	44
Ipswich	Status in employment not stated	91875	F	12
Ipswich	Status in employment not stated	91875	M	34
Ipswich	Status in employment not stated	105000	F	4
Ipswich	Status in employment not stated	105000	M	18
Ipswich	Status in employment not stated	157500	F	7
Ipswich	Status in employment not stated	157500	M	19
Ipswich	Status in employment not stated	Inf	F	3
Ipswich	Status in employment not stated	Inf	M	11
Logan - Beaudesert	Contributing family workers	0	F	195
Logan - Beaudesert	Contributing family workers	0	M	147
Logan - Beaudesert	Contributing family workers	7875	F	77
Logan - Beaudesert	Contributing family workers	7875	M	41
Logan - Beaudesert	Contributing family workers	15750	F	121
Logan - Beaudesert	Contributing family workers	15750	M	67
Logan - Beaudesert	Contributing family workers	21000	F	106
Logan - Beaudesert	Contributing family workers	21000	M	73
Logan - Beaudesert	Contributing family workers	26250	F	97
Logan - Beaudesert	Contributing family workers	26250	M	56
Logan - Beaudesert	Contributing family workers	34125	F	98
Logan - Beaudesert	Contributing family workers	34125	M	84
Logan - Beaudesert	Contributing family workers	42000	F	58
Logan - Beaudesert	Contributing family workers	42000	M	50
Logan - Beaudesert	Contributing family workers	52500	F	45
Logan - Beaudesert	Contributing family workers	52500	M	54
Logan - Beaudesert	Contributing family workers	65625	F	41
Logan - Beaudesert	Contributing family workers	65625	M	41
Logan - Beaudesert	Contributing family workers	78750	F	19
Logan - Beaudesert	Contributing family workers	78750	M	21
Logan - Beaudesert	Contributing family workers	91875	F	12
Logan - Beaudesert	Contributing family workers	91875	M	16
Logan - Beaudesert	Contributing family workers	105000	F	10
Logan - Beaudesert	Contributing family workers	105000	M	21
Logan - Beaudesert	Contributing family workers	157500	F	4
Logan - Beaudesert	Contributing family workers	157500	M	14
Logan - Beaudesert	Contributing family workers	Inf	F	10
Logan - Beaudesert	Contributing family workers	Inf	M	20
Logan - Beaudesert	Employee	0	F	171
Logan - Beaudesert	Employee	0	M	146
Logan - Beaudesert	Employee	7875	F	2013
Logan - Beaudesert	Employee	7875	M	1185
Logan - Beaudesert	Employee	15750	F	2100
Logan - Beaudesert	Employee	15750	M	1112
Logan - Beaudesert	Employee	21000	F	2334
Logan - Beaudesert	Employee	21000	M	1099
Logan - Beaudesert	Employee	26250	F	2841
Logan - Beaudesert	Employee	26250	M	1371
Logan - Beaudesert	Employee	34125	F	5149
Logan - Beaudesert	Employee	34125	M	2441
Logan - Beaudesert	Employee	42000	F	6450
Logan - Beaudesert	Employee	42000	M	4272
Logan - Beaudesert	Employee	52500	F	6004
Logan - Beaudesert	Employee	52500	M	5979
Logan - Beaudesert	Employee	65625	F	5325
Logan - Beaudesert	Employee	65625	M	5991
Logan - Beaudesert	Employee	78750	F	3075
Logan - Beaudesert	Employee	78750	M	4112
Logan - Beaudesert	Employee	91875	F	2449
Logan - Beaudesert	Employee	91875	M	3154
Logan - Beaudesert	Employee	105000	F	1260
Logan - Beaudesert	Employee	105000	M	1862
Logan - Beaudesert	Employee	157500	F	1113
Logan - Beaudesert	Employee	157500	M	2386
Logan - Beaudesert	Employee	Inf	F	241
Logan - Beaudesert	Employee	Inf	M	854
Logan - Beaudesert	Owner managers of incorporated enterprises	0	F	19
Logan - Beaudesert	Owner managers of incorporated enterprises	0	M	33
Logan - Beaudesert	Owner managers of incorporated enterprises	7875	F	30
Logan - Beaudesert	Owner managers of incorporated enterprises	7875	M	18
Logan - Beaudesert	Owner managers of incorporated enterprises	15750	F	79
Logan - Beaudesert	Owner managers of incorporated enterprises	15750	M	53
Logan - Beaudesert	Owner managers of incorporated enterprises	21000	F	110
Logan - Beaudesert	Owner managers of incorporated enterprises	21000	M	108
Logan - Beaudesert	Owner managers of incorporated enterprises	26250	F	129
Logan - Beaudesert	Owner managers of incorporated enterprises	26250	M	135
Logan - Beaudesert	Owner managers of incorporated enterprises	34125	F	210
Logan - Beaudesert	Owner managers of incorporated enterprises	34125	M	297
Logan - Beaudesert	Owner managers of incorporated enterprises	42000	F	275
Logan - Beaudesert	Owner managers of incorporated enterprises	42000	M	364
Logan - Beaudesert	Owner managers of incorporated enterprises	52500	F	275
Logan - Beaudesert	Owner managers of incorporated enterprises	52500	M	542
Logan - Beaudesert	Owner managers of incorporated enterprises	65625	F	275
Logan - Beaudesert	Owner managers of incorporated enterprises	65625	M	646
Logan - Beaudesert	Owner managers of incorporated enterprises	78750	F	196
Logan - Beaudesert	Owner managers of incorporated enterprises	78750	M	547
Logan - Beaudesert	Owner managers of incorporated enterprises	91875	F	172
Logan - Beaudesert	Owner managers of incorporated enterprises	91875	M	581
Logan - Beaudesert	Owner managers of incorporated enterprises	105000	F	98
Logan - Beaudesert	Owner managers of incorporated enterprises	105000	M	293
Logan - Beaudesert	Owner managers of incorporated enterprises	157500	F	166
Logan - Beaudesert	Owner managers of incorporated enterprises	157500	M	506
Logan - Beaudesert	Owner managers of incorporated enterprises	Inf	F	161
Logan - Beaudesert	Owner managers of incorporated enterprises	Inf	M	510
Logan - Beaudesert	Owner managers of unincorporated enterprises	0	F	37
Logan - Beaudesert	Owner managers of unincorporated enterprises	0	M	47
Logan - Beaudesert	Owner managers of unincorporated enterprises	7875	F	139
Logan - Beaudesert	Owner managers of unincorporated enterprises	7875	M	79
Logan - Beaudesert	Owner managers of unincorporated enterprises	15750	F	296
Logan - Beaudesert	Owner managers of unincorporated enterprises	15750	M	168
Logan - Beaudesert	Owner managers of unincorporated enterprises	21000	F	297
Logan - Beaudesert	Owner managers of unincorporated enterprises	21000	M	228
Logan - Beaudesert	Owner managers of unincorporated enterprises	26250	F	326
Logan - Beaudesert	Owner managers of unincorporated enterprises	26250	M	299
Logan - Beaudesert	Owner managers of unincorporated enterprises	34125	F	402
Logan - Beaudesert	Owner managers of unincorporated enterprises	34125	M	407
Logan - Beaudesert	Owner managers of unincorporated enterprises	42000	F	368
Logan - Beaudesert	Owner managers of unincorporated enterprises	42000	M	474
Logan - Beaudesert	Owner managers of unincorporated enterprises	52500	F	319
Logan - Beaudesert	Owner managers of unincorporated enterprises	52500	M	576
Logan - Beaudesert	Owner managers of unincorporated enterprises	65625	F	242
Logan - Beaudesert	Owner managers of unincorporated enterprises	65625	M	592
Logan - Beaudesert	Owner managers of unincorporated enterprises	78750	F	156
Logan - Beaudesert	Owner managers of unincorporated enterprises	78750	M	365
Logan - Beaudesert	Owner managers of unincorporated enterprises	91875	F	81
Logan - Beaudesert	Owner managers of unincorporated enterprises	91875	M	311
Logan - Beaudesert	Owner managers of unincorporated enterprises	105000	F	56
Logan - Beaudesert	Owner managers of unincorporated enterprises	105000	M	155
Logan - Beaudesert	Owner managers of unincorporated enterprises	157500	F	65
Logan - Beaudesert	Owner managers of unincorporated enterprises	157500	M	197
Logan - Beaudesert	Owner managers of unincorporated enterprises	Inf	F	46
Logan - Beaudesert	Owner managers of unincorporated enterprises	Inf	M	175
Logan - Beaudesert	Status in employment not stated	0	F	11
Logan - Beaudesert	Status in employment not stated	0	M	8
Logan - Beaudesert	Status in employment not stated	7875	F	28
Logan - Beaudesert	Status in employment not stated	7875	M	19
Logan - Beaudesert	Status in employment not stated	15750	F	41
Logan - Beaudesert	Status in employment not stated	15750	M	19
Logan - Beaudesert	Status in employment not stated	21000	F	44
Logan - Beaudesert	Status in employment not stated	21000	M	22
Logan - Beaudesert	Status in employment not stated	26250	F	52
Logan - Beaudesert	Status in employment not stated	26250	M	36
Logan - Beaudesert	Status in employment not stated	34125	F	39
Logan - Beaudesert	Status in employment not stated	34125	M	62
Logan - Beaudesert	Status in employment not stated	42000	F	52
Logan - Beaudesert	Status in employment not stated	42000	M	64
Logan - Beaudesert	Status in employment not stated	52500	F	54
Logan - Beaudesert	Status in employment not stated	52500	M	64
Logan - Beaudesert	Status in employment not stated	65625	F	32
Logan - Beaudesert	Status in employment not stated	65625	M	53
Logan - Beaudesert	Status in employment not stated	78750	F	12
Logan - Beaudesert	Status in employment not stated	78750	M	38
Logan - Beaudesert	Status in employment not stated	91875	F	17
Logan - Beaudesert	Status in employment not stated	91875	M	20
Logan - Beaudesert	Status in employment not stated	105000	F	3
Logan - Beaudesert	Status in employment not stated	105000	M	11
Logan - Beaudesert	Status in employment not stated	157500	F	4
Logan - Beaudesert	Status in employment not stated	157500	M	9
Logan - Beaudesert	Status in employment not stated	Inf	F	5
Logan - Beaudesert	Status in employment not stated	Inf	M	13
Mackay - Isaac - Whitsunday	Contributing family workers	0	F	223
Mackay - Isaac - Whitsunday	Contributing family workers	0	M	152
Mackay - Isaac - Whitsunday	Contributing family workers	7875	F	67
Mackay - Isaac - Whitsunday	Contributing family workers	7875	M	56
Mackay - Isaac - Whitsunday	Contributing family workers	15750	F	94
Mackay - Isaac - Whitsunday	Contributing family workers	15750	M	62
Mackay - Isaac - Whitsunday	Contributing family workers	21000	F	69
Mackay - Isaac - Whitsunday	Contributing family workers	21000	M	55
Mackay - Isaac - Whitsunday	Contributing family workers	26250	F	50
Mackay - Isaac - Whitsunday	Contributing family workers	26250	M	53
Mackay - Isaac - Whitsunday	Contributing family workers	34125	F	71
Mackay - Isaac - Whitsunday	Contributing family workers	34125	M	76
Mackay - Isaac - Whitsunday	Contributing family workers	42000	F	62
Mackay - Isaac - Whitsunday	Contributing family workers	42000	M	51
Mackay - Isaac - Whitsunday	Contributing family workers	52500	F	48
Mackay - Isaac - Whitsunday	Contributing family workers	52500	M	68
Mackay - Isaac - Whitsunday	Contributing family workers	65625	F	40
Mackay - Isaac - Whitsunday	Contributing family workers	65625	M	46
Mackay - Isaac - Whitsunday	Contributing family workers	78750	F	30
Mackay - Isaac - Whitsunday	Contributing family workers	78750	M	41
Mackay - Isaac - Whitsunday	Contributing family workers	91875	F	28
Mackay - Isaac - Whitsunday	Contributing family workers	91875	M	35
Mackay - Isaac - Whitsunday	Contributing family workers	105000	F	9
Mackay - Isaac - Whitsunday	Contributing family workers	105000	M	17
Mackay - Isaac - Whitsunday	Contributing family workers	157500	F	15
Mackay - Isaac - Whitsunday	Contributing family workers	157500	M	22
Mackay - Isaac - Whitsunday	Contributing family workers	Inf	F	30
Mackay - Isaac - Whitsunday	Contributing family workers	Inf	M	36
Mackay - Isaac - Whitsunday	Employee	0	F	120
Mackay - Isaac - Whitsunday	Employee	0	M	124
Mackay - Isaac - Whitsunday	Employee	7875	F	1427
Mackay - Isaac - Whitsunday	Employee	7875	M	832
Mackay - Isaac - Whitsunday	Employee	15750	F	1476
Mackay - Isaac - Whitsunday	Employee	15750	M	494
Mackay - Isaac - Whitsunday	Employee	21000	F	1792
Mackay - Isaac - Whitsunday	Employee	21000	M	531
Mackay - Isaac - Whitsunday	Employee	26250	F	2247
Mackay - Isaac - Whitsunday	Employee	26250	M	747
Mackay - Isaac - Whitsunday	Employee	34125	F	3864
Mackay - Isaac - Whitsunday	Employee	34125	M	1487
Mackay - Isaac - Whitsunday	Employee	42000	F	4461
Mackay - Isaac - Whitsunday	Employee	42000	M	2354
Mackay - Isaac - Whitsunday	Employee	52500	F	4339
Mackay - Isaac - Whitsunday	Employee	52500	M	3835
Mackay - Isaac - Whitsunday	Employee	65625	F	3710
Mackay - Isaac - Whitsunday	Employee	65625	M	4478
Mackay - Isaac - Whitsunday	Employee	78750	F	2252
Mackay - Isaac - Whitsunday	Employee	78750	M	3743
Mackay - Isaac - Whitsunday	Employee	91875	F	1828
Mackay - Isaac - Whitsunday	Employee	91875	M	3962
Mackay - Isaac - Whitsunday	Employee	105000	F	1046
Mackay - Isaac - Whitsunday	Employee	105000	M	3656
Mackay - Isaac - Whitsunday	Employee	157500	F	1223
Mackay - Isaac - Whitsunday	Employee	157500	M	8209
Mackay - Isaac - Whitsunday	Employee	Inf	F	333
Mackay - Isaac - Whitsunday	Employee	Inf	M	3594
